Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
7.920504711453529190e+00,1.584100924078333783e+01,7.723885939691883397e-06,5.599817163439427996e-05,4.950649923054166734e-01,9.901293724456916578e-01,4.827428458798554116e-07,3.499882740925998239e-06
8.415569703758945863e+00,1.683113861322902949e+01,8.206628785571738809e-06,5.949805437532027820e-05,4.950692850043019178e-01,9.901382098803956922e-01,4.827426126172714940e-07,3.499887952943488471e-06
8.910638988763247781e+00,1.782127682310942518e+01,8.689371398189010303e-06,6.299794232826376667e-05,4.950726240321525751e-01,9.901470472411197932e-01,4.827431074324927345e-07,3.499887344573146520e-06
9.405711612795400356e+00,1.881142387035054497e+01,9.172114505621503037e-06,6.649782967283691319e-05,4.950769167411941396e-01,9.901539771379219701e-01,4.827428741696547070e-07,3.499886736166334718e-06
9.900788529536594496e+00,1.980157784748846694e+01,9.654857379791157744e-06,6.999771640900324791e-05,4.950812094554226661e-01,9.901609070329193685e-01,4.827426413511278120e-07,3.499886127501008462e-06
1.039586973899201716e+01,2.079173875452138631e+01,1.013760002114228556e-05,7.349760253650425637e-05,4.950845484983013023e-01,9.901697444216033261e-01,4.827431357211807227e-07,3.499885519243247354e-06
1.089095428749031846e+01,2.178190849894298964e+01,1.062034315686346628e-05,7.699748805574750372e-05,4.950888412226799318e-01,9.901766743263280546e-01,4.827429026803601951e-07,3.499884910504954291e-06
1.138604312871299840e+01,2.277208517326931769e+01,1.110308605954382647e-05,8.049737296625245802e-05,4.950921802668766247e-01,9.901855117380939930e-01,4.827426696397615902e-07,3.499884301952222430e-06
1.188113530897987502e+01,2.376227068500741169e+01,1.158582872918358806e-05,8.399725726820468045e-05,4.950964730006894854e-01,9.901943491680817999e-01,4.827424365993899900e-07,3.499883693362993613e-06
1.237623178198056451e+01,2.475246503417549349e+01,1.206857116578297805e-05,8.749714096156767406e-05,4.951007657584174382e-01,9.902012792439016664e-01,4.827436588213172668e-07,3.499888904884922137e-06
1.287133254773898194e+01,2.574266631341939515e+01,1.255131482460429532e-05,9.099702986645259620e-05,4.951050584845795299e-01,9.902082090240433843e-01,4.827419705186162966e-07,3.499882475832698822e-06
1.336643760622356147e+01,2.673287452244343854e+01,1.303405679512291162e-05,9.449691234228529502e-05,4.951083975668968407e-01,9.902170464819803897e-01,4.827431927395898142e-07,3.499881867134046901e-06
1.386154600379045831e+01,2.772309156892541893e+01,1.351679998786250143e-05,9.799679420941934192e-05,4.951117366342767667e-01,9.902239765830174179e-01,4.827429596987116884e-07,3.499887078707447923e-06
1.435665774042473508e+01,2.871331554550843634e+01,1.399954294756121312e-05,1.014966812881267898e-04,4.951169830817150341e-01,9.902328140755507491e-01,4.827427266580588733e-07,3.499886469673059246e-06
1.485177472350645012e+01,2.970354835958398709e+01,1.448228567421927199e-05,1.049965677577998491e-04,4.951203221585327441e-01,9.902416515863130542e-01,4.827424936176313690e-07,3.499885860824218219e-06
1.534689504566498286e+01,3.069379001117030015e+01,1.496502816783690336e-05,1.084964536186240673e-04,4.951236612622000877e-01,9.902466739907893611e-01,4.827437156132483828e-07,3.499885251938907342e-06
1.584201870692718295e+01,3.168403668516108951e+01,1.544777188345015175e-05,1.119963388705629746e-04,4.951289077033020902e-01,9.902574190802013732e-01,4.827420275367458671e-07,3.499884642795095561e-06
1.633714761463048504e+01,3.267429410424129088e+01,1.593051391098689761e-05,1.154962235133580702e-04,4.951312931278764040e-01,9.902643494484877351e-01,4.827432495314125101e-07,3.499895674250209639e-06
1.683227890775836144e+01,3.366455845368977862e+01,1.641325716051831012e-05,1.189961191876082798e-04,4.951355859126778114e-01,9.902712790428367384e-01,4.827430167125180028e-07,3.499883424801344999e-06
1.732741449367103925e+01,3.465482973273261535e+01,1.689600017723082813e-05,1.224960026124096248e-04,4.951398787026519699e-01,9.902820241935756940e-01,4.827427834497680667e-07,3.499882815770100509e-06
1.782255437237369122e+01,3.564511175692619105e+01,1.737874296068059619e-05,1.259958854281797254e-04,4.951441714978095376e-01,9.902851390000506626e-01,4.827425504092897404e-07,3.499882206702399721e-06
1.831769854387150076e+01,3.663539689592624171e+01,1.786148551108988593e-05,1.294957676348821251e-04,4.951484643255241735e-01,9.902958846117684288e-01,4.827437726226738429e-07,3.499893237404657362e-06
1.881284700819702493e+01,3.762569278053801014e+01,1.834422928371255978e-05,1.329956608722867824e-04,4.951508497198382486e-01,9.903028141795076067e-01,4.827420845503336470e-07,3.499880988194818644e-06
1.930799785791686318e+01,3.861599559471751775e+01,1.882697136826289342e-05,1.364955418604816011e-04,4.951570499429607253e-01,9.903135598640560033e-01,4.827433065407278558e-07,3.499892018964649186e-06
1.980315490785982391e+01,3.960630915458157375e+01,1.930971467480362128e-05,1.399954338794462503e-04,4.951594353738926202e-01,9.903204894318164975e-01,4.827430734997413097e-07,3.499879769763375665e-06
2.029831434323371653e+01,4.059662964401339025e+01,1.979245774830336259e-05,1.434953136492096259e-04,4.951637281945409086e-01,9.903274199311908887e-01,4.827428404589749922e-07,3.499890800378761607e-06
2.079347807142825744e+01,4.158695706394458114e+01,2.027520058876233758e-05,1.469952044495883875e-04,4.951680210203655008e-01,9.903343494722918194e-01,4.827426074184424558e-07,3.499878551186026178e-06
2.128864609244862294e+01,4.257729141341687296e+01,2.075794319618078004e-05,1.504950830007744137e-04,4.951704064622255430e-01,9.903412799910782383e-01,4.827423743781267599e-07,3.499889581424977126e-06
2.178381649891084848e+01,4.356763269340795119e+01,2.124068557055890680e-05,1.539949725821993908e-04,4.951766067190455090e-01,9.903520253221245184e-01,4.827435963647262610e-07,3.499888971984039740e-06
2.227899310562989399e+01,4.455798471873007571e+01,2.172342916692363306e-05,1.574948615541834306e-04,4.951789921377311998e-01,9.903589548499311945e-01,4.827419082974750391e-07,3.499876722804070792e-06
2.277417209776762519e+01,4.554834367358000691e+01,2.220617107522110810e-05,1.609947382769875014e-04,4.951832850162816158e-01,9.903658854245378507e-01,4.827431305051603039e-07,3.499887752811409051e-06
2.326935538278390680e+01,4.653870955900454476e+01,2.268891420572626840e-05,1.644946260297989104e-04,4.951875778676040341e-01,9.903766308169181798e-01,4.827428974643397763e-07,3.499887143483011850e-06
2.376454296065151084e+01,4.752908618982146294e+01,2.317165710319060818e-05,1.679945131732819223e-04,4.951899633303469273e-01,9.903797455445939590e-01,4.827426642017118130e-07,3.499886533674177562e-06
2.425973292398185777e+01,4.851946593536605690e+01,2.365439976739231999e-05,1.714943997069560998e-04,4.951961635848505239e-01,9.903904909600385054e-01,4.827424313833831237e-07,3.499885924050877371e-06
2.475492908756670829e+01,4.950985642632609540e+01,2.413714219877570311e-05,1.749942856310069772e-04,4.951985490561128245e-01,9.903974210355599439e-01,4.827421981211990057e-07,3.499885314391066671e-06
2.525012763662282111e+01,5.050025384736165535e+01,2.461988439689690212e-05,1.784941709453980439e-04,4.952028420012233312e-01,9.904081665007637980e-01,4.827448755689027926e-07,3.499884704472809279e-06
2.574533047862404445e+01,5.149066201386241914e+01,2.510262927246580491e-05,1.819940556498708532e-04,4.952071348031132914e-01,9.904150965993849809e-01,4.827417322622225835e-07,3.499884094962103483e-06
2.624053761342715774e+01,5.248107711046180412e+01,2.558537100472802749e-05,1.854939397448329566e-04,4.952114277614683147e-01,9.904220266961516472e-01,4.827444094855304021e-07,3.499883484970906389e-06
2.673574904118862605e+01,5.347149913715795577e+01,2.606811541421355790e-05,1.889938232298038630e-04,4.952157205708154208e-01,9.904289574248963390e-01,4.827412659600683589e-07,3.499894514501114377e-06
2.723096476175944147e+01,5.446192809458285211e+01,2.655085668017362626e-05,1.924937177443049774e-04,4.952181061422251673e-01,9.904358868958027529e-01,4.827439434030524783e-07,3.499882265282358096e-06
2.772618286790166664e+01,5.545236398147865486e+01,2.703360062357667873e-05,1.959936000095873355e-04,4.952223989572104301e-01,9.904466331022305781e-01,4.827408001028944229e-07,3.499893294436185300e-06
2.822140526685887707e+01,5.644281061458088544e+01,2.751634142367957316e-05,1.994934933040235208e-04,4.952266919401964174e-01,9.904535625731512027e-01,4.827434770994413571e-07,3.499881045225994216e-06
2.871663195879907349e+01,5.743326417715403664e+01,2.799908490077901451e-05,2.029933743492495150e-04,4.952309848476801335e-01,9.904604933674363565e-01,4.827432442803266212e-07,3.499892074447367215e-06
2.921186294364675362e+01,5.842372467052147300e+01,2.848182814505934113e-05,2.064932664236968822e-04,4.952352777603330480e-01,9.904712383100289230e-01,4.827430112393976734e-07,3.499879825245714223e-06
2.970709822140708667e+01,5.941419590883150192e+01,2.896457115629873881e-05,2.099931462489425965e-04,4.952376632733752615e-01,9.904743536387385916e-01,4.827427781986957304e-07,3.499890854312723938e-06
3.020233588468046193e+01,6.040467026247024052e+01,2.944731393449743454e-05,2.134930371032553204e-04,4.952438636002689520e-01,9.904850985813666853e-01,4.827425451582174041e-07,3.499878605119609038e-06
3.069757974828073088e+01,6.139515536105160720e+01,2.993005647965565194e-05,2.169929157083749294e-04,4.952462491218092566e-01,9.904958449795415731e-01,4.827423118959282540e-07,3.499889633810210864e-06
3.119282599740254014e+01,6.238565120603114877e+01,3.041279879155158020e-05,2.204928053421851403e-04,4.952505421455626333e-01,9.904989588721377913e-01,4.827449893266642770e-07,3.499877384625634056e-06
3.168807653954810277e+01,6.337615016490328657e+01,3.089554378087824447e-05,2.239926827268107744e-04,4.952529275830137578e-01,9.905097053164482190e-01,4.827418460367282151e-07,3.499888413383835887e-06
3.218332946713111653e+01,6.436665987021973478e+01,3.137828562691497269e-05,2.274925711401946102e-04,4.952591279324565221e-01,9.905128191556542561e-01,4.827416129971545200e-07,3.499876164207797171e-06
3.267858859506357305e+01,6.535717268937538904e+01,3.186102723991212721e-05,2.309924473044024074e-04,4.952634209760660156e-01,9.905273812378396769e-01,4.827442902023053404e-07,3.499887192589618218e-06
3.317385201603963907e+01,6.634770007061322872e+01,3.234377153011443255e-05,2.344923344969920256e-04,4.952638991087070508e-01,9.905343122226213382e-01,4.827440571603735056e-07,3.499898221034756672e-06
3.366911591514834612e+01,6.733823438283585006e+01,3.282651558727480606e-05,2.379922327180267823e-04,4.952720067902234291e-01,9.905412416500212203e-01,4.827409138769629855e-07,3.499885971790087959e-06
3.416438792193856955e+01,6.832877562448587128e+01,3.330925650115176904e-05,2.414921186898168703e-04,4.952724850275131985e-01,9.905481710410271035e-01,4.827435910785765963e-07,3.499873722631098322e-06
3.465966040696608275e+01,6.931932379552689838e+01,3.379200009223034564e-05,2.449919924124479686e-04,4.952805928225174625e-01,9.905551020318910105e-01,4.827433580373156116e-07,3.499884750926183195e-06
3.515494099978860021e+01,7.030987889755878939e+01,3.427474345026766125e-05,2.484918771633741518e-04,4.952810709684882795e-01,9.905620330554683051e-01,4.827431249962782435e-07,3.499895778840496265e-06
3.565022207075708849e+01,7.130044093061425770e+01,3.475748657526393949e-05,2.519917729422146480e-04,4.952853639458254520e-01,9.905689624295206386e-01,4.827428919554644922e-07,3.499883529612930842e-06
3.614550743470291394e+01,7.229100989304377833e+01,3.524022946721940398e-05,2.554916564718275789e-04,4.952896569283353756e-01,9.905835248430037154e-01,4.827426589148743575e-07,3.499894557594898127e-06
3.664079709163124932e+01,7.328159341788678205e+01,3.572297212613427834e-05,2.589915510294224770e-04,4.952939499160251557e-01,9.905828228465907159e-01,4.827424258745213921e-07,3.499882308375897901e-06
3.713609104154727447e+01,7.427217624073337277e+01,3.620571455200879973e-05,2.624914333377983749e-04,4.952982429089018979e-01,9.905973835814734230e-01,4.827421928343717146e-07,3.499870059020559251e-06
3.763138928445617637e+01,7.526277362431484619e+01,3.668845674484317145e-05,2.659913033968189342e-04,4.953025359069371802e-01,9.906043164584019678e-01,4.827419597944727588e-07,3.499904363731866103e-06
3.812669182036311355e+01,7.625337794077324816e+01,3.717119870463764421e-05,2.694912077605508003e-04,4.953030141816512355e-01,9.906112440447287781e-01,4.827446369838281088e-07,3.499868837868202499e-06
3.862199483454476479e+01,7.724398918481797693e+01,3.765394334162147232e-05,2.729910765984190028e-04,4.953111219181778324e-01,9.906181769871125198e-01,4.827414937139091295e-07,3.499903141818182586e-06
3.911730595646294262e+01,7.823460736180508945e+01,3.813668483533538145e-05,2.764909797402371854e-04,4.953116002024415820e-01,9.906251045006939648e-01,4.827441709009198923e-07,3.499867616126039766e-06
3.961261755666538420e+01,7.922523246630578342e+01,3.861942900623630134e-05,2.799908473563632251e-04,4.953197079501094890e-01,9.906396690660130844e-01,4.827410276342602958e-07,3.499901920202708877e-06
4.010793726461549369e+01,8.021587213537179650e+01,3.910217003387056163e-05,2.834907492765659340e-04,4.953201862439371439e-01,9.906389668657595848e-01,4.827437048188993663e-07,3.499889670710164442e-06
4.060325745085943083e+01,8.120651110223755609e+01,3.958491373868946100e-05,2.869906389472760984e-04,4.953244792722628631e-01,9.906535277706183251e-01,4.827434719995677900e-07,3.499877421525262374e-06
4.109858193013169370e+01,8.219716463000817441e+01,4.006765721068902879e-05,2.904905163688013608e-04,4.953287723057542280e-01,9.906604590174765690e-01,4.827432387363841731e-07,3.499888448735386133e-06
4.159391070243744792e+01,8.318782508902565098e+01,4.055040044942541296e-05,2.939904048175367469e-04,4.953368801982094283e-01,9.906597566740771299e-01,4.827430056954620016e-07,3.499876199559103472e-06
4.208924758263565735e+01,8.417848484569972811e+01,4.103314345512087496e-05,2.974902810170958504e-04,4.953335435344783377e-01,9.906743195778062727e-01,4.827427726547702230e-07,3.499887226392792237e-06
4.258458112617013569e+01,8.516915916527753438e+01,4.151588622777564519e-05,3.009901682434886427e-04,4.953416514373003565e-01,9.906888825943980237e-01,4.827425396142885085e-07,3.499898253289852618e-06
4.307992277760743605e+01,8.615984804787193241e+01,4.199862876738993370e-05,3.044900664967784953e-04,4.953459444915182530e-01,9.906881802073286281e-01,4.827423067960817920e-07,3.499886004044939960e-06
4.357526872209895430e+01,8.715053622807926104e+01,4.248137107418601549e-05,3.079899525008234352e-04,4.953502375508946898e-01,9.906951094747853404e-01,4.827420735340298111e-07,3.499873754885787693e-06
4.407061895964984899e+01,8.814123133755404638e+01,4.296411314772004530e-05,3.114898262557092229e-04,4.953507158821537359e-01,9.907096725775375035e-01,4.827447507064173970e-07,3.499884781632686074e-06
4.456596967553200273e+01,8.913194101013158388e+01,4.344685789842646270e-05,3.149897110373419090e-04,4.953588236847963344e-01,9.907089721443185226e-01,4.827416074532493414e-07,3.499895807999083702e-06
4.506132849921679906e+01,9.012264998227590240e+01,4.392959950587971204e-05,3.184896068453409927e-04,4.953593020256192858e-01,9.907235332459123356e-01,4.827442848453233925e-07,3.499883558771247228e-06
4.555668780124241835e+01,9.111337351552181474e+01,4.441234379072503543e-05,3.219894904041122399e-04,4.953674098394174052e-01,9.907304625134116804e-01,4.827411413733768909e-07,3.499871309629225356e-06
4.605205521108183575e+01,9.210410397803522642e+01,4.489508493209841232e-05,3.254893617137414653e-04,4.953678881897829456e-01,9.907373960767955623e-01,4.827438185410549737e-07,3.499905611561993091e-06
4.654742309927161870e+01,9.309484137411202198e+01,4.537782875063946729e-05,3.289892673253034584e-04,4.953721812794569246e-01,9.907443231745247658e-01,4.827435857216082009e-07,3.499870086630472305e-06
4.704279528055107562e+01,9.408558569728654675e+01,4.586057233636107550e-05,3.324891374119339307e-04,4.953764743742681276e-01,9.907512545911885127e-01,4.827433524583093875e-07,3.499881113136352542e-06
4.753817175492534375e+01,9.507633695187773526e+01,4.634331568881938488e-05,3.359890185250702832e-04,4.953807673345096418e-01,9.907658180251814883e-01,4.827402092149262565e-07,3.499892139039579003e-06
4.803355252225985339e+01,9.606710276990291675e+01,4.682605589803431114e-05,3.394889106641098622e-04,4.953850605780445449e-01,9.907651152911256531e-01,4.827428865999123359e-07,3.499879889837438120e-06
4.852893758283789793e+01,9.705786788519404240e+01,4.730879878463422348e-05,3.429887905539473003e-04,4.953893536884095283e-01,9.907796787979066266e-01,4.827426533372979251e-07,3.499890915586382611e-06
4.902432693652630746e+01,9.804864756399194903e+01,4.779154143797152140e-05,3.464886814695336830e-04,4.953898320666425548e-01,9.907789759838010468e-01,4.827453307171272680e-07,3.499878666614797320e-06
4.951971676859295002e+01,9.903942653997575007e+01,4.827428676868864867e-05,3.499885601361484803e-04,4.953979399242740556e-01,9.907935395633842290e-01,4.827421872554061482e-07,3.499889692209297212e-06
5.001511470851722407e+01,1.000302200795391343e+02,4.875702895594405482e-05,3.534884498283577775e-04,4.953984183120709872e-01,9.908004711376889873e-01,4.827448646328637988e-07,3.499900717867168720e-06
5.051051312682929506e+01,1.010210205506768233e+02,4.923977382057691862e-05,3.569883505462249462e-04,4.954065260324256315e-01,9.908074003712954436e-01,4.827388109804791943e-07,3.499888468605017247e-06
5.100591965286172069e+01,1.020118279510481187e+02,4.972251263155739781e-05,3.604882390148299635e-04,4.954070045767835495e-01,9.908219617400533252e-01,4.827443985509245880e-07,3.499876219428571956e-06
5.150132665743850424e+01,1.030026499127881721e+02,5.020525703010832240e-05,3.639881152342585354e-04,4.954112977174034427e-01,9.908212611755686794e-01,4.827441652868397280e-07,3.499887244714453699e-06
5.199673795515590768e+01,1.039934711739637407e+02,5.068800119539516213e-05,3.674880024789729891e-04,4.954155908632245087e-01,9.908358225710856004e-01,4.827439324670609183e-07,3.499874995546573605e-06
5.249215354601913219e+01,1.049843069965348263e+02,5.117074512786222304e-05,3.709878774745195627e-04,4.954198837058143567e-01,9.908351219725943793e-01,4.827378788268126019e-07,3.499886020900001143e-06
5.298757342972494655e+01,1.059751421185074207e+02,5.165348300668903565e-05,3.744877634954195639e-04,4.954241771675214068e-01,9.908496858834325849e-01,4.827434663869174174e-07,3.499897046094809904e-06
5.348299760689246796e+01,1.069659918043908533e+02,5.213622647307595306e-05,3.779876605415143738e-04,4.954284703288465153e-01,9.908566150904078995e-01,4.827432331237338004e-07,3.499884796858354023e-06
5.397842607722131447e+01,1.079568484194812612e+02,5.261896970619968686e-05,3.814875453383727278e-04,4.954327634954012183e-01,9.908635442609892152e-01,4.827430003048562338e-07,3.499872547485722348e-06
5.447385884071671569e+01,1.089477119637422504e+02,5.310171270650454310e-05,3.849874178858584501e-04,4.954370566670931453e-01,9.908704785106579038e-01,4.827427670421266265e-07,3.499906846640167806e-06
5.496929589738380884e+01,1.099385824422529083e+02,5.358445547354666972e-05,3.884873247324986179e-04,4.954375349404642748e-01,9.908774051198889765e-01,4.827425342236962933e-07,3.499871323306815232e-06
5.546473343232427311e+01,1.109294598473727973e+02,5.406719800777036602e-05,3.919871960558054332e-04,4.954456430242046849e-01,9.908919692430941950e-01,4.827423011834517481e-07,3.499882348197234233e-06
5.596017907534847780e+01,1.119203518166158915e+02,5.454994030895381777e-05,3.954870784040026674e-04,4.954461216328240880e-01,9.908912659751649699e-01,4.827478885003903450e-07,3.499870099063669138e-06
5.645562519698130188e+01,1.129112430825910565e+02,5.503268819745420811e-05,3.989869485030663365e-04,4.954542294049062434e-01,9.909058328210136324e-01,4.827418348788038585e-07,3.499904397361649089e-06
5.695107942638620813e+01,1.139021489154120701e+02,5.551543003233301197e-05,4.024868529004279856e-04,4.954547076916284709e-01,9.909051295190636210e-01,4.827416020612679921e-07,3.499892148073747815e-06
5.744653413407783660e+01,1.148930540449311337e+02,5.599817163439427996e-05,4.059867450485017334e-04,4.954590008907189258e-01,9.909196911379893891e-01,4.827413687998936376e-07,3.499879898871606932e-06
5.794199313496855552e+01,1.158839737360691231e+02,5.648091300319417360e-05,4.094866249473733404e-04,4.954632944350905177e-01,9.909266202552657887e-01,4.827469563285227087e-07,3.499867649755118021e-06
5.843745642940364604e+01,1.168749003563243889e+02,5.696365995952269631e-05,4.129864925971284584e-04,4.954675873073384196e-01,9.909335548201738675e-01,4.827409029411103389e-07,3.499901947418677071e-06
5.893292401671098446e+01,1.178658339111445628e+02,5.744640086246380665e-05,4.164863945445471355e-04,4.954718805219542332e-01,9.909481165556002225e-01,4.827406699024378869e-07,3.499889698147906191e-06
5.942839589723293869e+01,1.188567820277001630e+02,5.792914153236624453e-05,4.199862842426950417e-04,4.954723591704279784e-01,9.909474130838304973e-01,4.827462572012906363e-07,3.499877448962895703e-06
5.992386825640336667e+01,1.198477294407839935e+02,5.841188778956753517e-05,4.234861616916579374e-04,4.954804669677770335e-01,9.909619804221421191e-01,4.827402036009409599e-07,3.499911746291002601e-06
6.041934872337114371e+01,1.208386914212061356e+02,5.889462799316847613e-05,4.269860734379489400e-04,4.954847605524790310e-01,9.909612712480537766e-01,4.827457911166476963e-07,3.499852950687146105e-06
6.091483348392362274e+01,1.218296526924541894e+02,5.937737378428512383e-05,4.304859263886360861e-04,4.954852385105610324e-01,9.909758386591249746e-01,4.827397377444006044e-07,3.499887247638980639e-06
6.141031872243418377e+01,1.228206285311133144e+02,5.986011352202952443e-05,4.339858136362750667e-04,4.954933470351505775e-01,9.909827735199030485e-01,4.827453250329127757e-07,3.499921544409861831e-06
6.190581206946933435e+01,1.238116113046332174e+02,6.034285884706243721e-05,4.374857351806849285e-04,4.954938249941207573e-01,9.909896968694908992e-01,4.827392714446993873e-07,3.499862749226133676e-06
6.240130589446345510e+01,1.248026010015027083e+02,6.082559811850713659e-05,4.409855979299110622e-04,4.954981186073936783e-01,9.909966317496099464e-01,4.827448589500790981e-07,3.499897045842624479e-06
6.289680401307084878e+01,1.257935976332523182e+02,6.130834297745721569e-05,4.444854949757536867e-04,4.955024118655231291e-01,9.910035608329650358e-01,4.827446259075780571e-07,3.499884796606114387e-06
6.339230642493637191e+01,1.267846011940852833e+02,6.179108760336479375e-05,4.479853797723598011e-04,4.955067047570267391e-01,9.910181227190122399e-01,4.827385725505165719e-07,3.499872547233536923e-06
6.388781312969339865e+01,1.277756193168042955e+02,6.227382617591531032e-05,4.514852523195933380e-04,4.955148133311126912e-01,9.910250577737258482e-01,4.827441598260996322e-07,3.499906843292693599e-06
6.438332794302451134e+01,1.287666443745780214e+02,6.275657033574140995e-05,4.549851591628860316e-04,4.955152916699745447e-01,9.910167150717654749e-01,4.827439267842829939e-07,3.499848049248353507e-06
6.487884323469448589e+01,1.297576610896497868e+02,6.323931426252569295e-05,4.584850072121343851e-04,4.955157700084669159e-01,9.910389219602109279e-01,4.827436937426967485e-07,3.499928889507753285e-06
6.537435900470295280e+01,1.307487000116099978e+02,6.372205795626838969e-05,4.619849361016421384e-04,4.955238782309976386e-01,9.910458449704719897e-01,4.827434607013408960e-07,3.499870095412889372e-06
6.586988288293395044e+01,1.317397458565804698e+02,6.420480141696973059e-05,4.654848061970550278e-04,4.955243565761833224e-01,9.910527739811243464e-01,4.827432276602018841e-07,3.499857846587020854e-06
6.636540723951013376e+01,1.327307986305615941e+02,6.468754464462993248e-05,4.689846640436420486e-04,4.955324648127685805e-01,9.910597091764259403e-01,4.827429946192932650e-07,3.499892141712679459e-06
6.686093970432290234e+01,1.337218583397380200e+02,6.517028763924922574e-05,4.724845561853547281e-04,4.955329431646049443e-01,9.910666382064050595e-01,4.827427615786014864e-07,3.499879892510592786e-06
6.735647264748750729e+01,1.347129249779444251e+02,6.565303040082782723e-05,4.759844360778653209e-04,4.955410514152163159e-01,9.910888396186408045e-01,4.827425285381536533e-07,3.499914187156112459e-06
6.785201369890272360e+01,1.357040138175630659e+02,6.613577292936598088e-05,4.794843502650214333e-04,4.955415297737459923e-01,9.910804962568136034e-01,4.827422954978955556e-07,3.499855394200636610e-06
6.834755522867646960e+01,1.366950943138198795e+02,6.661851522486387644e-05,4.829842056592220699e-04,4.955420081319061865e-01,9.910874315829971692e-01,4.827420624578949559e-07,3.499889688913864708e-06
6.884309723680837578e+01,1.376861817454028767e+02,6.710125728732177139e-05,4.864840953481359346e-04,4.955501163999116443e-01,9.911096332765509942e-01,4.827418294181111966e-07,3.499923982780222490e-06
6.933864735320828743e+01,1.386772913786794277e+02,6.758399911673988259e-05,4.899840193309161571e-04,4.955582246786036649e-01,9.911012895993849270e-01,4.827415963785578303e-07,3.499865190244766562e-06
6.983420557788689109e+01,1.396683926682788126e+02,6.806674071311844042e-05,4.934838845211609237e-04,4.955587034597783713e-01,9.911082250467586618e-01,4.827471836174948572e-07,3.499899484400823164e-06
7.032976428134666946e+01,1.406595008933255713e+02,6.854948789673593528e-05,4.969837840055617469e-04,4.955591814248805349e-01,9.911304204321993438e-01,4.827411302972826933e-07,3.499887234925300704e-06
7.082532346277155000e+01,1.416506313137577706e+02,6.903222902703321797e-05,5.004836712404870476e-04,4.955672897209524308e-01,9.911373494622921498e-01,4.827408972584069534e-07,3.499874985757474820e-06
