Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.770721973336623023e+02,2.124866137285932268e+02,4.140178317621692619e-04,6.296521113452858238e-04,3.344528135881802200e+00,4.013440840868554460e+00,7.811648633094159157e-06,1.188022049530184157e-05
1.804167254695441045e+02,2.165000545694617813e+02,4.218294803952634211e-04,6.415323318405876654e-04,3.344671942774255058e+00,4.013597155650558079e+00,7.811680703880344301e-06,1.188021896478556796e-05
1.837613974123183596e+02,2.205136517251123394e+02,4.296411610991437654e-04,6.534125508053732333e-04,3.344800469259126885e+00,4.013753483030484404e+00,7.811619682001550834e-06,1.188026396731786758e-05
1.871061978815774864e+02,2.245274052081428238e+02,4.374527807811453162e-04,6.652928147726911009e-04,3.344929023502317023e+00,4.013925060992193039e+00,7.811698297362299880e-06,1.188021589744610827e-05
1.904511269050798035e+02,2.285413302691350168e+02,4.452644790785076161e-04,6.771730306701372092e-04,3.345072818975239670e+00,4.014066113303130123e+00,7.811637275208661163e-06,1.188021436184156544e-05
1.937961997240550431e+02,2.325553963824381469e+02,4.530761163537162773e-04,6.890532450319787746e-04,3.345186102682021101e+00,4.014237717196323274e+00,7.811669343263469983e-06,1.188025935807107258e-05
1.971413858267370642e+02,2.365696340996344702e+02,4.608877856969797473e-04,7.009335043900498472e-04,3.345329910694971431e+00,4.014394032308928217e+00,7.811654866048144998e-06,1.188021128499180956e-05
2.004867157374320357e+02,2.405840281319433984e+02,4.686994405630278923e-04,7.128137156750416568e-04,3.345458454648252200e+00,4.014550360392348693e+00,7.811640388251470807e-06,1.188020974452147580e-05
2.038321741920802879e+02,2.445985784923357471e+02,4.765110809512793631e-04,7.246939254195631326e-04,3.345587009882393659e+00,4.014706702192057719e+00,7.811672454298066153e-06,1.188025473400496860e-05
2.071777612019626815e+02,2.486132851945278048e+02,4.843227534055774292e-04,7.365741801535681012e-04,3.345730823730605152e+00,4.014863023214758186e+00,7.811657975721362709e-06,1.188020665794057174e-05
2.105234920256932867e+02,2.526281482177425630e+02,4.921344113812987919e-04,7.484543868115086729e-04,3.345844106743868451e+00,4.015019369700070229e+00,7.811643497229389665e-06,1.188025164329683213e-05
2.138693361324371551e+02,2.566431675874426332e+02,4.999460548785281816e-04,7.603346384548055050e-04,3.345987934220545412e+00,4.015175694662502792e+00,7.811675560823899168e-06,1.188020356487288608e-05
2.172153240666577005e+02,2.606583432821051360e+02,5.077577304393520808e-04,7.722148420196783911e-04,3.346116487247854820e+00,4.015332033527670319e+00,7.811661081107970292e-06,1.188020201629391270e-05
2.205614405539055554e+02,2.646736753156328064e+02,5.155693915204600511e-04,7.840950440359723038e-04,3.346245041917882190e+00,4.015488387041102669e+00,7.811646601254781420e-06,1.188024699512717913e-05
2.239076855958234376e+02,2.686891637026739090e+02,5.233810381217148325e-04,7.959752910310994830e-04,3.346388865124993117e+00,4.015675285501686176e+00,7.811632121264115713e-06,1.188029197045858097e-05
2.272540744609484307e+02,2.727048389881755952e+02,5.311926702429789482e-04,8.078555830015580639e-04,3.346502167031900399e+00,4.015801051117705356e+00,7.811664182349781389e-06,1.188015083101990298e-05
2.306005766279803311e+02,2.767206400392933006e+02,5.390043344253287296e-04,8.197357338325779669e-04,3.346645994073810471e+00,4.015987980345187225e+00,7.811649701357421295e-06,1.188028885896477097e-05
2.339472226220541415e+02,2.807366280196384878e+02,5.468159841266861509e-04,8.316160226915427379e-04,3.346774566901615344e+00,4.016113774905022638e+00,7.811681760492390422e-06,1.188024077324522851e-05
2.372939971889557569e+02,2.847527417945435104e+02,5.546276658871785413e-04,8.434962634647879664e-04,3.346903130645500823e+00,4.016270113656389640e+00,7.811667278720055285e-06,1.188019268756265734e-05
2.406409003196012577e+02,2.887690119081999001e+02,5.624393331658985966e-04,8.553764561523506237e-04,3.347046963522501528e+00,4.016457025269744463e+00,7.811652796588740809e-06,1.188023765312940915e-05
2.439879472831237592e+02,2.927854689334696445e+02,5.702509859624873374e-04,8.672566938054800329e-04,3.347160263180512629e+00,4.016613368685455043e+00,7.811638314319841077e-06,1.188018956508815616e-05
2.473351075463042719e+02,2.968020823021550996e+02,5.780626242768071785e-04,8.791368833705681890e-04,3.347304111240759994e+00,4.016739196894548058e+00,7.811670370724355453e-06,1.188023452675102121e-05
2.506824116575450319e+02,3.008188214990496476e+02,5.858742946475315339e-04,8.910171178973192102e-04,3.347432682104681589e+00,4.016926116995591656e+00,7.811655887675805938e-06,1.188027948469106126e-05
2.540298443396497134e+02,3.048357476160452393e+02,5.936859505352073399e-04,9.028973973820102715e-04,3.347561254611292725e+00,4.017082466693125298e+00,7.811641404268168665e-06,1.188023139256128187e-05
2.573774055942610062e+02,3.088528300827383646e+02,6.014975919394755085e-04,9.147776287745715534e-04,3.347705108973002552e+00,4.017238817987390576e+00,7.811673458443021273e-06,1.188018330024718811e-05
2.607251107032340087e+02,3.128700689007257552e+02,6.093092653979185298e-04,9.266578120748187415e-04,3.347818417108669564e+00,4.017364654115453959e+00,7.811658974033798032e-06,1.188022825277174673e-05
2.640729291203426783e+02,3.168874335548412091e+02,6.171209243719523278e-04,9.385380403275904882e-04,3.347962263178885678e+00,4.017551585036358119e+00,7.811644489709142561e-06,1.188027320246111667e-05
2.674208913835215640e+02,3.209049851398775672e+02,6.249325688616614704e-04,9.504183135300516049e-04,3.348106123842001125e+00,4.017707942611991712e+00,7.811676541654767082e-06,1.188022510583742770e-05
2.707689975073635651e+02,3.249226930824895589e+02,6.327442454033162375e-04,9.622985386358890326e-04,3.348219437097327500e+00,4.017864301784356940e+00,7.811662056106589459e-06,1.188017700925114370e-05
2.741172169444608926e+02,3.289405573842739159e+02,6.405559074594228269e-04,9.741787156451401763e-04,3.348363289002406873e+00,4.018020693501625829e+00,7.811647570421477102e-06,1.188022195352579115e-05
2.774655802334632995e+02,3.329585780777755417e+02,6.483675550298443040e-04,9.860589375986659674e-04,3.348476605304426812e+00,4.018207635966575708e+00,7.811633084820932514e-06,1.188026689407858938e-05
2.808140568387677263e+02,3.369767857137421174e+02,6.561791881146652365e-04,9.979392044927445568e-04,3.348620473947846676e+00,4.018333453749789896e+00,7.811665134036319125e-06,1.188021879318314385e-05
2.841626773127155730e+02,3.409951191674919073e+02,6.639908532487015557e-04,1.009819423285927701e-03,3.348733793607721054e+00,4.018489852866252932e+00,7.811650647212577646e-06,1.188026372961163701e-05
2.875114111063232940e+02,3.450136090203581603e+02,6.718025038959141333e-04,1.021699687015539338e-03,3.348908204715030479e+00,4.018646222258496437e+00,7.811682694921465338e-06,1.188021562680257465e-05
2.908603193110383245e+02,3.490322552426166567e+02,6.796141865908355987e-04,1.033579902642341912e-03,3.348990975971389616e+00,4.018833142730272812e+00,7.811621672789673294e-06,1.188016752380963159e-05
2.942093102870097141e+02,3.530510883853469295e+02,6.874258082636252720e-04,1.045460070166151544e-03,3.349165405226926850e+00,4.018959032564282552e+00,7.811700253440340309e-06,1.188030548857250956e-05
2.975584756922366410e+02,3.570700474179112121e+02,6.952375085170656123e-04,1.057340375654724053e-03,3.349278718086679874e+00,4.019115374679927299e+00,7.811639231034245116e-06,1.188016434859107996e-05
3.009077544103233208e+02,3.610891627925911394e+02,7.030491477480998574e-04,1.069220540003315133e-03,3.349392060060722542e+00,4.019302369634601746e+00,7.811671275791500814e-06,1.188030230701961516e-05
3.042571464703840434e+02,3.651084651622257411e+02,7.108608190238913582e-04,1.081100842310334749e-03,3.349535928993077505e+00,4.019428164735018072e+00,7.811656786912654117e-06,1.188016116689181827e-05
3.076066823993771209e+02,3.691278933269607592e+02,7.186724758108040123e-04,1.092981003477226567e-03,3.349679799925468160e+00,4.019615165844129479e+00,7.811642297674611241e-06,1.188029911876483345e-05
3.109563621993025890e+02,3.731475084928048886e+02,7.264841181084786235e-04,1.104861302595991400e-03,3.349793147485570444e+00,4.019771515070829082e+00,7.811674340425008717e-06,1.188015797871249703e-05
3.143061553467881595e+02,3.771672800078757177e+02,7.342957924489036323e-04,1.116741460574703897e-03,3.349937007482310491e+00,4.019897419017524953e+00,7.811613318423863035e-06,1.188029592403020904e-05
3.176560923542704700e+02,3.811871774268932427e+02,7.421074057673274953e-04,1.128621756498734106e-03,3.350080913789497572e+00,4.020084323095545642e+00,7.811691891349481151e-06,1.188015478427581137e-05
3.210061732680599675e+02,3.852072617499887883e+02,7.499190976586769765e-04,1.140501911283009918e-03,3.350194237084224369e+00,4.020240784492102648e+00,7.811630869296076925e-06,1.188029272281639244e-05
3.243563675051441919e+02,3.892275025344808910e+02,7.577307285279730534e-04,1.152382204005826310e-03,3.350338132611170749e+00,4.020397140104591927e+00,7.811662909095167667e-06,1.188015158313810576e-05
3.277067056377553627e+02,3.932478996745854829e+02,7.655423914370682210e-04,1.164262355588964416e-03,3.350451474033775412e+00,4.020553606930036494e+00,7.811648417802561674e-06,1.188028951512381734e-05
3.310571571117891381e+02,3.972684532815155194e+02,7.733540398548707827e-04,1.176142645104088233e-03,3.350595373706255486e+00,4.020710003019587475e+00,7.811680455873542574e-06,1.188024139733455040e-05
3.344077524854953936e+02,4.012891632845351069e+02,7.811657203107443253e-04,1.188022886501422784e-03,3.350739260142120202e+00,4.020866400705358501e+00,7.811665963357956530e-06,1.188019327936183644e-05
3.377584917456375138e+02,4.053100296852404654e+02,7.889773862741022818e-04,1.199903079780784620e-03,3.350852590824899835e+00,4.021022838017074719e+00,7.811604941709501815e-06,1.188023818080832968e-05
3.411093443364624136e+02,4.093310525232575401e+02,7.967889912158117836e-04,1.211783317961592950e-03,3.350996528516304807e+00,4.021179239640844116e+00,7.811730035765492366e-06,1.188019006114512770e-05
3.444603408649787184e+02,4.133522317628983842e+02,8.046007212515772760e-04,1.223663508022738078e-03,3.351109830216785213e+00,4.021335681635832771e+00,7.811575956578366287e-06,1.188023495824787334e-05
3.478114506951955036e+02,4.173735674445342170e+02,8.124122972081556423e-04,1.235543742980985951e-03,3.351253772364543693e+00,4.021492126345094675e+00,7.811701047957461674e-06,1.188027985207329267e-05
3.511627044675600473e+02,4.213950595708793117e+02,8.202239982561131040e-04,1.247424022833059244e-03,3.351397651988122561e+00,4.021679090257350708e+00,7.811640025982878946e-06,1.188023172810515754e-05
3.545141021195481699e+02,4.254167386611366624e+02,8.280356382820959829e-04,1.259304254561164401e-03,3.351511023332022887e+00,4.021804944110101587e+00,7.811672059096453832e-06,1.188018360350970304e-05
3.578656131428801928e+02,4.294385436052467639e+02,8.358473103411924367e-04,1.271184438164674104e-03,3.351654939751995244e+00,4.021961395471350897e+00,7.811704090982820280e-06,1.188022849236904273e-05
3.612172680826321880e+02,4.334605050007181148e+02,8.436590144321752570e-04,1.283064666657043147e-03,3.351768281180170561e+00,4.022148406643395901e+00,7.811643068738704891e-06,1.188027337750805108e-05
3.645690363638123586e+02,4.374826534073615107e+02,8.514706575009139619e-04,1.294944940034551198e-03,3.351912167227965256e+00,4.022274265687599382e+00,7.811582047447928473e-06,1.188022524882992488e-05
3.679209485310403238e+02,4.415049276730491101e+02,8.592822395483618904e-04,1.306825165283381123e-03,3.352056123844192825e+00,4.022461240883956179e+00,7.811707130231035356e-06,1.188017712041222404e-05
3.712730046548845166e+02,4.455273889139330663e+02,8.670939466785929257e-04,1.318705342403793347e-03,3.352169469924888290e+00,4.022587144151714256e+00,7.811646107939323493e-06,1.188022200036375868e-05
3.746251741248094049e+02,4.495499760580847806e+02,8.749055927865322492e-04,1.330585564404157106e-03,1.205323936110914929e+00,1.446378719903066212e+00,2.808734790447865379e-06,4.271588556004849574e-06
