Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.072567874373013197e+01,1.287081453036747192e+01,2.510262927246580491e-05,3.817691352523721514e-05,8.251086277457240215e-01,9.901297702154536751e-01,1.930971351110873823e-06,2.936687074805829553e-06
1.155078737147585599e+01,1.386094430058292559e+01,2.703360062357667873e-05,4.111360060004304469e-05,8.251165826014101867e-01,9.901403536969848318e-01,1.930970532722060075e-06,2.936684271343086028e-06
1.237590395407726618e+01,1.485108465427991042e+01,2.896457115629873881e-05,4.405028487138613072e-05,8.251245375211162525e-01,9.901490298661439482e-01,1.930972624579505666e-06,2.936687288283502592e-06
1.320102849159838243e+01,1.584123368414605437e+01,3.089554378087824447e-05,4.698697215966963331e-05,8.251324924328056198e-01,9.901596134153578532e-01,1.930971806396561581e-06,2.936684484563294932e-06
1.402616098403118805e+01,1.683139329756141223e+01,3.282651558727480606e-05,4.992365664423292825e-05,8.251404473700905129e-01,9.901682896525230149e-01,1.930970987989133437e-06,2.936687501434085388e-06
1.485130143140127856e+01,1.782156158721393524e+01,3.475748657526393949e-05,5.286034414566701363e-05,8.251484023329673789e-01,9.901779195418995982e-01,1.930970169579231956e-06,2.936684697900468922e-06
1.567644983373424594e+01,1.881173950675583484e+01,3.668845674484317145e-05,5.579702884356748256e-05,8.251563573694689069e-01,9.901875495718037712e-01,1.930972261393129889e-06,2.936687714479615770e-06
1.650160619110371485e+01,1.980192705632763861e+01,3.861942900623630134e-05,5.873371655804709833e-05,8.251652661013402223e-01,9.901990869895165304e-01,1.930971443189111625e-06,2.936684910688528393e-06
1.732677145720505507e+01,2.079212614331715514e+01,4.055040044942541296e-05,6.167040146873562672e-05,8.251722674346630981e-01,9.902068095056044683e-01,1.930970624760602525e-06,2.936682107118835099e-06
1.815194372463971817e+01,2.178233295282275961e+01,4.248137107418601549e-05,6.460708357585446182e-05,8.251811762766330105e-01,9.902164396401573754e-01,1.930972716539019942e-06,2.936685123832680515e-06
1.897712490091635118e+01,2.277254939246291698e+01,4.441234379072503543e-05,6.754376869968714233e-05,8.251881776622695952e-01,9.902260698172788977e-01,1.930971898094349453e-06,2.936688140494606199e-06
1.980231307857862078e+01,2.376277546228019588e+01,4.634331568881938488e-05,7.048045684018174853e-05,8.251970865086981632e-01,9.902356998929064957e-01,1.930971079869263785e-06,2.936685336632645880e-06
2.062751016508731894e+01,2.475301116217310238e+01,4.827428676868864867e-05,7.341714217681439441e-05,8.252040879418487407e-01,9.902472376379023444e-01,1.930970261419673729e-06,2.936688353224952233e-06
2.145271425302916768e+01,2.574325839981100472e+01,5.020525703010832240e-05,7.635383053003934664e-05,8.252129968431454188e-01,9.902549602869470391e-01,1.930969442967630666e-06,2.936685549327552056e-06
2.227792724987231310e+01,2.673351336009795176e+01,5.213622647307595306e-05,7.929051607936689870e-05,8.252219058427954224e-01,9.902645904499394192e-01,1.930971534694412954e-06,2.936682745429555568e-06
2.310314915571510852e+01,2.772377795054789118e+01,5.406719800777036602e-05,8.222719882479645427e-05,8.252289074253340573e-01,9.902742208053219031e-01,1.930973626623913944e-06,2.936685762156546935e-06
2.392837806314044258e+01,2.871405217135321308e+01,5.599817163439427996e-05,8.516388458695300120e-05,8.252359088910807827e-01,9.902857587199349609e-01,1.930969897971964572e-06,2.936688778387583571e-06
2.475361397203152336e+01,2.970433793007314804e+01,5.792914153236624453e-05,8.810057336534058477e-05,8.252448179813640650e-01,9.902934814707471389e-01,1.930971989663279897e-06,2.936685974641361834e-06
2.557885879001288743e+01,3.069463141154389518e+01,5.986011352202952443e-05,9.103725933998194661e-05,8.252537271099775751e-01,9.903031117579104148e-01,1.930974081335269318e-06,2.936683170672472077e-06
2.640411251712286500e+01,3.168493452330180560e+01,6.179108760336479375e-05,9.397394251065441869e-05,8.252607286482778193e-01,9.903127422604853791e-01,1.930970352903595946e-06,2.936686186816189780e-06
2.722937324577114282e+01,3.267524726556229098e+01,6.372205795626838969e-05,9.691062869747060847e-05,8.252696378365662611e-01,9.903223726097465374e-01,1.930972444559437532e-06,2.936683383255922269e-06
2.805464288360770908e+01,3.366556963817203751e+01,6.565303040082782723e-05,9.984731208072653073e-05,8.252766394175630182e-01,9.903358182752910466e-01,1.930968715912055361e-06,2.936686399330020640e-06
2.887991952302527210e+01,3.465590545644732856e+01,6.758399911673988259e-05,1.027839984800565514e-04,8.252855486655406025e-01,9.903416338159019006e-01,1.930970807551742334e-06,2.936689415352212833e-06
2.970520507169081270e+01,3.564624709026323046e+01,6.951496992429162492e-05,1.057206878954087642e-04,8.252925504669264001e-01,9.903512640508296272e-01,1.930972899394120903e-06,2.936680791454840248e-06
3.053049762215773910e+01,3.663659835431406009e+01,7.144594282368574583e-05,1.086573686868636045e-04,8.253014596017003157e-01,9.903608947316726585e-01,1.930969170745004009e-06,2.936683807663637187e-06
3.135579908175943942e+01,3.762695924904573275e+01,7.337691199443074983e-05,1.115940524945272416e-04,8.253084614553962695e-01,9.903705254550914105e-01,1.930971262349196913e-06,2.936686823598496894e-06
3.218110754321483569e+01,3.861732977450082416e+01,7.530788325677994675e-05,1.145307393181257385e-04,8.253173708323444657e-01,9.903801562210574616e-01,1.930973354156122071e-06,2.936689839703495028e-06
3.300642491404718015e+01,3.960770993072188162e+01,7.723885661093606882e-05,1.174674291578292336e-04,8.253243725510515105e-01,9.903897865571096304e-01,1.930969625283198744e-06,2.936681215803615226e-06
3.383174928659823166e+01,4.059809971727899125e+01,7.916982623621926756e-05,1.204041103736328488e-04,8.253351894909997100e-01,9.904032325529286140e-01,1.930971717073955737e-06,2.936684231651169553e-06
3.465708447608923137e+01,4.158850294983191986e+01,8.110079795329322330e-05,1.233407946052840183e-04,8.253421914662979475e-01,9.904090482669758444e-01,1.930973808845413931e-06,2.936687247446817702e-06
3.548242666755552932e+01,4.257891199809889571e+01,8.303177176213863723e-05,1.262774818527308360e-04,8.253491932575585110e-01,9.904186791801734557e-01,1.930970079970728776e-06,2.936690263634594671e-06
3.630777586081308783e+01,4.356933067727906916e+01,8.496274184210936601e-05,1.292141721163654307e-04,8.253561952778269983e-01,9.904283096173216450e-01,1.930972171726018805e-06,2.936681639510230809e-06
3.713313205609091483e+01,4.455975898689639081e+01,8.689371401383538481e-05,1.321508537558756615e-04,8.253670123614327281e-01,9.904379405925851643e-01,1.930974263239978984e-06,2.936684655218546472e-06
3.795849906845234756e+01,4.555019692748897597e+01,8.882468827707536380e-05,1.350875384110942080e-04,8.253740142252610212e-01,9.904475716104101934e-01,1.930970534585563052e-06,2.936687671097000562e-06
3.878387308267760858e+01,4.654064449909938617e+01,9.075565881166092685e-05,1.380242260821912086e-04,8.253810163324573068e-01,9.904610179058010999e-01,1.930972626305386118e-06,2.936690686923548472e-06
3.960925409901006589e+01,4.753110551700518727e+01,9.268663143796631297e-05,1.409609167691147570e-04,8.253880182316279956e-01,9.904668332202746228e-01,1.930968897657299216e-06,2.936682062796663840e-06
4.043464211724169388e+01,4.852157235022546189e+01,9.461760033562361218e-05,1.438975988319114209e-04,8.253988354493344559e-01,9.904764643427554915e-01,1.930970989138936617e-06,2.936685078587812549e-06
4.126004095269102834e+01,4.951204881456821738e+01,9.654857132476254880e-05,1.468342839104992334e-04,8.254058376434869615e-01,9.904860955077836593e-01,1.930973080601261667e-06,2.936688094327027975e-06
4.208544679033451530e+01,5.050253491007600104e+01,9.847954440536381047e-05,1.497709720048262614e-04,8.254128398649243081e-01,9.904957261161086990e-01,1.930975172266291865e-06,2.936679469993385989e-06
4.291085963019943961e+01,5.149303063619210974e+01,1.004105195776301023e-04,1.527076514748196474e-04,8.254236569467607865e-01,9.905053579540279429e-01,1.930971443608379382e-06,2.936694125461956472e-06
4.373628328714620039e+01,5.248353599414613768e+01,1.023414910212384817e-04,1.556443456002816039e-04,8.254268438734939650e-01,9.905188039266477062e-01,1.930967714742842182e-06,2.936685501536923180e-06
4.456171013101969436e+01,5.347405479807278539e+01,1.042724587359813239e-04,1.585810311018185270e-04,8.254376615240914816e-01,9.905246199478909830e-01,1.930975626676022195e-06,2.936688516914936651e-06
4.538714779254378584e+01,5.446457941802067637e+01,1.062034343626573461e-04,1.615177196187334637e-04,8.254484781627127177e-01,9.905342506573262540e-01,1.930960257698542096e-06,2.936679892800791395e-06
4.621259627070649856e+01,5.545511366867800263e+01,1.081343946203558882e-04,1.644543995115342551e-04,8.254516662156348161e-01,9.905438820316234683e-01,1.930979809466881747e-06,2.936682908143405666e-06
4.703804793692213337e+01,5.644565755070962609e+01,1.100653744298227699e-04,1.673910824196776607e-04,8.254624828947143556e-01,9.905535134485390358e-01,1.930964440740204715e-06,2.936685923878094547e-06
4.786351041981684773e+01,5.743621106415816513e+01,1.119963388705629746e-04,1.703277683435557553e-04,8.254694855814719290e-01,9.905669602661859585e-01,1.930972352152100324e-06,2.936688939116896459e-06
4.868897990539831966e+01,5.842677802442435109e+01,1.139273112227150750e-04,1.732644572826726518e-04,8.254803034491118297e-01,9.905727757297313474e-01,1.930980263732968842e-06,2.936680315222302143e-06
4.951446020884743149e+01,5.941735080015408244e+01,1.158582914864480438e-04,1.762011375978949539e-04,8.254834899155838457e-01,9.905824079542355776e-01,1.930964895071980909e-06,2.936694969917023326e-06
5.033994369876301533e+01,6.040793320810831801e+01,1.177892563815200247e-04,1.791378325678119772e-04,8.254943078429022307e-01,9.905920388268611987e-01,1.930972806414690867e-06,2.936686345764985204e-06
5.116543800660591756e+01,6.139852524693517921e+01,1.197202291879347156e-04,1.820745189135769624e-04,8.255013100676009685e-01,9.906016697074733202e-01,1.930969077765912786e-06,2.936677721663633533e-06
5.199093931667351853e+01,6.238912691664265253e+01,1.216511982657006284e-04,1.850111966352405960e-04,8.255121280885404644e-01,9.906151174854187502e-01,1.930976989269504794e-06,2.936692376168483810e-06
5.281645144476205900e+01,6.337974203412807128e+01,1.235821752549701332e-04,1.879478890114090798e-04,8.255191303729105812e-01,9.906209330250987932e-01,1.930973260604599206e-06,2.936683752253723334e-06
5.364197057513496958e+01,6.437036296715317008e+01,1.255131485155747324e-04,1.908845727636628031e-04,8.255261326701202051e-01,9.906305647363637945e-01,1.930969531954045745e-06,2.936686767265981202e-06
5.446749670780508978e+01,6.536099353188953387e+01,1.274441180475287781e-04,1.938212595309287843e-04,8.255331349802261798e-01,9.906440119380874876e-01,1.930965803317912172e-06,2.936689782670394997e-06
5.529302984278531596e+01,6.635163754382762136e+01,1.293750838508466903e-04,1.967579493135991793e-04,8.255401379563167552e-01,9.906498267305181571e-01,1.930973714744254775e-06,2.936669519074770404e-06
5.611856998074163272e+01,6.734228737055813951e+01,1.313060575655909451e-04,1.996946188326739497e-04,8.255509555168814018e-01,9.906556438483420379e-01,1.930969986091993695e-06,2.936684173508009128e-06
5.694412093625851412e+01,6.833294301440648155e+01,1.332370275516829388e-04,2.026313030061819588e-04,8.255579585718493263e-01,9.906690919725917865e-01,1.930977897235196901e-06,2.936698827786803252e-06
5.776967889483036345e+01,6.932361210637907334e+01,1.351680054489181357e-04,2.055680018339687621e-04,8.255687755248786175e-01,9.906825385710646970e-01,1.930962528808125587e-06,2.936690203390114910e-06
5.859524767035524206e+01,7.031429464495013804e+01,1.370989679777262612e-04,2.085046920373588770e-04,8.255719634119245143e-01,9.906883542035274104e-01,1.930970440157218785e-06,2.936681579488120914e-06
5.942081963376716658e+01,7.130498299915366545e+01,1.390299384178834800e-04,2.114413736168469979e-04,8.255827817885048603e-01,9.907018008403838394e-01,1.930978351231276997e-06,2.936672955192724159e-06
6.024640241555567144e+01,7.229568479999404929e+01,1.409609167691147570e-04,2.143780465720397221e-04,8.255897842757917715e-01,9.907076181720100294e-01,1.930974622783062766e-06,2.936687609485965278e-06
6.107199219983146321e+01,7.328639241816605931e+01,1.428918913918978198e-04,2.173147341815256873e-04,8.256006020256094757e-01,9.907210666220009898e-01,1.930970893905287634e-06,2.936702262958763507e-06
6.189759280185707269e+01,7.427711348478806030e+01,1.448228622858031074e-04,2.202514364444844509e-04,8.256076045533404795e-01,9.907268805821018987e-01,1.930967165263895681e-06,2.936670361250681661e-06
6.272320040641041317e+01,7.526784036537016220e+01,1.467538294510670031e-04,2.231881068057351325e-04,8.256146078335291350e-01,9.907326979968473779e-01,1.930975076704685277e-06,2.936685014688080689e-06
6.354881501424394230e+01,7.625857306336700958e+01,1.486848045277716884e-04,2.261247918204232132e-04,8.256177951343630639e-01,9.907461465972886572e-01,1.930971347825148317e-06,2.936699668637060513e-06
6.437443280937830536e+01,7.724931920996429824e+01,1.506157758755968367e-04,2.290614914890602737e-04,8.256362435427320179e-01,9.907595934876241017e-01,1.930967619181967430e-06,2.936691044235439051e-06
6.520006905292103738e+01,7.824007880345192234e+01,1.525467434947788041e-04,2.319981825332957128e-04,8.256394316524477972e-01,9.907654092326225737e-01,1.930975530331621639e-06,2.936682420328484830e-06
6.602570848457348518e+01,7.923084421268454491e+01,1.544777190251104258e-04,2.349348649536241976e-04,8.256426190037302604e-01,9.907788561613557476e-01,1.930971801672313245e-06,2.936673796028154955e-06
6.685135110357721544e+01,8.022162306884590066e+01,1.564086908267827390e-04,2.378715387496523526e-04,8.256534369483716773e-01,9.907846737898893252e-01,1.930968073027424740e-06,2.936688449547600983e-06
6.767700454052558712e+01,8.121240774263578999e+01,1.583396588998101638e-04,2.408082271991999535e-04,8.256642549279575860e-01,9.907981208031060305e-01,1.930964344396901913e-06,2.936679825433862303e-06
6.850266879545354470e+01,8.220320586343889602e+01,1.602706232442070657e-04,2.437449070246338158e-04,8.256750737493518955e-01,9.908039385174021163e-01,1.930972255469279612e-06,2.936694478781191235e-06
6.932834386920289660e+01,8.319400980195629813e+01,1.622015954996763453e-04,2.466816015034150071e-04,8.256782619877469642e-01,9.908097543161034082e-01,1.930980166266595219e-06,2.936685854410035854e-06
7.015402213119064356e+01,8.418481955627240154e+01,1.641325756659429405e-04,2.496182873578250429e-04,8.256814485936558867e-01,9.908232014105919916e-01,1.930964798167901638e-06,2.936677230533520609e-06
7.097970357978429945e+01,8.517564275768299353e+01,1.660635404641108421e-04,2.525549645883585635e-04,8.256998981852632369e-01,9.908366505518415579e-01,1.930972709171080133e-06,2.936691883469015347e-06
7.180540347796956269e+01,8.616647940823483509e+01,1.679945131732819223e-04,2.554916564718275789e-04,8.257030856576932365e-01,9.908424664094042100e-01,1.930968980300677576e-06,2.936683259335164716e-06
7.263110656362725592e+01,8.715732187464423930e+01,1.699254821535825999e-04,2.584283397311627436e-04,8.257062739757259351e-01,9.908559156812657420e-01,1.930976891464751674e-06,2.936697912320424333e-06
7.345681283760298186e+01,8.814817779032550504e+01,1.718564590450473515e-04,2.613650376434831679e-04,8.257247228897313107e-01,9.908617295041608486e-01,1.930973162578221609e-06,2.936666011150947022e-06
7.428253756049271317e+01,8.913903951982966589e+01,1.737874322076255731e-04,2.643017036546341150e-04,8.257202796774549824e-01,9.908751809578717484e-01,1.930969434150038013e-06,2.936703941032730181e-06
7.510825784017016815e+01,9.012991470078753764e+01,1.757184016417756111e-04,2.672384075956668451e-04,8.257387286613635524e-01,9.908809947743293378e-01,1.930965705292293517e-06,2.936672039742581168e-06
7.593399656883153170e+01,9.112079569556186698e+01,1.776493673470679047e-04,2.701750796354094263e-04,8.257419170885214044e-01,9.908868127830174899e-01,1.930973616157100710e-06,2.936686692742314884e-06
7.675973848592005311e+01,9.211168250834488447e+01,1.795803409632250054e-04,2.731117663281517412e-04,8.257527354117115692e-01,9.909078938364359601e-01,1.930969887505219100e-06,2.936701345143731632e-06
7.758549122133176468e+01,9.310259040218132043e+01,1.815113108507302245e-04,2.760484676732954728e-04,8.257559238882663522e-01,9.909060761196002431e-01,1.930977798308931501e-06,2.936669444295828685e-06
7.841124714522003103e+01,9.409349647830092067e+01,1.834422886490391560e-04,2.789851371175913015e-04,8.257667422711421068e-01,9.909195257568796933e-01,1.930974069640868174e-06,2.936684096883782416e-06
7.923701388749117314e+01,9.508441600405780036e+01,1.853732627186800242e-04,2.819218212144750839e-04,8.257775606889623532e-01,9.909329755049185451e-01,1.930970340987197631e-06,2.936698749317399968e-06
8.006279144818013549e+01,9.607534897956271891e+01,1.873042330596672218e-04,2.848585199637924839e-04,8.257807483034866891e-01,9.909387915147220838e-01,1.930966612347974082e-06,2.936690124921172412e-06
8.088857219648362218e+01,9.706628777107744099e+01,1.892351996720151959e-04,2.877952100887136563e-04,8.257915677127130039e-01,9.909522391115501705e-01,1.930974523074409973e-06,2.936681501019557886e-06
8.171436376419633518e+01,9.805724001018899116e+01,1.911661741950896058e-04,2.907318915897332142e-04,8.258023862251775427e-01,9.909580551149588246e-01,1.930970794419031812e-06,2.936672876946693628e-06
8.254016615042151273e+01,9.904819806530394999e+01,1.930971449895086376e-04,2.936685644666799078e-04,8.258055738901219911e-01,9.909715050779936973e-01,1.930967065778019329e-06,2.936687528950750279e-06
8.336597172431163472e+01,1.000391695703819437e+02,1.950281120552866570e-04,2.966052519956306581e-04,8.258163924430732550e-01,9.909773234719381207e-01,1.930963337151399631e-06,2.936702181022352726e-06
8.419178811675470797e+01,1.010301468938538818e+02,1.969590753924380566e-04,2.995419541766530108e-04,8.258272120203002942e-01,9.909831371615211992e-01,1.930971247578595722e-06,2.936670280716442444e-06
8.501761532877500827e+01,1.020211300310154030e+02,1.988900466400166523e-04,3.024786244573694533e-04,8.258304017335831304e-01,9.910042189996488560e-01,1.930990797413789347e-06,2.936684932752591480e-06
8.584344573050859140e+01,1.030121342500150519e+02,2.008210374374304417e-04,3.054153093901220447e-04,8.258412184025019087e-01,9.910024057744948323e-01,1.930963790484544309e-06,2.936699584412522362e-06
8.666928694891109330e+01,1.040031366557895467e+02,2.027520012279149860e-04,3.083520089745345671e-04,8.258444061288940929e-01,9.910158511784885604e-01,1.930960061870582670e-06,2.936667684548749727e-06
8.749513135503998740e+01,1.049941525069680353e+02,2.046829612897855687e-04,3.112886766590833168e-04,8.258552268724486112e-01,9.910293039532263037e-01,1.930979611392089502e-06,2.936705612011460999e-06
8.832098658191243601e+01,1.059851818109212616e+02,2.066139409011776582e-04,3.142253822710947778e-04,8.258660456338873246e-01,9.910351176261542605e-01,1.930975882717033071e-06,2.936673712027016662e-06
8.914685262754632333e+01,1.069762169285474158e+02,2.085449167838946912e-04,3.171620559831217945e-04,8.258692334299269078e-01,9.910485680653522422e-01,1.930972154056369424e-06,2.936688363701367432e-06
8.997272186097625024e+01,1.079672654966127681e+02,2.104758889379510607e-04,3.200987443468231619e-04,8.258800522318381354e-01,9.910543842209733612e-01,1.930968425410098561e-06,2.936679739588170853e-06
9.079860191320808838e+01,1.089583198808337414e+02,2.124068573633611592e-04,3.230354240864113328e-04,8.258908710686654331e-01,9.910678347907690977e-01,1.930964697000237982e-06,2.936694391090350319e-06
9.162449278427675381e+01,1.099493877156245105e+02,2.143378220603613972e-04,3.259721184775016831e-04,8.258940610475491440e-01,9.910736509860242904e-01,1.930984246057109973e-06,2.936685766719764144e-06
9.245038684532430295e+01,1.109404613666105348e+02,2.162688063064185072e-04,3.289088042442214472e-04,8.259048777925102058e-01,9.910794671557141555e-01,1.930957239734774206e-06,2.936677142843736790e-06
9.327629172311681316e+01,1.119315408337662490e+02,2.181997635461532814e-04,3.318454813870651840e-04,8.259080678207766368e-01,9.911005498245941681e-01,1.930976788730524299e-06,2.936691793934190480e-06
9.410219979093758980e+01,1.129226413835908431e+02,2.201307403348838057e-04,3.347821731809993745e-04,8.259188867770035358e-01,9.910987341075951917e-01,1.930973060288354495e-06,2.936683169800773530e-06
9.492811867771459333e+01,1.139137401176984383e+02,2.220617133951721602e-04,3.377188563508001480e-04,8.259297057681607157e-01,9.911121849583821586e-01,1.930969331638614185e-06,2.936697820941100521e-06
9.575404838348275405e+01,1.149048523026568205e+02,2.239926827268107744e-04,3.406555541717412486e-04,8.259405247942765982e-01,9.911256305266817890e-01,1.930965603003239554e-06,2.936665921617694248e-06
9.657998890827703065e+01,1.158959779331835023e+02,2.259236483298140139e-04,3.435922200933589428e-04,8.259437149893216201e-01,9.911314521880143502e-01,1.930985152008910096e-06,2.936703847808853213e-06
9.740593262326635227e+01,1.168871093853715166e+02,2.278546334818229240e-04,3.465289239411677960e-04,8.259469006606110497e-01,9.911448977947259209e-01,1.930958145730782673e-06,2.936671948586765633e-06
9.823187952392696332e+01,1.178782542831662425e+02,2.297855916275537067e-04,3.494655958897545617e-04,8.259653532003738974e-01,9.911507168221618258e-01,1.930977694675331318e-06,2.936686599297585933e-06
9.905784487712733721e+01,1.188694049999884044e+02,2.317165693222290380e-04,3.524022824890521476e-04,8.259685411982076175e-01,9.911641652099234534e-01,1.930973966229692067e-06,2.936677975194689275e-06
9.988381341832554483e+01,1.198605691651983278e+02,2.336475432884587301e-04,3.553389604642468369e-04,8.259717291867758604e-01,9.911699843231218665e-01,1.930970237354410601e-06,2.936692625955382874e-06
1.007097851475123207e+02,1.208517391495214497e+02,2.355785135258131407e-04,3.582756530902022197e-04,8.259825483727354367e-01,9.911834327953528145e-01,1.930966508937556917e-06,2.936684001817195435e-06
1.015357676958850561e+02,1.218429225823168025e+02,2.375094800347506976e-04,3.612123370920194152e-04,8.259933699757908698e-01,9.911892519943279467e-01,1.930986057670035618e-06,2.936698652405717730e-06
1.023617610658608470e+02,1.228341118343111305e+02,2.394404660924207332e-04,3.641490357444251329e-04,8.260041868687011402e-01,9.912027005510140043e-01,1.930959051436116538e-06,2.936690028232076879e-06
1.031877652527295481e+02,1.238253145348621445e+02,2.413714251438568497e-04,3.670857257726572098e-04,8.260073773293470367e-01,9.912085169317066402e-01,1.930978600329463736e-06,2.936681403887132086e-06
1.040137726300588952e+02,1.248165230517938511e+02,2.433024037441863135e-04,3.700224071765443419e-04,8.260181966640658402e-01,9.912143332868623702e-01,1.930974871658337538e-06,2.936672780036800323e-06
1.048397908267229610e+02,1.258077373850807135e+02,2.452333786158446510e-04,3.729590799565811422e-04,8.260213847535595733e-01,9.912354170911328310e-01,1.930971143001549914e-06,2.936687430195870138e-06
1.056658122114765206e+02,1.267989728021718463e+02,2.471643497588462009e-04,3.758957673867770123e-04,8.260322041287793127e-01,9.912336012459235235e-01,1.930967414359209284e-06,2.936678806088148779e-06
1.064918444156052999e+02,1.277902064034177698e+02,2.490953171732054102e-04,3.788324461928651611e-04,8.260430235389577547e-01,9.912546852256269858e-01,1.930963685731234333e-06,2.936693456297146104e-06
1.073178874391442577e+02,1.287814610886433968e+02,2.510262808589366445e-04,3.817691396491623072e-04,8.260462141762729971e-01,9.912528693752449271e-01,1.930983234381964189e-06,2.936684832154079754e-06
1.081439336533205307e+02,1.297727139580186417e+02,2.529572640933186087e-04,3.847058244813163870e-04,8.260570311294941348e-01,9.912739535302819149e-01,1.930956228473603917e-06,2.936699481968969589e-06
1.089699906844500248e+02,1.307639879115489236e+02,2.548882203217922126e-04,3.876425239632853566e-04,8.260678531701586280e-01,9.912797700492035347e-01,1.930975776841248586e-06,2.936690858012440224e-06
1.097960585376201834e+02,1.317552676815981272e+02,2.568191960986334612e-04,3.905792148212977968e-04,8.260710413605352187e-01,9.912855834541005606e-01,1.930972048402954805e-06,2.936658959669857447e-06
1.106221295789807186e+02,1.327465532650522277e+02,2.587501681470364160e-04,3.935158737809676542e-04,8.260818609249866995e-01,9.912914060984121534e-01,1.930968319535154333e-06,2.936696883578120316e-06
1.114482114399057053e+02,1.337378446711506399e+02,2.606811364665715704e-04,3.964525706645457745e-04,8.260850517390991854e-01,9.913124874698269196e-01,1.930987868165175928e-06,2.936688259414779387e-06
1.122742964916448045e+02,1.347291571586204668e+02,2.626121243347367463e-04,3.993892589239605539e-04,8.260958687505137732e-01,9.913030390938217806e-01,1.930960862241691035e-06,2.936679635302233329e-06
1.131003923603953183e+02,1.357204601977142886e+02,2.645430851969784373e-04,4.023259385592627873e-04,8.261066910415451048e-01,9.913393854764933621e-01,1.930980410588681653e-06,2.936671011240265302e-06
1.139264990514368634e+02,1.367117995831907820e+02,2.664740656075671190e-04,4.052626095705030526e-04,8.261098766422065864e-01,9.913299434564066814e-01,1.930953405227843478e-06,2.936708934530858194e-06
1.147526089280790700e+02,1.377031295266471886e+02,2.684050190127949625e-04,4.081993185050339108e-04,8.261206990121507943e-01,9.913357600237873157e-01,1.930972953291748909e-06,2.936700310074891098e-06
1.155787296270912208e+02,1.386944652866709760e+02,2.703359919660867114e-04,4.111360188151088019e-04,8.261315187659192816e-01,9.913568351736614659e-01,1.930969224642360964e-06,2.936645139084935723e-06
1.164048611458571401e+02,1.396858221218446374e+02,2.722669611907290723e-04,4.140726639541937376e-04,8.261347097961362351e-01,9.913626647779949508e-01,1.930988772777335848e-06,2.936729608565282704e-06
1.172309958556532763e+02,1.406771847866226324e+02,2.741979499635064082e-04,4.170093935627590203e-04,8.261455268815609543e-01,9.913837400558520585e-01,1.930961767341958773e-06,2.936674437676700233e-06
1.180571413825348372e+02,1.416685685266784844e+02,2.761289117308483670e-04,4.199460680004357205e-04,8.261563494772019567e-01,9.913742914583565380e-01,1.930981315415784653e-06,2.936665813867188682e-06
