Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
7.213182562609709692e+01,1.442636350205800966e+02,7.030491489217086207e-05,5.097106514304535494e-04,6.014758479663910862e+00,1.202951424313124562e+01,5.858742429433981547e-06,4.247587918809259729e-05
7.814658410576100778e+01,1.562931492637113422e+02,7.616365732160484362e-05,5.521865306185461467e-04,6.015347788618285563e+00,1.203068776798471617e+01,5.858743026637515459e-06,4.247589006384482752e-05
8.416193189437929334e+01,1.683238370316960584e+02,8.202240034824235908e-05,5.946624206823909742e-04,6.015921846571927745e+00,1.203184603576141853e+01,5.858743623407422713e-06,4.247585432515645163e-05
9.017785374095122108e+01,1.803556830674574769e+02,8.788114397164978179e-05,6.371382750075474258e-04,6.016511173606048146e+00,1.203300433762856869e+01,5.858744219965747913e-06,4.247591158328817285e-05
9.619436491455726923e+01,1.923886874050860456e+02,9.373988819161552970e-05,6.796141865908355987e-04,6.017085248865782887e+00,1.203416264003141123e+01,5.858738996214913350e-06,4.247587569232858917e-05
1.022114501634230521e+02,2.044228500451174568e+02,9.959862718783044305e-05,7.220900622831641878e-04,6.017666964340406821e+00,1.203532096868855206e+01,5.858745412925771756e-06,4.247588626002927505e-05
1.082291171277634589e+02,2.164581710138060089e+02,1.054573726007562148e-04,7.645659485431934629e-04,6.018256318494138668e+00,1.203649457568900516e+01,5.858746008627319741e-06,4.247585022123449676e-05
1.142473734462575976e+02,2.284946655894950140e+02,1.113161186093835346e-04,8.070417987644279596e-04,6.018830419800380582e+00,1.203765296260996820e+01,5.858734964348777364e-06,4.247595369002911837e-05
1.202662038660579782e+02,2.405323185521049822e+02,1.171748535737323119e-04,8.495177524544570780e-04,6.019412163030381180e+00,1.203881131203664268e+01,5.858747200351990076e-06,4.247582444595631758e-05
1.262856160290883594e+02,2.525711298641416249e+02,1.230336007740843020e-04,8.919935769004133956e-04,6.019993913925858919e+00,1.203998499653093290e+01,5.858747795640863610e-06,4.247588123252601326e-05
1.323056099430142183e+02,2.646111148606725578e+02,1.288923485697251656e-04,9.344694581329394088e-04,6.020583302629091804e+00,1.204112815510103474e+01,5.858736750710160073e-06,4.247593793478597959e-05
1.383261932456433101e+02,2.766522430157735926e+02,1.347510853204353257e-04,9.769453960677253884e-04,6.021157442676809524e+00,1.204230185310296974e+01,5.858748985874105437e-06,4.247590151613663337e-05
1.443473506883201196e+02,2.886945448688765623e+02,1.406098343063094311e-04,1.019421297583862022e-03,6.021731588295665460e+00,1.204347556921408113e+01,5.858737940656684635e-06,4.247586502527530249e-05
1.503690822766157851e+02,3.007380204380906434e+02,1.464685722469661157e-04,1.061897162609137324e-03,6.022336266612256850e+00,1.204461875215008604e+01,5.858738535235731007e-06,4.247582846265561714e-05
1.563914185432280419e+02,3.127826391902407295e+02,1.523273107822018468e-04,1.104372991071792941e-03,6.022895172608116354e+00,1.204579253205935174e+01,5.858750769560395468e-06,4.247588485348620727e-05
1.624143137158361583e+02,3.248284317223000812e+02,1.581860615517622422e-04,1.146848875925279149e-03,6.023484606070894642e+00,1.204693577954418515e+01,5.858739724134916270e-06,4.247594116050103057e-05
1.684377983219070529e+02,3.368753675018442664e+02,1.640448012758971585e-04,1.189324817085780179e-03,6.024074050482965959e+00,1.204810956733882676e+01,5.858740317857334505e-06,4.247590436619232829e-05
1.744618723723900189e+02,3.489234770691830931e+02,1.699035415937544930e-04,1.231800721451972508e-03,6.024648242553325872e+00,1.204928337322462539e+01,5.858740912034141870e-06,4.247586749971956309e-05
1.804865206149433448e+02,3.609727604424077185e+02,1.757622825057886349e-04,1.274276588951692071e-03,6.026941195103262316e+00,1.205366432268220933e+01,-1.324082963847776520e-05,7.036170482111543840e-05
1.865134618100466071e+02,3.730264247650899279e+02,1.625214528673108697e-04,1.344638293772807509e-03,6.030977881727835666e+00,1.206032004818911219e+01,-5.049961025650195347e-05,1.219800377303709594e-04
1.925444396917744427e+02,3.850867448132790400e+02,1.120218426108089162e-04,1.466618331503178468e-03,6.043733279754263776e+00,1.205900394101325901e+01,-6.165278581876700308e-05,1.345597286949939096e-04
1.985881729715287065e+02,3.971457487542922991e+02,5.036905679204191989e-05,1.601178060198172378e-03,6.041386704339316793e+00,1.206411551488150735e+01,-7.707684322984818869e-05,1.517477587208856341e-04
2.046295596758680233e+02,4.092098642691738064e+02,-2.670778643780627218e-05,1.752925818919058012e-03,6.049207177540750990e+00,1.206726917194947646e+01,-9.903362554804452840e-05,1.759048375343974686e-04
2.106787668534087743e+02,4.212771334411232829e+02,-1.257414119858508040e-04,1.928830656453455481e-03,5.999038125476403138e+00,1.207706837171826919e+01,-1.348471182740686310e-04,2.147094291239635706e-04
2.166778049788851774e+02,4.333542018128415521e+02,-2.605885302599194350e-04,2.143540085577419051e-03,6.038197674180167951e+00,1.207477349631852803e+01,-1.950196664012190354e-04,2.788735624391089699e-04
2.227160026530653454e+02,4.454289753091600801e+02,-4.556081966611384704e-04,2.422413648016528021e-03,2.763469533583020166e+00,5.477056807316841969e+00,-1.138918701149150940e-04,1.538251281136522944e-04
