Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
2.145271425302916768e+01,2.574325839981100472e+01,5.020525703010832240e-05,7.635383053003934664e-05,1.650434902685940841e+00,1.980519550736886458e+00,3.861940977662043620e-06,5.873368294757107624e-06
2.310314915571510852e+01,2.772377795054789118e+01,5.406719800777036602e-05,8.222719882479645427e-05,1.650464816316414840e+00,1.980559979525256864e+00,3.861943524595878516e-06,5.873374540544130506e-06
2.475361397203152336e+01,2.970433793007314804e+01,5.792914153236624453e-05,8.810057336534058477e-05,1.650498545091341640e+00,1.980596593228657554e+00,3.861946070998549215e-06,5.873369145313833911e-06
2.640411251712286500e+01,3.168493452330180560e+01,6.179108760336479375e-05,9.397394251065441869e-05,1.650530366484844080e+00,1.980635114870231916e+00,3.861942797463033478e-06,5.873369570072112049e-06
2.805464288360770908e+01,3.366556963817203751e+01,6.565303040082782723e-05,9.984731208072653073e-05,1.650562188083103621e+00,1.980677452091192947e+00,3.861939523463797696e-06,5.873375814682233473e-06
2.970520507169081270e+01,3.564624709026323046e+01,6.951496992429162492e-05,1.057206878954087642e-04,1.650594010068626716e+00,1.980712158782502286e+00,3.861942070139124912e-06,5.873364599118477435e-06
3.135579908175943942e+01,3.762695924904573275e+01,7.337691199443074983e-05,1.115940524945272416e-04,1.650625832287740735e+00,1.980750681676148872e+00,3.861944616505318985e-06,5.873376663301991922e-06
3.300642491404718015e+01,3.960770993072188162e+01,7.723885661093606882e-05,1.174674291578292336e-04,1.650659562042051220e+00,1.980793019110038244e+00,3.861941342357154481e-06,5.873365447454784779e-06
3.465708447608923137e+01,4.158850294983191986e+01,8.110079795329322330e-05,1.233407946052840183e-04,1.650691384723856459e+00,1.980827727447149300e+00,3.861943888816142707e-06,5.873377511081412372e-06
3.630777586081308783e+01,4.356933067727906916e+01,8.496274184210936601e-05,1.292141721163654307e-04,1.650723207639259726e+00,1.980866250209906809e+00,3.861946434965997789e-06,5.873366294728777281e-06
3.795849906845234756e+01,4.555019692748897597e+01,8.882468827707536380e-05,1.350875384110942080e-04,1.650755030557718328e+00,1.980908589516211293e+00,3.861943160890949169e-06,5.873378358020549033e-06
3.960925409901006589e+01,4.753110551700518727e+01,9.268663143796631297e-05,1.409609167691147570e-04,1.650786853680962452e+00,1.980943297563030114e+00,3.861939886796235833e-06,5.873367141384476390e-06
4.126004095269102834e+01,4.951204881456821738e+01,9.654857132476254880e-05,1.468342839104992334e-04,1.650818677508411270e+00,1.980981821623892358e+00,3.861948252867553532e-06,5.873367564320413963e-06
4.291085963019943961e+01,5.149303063619210974e+01,1.004105195776301023e-04,1.527076514748196474e-04,1.650850500820254751e+00,1.981024161880675649e+00,3.861939158351221564e-06,5.873379626998879652e-06
4.456171013101969436e+01,5.347405479807278539e+01,1.042724587359813239e-04,1.585810311018185270e-04,1.650886139686804199e+00,1.981058870605217237e+00,3.861935884374564291e-06,5.873368409715728046e-06
4.621259627070649856e+01,5.545511366867800263e+01,1.081343946203558882e-04,1.644543995115342551e-04,1.650914149110349172e+00,1.981097395480162504e+00,3.861944250207086462e-06,5.873368832021500213e-06
4.786351041981684773e+01,5.743621106415816513e+01,1.119963388705629746e-04,1.703277683435557553e-04,1.650949789030583759e+00,1.981139735995917306e+00,3.861952615885069166e-06,5.873369254339198603e-06
4.951446020884743149e+01,5.941735080015408244e+01,1.158582914864480438e-04,1.762011375978949539e-04,1.650977797758486076e+00,1.981174446781096776e+00,3.861937701486671775e-06,5.873381315682008530e-06
5.116543800660591756e+01,6.139852524693517921e+01,1.197202291879347156e-04,1.820745189135769624e-04,1.651013438156141433e+00,1.981216787192892070e+00,3.861946067035417580e-06,5.873370097832117344e-06
5.281645144476205900e+01,6.337974203412807128e+01,1.235821752549701332e-04,1.879478890114090798e-04,1.651045263043030786e+00,1.981251497761462588e+00,3.861942792558644951e-06,5.873370519519704536e-06
5.446749670780508978e+01,6.536099353188953387e+01,1.274441180475287781e-04,1.938212595309287843e-04,1.651073272936542935e+00,1.981293838668605645e+00,3.861939518062166947e-06,5.873359301745165401e-06
5.611856998074163272e+01,6.734228737055813951e+01,1.313060575655909451e-04,1.996946188326739497e-04,1.651108914088730728e+00,1.981324735820933824e+00,3.861947883327190596e-06,5.873383001294812380e-06
5.776967889483036345e+01,6.932361210637907334e+01,1.351680054489181357e-04,2.055680018339687621e-04,1.651140738936803132e+00,1.981370892774592107e+00,3.861932968965344371e-06,5.873371782878235824e-06
5.942081963376716658e+01,7.130498299915366545e+01,1.390299384178834800e-04,2.114413736168469979e-04,1.651172566064296632e+00,1.981409419012393869e+00,3.861952974014339762e-06,5.873360564678689437e-06
6.107199219983146321e+01,7.328639241816605931e+01,1.428918913918978198e-04,2.173147341815256873e-04,1.651208206578949955e+00,1.981447947204102888e+00,3.861938059169183314e-06,5.873372624209445168e-06
6.272320040641041317e+01,7.526784036537016220e+01,1.467538294510670031e-04,2.231881068057351325e-04,1.651232402967892199e+00,1.981478844594136035e+00,3.861946424529833595e-06,5.873384683325141202e-06
6.437443280937830536e+01,7.724931920996429824e+01,1.506157758755968367e-04,2.290614914890602737e-04,1.651275675195179815e+00,1.981525002720246675e+00,3.861943149513589069e-06,5.873373464563923880e-06
6.602570848457348518e+01,7.923084421268454491e+01,1.544777190251104258e-04,2.349348649536241976e-04,1.651296055952101938e+00,1.981563529951245073e+00,3.861939874699737985e-06,5.873362245575755938e-06
6.767700454052558712e+01,8.121240774263578999e+01,1.583396588998101638e-04,2.408082271991999535e-04,1.651339328677309481e+00,1.981602059320508147e+00,3.861936599866181525e-06,5.873374304215053538e-06
6.932834386920289660e+01,8.319400980195629813e+01,1.622015954996763453e-04,2.466816015034150071e-04,1.651359710581402851e+00,1.981632955726695400e+00,3.861944964434496858e-06,5.873363084943556463e-06
7.097970357978429945e+01,8.517564275768299353e+01,1.660635404641108421e-04,2.525549645883585635e-04,1.651402983842956473e+00,1.981679116961245768e+00,3.861941689471757710e-06,5.873375142804180063e-06
7.263110656362725592e+01,8.715732187464423930e+01,1.699254821535825999e-04,2.584283397311627436e-04,1.651430996865457246e+00,1.981717645185426591e+00,3.861950054042973283e-06,5.873363923471371355e-06
7.428253756049271317e+01,8.913903951982966589e+01,1.737874322076255731e-04,2.643017036546341150e-04,1.651459008338818535e+00,1.981756175732201086e+00,3.861935139442331530e-06,5.873375980775311350e-06
7.593399656883153170e+01,9.112079569556186698e+01,1.776493673470679047e-04,2.701750796354094263e-04,1.651494652500232974e+00,1.981794706619453450e+00,3.861943503662319810e-06,5.873388037886046516e-06
7.758549122133176468e+01,9.310259040218132043e+01,1.815113108507302245e-04,2.760484676732954728e-04,1.651522666159408459e+00,1.981825601876479936e+00,3.861951867949799675e-06,5.873353541179611101e-06
7.923701388749117314e+01,9.508441600405780036e+01,1.853732627186800242e-04,2.819218212144750839e-04,1.651558308992449042e+00,1.981871767019640629e+00,3.861936953335171714e-06,5.873388874238572380e-06
8.088857219648362218e+01,9.706628777107744099e+01,1.892351996720151959e-04,2.877952100887136563e-04,1.651593953937890547e+00,1.981910294226508995e+00,3.861945317493441785e-06,5.873354377966251514e-06
8.254016615042151273e+01,9.904819806530394999e+01,1.930971449895086376e-04,2.936685644666799078e-04,1.651621966333195246e+00,1.981948828549931818e+00,3.861930402929418960e-06,5.873389709973103005e-06
8.419178811675470797e+01,1.010301468938538818e+02,1.969590753924380566e-04,2.995419541766530108e-04,1.651657613753883425e+00,1.981987356161170055e+00,3.861962044992385068e-06,5.873355213469033925e-06
8.584344573050859140e+01,1.030121342500150519e+02,2.008210374374304417e-04,3.054153093901220447e-04,1.651685624531396002e+00,1.982018256952983393e+00,3.861923852355126979e-06,5.873367268961272088e-06
8.749513135503998740e+01,1.049941525069680353e+02,2.046829612897855687e-04,3.112886766590833168e-04,1.651721272506335936e+00,1.982064421579380564e+00,3.861955494109122573e-06,5.873379324038477661e-06
8.914685262754632333e+01,1.069762169285474158e+02,2.085449167838946912e-04,3.171620559831217945e-04,1.651749285661765043e+00,1.982102952286325603e+00,3.861940579466467986e-06,5.873368103289538285e-06
9.079860191320808838e+01,1.089583198808337414e+02,2.124068573633611592e-04,3.230354240864113328e-04,1.651784932116214577e+00,1.982141485776793388e+00,3.861948943057347955e-06,5.873380157810114462e-06
9.245038684532430295e+01,1.109404613666105348e+02,2.162688063064185072e-04,3.289088042442214472e-04,1.651812945613286843e+00,1.982180016980308324e+00,3.861934028465298504e-06,5.873368936777927270e-06
9.410219979093758980e+01,1.129226413835908431e+02,2.201307403348838057e-04,3.347821731809993745e-04,1.651848592545164252e+00,1.982210919065977350e+00,3.861942391926968679e-06,5.873380990741874051e-06
9.575404838348275405e+01,1.149048523026568205e+02,2.239926827268107744e-04,3.406555541717412486e-04,1.651884239783598218e+00,1.982257082714696139e+00,3.861950755012149650e-06,5.873369769426547461e-06
9.740593262326635227e+01,1.168871093853715166e+02,2.278546334818229240e-04,3.465289239411677960e-04,1.651912253860984947e+00,1.982295614616887747e+00,3.861935840406113991e-06,5.873358547884351567e-06
9.905784487712733721e+01,1.188694049999884044e+02,2.317165693222290380e-04,3.524022824890521476e-04,1.651940270384983478e+00,1.982334149533045320e+00,3.861944203584102668e-06,5.873370601150072149e-06
1.007097851475123207e+02,1.208517391495214497e+02,2.355785135258131407e-04,3.582756530902022197e-04,1.651975918348526307e+00,1.982372684789680761e+00,3.861952566607592535e-06,5.873382654222913165e-06
1.023617610658608470e+02,1.228341118343111305e+02,2.394404660924207332e-04,3.641490357444251329e-04,1.652011564198048177e+00,1.982411217482720645e+00,3.861937651765580274e-06,5.873371432119208965e-06
1.040137726300588952e+02,1.248165230517938511e+02,2.433024037441863135e-04,3.700224071765443419e-04,1.652039581417625413e+00,1.982449750377995201e+00,3.861946014659887452e-06,5.873360210232670461e-06
1.056658122114765206e+02,1.267989728021718463e+02,2.471643497588462009e-04,3.758957673867770123e-04,1.652075227667737067e+00,1.982488286471550509e+00,3.861931100090443617e-06,5.873372262385294883e-06
1.073178874391442577e+02,1.287814610886433968e+02,2.510262808589366445e-04,3.817691396491623072e-04,1.652103245305767132e+00,1.982526822905526842e+00,3.861939462855568106e-06,5.873384314123049343e-06
1.089699906844500248e+02,1.307639879115489236e+02,2.548882203217922126e-04,3.876425239632853566e-04,1.652138894530693847e+00,1.982565353503304095e+00,3.861947825244203391e-06,5.873349817682297670e-06
1.106221295789807186e+02,1.327465532650522277e+02,2.587501681470364160e-04,3.935158737809676542e-04,1.652166912664085885e+00,1.982603893568239073e+00,3.861956187700330261e-06,5.873385142992899703e-06
1.122742964916448045e+02,1.347291571586204668e+02,2.626121243347367463e-04,3.993892589239605539e-04,1.652202559792058878e+00,1.982642424570315143e+00,3.861941272830372689e-06,5.873350646542498631e-06
1.139264990514368634e+02,1.367117995831907820e+02,2.664740656075671190e-04,4.052626095705030526e-04,1.652230575654357381e+00,1.982665703480193997e+00,3.861926358519592387e-06,5.873409244605749292e-06
1.155787296270912208e+02,1.386944652866709760e+02,2.703359919660867114e-04,4.111360188151088019e-04,1.652266228562055517e+00,1.982719499951656417e+00,3.861957997419696812e-06,5.873374747650218428e-06
1.172309958556532763e+02,1.406771847866226324e+02,2.741979499635064082e-04,4.170093935627590203e-04,1.652301876358762911e+00,1.982758031514208596e+00,3.861943082757743426e-06,5.873340251543888915e-06
1.188832977320120392e+02,1.426599428181368410e+02,2.780598930462641516e-04,4.228827338143029092e-04,1.652329892801319033e+00,1.982796576599923810e+00,3.861928168210932311e-06,5.873398847645058905e-06
1.205356276248133582e+02,1.446427393947367648e+02,2.819218212144750839e-04,4.287561326619479681e-04,1.652357915033391578e+00,1.982835108658974832e+00,3.861959806557768368e-06,5.873364351255589994e-06
1.221879855398467498e+02,1.466255745033957396e+02,2.857837810210328523e-04,4.346294970132035581e-04,1.652401195044234328e+00,1.982873647695868158e+00,3.861944892103819169e-06,5.873376400625772171e-06
1.238403867348909841e+02,1.486084481510916078e+02,2.896457259131366715e-04,4.405028734138293303e-04,1.652421580433269810e+00,1.982912180067017971e+00,3.861929977321085661e-06,5.873341904277990834e-06
1.254928083153242540e+02,1.505913603311586257e+02,2.935076558904577571e-04,4.463762153181073211e-04,1.652457232121975039e+00,1.982950726698845756e+00,3.861938339106037177e-06,5.873400498616627562e-06
1.271452655474462290e+02,1.525743110578574715e+02,2.973695942295637943e-04,4.522496158167239487e-04,1.652492884117265248e+00,1.982989259566380724e+00,3.861946700514499488e-06,5.873366001763824853e-06
1.287977584315634942e+02,1.545573003174238522e+02,3.012315409300782938e-04,4.581229818184877735e-04,1.652520904696928028e+00,1.983027799780643363e+00,3.861955061990561804e-06,5.873378050243118105e-06
1.304502793362604223e+02,1.565403281172044956e+02,3.050934959920688556e-04,4.639963598687308916e-04,1.652564185924290996e+00,1.983066332960390810e+00,3.861940147351268244e-06,5.873343553653993365e-06
1.321028435221847133e+02,1.585233944501648864e+02,3.089554361394201238e-04,4.698697034223848850e-04,1.652576940306772713e+00,1.983104881138132214e+00,3.861925232827116954e-06,5.873402145786278672e-06
1.337554204624914860e+02,1.605064993313030186e+02,3.128173613722472408e-04,4.757431055681711637e-04,1.652620228159236149e+00,1.983143414814350081e+00,3.861956869758418655e-06,5.873367649136113349e-06
1.354080406906507221e+02,1.624896427461173687e+02,3.166793182420056594e-04,4.816164732173072770e-04,1.652663510143668191e+00,1.983181948554459950e+00,3.861941955105084676e-06,5.873333152891168588e-06
1.370607042007943903e+02,1.644728246946718286e+02,3.205412601971107441e-04,4.874898063701984456e-04,1.652676268157193817e+00,1.983220497845593400e+00,3.861950316168337016e-06,5.873391743505408224e-06
1.387133804689515841e+02,1.664560451925174220e+02,3.244032105132790811e-04,4.933631981137038538e-04,1.652719550542201432e+00,1.983259032082116846e+00,3.861935401565689489e-06,5.873357246755496301e-06
1.403661000194937856e+02,1.684393042245995389e+02,3.282651459148447706e-04,4.992365553604593501e-04,1.652747572654334363e+00,1.983297574310483924e+00,3.861943762277768744e-06,5.873369293423955084e-06
1.420188475921481199e+02,1.704226017989100228e+02,3.321270896771225394e-04,5.051099246538833052e-04,1.652775591641784558e+00,1.983336116879200972e+00,3.861928847947743854e-06,5.873381339233617326e-06
1.436716231837899045e+02,1.724059379157892238e+02,3.359890185250702832e-04,5.109833059931169225e-04,1.652818881469556800e+00,1.983374659788381678e+00,3.861960483550410002e-06,5.873393385072444607e-06
1.453244420652594613e+02,1.743893125755776055e+02,3.398509790086206932e-04,5.168566993781893671e-04,1.652846900934406449e+00,1.983413194833445914e+00,3.861945569091148212e-06,5.873358888525224281e-06
1.469772889661938677e+02,1.763727257704110514e+02,3.437129245777118414e-04,5.227300582667145914e-04,1.652874920502171108e+00,1.983451738239068618e+00,3.861930654525255139e-06,5.873370934080857954e-06
1.486301638866960388e+02,1.783561775086501200e+02,3.475748552322370966e-04,5.286034292007954494e-04,1.652902943669374736e+00,1.983490281985012871e+00,3.861939014824524417e-06,5.873382978777911927e-06
1.502830668303654136e+02,1.803396677906351329e+02,3.514367942470616210e-04,5.344768121795733613e-04,1.652946231265332244e+00,1.983528817590439530e+00,3.861947375191339491e-06,5.873348482352989605e-06
1.519360130616307458e+02,1.823231966082255724e+02,3.552987416222529605e-04,5.403501606619263509e-04,1.652974251413326101e+00,1.983567361832797360e+00,3.861932460389469815e-06,5.873360527210830760e-06
1.535889873130440719e+02,1.843067639700583698e+02,3.591606740826424303e-04,5.462235211891371817e-04,1.653002278888010323e+00,1.983605906415647269e+00,3.861964095329525806e-06,5.873372571432028399e-06
1.552419895919320822e+02,1.862903698764740170e+02,3.630226381779719561e-04,5.520968937605692101e-04,1.653030295745310241e+00,1.983644451338733461e+00,3.861925906229910985e-06,5.873384615238301867e-06
1.568950198876773925e+02,1.882740143278127505e+02,3.668845640842018671e-04,5.579702783758075119e-04,1.653073588102500935e+00,1.983682996602283310e+00,3.861957540417151197e-06,5.873396658629868004e-06
1.585480934757798934e+02,1.902576973244150338e+02,3.707465216246190183e-04,5.638436750344373799e-04,1.653101609010576567e+00,1.983721533264457548e+00,3.861942625980657653e-06,5.873362162044158501e-06
1.602011950847904700e+02,1.922414188576794913e+02,3.746084642505996759e-04,5.697170371964815384e-04,1.653144894585608426e+00,1.983760079024364131e+00,3.861927711437424405e-06,5.873374205374575635e-06
1.618543399793760784e+02,1.942251789367038555e+02,3.784703919620371003e-04,5.755904114018561141e-04,1.653157658802342667e+00,1.983798615998637160e+00,3.861959345071396248e-06,5.873339708830824756e-06
1.635074976381784211e+02,1.962089775527024926e+02,3.823323513071084966e-04,5.814637511106869388e-04,1.653200944854773979e+00,1.983837171473226135e+00,3.861944430621024917e-06,5.873398290620634489e-06
1.651606985830331951e+02,1.981928147241757188e+02,3.861942957377295215e-04,5.873371494013075733e-04,1.653228966445965398e+00,1.983875708943884320e+00,3.861929516063805461e-06,5.873363794015843027e-06
1.668139275494791605e+02,2.001766904331196031e+02,3.900562252537933270e-04,5.932105131953234163e-04,1.653272260778521741e+00,1.983914255880932842e+00,3.861961149366499330e-06,5.873375836011824128e-06
1.684671998102576822e+02,2.021606046890005359e+02,3.939181864031598263e-04,5.990838890313352405e-04,1.653285014030586808e+00,1.983952803158388178e+00,3.861922960786759451e-06,5.873387877593097897e-06
1.701204848242882690e+02,2.041445574921589241e+02,3.977801093639465858e-04,6.049572769089283384e-04,1.653328308917394907e+00,1.983991341189323521e+00,3.861954594002554517e-06,5.873353381110604440e-06
1.717738131332056639e+02,2.061285488333482476e+02,4.016420639579491403e-04,6.108306302900389428e-04,1.653356331268639678e+00,1.984029888963107169e+00,3.861939679366838823e-06,5.873365422408901443e-06
1.734271694644743036e+02,2.081125787223113548e+02,4.055040036373159791e-04,6.167039957124478443e-04,1.653399618758186307e+00,1.984083705366259665e+00,3.861924764624383426e-06,5.873377463514318879e-06
1.750805690832324899e+02,2.100966624276776145e+02,4.093659284019403625e-04,6.225773731759621631e-04,1.653412384561676163e+00,1.984106985621536978e+00,3.861956397286964333e-06,5.873389503983201219e-06
1.767339814677941661e+02,2.120807694132991514e+02,4.132278847992273269e-04,6.284507626799453643e-04,1.653470937681959185e+00,1.984145524460927845e+00,3.861941482637370852e-06,5.873355007481517384e-06
1.783874524054761253e+02,2.140649149377600793e+02,4.170898262818646977e-04,6.343241176874268817e-04,1.653483695621901006e+00,1.984184073411853433e+00,3.861926568102919642e-06,5.873367047667531378e-06
1.800409361010980263e+02,2.160490990111719327e+02,4.209517528499676173e-04,6.401974847350944131e-04,1.653511727212730875e+00,1.984222622703157413e+00,3.861958199990350206e-06,5.873379087438621200e-06
1.816944478283107571e+02,2.180333216338750901e+02,4.248137110499579676e-04,6.460708638225330343e-04,1.653555015936746031e+00,1.984261162102768594e+00,3.861943285326770517e-06,5.873344591059343790e-06
1.833480028442475032e+02,2.200175827959778587e+02,4.286756543352847381e-04,6.519442084135923781e-04,1.653583039551364209e+00,1.984299722214643680e+00,3.861928370778441519e-06,5.873403166232050825e-06
1.850015858837988674e+02,2.220018825181925024e+02,4.325375827060631796e-04,6.578176115798244289e-04,1.653626337401021829e+00,1.984338262110554751e+00,3.861960002112657924e-06,5.873368669347860463e-06
1.866552122211998892e+02,2.239862207803030572e+02,4.363995427081758375e-04,6.636909802491722894e-04,1.653639095986079610e+00,1.984376812578972249e+00,3.861945087435200447e-06,5.873380708228711881e-06
1.883088513171859688e+02,2.259705975928820294e+02,4.402614877956110380e-04,6.695643609574010013e-04,1.653682385628883367e+00,1.984415352786982112e+00,3.861930172872885241e-06,5.873346211830460933e-06
1.899625337028148522e+02,2.279550129456690115e+02,4.441234179684839232e-04,6.754377071692314622e-04,1.653710418841484397e+00,1.984453903751699499e+00,3.861961803875877883e-06,5.873358250206290980e-06
1.916162441216563366e+02,2.299394668494207110e+02,4.479853797723598011e-04,6.813110654194377532e-04,1.653753709079495593e+00,1.984492455056795279e+00,3.861946888962606433e-06,5.873370288167738956e-06
1.932699978307358322e+02,2.319239593044775063e+02,4.518473266613224075e-04,6.871844357076054921e-04,1.653781733854572167e+00,1.984531006702098921e+00,3.861931974386359229e-06,5.873382325714262761e-06
1.949237795645904043e+02,2.339084903111796052e+02,4.557092586357087667e-04,6.930578180333197549e-04,1.653809767878016146e+00,1.984569558687894641e+00,3.861963604836137712e-06,5.873394363068015420e-06
1.965775893324684205e+02,2.358930598698674999e+02,4.595712222405449045e-04,6.989312123963877703e-04,1.653837783790237381e+00,1.984623369496006262e+00,3.861902145399910384e-06,5.873359866509302550e-06
1.982314271162586579e+02,2.378776832393635061e+02,4.634331243859448148e-04,7.048045722628970729e-04,1.653865827472344563e+00,1.984646652524133970e+00,3.861980320049823549e-06,5.873371903136531333e-06
1.998852929437310024e+02,2.398623298918876401e+02,4.672951047059946384e-04,7.106779441660336042e-04,1.653909109568729718e+00,1.984685205346494286e+00,3.861918861065925367e-06,5.873383939792708314e-06
2.015392020532997321e+02,2.418470150972341344e+02,4.711570235670605638e-04,7.165513281058263125e-04,1.653937144582670271e+00,1.984723747171386776e+00,3.861950490675989268e-06,5.873349443356510290e-06
2.031931391978824024e+02,2.438317388444055211e+02,4.750189740577365530e-04,7.224246775491828228e-04,1.653980436496567563e+00,1.984762300490075404e+00,3.861935575850104514e-06,5.873361479729927344e-06
2.048471196343789700e+02,2.458165011448955966e+02,4.788809096335866575e-04,7.282980390289127502e-04,1.653993205986523662e+00,1.984800854149142424e+00,3.861967205193508890e-06,5.873373515244981538e-06
2.065011128403654936e+02,2.478013019990447390e+02,4.827428768387801664e-04,7.341714125441577317e-04,1.654036488694231366e+00,1.984839408148502571e+00,3.861905747029918071e-06,5.873385550789200771e-06
2.081551493290597250e+02,2.497861414071932415e+02,4.866047825858100845e-04,7.400447980949469325e-04,1.654064524698810601e+00,1.984877950781651634e+00,3.861937376022311994e-06,5.873351054111984604e-06
2.098092138537585356e+02,2.517710193579748932e+02,4.904667199618323965e-04,7.459181491490589171e-04,1.654107827368790140e+00,1.984916517076015907e+00,3.861969004590620237e-06,5.873409620462863821e-06
2.114633216811273257e+02,2.537559358750509091e+02,4.943286889664230167e-04,7.517915587695217809e-04,1.654135854244117354e+00,1.984970330555597684e+00,3.861954090065601586e-06,5.873375123724932333e-06
2.131174575353714431e+02,2.557409062056065068e+02,4.981906430564886183e-04,7.576649338932467132e-04,1.654163881222160626e+00,1.984993603488476310e+00,3.861939175211852836e-06,5.873340627392167196e-06
2.147716214165936037e+02,2.577258998090949831e+02,5.020525822317004712e-04,7.635382745206388804e-04,1.654191908303147329e+00,1.985032170895976833e+00,3.861924260695290961e-06,5.873399192225813893e-06
2.164258133248967511e+02,2.597109319799909599e+02,5.059145064923957621e-04,7.694116737128646943e-04,1.654219945631865585e+00,1.985055443966530220e+00,3.861955888645875017e-06,5.873364695388461065e-06
2.180800332705286166e+02,2.616959874239574901e+02,5.097764623810416371e-04,7.752850384082531554e-04,1.654263239698906318e+00,1.985139799666683302e+00,3.861940974222229268e-06,5.873330199178210774e-06
2.197342965102275230e+02,2.636811272236241734e+02,5.136384033552638664e-04,7.811583686074313661e-04,1.654291267360065376e+00,1.985132568502592676e+00,3.861926059469745001e-06,5.873435291944297497e-06
2.213885877775875883e+02,2.656662597921267661e+02,5.175003294147336114e-04,7.870318038993756636e-04,1.654334572244067658e+00,1.985186358757857761e+00,3.861957687089322133e-06,5.873307736551833767e-06
2.230429223498316560e+02,2.676514461508846239e+02,5.213622871018229335e-04,7.929051116359274974e-04,1.654347333579210044e+00,1.985240198936367051e+00,3.861942772207709387e-06,5.873366298817113938e-06
2.246972696834108660e+02,2.696366863498209909e+02,5.252242298740306429e-04,7.987784779347446113e-04,1.654390628565039378e+00,1.985263497866469606e+00,3.861927857885328122e-06,5.873424859847813095e-06
2.263516603119759054e+02,2.716219498476874605e+02,5.290861577319159710e-04,8.046519027945924244e-04,1.654418667515471952e+00,1.985286771704068087e+00,3.861959484729809121e-06,5.873390363152707593e-06
2.280060789794913774e+02,2.736072366193915286e+02,5.329481172166457802e-04,8.105252931577451320e-04,1.654461963096423460e+00,1.985340587829114156e+00,3.861944570056254772e-06,5.873355866419112913e-06
2.296605409425878008e+02,2.755925772072206428e+02,5.368100617867020349e-04,8.163986490241642449e-04,1.654474724879008818e+00,1.985394404287092129e+00,3.861929655276123349e-06,5.873321370534448534e-06
2.313150156674668096e+02,2.775779716115077349e+02,5.406719914419781583e-04,8.222719703946986935e-04,1.654518031620284546e+00,1.985417704219742063e+00,3.861961281789380585e-06,5.873379929684815863e-06
2.329695336990870942e+02,2.795633893157274770e+02,5.445339527237675389e-04,8.281453503243835093e-04,1.654561327958361971e+00,1.985471547530835323e+00,3.861946367102056868e-06,5.873438488266519153e-06
2.346240950270454562e+02,2.815488608632583123e+02,5.483958990908695957e-04,8.340187888126500285e-04,1.654574090144336651e+00,1.985494795793897538e+00,3.861931452529875422e-06,5.873310936765148600e-06
2.362786691171897928e+02,2.835343556590522098e+02,5.522578305433994712e-04,8.398920997494151771e-04,1.654617397873295204e+00,1.985518096391672316e+00,3.861963078490081129e-06,5.873369495064091964e-06
