Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.683151872931629711e+01,1.683151872931629711e+01,4.513645832571379644e-05,4.513645832571379644e-05,9.901852363469743068e-01,9.901852363469743068e-01,2.655083112257724956e-06,2.655083112257724956e-06
1.782170396566327142e+01,1.782170396566327142e+01,4.779154143797152140e-05,4.779154143797152140e-05,9.901943088279416827e-01,9.901943088279416827e-01,2.655084793607622048e-06,2.655084793607622048e-06
1.881189827449121310e+01,1.881189827449121310e+01,5.044662623157914345e-05,5.044662623157914345e-05,9.902052887942041082e-01,9.902052887942041082e-01,2.655086474925399649e-06,2.655086474925399649e-06
1.980210356328541721e+01,1.980210356328541721e+01,5.310171270650454310e-05,5.310171270650454310e-05,9.902143612955427443e-01,9.902143612955427443e-01,2.655085245812661141e-06,2.655085245812661141e-06
2.079231792458095995e+01,2.079231792458095995e+01,5.575679795231720424e-05,5.575679795231720424e-05,9.902272488704930709e-01,9.902272488704930709e-01,2.655089837250330931e-06,2.655089837250330931e-06
2.178254517345145302e+01,2.178254517345145302e+01,5.841188778956753517e-05,5.841188778956753517e-05,9.902363213245415352e-01,9.902363213245415352e-01,2.655082787544961226e-06,2.655082787544961226e-06
2.277278149477599456e+01,2.277278149477599456e+01,6.106697057711249640e-05,6.106697057711249640e-05,9.902473015348220997e-01,9.902473015348220997e-01,2.655087379155893299e-06,2.655087379155893299e-06
2.376302879631081666e+01,2.376302879631081666e+01,6.372205795626838969e-05,6.372205795626838969e-05,9.902563741850158863e-01,9.902563741850158863e-01,2.655086149976550896e-06,2.655086149976550896e-06
2.475328517049583255e+01,2.475328517049583255e+01,6.637714410624494059e-05,6.637714410624494059e-05,9.902692618225366061e-01,9.902692618225366061e-01,2.655084920788277378e-06,2.655084920788277378e-06
2.574355443231836915e+01,2.574355443231836915e+01,6.903222902703321797e-05,6.903222902703321797e-05,9.902783345464563070e-01,9.902783345464563070e-01,2.655083691813103796e-06,2.655083691813103796e-06
2.673383276686482546e+01,2.673383276686482546e+01,7.168731271884632176e-05,7.168731271884632176e-05,9.902893149488853908e-01,9.902893149488853908e-01,2.655088283073567517e-06,2.655088283073567517e-06
2.772412208181371085e+01,2.772412208181371085e+01,7.434240100191988928e-05,7.434240100191988928e-05,9.903002952434150075e-01,9.903002952434150075e-01,2.655087053827614443e-06,2.655087053827614443e-06
2.871442237705712586e+01,2.871442237705712586e+01,7.699748805574750372e-05,7.699748805574750372e-05,9.903093680793162434e-01,9.903093680793162434e-01,2.655085824572716701e-06,2.655085824572716701e-06
2.970473174513644210e+01,2.970473174513644210e+01,7.965257388032022043e-05,7.965257388032022043e-05,9.903203484475682217e-01,9.903203484475682217e-01,2.655084595530946001e-06,2.655084595530946001e-06
3.069505209358401032e+01,3.069505209358401032e+01,8.230765847585116643e-05,8.230765847585116643e-05,9.903313288577386686e-01,9.903313288577386686e-01,2.655083366258199581e-06,2.655083366258199581e-06
3.168538342244174899e+01,3.168538342244174899e+01,8.496274184210936601e-05,8.496274184210936601e-05,9.903423095000185583e-01,9.903423095000185583e-01,2.655087957365858558e-06,2.655087957365858558e-06
3.267572573194176755e+01,3.267572573194176755e+01,8.761782979947522457e-05,8.761782979947522457e-05,9.903532900055793675e-01,9.903532900055793675e-01,2.655086728266394750e-06,2.655086728266394750e-06
3.366607902194734692e+01,3.366607902194734692e+01,9.027291652774161932e-05,9.027291652774161932e-05,9.903623630271738421e-01,9.903623630271738421e-01,2.655085498713937722e-06,2.655085498713937722e-06
3.465644138497452076e+01,3.465644138497452076e+01,9.292800202645555704e-05,9.292800202645555704e-05,9.903714360755202506e-01,9.903714360755202506e-01,2.655084269818642735e-06,2.655084269818642735e-06
3.564681282105004101e+01,3.564681282105004101e+01,9.558308629627419977e-05,9.558308629627419977e-05,9.903843242225960353e-01,9.903843242225960353e-01,2.655083040248350582e-06,2.655083040248350582e-06
3.663719714527263704e+01,3.663719714527263704e+01,9.823816933652255036e-05,9.823816933652255036e-05,9.903933975636363130e-01,9.903933975636363130e-01,2.655087631425222315e-06,2.655087631425222315e-06
3.762759054283627336e+01,3.762759054283627336e+01,1.008932569679477727e-04,1.008932569679477727e-04,9.904062855914901320e-01,9.904062855914901320e-01,2.655080581731589099e-06,2.655080581731589099e-06
3.861799682842776349e+01,3.861799682842776349e+01,1.035483375496793618e-04,1.035483375496793618e-04,9.904153594787672432e-01,9.904153594787672432e-01,2.655096812977984322e-06,2.655096812977984322e-06
3.960841218790653073e+01,3.960841218790653073e+01,1.062034343626573461e-04,1.062034343626573461e-04,9.904244320270692015e-01,9.904244320270692015e-01,2.655078123148230497e-06,2.655078123148230497e-06
4.059883661993359993e+01,4.059883661993359993e+01,1.088585124858055766e-04,1.088585124858055766e-04,9.904373206410070907e-01,9.904373206410070907e-01,2.655082714005574298e-06,2.655082714005574298e-06
4.158927394057460702e+01,4.158927394057460702e+01,1.115135951998111509e-04,1.115135951998111509e-04,9.904463941965531149e-01,9.904463941965531149e-01,2.655087304807650893e-06,2.655087304807650893e-06
4.257972033477116014e+01,4.257972033477116014e+01,1.141686825046188018e-04,1.141686825046188018e-04,9.904592829390495012e-01,9.904592829390495012e-01,2.655091895554419624e-06,2.655091895554419624e-06
4.357017961771020964e+01,4.357017961771020964e+01,1.168237744001732214e-04,1.168237744001732214e-04,9.904683560842499901e-01,9.904683560842499901e-01,2.655084845838153688e-06,2.655084845838153688e-06
4.456064797379445963e+01,4.456064797379445963e+01,1.194788592460113751e-04,1.194788592460113751e-04,9.904774292389220136e-01,9.904774292389220136e-01,2.655077796603341278e-06,2.655077796603341278e-06
4.555112540303338164e+01,4.555112540303338164e+01,1.221339370426147164e-04,1.221339370426147164e-04,9.904903186596953901e-01,9.904903186596953901e-01,2.655094027209826827e-06,2.655094027209826827e-06
4.654161572169307703e+01,4.654161572169307703e+01,1.247890310698245432e-04,1.247890310698245432e-04,9.904993918995970148e-01,9.904993918995970148e-01,2.655086977704234925e-06,2.655086977704234925e-06
4.753211511359267405e+01,4.753211511359267405e+01,1.274441180475287781e-04,1.274441180475287781e-04,9.905084651489630687e-01,9.905084651489630687e-01,2.655079928236102208e-06,2.655079928236102208e-06
4.852262357874163712e+01,4.852262357874163712e+01,1.300991979757648803e-04,1.300991979757648803e-04,9.905213541876989325e-01,9.905213541876989325e-01,2.655084518836598514e-06,2.655084518836598514e-06
4.951314493292933605e+01,4.951314493292933605e+01,1.327542824946014788e-04,1.327542824946014788e-04,9.905304280870268485e-01,9.905304280870268485e-01,2.655089109381854719e-06,2.655089109381854719e-06
5.050367536101636290e+01,5.050367536101636290e+01,1.354093716039833336e-04,1.354093716039833336e-04,9.905395014310798274e-01,9.905395014310798274e-01,2.655082059902392089e-06,2.655082059902392089e-06
5.149421486244744273e+01,5.149421486244744273e+01,1.380644536638857257e-04,1.380644536638857257e-04,9.905523906294675385e-01,9.905523906294675385e-01,2.655086650398886302e-06,2.655086650398886302e-06
5.248476725307691027e+01,5.248476725307691027e+01,1.407195403142846120e-04,1.407195403142846120e-04,9.905652799022490740e-01,9.905652799022490740e-01,2.655091240618041599e-06,2.655091240618041599e-06
5.347533253297915934e+01,5.347533253297915934e+01,1.433746315549026536e-04,1.433746315549026536e-04,9.905705381069225268e-01,9.905705381069225268e-01,2.655084191127303267e-06,2.655084191127303267e-06
5.446590307108608187e+01,5.446590307108608187e+01,1.460297157460299568e-04,1.460297157460299568e-04,9.905834274649762961e-01,9.905834274649762961e-01,2.655088781741731570e-06,2.655088781741731570e-06
5.545648649855105816e+01,5.545648649855105816e+01,1.486848045277716884e-04,1.486848045277716884e-04,9.905963162404702871e-01,9.905963162404702871e-01,2.655081732042013270e-06,2.655081732042013270e-06
5.644708281479152845e+01,5.644708281479152845e+01,1.513398862598137017e-04,1.513398862598137017e-04,9.906053904395619725e-01,9.906053904395619725e-01,2.655086322385689186e-06,2.655086322385689186e-06
5.743768820523109042e+01,5.743768820523109042e+01,1.539949725821993908e-04,1.539949725821993908e-04,9.906144640026894876e-01,9.906144640026894876e-01,2.655079272921053021e-06,2.655079272921053021e-06
5.842830266923377991e+01,5.842830266923377991e+01,1.566500518551204439e-04,1.566500518551204439e-04,9.906235389582676021e-01,9.906235389582676021e-01,2.655095502716175873e-06,2.655095502716175873e-06
5.941892620819204751e+01,5.941892620819204751e+01,1.593051473578366197e-04,1.593051473578366197e-04,9.906364271984529069e-01,9.906364271984529069e-01,2.655076813733468549e-06,2.655076813733468549e-06
6.040956263539050042e+01,6.040956263539050042e+01,1.619602241715700883e-04,1.619602241715700883e-04,9.906493175875539237e-01,9.906493175875539237e-01,2.655093043640047385e-06,2.655093043640047385e-06
6.140021195297805434e+01,6.140021195297805434e+01,1.646153172152101357e-04,1.646153172152101357e-04,9.906545759627576331e-01,9.906545759627576331e-01,2.655085993917696363e-06,2.655085993917696363e-06
6.239086652894081197e+01,6.239086652894081197e+01,1.672704032091278320e-04,1.672704032091278320e-04,9.906674650079878575e-01,9.906674650079878575e-01,2.655078944454767817e-06,2.655078944454767817e-06
6.338153399394879983e+01,6.338153399394879983e+01,1.699254821535825999e-04,1.699254821535825999e-04,9.906803548421905248e-01,9.906803548421905248e-01,2.655083534818962259e-06,2.655083534818962259e-06
6.437221434879099036e+01,6.437221434879099036e+01,1.725805656884015621e-04,1.725805656884015621e-04,9.906856140193127658e-01,9.906856140193127658e-01,2.655088124683827391e-06,2.655088124683827391e-06
6.536289996281030312e+01,6.536289996281030312e+01,1.752356538130853895e-04,1.752356538130853895e-04,9.906985039617666189e-01,9.906985039617666189e-01,2.655092714493452423e-06,2.655092714493452423e-06
6.635359846677206974e+01,6.635359846677206974e+01,1.778907465275788419e-04,1.778907465275788419e-04,9.907113931949851349e-01,9.907113931949851349e-01,2.655085665216816914e-06,2.655085665216816914e-06
6.734430985996705488e+01,6.734430985996705488e+01,1.805458321927956588e-04,1.805458321927956588e-04,9.907242824679656223e-01,9.907242824679656223e-01,2.655078615755677302e-06,2.655078615755677302e-06
6.833503414243502050e+01,6.833503414243502050e+01,1.832009108085513361e-04,1.832009108085513361e-04,9.907295425818460899e-01,9.907295425818460899e-01,2.655094844936193047e-06,2.655094844936193047e-06
6.932576368501686659e+01,6.932576368501686659e+01,1.858560056534875292e-04,1.858560056534875292e-04,9.907424311218022694e-01,9.907424311218022694e-01,2.655076156266061209e-06,2.655076156266061209e-06
7.031650611613866886e+01,7.031650611613866886e+01,1.885110818097535904e-04,1.885110818097535904e-04,9.907476913034400923e-01,9.907476913034400923e-01,2.655092385336015439e-06,2.655092385336015439e-06
7.130725380744210895e+01,7.130725380744210895e+01,1.911661741950896058e-04,1.911661741950896058e-04,9.907682115971425674e-01,9.907682115971425674e-01,2.655085335839178469e-06,2.655085335839178469e-06
7.229802201903925152e+01,7.229802201903925152e+01,1.938212595309287843e-04,1.938212595309287843e-04,9.907734710572668746e-01,9.907734710572668746e-01,2.655089925669267817e-06,2.655089925669267817e-06
7.328879549009651839e+01,7.328879549009651839e+01,1.964763494565980521e-04,1.964763494565980521e-04,9.907787288022689154e-01,9.907787288022689154e-01,2.655071237148864298e-06,2.655071237148864298e-06
7.427957421889878731e+01,7.427957421889878731e+01,1.991314206937469164e-04,1.991314206937469164e-04,9.907916200534714335e-01,9.907916200534714335e-01,2.655087465775705100e-06,2.655087465775705100e-06
7.527036583895225874e+01,7.527036583895225874e+01,2.017865081595226215e-04,2.017865081595226215e-04,9.908045096388207185e-01,9.908045096388207185e-01,2.655080416527014903e-06,2.655080416527014903e-06
7.626117034859107946e+01,7.626117034859107946e+01,2.044415885760496364e-04,2.044415885760496364e-04,9.908174010619319461e-01,9.908174010619319461e-01,2.655096645425502559e-06,2.655096645425502559e-06
7.725198774965301141e+01,7.725198774965301141e+01,2.070966852214751390e-04,2.070966852214751390e-04,9.908302907730046627e-01,9.908302907730046627e-01,2.655089595684042474e-06,2.655089595684042474e-06
7.824281804042601607e+01,7.824281804042601607e+01,2.097517748171591815e-04,2.097517748171591815e-04,9.908355495088727594e-01,9.908355495088727594e-01,2.655082546201977759e-06,2.655082546201977759e-06
7.923365358993488883e+01,7.923365358993488883e+01,2.124068573633611592e-04,2.124068573633611592e-04,9.908408082237798453e-01,9.908408082237798453e-01,2.655075496979362624e-06,2.655075496979362624e-06
8.022449439815866867e+01,8.022449439815866867e+01,2.150619328603405218e-04,2.150619328603405218e-04,9.908613309190457130e-01,9.908613309190457130e-01,2.655091725434818167e-06,2.655091725434818167e-06
8.121535572907771439e+01,8.121535572907771439e+01,2.177170245857753400e-04,2.177170245857753400e-04,9.908665897191895056e-01,9.908665897191895056e-01,2.655084675941423540e-06,2.655084675941423540e-06
8.220622231879690389e+01,8.220622231879690389e+01,2.203721092617167635e-04,2.203721092617167635e-04,9.908794815307260251e-01,9.908794815307260251e-01,2.655100904224518043e-06,2.655100904224518043e-06
8.319710180032762992e+01,8.319710180032762992e+01,2.230272101659412816e-04,2.230272101659412816e-04,9.908847384163266270e-01,9.908847384163266270e-01,2.655070577005239421e-06,2.655070577005239421e-06
8.418798653874395654e+01,8.418798653874395654e+01,2.256822807429465210e-04,2.256822807429465210e-04,9.908976303131140639e-01,9.908976303131140639e-01,2.655086805461562326e-06,2.655086805461562326e-06
8.517888416905707061e+01,8.517888416905707061e+01,2.283373675484080833e-04,2.283373675484080833e-04,9.909105203134913609e-01,9.909105203134913609e-01,2.655079755994324076e-06,2.655079755994324076e-06
8.616979468937056197e+01,8.616979468937056197e+01,2.309924473044024074e-04,2.309924473044024074e-04,9.909234123820880313e-01,9.909234123820880313e-01,2.655095984056322651e-06,2.655095984056322651e-06
8.716071810175265000e+01,8.716071810175265000e+01,2.336475432884587301e-04,2.336475432884587301e-04,9.909286713108542699e-01,9.909286713108542699e-01,2.655088934540349513e-06,2.655088934540349513e-06
8.815164677306350427e+01,8.815164677306350427e+01,2.363026322229990796e-04,2.363026322229990796e-04,9.909415614362870883e-01,9.909415614362870883e-01,2.655081885061808455e-06,2.655081885061808455e-06
8.914258833449979136e+01,8.914258833449979136e+01,2.389577141080608880e-04,2.389577141080608880e-04,9.909544516015671434e-01,9.909544516015671434e-01,2.655074835620699477e-06,2.655074835620699477e-06
9.013354278610135850e+01,9.013354278610135850e+01,2.416127889436815875e-04,2.416127889436815875e-04,9.909597126691380709e-01,9.909597126691380709e-01,2.655091063683619624e-06,2.655091063683619624e-06
9.112450249877049657e+01,9.112450249877049657e+01,2.442678800073652071e-04,2.442678800073652071e-04,9.909726029196406216e-01,9.909726029196406216e-01,2.655084014193721548e-06,2.655084014193721548e-06
9.211547510169013719e+01,9.211547510169013719e+01,2.469229640215589287e-04,2.469229640215589287e-04,9.909854953766910057e-01,9.909854953766910057e-01,2.655100241862344470e-06,2.655100241862344470e-06
9.310646059706682820e+01,9.310646059706682820e+01,2.495780642634212732e-04,2.495780642634212732e-04,9.909907522442722438e-01,9.909907522442722438e-01,2.655069915264557639e-06,2.655069915264557639e-06
9.409745134931110044e+01,9.409745134931110044e+01,2.522331341786858308e-04,2.522331341786858308e-04,9.910036447865735454e-01,9.910036447865735454e-01,2.655086143106381857e-06,2.655086143106381857e-06
9.508845499409767399e+01,9.508845499409767399e+01,2.548882203217922126e-04,2.548882203217922126e-04,9.910165374378294700e-01,9.910165374378294700e-01,2.655102370578222085e-06,2.655102370578222085e-06
9.607947153153550346e+01,9.607947153153550346e+01,2.575433226923704347e-04,2.575433226923704347e-04,9.910294256802529844e-01,9.910294256802529844e-01,2.655072043932567728e-06,2.655072043932567728e-06
9.707050095721575644e+01,9.707050095721575644e+01,2.601983947363030025e-04,2.601983947363030025e-04,9.910346870573079059e-01,9.910346870573079059e-01,2.655088271577717672e-06,2.655088271577717672e-06
9.806153564427306435e+01,9.806153564427306435e+01,2.628534830078807201e-04,2.628534830078807201e-04,9.910475775977971580e-01,9.910475775977971580e-01,2.655081222102673166e-06,2.655081222102673166e-06
9.905258322187086151e+01,9.905258322187086151e+01,2.655085642299833933e-04,2.655085642299833933e-04,9.910528390656878628e-01,9.910528390656878628e-01,2.655097449575434965e-06,2.655097449575434965e-06
1.000436360609365494e+02,1.000436360609365494e+02,2.681636616795588283e-04,2.681636616795588283e-04,9.910733611521180819e-01,9.910733611521180819e-01,2.655090399829665177e-06,2.655090399829665177e-06
1.010347094220886675e+02,1.010347094220886675e+02,2.708187520793884934e-04,2.708187520793884934e-04,9.910709888962117020e-01,9.910709888962117020e-01,2.655083350565389574e-06,2.655083350565389574e-06
1.020257804109848792e+02,1.020257804109848792e+02,2.734738354299538830e-04,2.734738354299538830e-04,9.910915110622653401e-01,9.910915110622653401e-01,2.655076300894483946e-06,2.655076300894483946e-06
1.030168719220471445e+02,1.030168719220471445e+02,2.761289117308483670e-04,2.761289117308483670e-04,9.910967727062853783e-01,9.910967727062853783e-01,2.655092528368113106e-06,2.655092528368113106e-06
1.040079686947534299e+02,1.040079686947534299e+02,2.787840042592164801e-04,2.787840042592164801e-04,9.911096634968288299e-01,9.911096634968288299e-01,2.655085478648581011e-06,2.655085478648581011e-06
1.049990783582502587e+02,1.049990783582502587e+02,2.814390897378650611e-04,2.814390897378650611e-04,9.911225543272479399e-01,9.911225543272479399e-01,2.655078429188335865e-06,2.655078429188335865e-06
1.059902009125775066e+02,1.059902009125775066e+02,2.840941681670533969e-04,2.840941681670533969e-04,9.911278161046936930e-01,9.911278161046936930e-01,2.655094656243354567e-06,2.655094656243354567e-06
1.069813287286822003e+02,1.069813287286822003e+02,2.867492628232967515e-04,2.867492628232967515e-04,9.911407070203210878e-01,9.911407070203210878e-01,2.655087606734428743e-06,2.655087606734428743e-06
1.079724694357025214e+02,1.079724694357025214e+02,2.894043504300311802e-04,2.894043504300311802e-04,9.911535979757815085e-01,9.911535979757815085e-01,2.655080557040917499e-06,2.655080557040917499e-06
1.089636230336783029e+02,1.089636230336783029e+02,2.920594309870720977e-04,2.920594309870720977e-04,9.911664889711460091e-01,9.911664889711460091e-01,2.655073507828900441e-06,2.655073507828900441e-06
1.099547895226494489e+02,1.099547895226494489e+02,2.947145044949009982e-04,2.947145044949009982e-04,9.911717509246074087e-01,9.911717509246074087e-01,2.655089734662796110e-06,2.655089734662796110e-06
1.109459612735740563e+02,1.109459612735740563e+02,2.973695942295637943e-04,2.973695942295637943e-04,9.911846420051091400e-01,9.911846420051091400e-01,2.655082684958009163e-06,2.655082684958009163e-06
1.119371459155791655e+02,1.119371459155791655e+02,3.000246769145218035e-04,3.000246769145218035e-04,9.911899040494347446e-01,9.911899040494347446e-01,2.655098911619570897e-06,2.655098911619570897e-06
1.129283358196286002e+02,1.129283358196286002e+02,3.026797758261413744e-04,3.026797758261413744e-04,9.912027952152158150e-01,9.912027952152158150e-01,2.655091862088093668e-06,2.655091862088093668e-06
1.139195386148438160e+02,1.139195386148438160e+02,3.053348676882294680e-04,3.053348676882294680e-04,9.912156864208299112e-01,9.912156864208299112e-01,2.655084812593967204e-06,2.655084812593967204e-06
1.149107543012646460e+02,1.149107543012646460e+02,3.079899525008234352e-04,3.079899525008234352e-04,9.912285776662201897e-01,9.912285776662201897e-01,2.655077763137354135e-06,2.655077763137354135e-06
1.159019828789308661e+02,1.159019828789308661e+02,3.106450302639607894e-04,3.106450302639607894e-04,9.912338398866040734e-01,9.912338398866040734e-01,2.655093989577847046e-06,2.655093989577847046e-06
1.168932167188174702e+02,1.168932167188174702e+02,3.133001242535386364e-04,3.133001242535386364e-04,9.912467312172594802e-01,9.912467312172594802e-01,2.655086939850508695e-06,2.655086939850508695e-06
1.178844634500347297e+02,1.178844634500347297e+02,3.159552111933891451e-04,3.159552111933891451e-04,9.912596225877621237e-01,9.912596225877621237e-01,2.655079890604501898e-06,2.655079890604501898e-06
1.188757230726224918e+02,1.188757230726224918e+02,3.186102910839936470e-04,3.186102910839936470e-04,9.912648821524498999e-01,9.912648821524498999e-01,2.655072840952027707e-06,2.655072840952027707e-06
1.198669879547749417e+02,1.198669879547749417e+02,3.212653639249456747e-04,3.212653639249456747e-04,9.912777763742610659e-01,9.912777763742610659e-01,2.655089067393496399e-06,2.655089067393496399e-06
1.208582657311492028e+02,1.208582657311492028e+02,3.239204529923391711e-04,3.239204529923391711e-04,9.912906678697623875e-01,9.912906678697623875e-01,2.655082017692233110e-06,2.655082017692233110e-06
1.218495563990189652e+02,1.218495563990189652e+02,3.265755350100314042e-04,3.265755350100314042e-04,9.912959303570403335e-01,9.912959303570403335e-01,2.655098243739377473e-06,2.655098243739377473e-06
1.228408523293760055e+02,1.228408523293760055e+02,3.292306332537707817e-04,3.292306332537707817e-04,9.913088219377783616e-01,9.913088219377783616e-01,2.655091193989379296e-06,2.655091193989379296e-06
1.238321611513137839e+02,1.238321611513137839e+02,3.318857244477601610e-04,3.318857244477601610e-04,9.913217135583920481e-01,9.913217135583920481e-01,2.655084144720875304e-06,2.655084144720875304e-06
1.248234828648721759e+02,1.248234828648721759e+02,3.345408085924810363e-04,3.345408085924810363e-04,9.913269732517164812e-01,9.913269732517164812e-01,2.655077095267785892e-06,2.655077095267785892e-06
1.258148098381238924e+02,1.258148098381238924e+02,3.371958856877488222e-04,3.371958856877488222e-04,9.913474998492688428e-01,9.913474998492688428e-01,2.655093320871871037e-06,2.655093320871871037e-06
1.268061573379731612e+02,1.268061573379731612e+02,3.398509790086206932e-04,3.398509790086206932e-04,9.913451276201499240e-01,9.913451276201499240e-01,2.655086271591982922e-06,2.655086271591982922e-06
1.277975024655933112e+02,1.277975024655933112e+02,3.425060652802126761e-04,3.425060652802126761e-04,9.913656513930391156e-01,9.913656513930391156e-01,2.655079221905627413e-06,2.655079221905627413e-06
1.287888681169863503e+02,1.287888681169863503e+02,3.451611445021183036e-04,3.451611445021183036e-04,9.913785462379109958e-01,9.913785462379109958e-01,2.655095447535028678e-06,2.655095447535028678e-06
1.297802466632242613e+02,1.297802466632242613e+02,3.478162399496533322e-04,3.478162399496533322e-04,9.913838030381043609e-01,9.913838030381043609e-01,2.655065123249302980e-06,2.655065123249302980e-06
1.307716304662623656e+02,1.307716304662623656e+02,3.504713050729026352e-04,3.504713050729026352e-04,9.913890689452671268e-01,9.913890689452671268e-01,2.655104623318805136e-06,2.655104623318805136e-06
1.317630195352076328e+02,1.317630195352076328e+02,3.531264096962214404e-04,3.531264096962214404e-04,9.913943257035384704e-01,9.913943257035384704e-01,2.655074299107943597e-06,2.655074299107943597e-06
1.327544138609111712e+02,1.327544138609111712e+02,3.557814839953293840e-04,3.557814839953293840e-04,9.914148528536941285e-01,9.914148528536941285e-01,2.655090524516276040e-06,2.655090524516276040e-06
1.337458287137648654e+02,1.337458287137648654e+02,3.584365745198456600e-04,3.584365745198456600e-04,9.914353770386981068e-01,9.914353770386981068e-01,2.655083474807369125e-06,2.655083474807369125e-06
1.347372640908035635e+02,1.347372640908035635e+02,3.610916579946530291e-04,3.610916579946530291e-04,9.914253726455797278e-01,9.914253726455797278e-01,2.655076425579739555e-06,2.655076425579739555e-06
1.357286894634491432e+02,1.357286894634491432e+02,3.637467344202327687e-04,3.637467344202327687e-04,9.914611644306035032e-01,9.914611644306035032e-01,2.655092650569461539e-06,2.655092650569461539e-06
1.367201506278797467e+02,1.367201506278797467e+02,3.664018270708022302e-04,3.664018270708022302e-04,9.914511600416346937e-01,9.914511600416346937e-01,2.655085601071215107e-06,2.655085601071215107e-06
1.377116017879213814e+02,1.377116017879213814e+02,3.690569126718734453e-04,3.690569126718734453e-04,9.914716844320707878e-01,9.914716844320707878e-01,2.655078551832309834e-06,2.655078551832309834e-06
1.387030734723534522e+02,1.387030734723534522e+02,3.717119912237057552e-04,3.717119912237057552e-04,9.914769476717424368e-01,9.914769476717424368e-01,2.655094776403367149e-06,2.655094776403367149e-06
1.396945504200251946e+02,1.396945504200251946e+02,3.743670860001091223e-04,3.743670860001091223e-04,9.914822076864595601e-01,9.914822076864595601e-01,2.655087727115781199e-06,2.655087727115781199e-06
1.406860326277116542e+02,1.406860326277116542e+02,3.770221737272249035e-04,3.770221737272249035e-04,9.915027322627452122e-01,9.915027322627452122e-01,2.655080677643609829e-06,2.655080677643609829e-06
1.416775353599743994e+02,1.416775353599743994e+02,3.796772544048685133e-04,3.796772544048685133e-04,9.915079956357999436e-01,9.915079956357999436e-01,2.655096902239983264e-06,2.655096902239983264e-06
