Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
2.337274855239112270e+01,1.402364691061761164e+02,-1.367040049082918424e-04,5.752960035350885518e-04,6.680943788752564672e-01,4.008563967716725074e+00,-3.905821559206662389e-06,1.643700384504310445e-05
2.404084293126637917e+01,1.442450330738928415e+02,-1.406098264674985048e-04,5.917330073801316563e-04,6.681101362267796162e-01,4.008665063758940050e+00,-3.905825171449220411e-06,1.643705943902022595e-05
2.470895306749315878e+01,1.482536981376517815e+02,-1.445156516389477252e-04,6.081700668191518822e-04,6.681278003907564766e-01,4.008766144800176789e+00,-3.905828783674458304e-06,1.643702195179954154e-05
2.537708086788391526e+01,1.522624642824519583e+02,-1.484214804226221835e-04,6.246070887709514238e-04,6.681435572212102159e-01,4.008851962582866690e+00,-3.905832395993533894e-06,1.643703099822937941e-05
2.604522442510512548e+01,1.562713162450348250e+02,-1.523273128186157174e-04,6.410441197691808032e-04,6.681612211603003004e-01,4.008968315859050335e+00,-3.905824364899813071e-06,1.643704003999443743e-05
2.671338564626542578e+01,1.602802845608938753e+02,-1.562331371835155305e-04,6.574811598091752406e-04,6.681788842095777170e-01,4.009069391778268709e+00,-3.905839620312306221e-06,1.643700254171586665e-05
2.738156453047500349e+01,1.642893539526721440e+02,-1.601389768038278367e-04,6.739181623508911072e-04,6.681946409042716084e-01,4.009155212071220831e+00,-3.905819945717670452e-06,1.643705810918587133e-05
2.804975917137927510e+01,1.682985091647433649e+02,-1.640447967495455071e-04,6.903552204600769786e-04,6.682103963892878085e-01,4.009271553896041951e+00,-3.905835201206681170e-06,1.643702060288626445e-05
2.871796956776856291e+01,1.723077807186394068e+02,-1.679506319507521883e-04,7.067922410629632430e-04,6.682280593031393323e-01,4.009357363066641256e+00,-3.905827169660007784e-06,1.643702962641395773e-05
2.938619762707170224e+01,1.763171380817060481e+02,-1.718564591204121961e-04,7.232292706893772008e-04,6.682457216149124690e-01,4.009473701853778493e+00,-3.905830781693585838e-06,1.643699211340227204e-05
3.005444334868661471e+01,1.803266117835598266e+02,-1.757622899021057819e-04,7.396662628027794728e-04,6.682614770030923523e-01,4.009559515926554241e+00,-3.905822750041528001e-06,1.643704765957724502e-05
3.072270482568970706e+01,1.843361712994863808e+02,-1.796681126521473099e-04,7.561033104623567178e-04,6.682772317959653208e-01,4.009675852048019351e+00,-3.905826361838560246e-06,1.643701013832432178e-05
3.139098205748567239e+01,1.883458471515344002e+02,-1.835739390139858702e-04,7.725403206006810396e-04,6.682948933268022529e-01,4.009761663196428572e+00,-3.905829973729430188e-06,1.643706567342124222e-05
3.205927695081247464e+01,1.923556088147308287e+02,-1.874797689877153004e-04,7.889773862741022818e-04,6.683106475986022588e-01,4.009862725573299258e+00,-3.905833585491957699e-06,1.643702814392816562e-05
3.272758759841107690e+01,1.963654715403041280e+02,-1.913856025732072581e-04,8.054144144180304474e-04,6.683283089824030299e-01,4.009963795309403167e+00,-3.905825553497942497e-06,1.643703713967447928e-05
3.339591590739347993e+01,2.003754353356135312e+02,-1.952914281267052006e-04,8.218514515577049267e-04,6.683459697174001235e-01,4.010064863647755828e+00,-3.905829165135000711e-06,1.643704613053646214e-05
3.406426187711088005e+01,2.043855001992612870e+02,-1.991972572918402013e-04,8.382884976882413889e-04,6.683636305814744105e-01,4.010181183044096542e+00,-3.905821132924551650e-06,1.643696206391420059e-05
3.473262550769235446e+01,2.083956813823053835e+02,-2.031030784247647529e-04,8.547254597521555895e-04,6.683774764612877561e-01,4.010266996009278273e+00,-3.905836388422859401e-06,1.643706409935961465e-05
3.540100298415364222e+01,2.124059483783146618e+02,-2.070089148131876123e-04,8.711625238515152041e-04,6.683951368198606247e-01,4.010368040034052228e+00,-3.905828356086941044e-06,1.643698002580669913e-05
3.606939812097350284e+01,2.164163164183487140e+02,-2.109147431692745534e-04,8.875995038773219032e-04,6.684127969263613522e-01,4.010469122527808850e+00,-3.905820323486233411e-06,1.643708204842621833e-05
3.673781091789986419e+01,2.204267855408765229e+02,-2.148205634927607868e-04,9.040365859257481216e-04,6.684304559094726983e-01,4.010570163012033618e+00,-3.905835579089247988e-06,1.643699796838728015e-05
3.740624137380933689e+01,2.244373557038885565e+02,-2.187263990718500348e-04,9.204735838941354017e-04,6.684443016326824250e-01,4.010655949132399201e+00,-3.905827546363098163e-06,1.643700693300679996e-05
3.807468567544201932e+01,2.284480116530209557e+02,-2.226322266182131329e-04,9.369105908271422017e-04,6.684619609816095931e-01,4.010772301382161231e+00,-3.905819513705280181e-06,1.643710893638888632e-05
3.874314763642362891e+01,2.324587839544031169e+02,-2.265380461319184131e-04,9.533476997635310880e-04,6.684796191604220894e-01,4.010873336554794832e+00,-3.905834769079907570e-06,1.643702484606802527e-05
3.941162725558405100e+01,2.364696572909579118e+02,-2.304438809009983207e-04,9.697847246095991133e-04,6.684972779740618876e-01,4.010974391565213182e+00,-3.905826736185543779e-06,1.643703379626180149e-05
4.008012453355811289e+01,2.404806316825231249e+02,-2.343497076371838645e-04,9.862217584058609147e-04,6.685111217980264087e-01,4.011060148364066436e+00,-3.905841991727626193e-06,1.643694970229368432e-05
4.074863565535613930e+01,2.444916918308871914e+02,-2.382555496289114907e-04,1.002658708108154599e-03,6.685287810709468204e-01,4.011176496767177468e+00,-3.905810669915620167e-06,1.643705168308836999e-05
4.141716443642708612e+01,2.485028683276543688e+02,-2.421613602988271108e-04,1.019095759791242969e-03,6.685464371974489950e-01,4.011262272991501732e+00,-3.905849214215316575e-06,1.643706061841437339e-05
4.208571087362453511e+01,2.525141306006458706e+02,-2.460672095130424274e-04,1.035532820409657342e-03,6.685640959662393357e-01,4.011363298064878791e+00,-3.905817892206934431e-06,1.643697651461102464e-05
4.275427496959077445e+01,2.565254938987107494e+02,-2.499730274052493618e-04,1.051969796924268367e-03,6.685779387778580940e-01,4.011479644140308665e+00,-3.905833147568903759e-06,1.643707847617348165e-05
4.342285290836863254e+01,2.605369735428510580e+02,-2.538788605528182656e-04,1.068406875400441849e-03,6.738238071708053667e-01,4.015421050070074216e+00,-7.982342689854019738e-05,1.058899168767128609e-04
4.409667671553943791e+01,2.645523945929211322e+02,-3.337022874513584630e-04,1.174296792277154710e-03,6.658153503889678859e-01,4.016924096056129656e+00,-1.386479122002393246e-04,1.712374386081795888e-04
4.476249206592840579e+01,2.685693186889772619e+02,-4.723501996515977876e-04,1.345534230885334298e-03,6.692075537262169860e-01,4.017955077670251285e+00,-1.963686310726004140e-04,2.315759398079863477e-04
4.543169961965462278e+01,2.725872737666475132e+02,-6.687188307241982016e-04,1.577110170693320646e-03,6.718069094692253884e-01,4.019954281885418368e+00,-3.124144468481173265e-04,3.509056612339377101e-04
4.610350652912384817e+01,2.766072280485329316e+02,-9.811332775723155281e-04,1.928015831927258356e-03,6.742431094066603237e-01,4.022706370409537158e+00,-5.683958047450980017e-04,6.090151667825899860e-04
4.677774963853050849e+01,2.806299344189424687e+02,-1.549529082317413530e-03,2.537030998709848342e-03,6.641138676853159950e-01,4.015050428565245966e+00,-9.648486254000665074e-04,1.000149030270357925e-03
4.744186350621582449e+01,2.846449848475077147e+02,-2.514377707717480037e-03,3.537180028980206267e-03,7.006857615054329358e-01,4.040200114102901807e+00,-1.202462550391464671e-03,1.228005581130260995e-03
4.814254926772125742e+01,2.886851849616106165e+02,-3.716840258108944708e-03,4.765185610110467263e-03,6.378110596671007215e-01,3.987661254420117984e+00,-1.271897505827809458e-03,1.290978324526540974e-03
4.878036032738835814e+01,2.926728462160307345e+02,-4.988737763936754166e-03,6.056163934637008237e-03,6.671963662808764184e-01,4.010507231116378080e+00,-1.283149225673056552e-03,1.299664940514267016e-03
4.944755669366923456e+01,2.966833534471471125e+02,-6.271886989609810718e-03,7.355828875151275252e-03,6.685529704102037840e-01,4.010790881293360144e+00,-1.285970797586467353e-03,1.301391245480229726e-03
5.011610966407943835e+01,3.006941443284404727e+02,-7.557857787196278071e-03,8.657220120631504978e-03,6.684550353359952624e-01,4.010178793034071987e+00,-1.286768232525669492e-03,1.301742451093204286e-03
5.078456469941543361e+01,3.047043231214745447e+02,-8.844626019721947563e-03,9.958962571724709265e-03,6.683533078465586641e-01,4.009634175297378533e+00,-1.287030733587246276e-03,1.301823395439926159e-03
5.145291800726199227e+01,3.087139572967719232e+02,-1.013165675330919384e-02,1.126078596716463542e-02,6.682564035805000913e-01,4.009064794021867328e+00,-1.287127826159136651e-03,1.301845169058060345e-03
5.212117441084249236e+01,3.127230220907937905e+02,-1.141878457946833049e-02,1.256263113622269577e-02,6.681703275585064716e-01,4.008546629196644062e+00,-1.287167318562824209e-03,1.301855103346575421e-03
5.278934473840099884e+01,3.167315687199904346e+02,-1.270595189803115470e-02,1.386448623956927119e-02,6.680708589946462439e-01,4.008018973388175255e+00,-1.287181404792387199e-03,1.301856192205547158e-03
5.345741559739564508e+01,3.207395876933786099e+02,-1.399313330282354190e-02,1.516634243177481835e-02,6.679758208169275235e-01,4.007422877144279028e+00,-1.287189626099846662e-03,1.301858006254997743e-03
5.412539141821257260e+01,3.247470105705228889e+02,-1.528032292892338856e-02,1.646820043802981609e-02,6.678777123145422934e-01,4.006819363623037589e+00,-1.287191197376743451e-03,1.301857611103393597e-03
5.479326913052711490e+01,3.287538299341459265e+02,-1.656751412630013201e-02,1.777005804913320969e-02,6.677761929200869417e-01,4.006241095103064254e+00,-1.287192154874078343e-03,1.301859401263264632e-03
5.546104532344720184e+01,3.327600710292489907e+02,-1.785470628117421035e-02,1.907191745039647432e-02,6.676637614990497127e-01,4.005624209218808573e+00,-1.287192498166448568e-03,1.301857522243987653e-03
5.612870908494625155e+01,3.367656952384677993e+02,-1.914189877934065892e-02,2.037377497264046197e-02,6.675590352162146246e-01,4.004971091702316244e+00,-1.287193747703217761e-03,1.301859281080269132e-03
5.679626812016246618e+01,3.407706663301701155e+02,-2.042909252704387668e-02,2.167563425372073110e-02,6.679026223126314221e-01,4.005138125606208632e+00,-1.253453616685471644e-03,1.268096158597978307e-03
5.746417074247509760e+01,3.447758044557763242e+02,-2.168254614372934833e-02,2.294373041231870941e-02,6.670245465019206677e-01,4.003493831428102112e+00,-1.249158217099113205e-03,1.263805165837121602e-03
5.813119528897701827e+01,3.487792982872044263e+02,-2.293170436082846153e-02,2.420753557815583101e-02,6.671955619339797749e-01,4.003230337635898195e+00,-1.249187870012106322e-03,1.263847104878784711e-03
5.879839085091099804e+01,3.527825286248403245e+02,-2.418089223084056785e-02,2.547138268303461572e-02,6.671446474882287703e-01,4.002670088325771758e+00,-1.249189696853385267e-03,1.263852050948456596e-03
5.946553549839922681e+01,3.567851987131660962e+02,-2.543008192769395312e-02,2.673523473398307232e-02,6.670237189107695031e-01,4.001978938089678195e+00,-1.249188047161814419e-03,1.263850616426118872e-03
6.013255921730999631e+01,3.607871776512557744e+02,-2.667926997485576754e-02,2.799908535040919119e-02,6.668995711334559928e-01,4.001254168186960669e+00,-1.249187502937117861e-03,1.263852960955026694e-03
6.079945878844345231e+01,3.647884318194427351e+02,-2.792845747779288540e-02,2.926293831136421789e-02,6.667721812149949301e-01,4.000524168889739940e+00,-1.249188072163124469e-03,1.263850391021264369e-03
6.146623096965844724e+01,3.687889559883324750e+02,-2.917764554995600987e-02,3.052678870238548225e-02,6.666380244147305234e-01,3.999823651774704558e+00,-1.249186690548492740e-03,1.263851589823561383e-03
6.213286899407317776e+01,3.727887796401071796e+02,-3.042683224050450261e-02,3.179064029220904364e-02,6.665006015806511641e-01,3.999056287119913122e+00,-1.249186426920085441e-03,1.263850769135772822e-03
6.279936959565382892e+01,3.767878359272270927e+02,-3.167601866742458805e-02,3.305449106134481646e-02,6.663598896830933427e-01,3.998287145877554849e+00,-1.249187289321933292e-03,1.263853695985361902e-03
6.346572948533692227e+01,3.807861230731046476e+02,-3.292520595674652134e-02,3.431834475733017836e-02,6.662197547414905330e-01,3.997481616160825979e+00,-1.249186201987440015e-03,1.263851720742122098e-03
6.413194924007841280e+01,3.847836046892654736e+02,-3.417439215873396136e-02,3.558219647807230046e-02,6.660723911890613635e-01,3.996705077599926881e+00,-1.249189332990945089e-03,1.263850610440445110e-03
6.479802163126747416e+01,3.887803097668654004e+02,-3.542358149172490644e-02,3.684604708851274557e-02,6.659257641774303238e-01,3.995862806189222738e+00,-1.249187431211787325e-03,1.263850358185207579e-03
6.546394739544490449e+01,3.927761725730546232e+02,-3.667276892293669377e-02,3.810989744669795315e-02,6.657647471391499039e-01,3.995018095040222761e+00,-1.249186664736036401e-03,1.263850957106155137e-03
6.612971214258405439e+01,3.967711906680948459e+02,-3.792195558767273017e-02,3.937374840380410829e-02,6.656113657276563345e-01,3.994202865038801065e+00,-1.249187041699045819e-03,1.263852400360823691e-03
6.679532350831171073e+01,4.007653935331336470e+02,-3.917114262937177599e-02,4.063760080416493198e-02,6.654511156834388430e-01,3.993320934248458798e+00,-1.249185467104271807e-03,1.263851823196646129e-03
6.746077462399514957e+01,4.047587144673821058e+02,-4.042032809647604780e-02,4.190145262736157811e-02,6.638635841822377870e-01,3.989977761340185225e+00,-1.304541610667189766e-03,1.319244468446334473e-03
6.812463820817738736e+01,4.087486922287222910e+02,-4.172486970714323756e-02,4.322069709580791258e-02,6.610290129865745712e-01,3.984237673708094007e+00,-1.444946550216825998e-03,1.459717475707417167e-03
6.878566722116396193e+01,4.127329299024303850e+02,-4.316981625736006356e-02,4.468041457151532975e-02,6.690218477720861756e-01,3.992241598418047488e+00,-1.445445059401591348e-03,1.460199450802106280e-03
6.945468906893604810e+01,4.167251715008484325e+02,-4.461526131676165491e-02,4.614061402231743603e-02,6.640641271073377538e-01,3.985648948074526743e+00,-1.445231185466820667e-03,1.459926005389432235e-03
7.011875319604338586e+01,4.207108204489229593e+02,-4.606049250222847558e-02,4.760054002770686826e-02,6.638180283954966399e-01,3.984414072947004115e+00,-1.445247749040749763e-03,1.459931567550754039e-03
7.078257122443888250e+01,4.246952345218699634e+02,-4.750574025126922534e-02,4.906047159525762230e-02,6.635701087204779469e-01,3.983161789326857161e+00,-1.445258229538261274e-03,1.459925500283024147e-03
7.144614133315936044e+01,4.286783963111968205e+02,-4.895099848080748661e-02,5.052039709554064645e-02,6.633350737013046228e-01,3.981901460410711024e+00,-1.445259461661664580e-03,1.459930501057180030e-03
7.210947640686066507e+01,4.326602977716075316e+02,-5.039625794246915119e-02,5.198032759659782648e-02,6.630831665903542671e-01,3.980595374791562335e+00,-1.445260812571604048e-03,1.459932375091711754e-03
7.277255957345101933e+01,4.366408931463990939e+02,-5.184151875504075524e-02,5.344025997168953823e-02,6.628214097204079280e-01,3.979307883860883521e+00,-1.445265430662139028e-03,1.459931136038560007e-03
7.343538098317142726e+01,4.406202010302599774e+02,-5.328678418570289427e-02,5.490019110772809824e-02,6.625724130384043065e-01,3.977944968450628949e+00,-1.445260747621961162e-03,1.459932431333972602e-03
7.409795339620983157e+01,4.445981459987106064e+02,-5.473204493332485543e-02,5.636012353906207084e-02,6.622985764472986148e-01,3.976600935204601228e+00,-1.445265628633424226e-03,1.459930616070553855e-03
7.476025197265713018e+01,4.485747469339152076e+02,-5.617731056195827966e-02,5.782005415513262470e-02,2.380456090937030922e-01,1.429485211657549826e+00,-5.196643460333924547e-04,5.249335922311443303e-04
