Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.402909775143202467e+02,1.683491569698541639e+02,3.280896026622232356e-04,4.989695853249256127e-04,6.686311451873621081e+00,8.023568800556887481e+00,1.562332191548860584e-05,2.376047294178897876e-05
1.469772889661938677e+02,1.763727257704110514e+02,3.437129245777118414e-04,5.227300582667145914e-04,6.686825520140303070e+00,8.024209239093863744e+00,1.562331057810862353e-05,2.376046688351454543e-05
1.536641144863341708e+02,1.843969350095049151e+02,3.593362351558204650e-04,5.464905251502291368e-04,6.687370131503797666e+00,8.024834428482535031e+00,1.562329923744649020e-05,2.376046081225820054e-05
1.603514846178379685e+02,1.924217694379874501e+02,3.749595343932669552e-04,5.702509859624873374e-04,6.687884232761604153e+00,8.025459635125315572e+00,1.562331116756364912e-05,2.376045472779898370e-05
1.670393688505995726e+02,2.004472290731127657e+02,3.905828455608306043e-04,5.940114406902863211e-04,6.688413613548732428e+00,8.026100127237128845e+00,1.562332309330811226e-05,2.376044863035980687e-05
1.737277824641483051e+02,2.084733292003498946e+02,4.062061686541387166e-04,6.177718893206461280e-04,6.688943005395799446e+00,8.026725369111886721e+00,1.562331174112470454e-05,2.376044251994153741e-05
1.804167254695441045e+02,2.165000545694617813e+02,4.218294803952634211e-04,6.415323318405876654e-04,6.689472412033381943e+00,8.027350638681042483e+00,1.562330038588189514e-05,2.376048293210343554e-05
1.871061978815774864e+02,2.245274052081428238e+02,4.374527807811453162e-04,6.652928147726911009e-04,6.690001842477556693e+00,8.027991174295323162e+00,1.562333557257096104e-05,2.376043025928767372e-05
1.937961997240550431e+02,2.325553963824381469e+02,4.530761163537162773e-04,6.890532450319787746e-04,6.690516013376992532e+00,8.028631749505251491e+00,1.562332420931161498e-05,2.376047064306288214e-05
2.004867157374320357e+02,2.405840281319433984e+02,4.686994405630278923e-04,7.128137156750416568e-04,6.691045464530645859e+00,8.029257062584406412e+00,1.562331284254953696e-05,2.376046447852644440e-05
2.071777612019626815e+02,2.486132851945278048e+02,4.843227534055774292e-04,7.365741801535681012e-04,6.691574930474473604e+00,8.029882392914828415e+00,1.562330147295075237e-05,2.376045830123740387e-05
2.138693361324371551e+02,2.566431675874426332e+02,4.999460548785281816e-04,7.603346384548055050e-04,6.692104421468400233e+00,8.030507728190173111e+00,1.562333664193186946e-05,2.376040558116679878e-05
2.205614405539055554e+02,2.646736753156328064e+02,5.155693915204600511e-04,7.840950440359723038e-04,6.692633907042875308e+00,8.031163672542788845e+00,1.562327872251889713e-05,2.376053896558576010e-05
2.272540744609484307e+02,2.727048389881755952e+02,5.311926702429789482e-04,8.078555830015580639e-04,6.693148161105710869e+00,8.031789031462892581e+00,1.562331388370720268e-05,2.376043968998467395e-05
2.339472226220541415e+02,2.807366280196384878e+02,5.468159841266861509e-04,8.316160226915427379e-04,6.693677697547116168e+00,8.032383888561412277e+00,1.562334903921244571e-05,2.376043346080788585e-05
2.406409003196012577e+02,2.887690119081999001e+02,5.624393331658985966e-04,8.553764561523506237e-04,6.694207226703014157e+00,8.033070393955199506e+00,1.562329111090858189e-05,2.376042721821756531e-05
2.473351075463042719e+02,2.968020823021550996e+02,5.780626242768071785e-04,8.791368833705681890e-04,6.694736793345441583e+00,8.033665313890139714e+00,1.562332625840016139e-05,2.376051401144208246e-05
2.540298443396497134e+02,3.048357476160452393e+02,5.936859505352073399e-04,9.028973973820102715e-04,6.695266363584295277e+00,8.034321284680515873e+00,1.562331486271118994e-05,2.376041469280846998e-05
2.607251107032340087e+02,3.128700689007257552e+02,6.093092653979185298e-04,9.266578120748187415e-04,6.695780680287555242e+00,8.034916239151812078e+00,1.562330346374294059e-05,2.376050145523286340e-05
2.674208913835215640e+02,3.209049851398775672e+02,6.249325688616614704e-04,9.504183135300516049e-04,6.696325560939328625e+00,8.035572244396348651e+00,1.562333859776135654e-05,2.376040211508857140e-05
2.741172169444608926e+02,3.289405573842739159e+02,6.405559074594228269e-04,9.741787156451401763e-04,6.696839894306833685e+00,8.036228329468201537e+00,1.562328065524240962e-05,2.376048884760438053e-05
2.808140568387677263e+02,3.369767857137421174e+02,6.561791881146652365e-04,9.979392044927445568e-04,6.697354267555567731e+00,8.036823306616042828e+00,1.562331578124889677e-05,2.376048252279478086e-05
2.875114111063232940e+02,3.450136090203581603e+02,6.718025038959141333e-04,1.021699687015539338e-03,6.697899180686420095e+00,8.037479364988769248e+00,1.562330436771113863e-05,2.376038315061220624e-05
2.942093102870097141e+02,3.530510883853469295e+02,6.874258082636252720e-04,1.045460070166151544e-03,6.698444123313606724e+00,8.038074407244209851e+00,1.562333948447458543e-05,2.376046983716358953e-05
3.009077544103233208e+02,3.610891627925911394e+02,7.030491477480998574e-04,1.069220540003315133e-03,6.698927989053800047e+00,8.038730534369619818e+00,1.562332806270415493e-05,2.376046347391143343e-05
3.076066823993771209e+02,3.691278933269607592e+02,7.186724758108040123e-04,1.092981003477226567e-03,6.699472947411038604e+00,8.039386680914958561e+00,1.562331663809961996e-05,2.376045709747733048e-05
3.143061553467881595e+02,3.771672800078757177e+02,7.342957924489036323e-04,1.116741460574703897e-03,6.700017921271808063e+00,8.039981742113070595e+00,1.562330520977334419e-05,2.376045070830602041e-05
3.210061732680599675e+02,3.852072617499887883e+02,7.499190976586769765e-04,1.140501911283009918e-03,6.700532369695395118e+00,8.040637924596694575e+00,1.562329377839124459e-05,2.376044430595449820e-05
3.277067056377553627e+02,3.932478996745854829e+02,7.655423914370682210e-04,1.164262355588964416e-03,6.701046847740030898e+00,8.041263609949623969e+00,1.562332887367610425e-05,2.376053091245836774e-05
3.344077524854953936e+02,4.012891632845351069e+02,7.811657203107443253e-04,1.188022886501422784e-03,6.701591850967020036e+00,8.041889238722433220e+00,1.562327090506745834e-05,2.376043146017016612e-05
3.411093443364624136e+02,4.093310525232575401e+02,7.967889912158117836e-04,1.211783317961592950e-03,6.702106358733090019e+00,8.042514921276676887e+00,1.562330599234385865e-05,2.376042501939300104e-05
3.478114506951955036e+02,4.173735674445342170e+02,8.124122972081556423e-04,1.235543742980985951e-03,6.702651424352666254e+00,8.043171216602445384e+00,1.562334107394034062e-05,2.376051158017845021e-05
3.545141021195481699e+02,4.254167386611366624e+02,8.280356382820959829e-04,1.259304254561164401e-03,6.703165963084018131e+00,8.043766339581452485e+00,1.562337615007927411e-05,2.376041209587874577e-05
3.612172680826321880e+02,4.334605050007181148e+02,8.436590144321752570e-04,1.283064666657043147e-03,6.703680448408135817e+00,8.044422672330995283e+00,1.562322511618663336e-05,2.376049862633797596e-05
3.679209485310403238e+02,4.415049276730491101e+02,8.592822395483618904e-04,1.306825165283381123e-03,6.704225593769081115e+00,8.045048385035670435e+00,1.562335323817035885e-05,2.376039912077598272e-05
3.746251741248094049e+02,4.495499760580847806e+02,8.749055927865322492e-04,1.330585564404157106e-03,1.205323936110914929e+00,1.446378719903066212e+00,2.808734790447865379e-06,4.271588556004849574e-06
