Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.468731363122044975e+01,4.406194060716791938e+01,-1.074102858634246674e-05,1.682761094110374128e-04,1.335440209550368351e+00,4.006318651184280100e+00,-9.764568457524328536e-07,1.529783244691548978e-05
1.602275384077081810e+01,4.806825925835219948e+01,-1.171748543209489959e-05,1.835739418579529025e-04,1.335477655288617171e+00,4.006433553077613396e+00,-9.764577992213345861e-07,1.529783121116275158e-05
1.735823149605943527e+01,5.207469281142981288e+01,-1.269394323131623418e-05,1.988717730691156541e-04,1.335517008269086148e+00,4.006548453953143962e+00,-9.764565699637957954e-07,1.529781833280318575e-05
1.869374850432852142e+01,5.608124126538295684e+01,-1.367039980128002997e-05,2.141695914019188399e-04,1.335554453767134220e+00,4.006663356421221067e+00,-9.764575233211348184e-07,1.529784036817123639e-05
2.002930295809565564e+01,6.008790462180417791e+01,-1.464685732460116479e-05,2.294674317700900763e-04,1.335591899175121000e+00,4.006782071451404192e+00,-9.764570215993085699e-07,1.529781584403815944e-05
2.136489485727077664e+01,6.409468669325558210e+01,-1.562331434620047336e-05,2.447652476141282357e-04,1.335631251784757723e+00,4.006889342113325370e+00,-9.764565198750801360e-07,1.529783787164830985e-05
2.270052610905553436e+01,6.810157603536890747e+01,-1.659977086607555350e-05,2.600630854857765456e-04,1.335668696923395515e+00,4.007004242156625651e+00,-9.764574733433448997e-07,1.529783661792483932e-05
2.403619480597892988e+01,7.210858027752553312e+01,-1.757622833941889840e-05,2.753609221037013849e-04,1.335708049291046251e+00,4.007126771675373789e+00,-9.764569716171581256e-07,1.529781208429217268e-05
2.537190285526997613e+01,7.611570704920090691e+01,-1.855268531103605652e-05,2.906587341879935575e-04,1.335745494187534632e+00,4.007234041170335104e+00,-9.764579250863071917e-07,1.529783410026671958e-05
2.670764834945751076e+01,8.012294109037124201e+01,-1.952914323612236371e-05,3.059565682882602771e-04,1.335784846313206486e+00,4.007356571962560565e+00,-9.764574232471329987e-07,1.529783283597639784e-05
2.804343319577071725e+01,8.413029766233380258e+01,-2.050560065936949671e-05,3.212544011242366750e-04,1.335822291010298812e+00,4.007463838814885548e+00,-9.764569216276113895e-07,1.529783156816409955e-05
2.937925548678101606e+01,8.813776150114868813e+01,-2.148205758099710810e-05,3.365522326924007745e-04,1.335859735592077158e+00,4.007578737030286220e+00,-9.764564197836396019e-07,1.529783029660810537e-05
3.071511522237309322e+01,9.214534023817897435e+01,-2.245851400078074770e-05,3.518500629890088799e-04,1.335899087315823408e+00,4.007693634879942124e+00,-9.764573732517078540e-07,1.529782902197427807e-05
3.205101430968891663e+01,9.615303387305891647e+01,-2.343497137403245556e-05,3.671478920109831580e-04,1.335938438961406405e+00,4.007816164676142989e+00,-9.764568715168000287e-07,1.529782774359718855e-05
3.338695274865032303e+01,1.001608500377350595e+02,-2.441142824554925559e-05,3.824457197545803465e-04,1.335973975885657694e+00,4.007923427175029474e+00,-9.764563697794900179e-07,1.529780318780440528e-05
3.472292672453598072e+01,1.041687734649100889e+02,-2.538788461532874561e-05,3.977435229423847518e-04,1.336013327191935218e+00,4.008038328773992021e+00,-9.764587784551455947e-07,1.529784845017334496e-05
3.605894005172791594e+01,1.081768117936840810e+02,-2.636434339378389120e-05,4.130413713925580967e-04,1.336052678528879767e+00,4.008153225346390514e+00,-9.764568215096146786e-07,1.529784716029877929e-05
3.739499273025679571e+01,1.121849650190304715e+02,-2.734080021529350588e-05,4.283392185528568760e-04,1.336088215048782502e+00,4.008268116146879834e+00,-9.764577748674432866e-07,1.529779932169487858e-05
3.873108094530557821e+01,1.161932331351773513e+02,-2.831725799016094917e-05,4.436370178745517546e-04,1.336131380740759766e+00,4.008383017206725185e+00,-9.764558179142687451e-07,1.529784457136520873e-05
4.006721232604633798e+01,1.202016161523840765e+02,-2.929371380807521791e-05,4.589348624459169633e-04,1.336166917022410416e+00,4.008505545693452632e+00,-9.764567714921903942e-07,1.529784327092872497e-05
4.140337924306874839e+01,1.242101216980775291e+02,-3.027017057956740830e-05,4.742327057168456883e-04,1.336202453188477079e+00,4.008605168811300246e+00,-9.764577248499207464e-07,1.529779542389948918e-05
4.273958169625722547e+01,1.282187268668888294e+02,-3.124662830441732905e-05,4.895305011407451775e-04,1.336245618387678746e+00,4.008727702344117461e+00,-9.764586783205436498e-07,1.529784066087278190e-05
4.407582731464490422e+01,1.322274545692329468e+02,-3.222308698273787270e-05,5.048283418016179594e-04,1.336281154439873831e+00,4.008850230082174448e+00,-9.764567213577603666e-07,1.529783934987578951e-05
4.541210846908477805e+01,1.362363047993151213e+02,-3.319954370409563307e-05,5.201261811514937489e-04,1.336316690252125738e+00,4.008957490845034499e+00,-9.764576748264215417e-07,1.529783803558087095e-05
4.674842515933690379e+01,1.402452622901601558e+02,-3.417600137892205461e-05,5.354240191870746199e-04,1.336359855215093262e+00,4.009064744181415563e+00,-9.764557177449791070e-07,1.529779017754194156e-05
4.808478501455199705e+01,1.442543270343415713e+02,-3.515245709666703372e-05,5.507218093646165614e-04,1.336395390789078874e+00,4.009187277460569021e+00,-9.764566712116683894e-07,1.529783539714441813e-05
4.942118040534107593e+01,1.482635143118021404e+02,-3.612891376787870211e-05,5.660196447617609795e-04,1.336434740803213117e+00,4.009309804199688188e+00,-9.764576247912637756e-07,1.529783407229110513e-05
5.075761514614428904e+01,1.522728241160018285e+02,-3.710537139266996588e-05,5.813174788340520847e-04,1.336474090690607852e+00,4.009417063029644623e+00,-9.764585781506577005e-07,1.529783274414040807e-05
5.209408923683489689e+01,1.562822411790314732e+02,-3.808182997082062358e-05,5.966153115781924927e-04,1.336509626058493438e+00,4.009524321142748704e+00,-9.764566211706356027e-07,1.529783141202695207e-05
5.343059886289339033e+01,1.602917655001742219e+02,-3.905828659199125918e-05,6.119131429902194448e-04,1.336548975707628983e+00,4.009646846898590411e+00,-9.764575746390934900e-07,1.529783007683859029e-05
5.476714783860101932e+01,1.643014123470728123e+02,-4.003474416663035267e-05,6.272109730670580351e-04,1.336588325393307741e+00,4.009754104044816359e+00,-9.764556176514277669e-07,1.529782873768746956e-05
5.610373616399432706e+01,1.683111664511176286e+02,-4.101119978428178044e-05,6.425088018047455047e-04,1.336623860259642527e+00,4.009876629300435980e+00,-9.764565710069050115e-07,1.529782739524004898e-05
5.744036002425396958e+01,1.723210430804180646e+02,-4.198765635528868545e-05,6.578066291999855536e-04,1.336667024077144106e+00,4.009999154539372057e+00,-9.764575245863038860e-07,1.529782604949578642e-05
5.877702704833111369e+01,1.763310422349574367e+02,-4.296411387987498934e-05,6.731044552494813401e-04,1.336702558697417942e+00,4.010106410468182503e+00,-9.764584780565236017e-07,1.529782469978984913e-05
6.011372960702853163e+01,1.803411486454256192e+02,-4.394057235793151294e-05,6.884022799492711892e-04,1.336738093381008241e+00,4.010213665679913220e+00,-9.764565209482268344e-07,1.529782334700954816e-05
6.145046770040953987e+01,1.843513623111055324e+02,-4.491702887887973977e-05,7.037001032962807373e-04,1.336781256822320074e+00,4.010336189934491813e+00,-9.764574744164949863e-07,1.529782199026768087e-05
6.278724895723185995e+01,1.883616985010400242e+02,-4.589348635329623476e-05,7.189979252865484182e-04,1.336812976756952764e+00,4.010443453123514246e+00,-9.764555174115768961e-07,1.529786716235521406e-05
6.412406193398881271e+01,1.923721419541635385e+02,-4.686994187070781166e-05,7.342957924489036323e-04,1.336856139762033990e+00,4.010565968118527280e+00,-9.764593813557756767e-07,1.529781926596263282e-05
6.546091807375084670e+01,1.963827079222820657e+02,-4.784640125206358733e-05,7.495936117148662651e-04,1.336899303200794975e+00,4.010673221394824850e+00,-9.764545137571351680e-07,1.529781789889005355e-05
6.679781737695164168e+01,2.003933811436768906e+02,-4.882285576582072250e-05,7.648914296137563186e-04,1.336927207900842518e+00,4.010795744647566607e+00,-9.764583778160899723e-07,1.529781652852182493e-05
6.813474458485248419e+01,2.044041768883244572e+02,-4.979931414363681247e-05,7.801892461422781436e-04,1.336970370712492695e+00,4.010903006645378355e+00,-9.764593312879834251e-07,1.529786168324943820e-05
6.947171495556497689e+01,2.084150798949698356e+02,-5.077577347492479590e-05,7.954871078255275818e-04,1.337013533798412368e+00,4.011025519893337332e+00,-9.764544636721989696e-07,1.529781377607923685e-05
7.080872848936338926e+01,2.124261054148631729e+02,-5.175222793859699487e-05,8.107849216016068186e-04,1.337041438365318413e+00,4.011132781295202676e+00,-9.764554171364487971e-07,1.529785892234953107e-05
7.214576992772870767e+01,2.164372381961583756e+02,-5.272868335573344367e-05,8.260827805239563497e-04,1.337084600380791244e+00,4.011255293669279354e+00,-9.764621917034740483e-07,1.529781100956966768e-05
7.348285452810949892e+01,2.204484934898276549e+02,-5.370514554743691771e-05,8.413805915335260174e-04,1.337127763106110478e+00,4.011362533606330771e+00,-9.764573240762173785e-07,1.529776309496498361e-05
7.481998229121560939e+01,2.244598560234339857e+02,-5.468160287151313509e-05,8.566783546284910010e-04,1.337163296746979313e+00,4.011485086843634917e+00,-9.764524564337818784e-07,1.529790128141294506e-05
7.615714558796258871e+01,2.284713411102776206e+02,-5.565805532794691697e-05,8.719762559099039460e-04,1.337198829393358324e+00,4.011592304570996248e+00,-9.764592310120692796e-07,1.529776030878093971e-05
7.749434441735594703e+01,2.324829334148486168e+02,-5.663451455895898625e-05,8.872740162186848857e-04,1.337234362818648492e+00,4.011714858423175656e+00,-9.764543633619833778e-07,1.529789848392652720e-05
7.883157878017459552e+01,2.364946482732717925e+02,-5.761096892232096963e-05,9.025719147026114129e-04,1.337277524165855880e+00,4.011822074064724575e+00,-9.764611379553750706e-07,1.529775750853327575e-05
8.016885630434045140e+01,2.405064703473365171e+02,-5.858743006027634470e-05,9.178696722111446887e-04,1.337313057360688617e+00,4.011944628531466606e+00,-9.764562702976387672e-07,1.529789567237713980e-05
8.150616936170114002e+01,2.445184149758679837e+02,-5.956388633057398347e-05,9.331675678835218285e-04,1.337356218913640760e+00,4.012051865189391719e+00,-9.764572238764481068e-07,1.529784773810101677e-05
8.284352558061478078e+01,2.485304668410573754e+02,-6.054034355445043157e-05,9.484654156216228453e-04,1.337391751403501416e+00,4.012174374065835991e+00,-9.764581772350559852e-07,1.529779980288835991e-05
8.418091733201828220e+01,2.525426412151232114e+02,-6.151680173168548756e-05,9.637632154245112052e-04,1.337427284275634065e+00,4.012281632484388183e+00,-9.764533095544972261e-07,1.529784490688300934e-05
8.551834461629391626e+01,2.565549228476075996e+02,-6.249325504123998478e-05,9.790610603313942145e-04,1.337470444954576010e+00,4.012388866524133846e+00,-9.764600841742485842e-07,1.529779696606372620e-05
8.685581506124849227e+01,2.605673117141317334e+02,-6.346971512541423337e-05,9.943588572974579407e-04,1.337505977596222806e+00,4.012511398073684177e+00,-9.764552165970685023e-07,1.529784206160539339e-05
8.819332103884471508e+01,2.645798231122054176e+02,-6.444617034201130187e-05,1.009656699359063334e-03,1.337541509624472269e+00,4.012633905200004847e+00,-9.764561699517597003e-07,1.529779411517991766e-05
8.953086254846918735e+01,2.685924570174054224e+02,-6.542262651196306157e-05,1.024954493474243252e-03,1.337584670425073341e+00,4.012756437085556627e+00,-9.764571235303657519e-07,1.529783920226936156e-05
9.086844721889426069e+01,2.726052134544909791e+02,-6.639908363549342732e-05,1.040252332676512613e-03,1.337620202207276066e+00,4.012848419720342008e+00,-9.764580768887838949e-07,1.529788428415333398e-05
9.220606742110153675e+01,2.766180618742113211e+02,-6.737554171238221122e-05,1.055550216960665947e-03,1.337663362746951634e+00,4.012970899592460228e+00,-9.764590303600945891e-07,1.529774329496122465e-05
9.354373078384848839e+01,2.806310327738037813e+02,-6.835200074274230581e-05,1.070847960255627172e-03,1.337698894835440910e+00,4.013093457127808961e+00,-9.764541627524348736e-07,1.529788140230883137e-05
9.488142967868392930e+01,2.846441262309315903e+02,-6.932845490549474068e-05,1.086145841657936003e-03,1.337734425711431641e+00,4.013185411479582854e+00,-9.764609373026075572e-07,1.529783344022574154e-05
9.621916410439536094e+01,2.886573116424111731e+02,-7.030491584279734824e-05,1.101443675098161745e-03,1.337777586435080934e+00,4.013307915512484669e+00,-9.764560696873042164e-07,1.529778547654215247e-05
9.755694169083044187e+01,2.926706195579236578e+02,-7.128137191248465245e-05,1.116741460574703897e-03,1.337813117625174186e+00,4.013430446537370244e+00,-9.764570231546982303e-07,1.529783053872226829e-05
9.889475480845561606e+01,2.966840500044610280e+02,-7.225782893563935068e-05,1.132039291113426166e-03,1.337848648699690557e+00,4.013552978101813551e+00,-9.764579765129130853e-07,1.529787559503273039e-05
1.002326034571553066e+02,3.006976029825628416e+02,-7.323428691215226377e-05,1.147337166708458896e-03,1.337884180249972133e+00,4.013675481893073993e+00,-9.764531088747737363e-07,1.529782762152063179e-05
1.015704876374052787e+02,3.047112784644559156e+02,-7.421074002102703751e-05,1.162634994329979528e-03,1.337934968151600401e+00,4.013767431582152767e+00,-9.764598835623419402e-07,1.529777964707395091e-05
1.029084226055568791e+02,3.087250458960380683e+02,-7.518719990458937945e-05,1.177932773977053479e-03,1.339372299934808552e+00,4.016747477679757594e+00,-3.479995365785651764e-05,5.858458018540772631e-05
1.042477949054916877e+02,3.127417933737178259e+02,-1.099871535624458971e-04,1.236517354162461205e-03,1.353822641655668235e+00,4.016217827901698456e+00,-4.768752467520225729e-05,7.417044208833070869e-05
1.056016175471473559e+02,3.167580112016195244e+02,-1.576746782376481544e-04,1.310687796250791914e-03,1.328602138205724259e+00,4.019670638274135399e+00,-5.498980851099900726e-05,8.214859785758850917e-05
1.069302196853530802e+02,3.207776818398936598e+02,-2.126644867486471616e-04,1.392836394108380423e-03,1.340343188530113139e+00,4.018919249272983052e+00,-6.340028085606333702e-05,9.128730756184232249e-05
1.082705628738831933e+02,3.247966010891666429e+02,-2.760647676047104987e-04,1.484123701670222745e-03,1.342606307341014826e+00,4.019527968533338935e+00,-7.472831778145792034e-05,1.034950763576804843e-04
1.096131691812242082e+02,3.288161290576999818e+02,-3.507930853861684190e-04,1.587618778027903230e-03,1.344554496101935115e+00,4.020607648282521041e+00,-9.025848741902095908e-05,1.200895444915177183e-04
1.109577236773261433e+02,3.328367367059825028e+02,-4.410515728051893781e-04,1.707708322519420948e-03,1.348626079340988326e+00,4.022507143381290007e+00,-1.125822364254162053e-04,1.437223804157993293e-04
1.123063497566671316e+02,3.368592438493637928e+02,-5.536338092306055834e-04,1.851430702935220277e-03,1.319812277358082042e+00,4.018358857091527625e+00,-1.486553829483141511e-04,1.814791720620954896e-04
1.136261620340252136e+02,3.408776027064553205e+02,-7.022891921789197345e-04,2.032909874997315767e-03,1.340988473002923342e+00,4.022250716144299076e+00,-2.066769270348751183e-04,2.415069545881288679e-04
1.149671505070281370e+02,3.448998534225996195e+02,-9.089661192137948528e-04,2.274416829585444635e-03,1.342070065828551151e+00,4.023558478323479903e+00,-3.160309702323045675e-04,3.530399619295142115e-04
1.163092205728566881e+02,3.489234119009230994e+02,-1.224997089446099420e-03,2.627456791514958846e-03,1.342078319011719145e+00,4.024021833073732068e+00,-5.193975685306333797e-04,5.569965565348964330e-04
1.176512988918684073e+02,3.529474337339968315e+02,-1.744394657976732800e-03,3.184453348049855279e-03,1.338824703980094455e+00,4.020496413351111187e+00,-7.830449526900012079e-04,8.163259367351522432e-04
1.189901235958485017e+02,3.569679301473479427e+02,-2.527439610666734008e-03,4.000779284785007522e-03,1.363640314737892822e+00,4.037775143807607492e+00,-9.470029314455293869e-04,9.734393873712761033e-04
1.203537639105863946e+02,3.610057052911555502e+02,-3.474442542112263395e-03,4.974218672156283626e-03,1.316984768689110297e+00,3.999025200307016803e+00,-1.007156955772253379e-03,1.028503209438659180e-03
1.216707486792755049e+02,3.650047304914625670e+02,-4.481599497884516774e-03,6.002721881594942806e-03,1.336731814354422454e+00,4.014018803933765867e+00,-1.021007775839358027e-03,1.039941902377374168e-03
1.230074804936299273e+02,3.690187492953963329e+02,-5.502607273723874801e-03,7.042663783972316974e-03,1.338405546664475310e+00,4.014760738511711224e+00,-1.025080666092643110e-03,1.042849142944205290e-03
1.243458860402944026e+02,3.730335100339080441e+02,-6.527687939816517911e-03,8.085512926916522264e-03,1.338311531419336120e+00,4.014283513202542508e+00,-1.026401288094220057e-03,1.043628395140470261e-03
1.256841975717137387e+02,3.770477935471105866e+02,-7.554089227910737968e-03,9.129141322056992525e-03,1.338173160717062160e+00,4.013829784309791648e+00,-1.026884746094071550e-03,1.043862001653302063e-03
1.270223707324308009e+02,3.810616233314203782e+02,-8.580973974004809518e-03,1.017300332371029459e-02,1.338037974683714992e+00,4.013388261766124288e+00,-1.027081251276998342e-03,1.043943445614654852e-03
1.283604087071145159e+02,3.850750115931865025e+02,-9.608055225281807860e-03,1.121694676932494944e-02,1.337907169316395084e+00,4.013027316846432768e+00,-1.027168089223892342e-03,1.043974924382648148e-03
1.296983158764309110e+02,3.890880389100329353e+02,-1.063522331450570020e-02,1.226092169370759759e-02,1.337773259333090436e+00,4.012635678545905193e+00,-1.027206620482853591e-03,1.043988994047798102e-03
1.310360891357640014e+02,3.931006745885788405e+02,-1.166242993498855379e-02,1.330491068775539569e-02,1.337647880074115392e+00,4.012248394103039573e+00,-1.027224566237799896e-03,1.043996742533793293e-03
1.323737370158381168e+02,3.971129229826818801e+02,-1.268965450122635369e-02,1.434890743028918898e-02,1.337514619543071603e+00,4.011834523169682143e+00,-1.027232417611738044e-03,1.043998194946861580e-03
1.337112516353811884e+02,4.011247575058515622e+02,-1.371688691883809173e-02,1.539290562523605056e-02,1.337372507068380401e+00,4.011396615342505356e+00,-1.027237695355183444e-03,1.043999972534523715e-03
1.350486241424495688e+02,4.051361541211940676e+02,-1.474412461419327518e-02,1.643690559777057428e-02,1.337221769057407528e+00,4.010995598592103306e+00,-1.027238876150584138e-03,1.043999144156544656e-03
1.363858459115069763e+02,4.091471497197861709e+02,-1.577136349034385931e-02,1.748090474192711893e-02,1.337091800411059239e+00,4.010540819602113061e+00,-1.027240490315547289e-03,1.044001570557291647e-03
1.377229377119180356e+02,4.131576905393882839e+02,-1.679860398065940660e-02,1.852490631248441058e-02,1.336922955078307496e+00,4.010091430862075867e+00,-1.027239506905988642e-03,1.043999930773201884e-03
1.390598606669963431e+02,4.171677819702503598e+02,-1.782584348756539525e-02,1.956890624325761247e-02,1.336774608091275240e+00,4.009619374395356317e+00,-1.027240471776852404e-03,1.044001539148749214e-03
1.403966352750876183e+02,4.211774013446457161e+02,-1.885308395934224765e-02,2.061290778240636168e-02,1.336617149695513262e+00,4.009153440703698834e+00,-1.027240353986113436e-03,1.044000548185482907e-03
1.417332524247831316e+02,4.251865547853494149e+02,-1.988032431332836109e-02,2.165690833059184459e-02,1.336699154265318157e+00,4.009162600028673751e+00,-1.008668209489967799e-03,1.025406769683670505e-03
1.430699515790484497e+02,4.291957173853780887e+02,-2.088899252281832888e-02,2.268231510027551509e-02,1.336298165255243475e+00,4.008348945862337587e+00,-9.968606414628884693e-04,1.013595082350323556e-03
1.444062497443036932e+02,4.332040663312404263e+02,-2.188585316428121735e-02,2.369591018262583865e-02,1.336069527584072603e+00,4.007807692255823895e+00,-9.968338770062652732e-04,1.013580556183030223e-03
1.457423192718877658e+02,4.372118740234962502e+02,-2.288268704128748263e-02,2.470949073880886887e-02,1.336035413319024201e+00,4.007507380060133073e+00,-9.968441935671729093e-04,1.013596984443514842e-03
1.470783546852067900e+02,4.412193814035563832e+02,-2.387953123485465554e-02,2.572308772325238371e-02,1.335875052679227792e+00,4.007021908165313562e+00,-9.968413277839129061e-04,1.013597815026270194e-03
1.484142297378860178e+02,4.452264033117216968e+02,-2.487637256263856844e-02,2.673668553827865391e-02,1.335690952960760569e+00,4.006480993648381173e+00,-9.968389905544682017e-04,1.013594704651534645e-03
1.497499206908467784e+02,4.492328843053700780e+02,-2.587321155319303664e-02,2.775028024293018855e-02,4.801948009121304040e-01,1.440426885084320929e+00,-3.584168108627418248e-04,3.644438465541591232e-04
