Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
7.328879549009651839e+01,7.328879549009651839e+01,1.964763494565980521e-04,1.964763494565980521e-04,1.981570348855740349e+00,1.981570348855740349e+00,5.310158702924569398e-06,5.310158702924569398e-06
7.527036583895225874e+01,7.527036583895225874e+01,2.017865081595226215e-04,2.017865081595226215e-04,1.981621910700752665e+00,1.981621910700752665e+00,5.310177061952517461e-06,5.310177061952517461e-06
7.725198774965301141e+01,7.725198774965301141e+01,2.070966852214751390e-04,2.070966852214751390e-04,1.981665840281877422e+00,1.981665840281877422e+00,5.310172141886020233e-06,5.310172141886020233e-06
7.923365358993488883e+01,7.923365358993488883e+01,2.124068573633611592e-04,2.124068573633611592e-04,1.981702139142825558e+00,1.981702139142825558e+00,5.310167222414180791e-06,5.310167222414180791e-06
8.121535572907771439e+01,8.121535572907771439e+01,2.177170245857753400e-04,2.177170245857753400e-04,1.981746071249915531e+00,1.981746071249915531e+00,5.310185580165941582e-06,5.310185580165941582e-06
8.319710180032762992e+01,8.319710180032762992e+01,2.230272101659412816e-04,2.230272101659412816e-04,1.981782368729440691e+00,1.981782368729440691e+00,5.310157382466801747e-06,5.310157382466801747e-06
8.517888416905707061e+01,8.517888416905707061e+01,2.283373675484080833e-04,2.283373675484080833e-04,1.981833932695579392e+00,1.981833932695579392e+00,5.310175740050646727e-06,5.310175740050646727e-06
8.716071810175265000e+01,8.716071810175265000e+01,2.336475432884587301e-04,2.336475432884587301e-04,1.981870232747141358e+00,1.981870232747141358e+00,5.310170819602157968e-06,5.310170819602157968e-06
8.914258833449979136e+01,8.914258833449979136e+01,2.389577141080608880e-04,2.389577141080608880e-04,1.981914164270705214e+00,1.981914164270705214e+00,5.310165899304319101e-06,5.310165899304319101e-06
9.112450249877049657e+01,9.112450249877049657e+01,2.442678800073652071e-04,2.442678800073652071e-04,1.981958098296331627e+00,1.981958098296331627e+00,5.310184256056066018e-06,5.310184256056066018e-06
9.310646059706682820e+01,9.310646059706682820e+01,2.495780642634212732e-04,2.495780642634212732e-04,1.981994397030845789e+00,1.981994397030845789e+00,5.310156058370939496e-06,5.310156058370939496e-06
9.508845499409767399e+01,9.508845499409767399e+01,2.548882203217922126e-04,2.548882203217922126e-04,1.982045963118082454e+00,1.982045963118082454e+00,5.310174414510789812e-06,5.310174414510789812e-06
9.707050095721575644e+01,9.707050095721575644e+01,2.601983947363030025e-04,2.601983947363030025e-04,1.982082264655105064e+00,1.982082264655105064e+00,5.310169493680390838e-06,5.310169493680390838e-06
9.905258322187086151e+01,9.905258322187086151e+01,2.655085642299833933e-04,2.655085642299833933e-04,1.982126200217805945e+00,1.982126200217805945e+00,5.310187849405100143e-06,5.310187849405100143e-06
1.010347094220886675e+02,1.010347094220886675e+02,2.708187520793884934e-04,2.708187520793884934e-04,1.982162499958477042e+00,1.982162499958477042e+00,5.310159651459873519e-06,5.310159651459873519e-06
1.030168719220471445e+02,1.030168719220471445e+02,2.761289117308483670e-04,2.761289117308483670e-04,1.982206436203114208e+00,1.982206436203114208e+00,5.310178007016694117e-06,5.310178007016694117e-06
1.049990783582502587e+02,1.049990783582502587e+02,2.814390897378650611e-04,2.814390897378650611e-04,1.982250370431941633e+00,1.982250370431941633e+00,5.310173085431690431e-06,5.310173085431690431e-06
1.069813287286822003e+02,1.069813287286822003e+02,2.867492628232967515e-04,2.867492628232967515e-04,1.982294304996102596e+00,1.982294304996102596e+00,5.310168163775346242e-06,5.310168163775346242e-06
1.089636230336783029e+02,1.089636230336783029e+02,2.920594309870720977e-04,2.920594309870720977e-04,1.982338239895753418e+00,1.982338239895753418e+00,5.310163242491696550e-06,5.310163242491696550e-06
1.109459612735740563e+02,1.109459612735740563e+02,2.973695942295637943e-04,2.973695942295637943e-04,1.982374546054543885e+00,1.982374546054543885e+00,5.310181596577580061e-06,5.310181596577580061e-06
1.129283358196286002e+02,1.129283358196286002e+02,3.026797758261413744e-04,3.026797758261413744e-04,1.982418481636045726e+00,1.982418481636045726e+00,5.310176674682060873e-06,5.310176674682060873e-06
1.149107543012646460e+02,1.149107543012646460e+02,3.079899525008234352e-04,3.079899525008234352e-04,1.982462417552824263e+00,1.982462417552824263e+00,5.310171752715201181e-06,5.310171752715201181e-06
1.168932167188174702e+02,1.168932167188174702e+02,3.133001242535386364e-04,3.133001242535386364e-04,1.982506353805021604e+00,1.982506353805021604e+00,5.310166830455010593e-06,5.310166830455010593e-06
1.188757230726224918e+02,1.188757230726224918e+02,3.186102910839936470e-04,3.186102910839936470e-04,1.982542658526710966e+00,1.982542658526710966e+00,5.310161908345524106e-06,5.310161908345524106e-06
1.208582657311492028e+02,1.208582657311492028e+02,3.239204529923391711e-04,3.239204529923391711e-04,1.982586598226802721e+00,1.982586598226802721e+00,5.310180261431610583e-06,5.310180261431610583e-06
1.228408523293760055e+02,1.228408523293760055e+02,3.292306332537707817e-04,3.292306332537707817e-04,1.982630535496170410e+00,1.982630535496170410e+00,5.310175338710254600e-06,5.310175338710254600e-06
1.248234828648721759e+02,1.248234828648721759e+02,3.345408085924810363e-04,3.345408085924810363e-04,1.982674473100985324e+00,1.982674473100985324e+00,5.310170416139656929e-06,5.310170416139656929e-06
1.268061573379731612e+02,1.268061573379731612e+02,3.398509790086206932e-04,3.398509790086206932e-04,1.982710779013189040e+00,1.982710779013189040e+00,5.310165493497610335e-06,5.310165493497610335e-06
1.287888681169863503e+02,1.287888681169863503e+02,3.451611445021183036e-04,3.451611445021183036e-04,1.982762349276015357e+00,1.982762349276015357e+00,5.310160570784331659e-06,5.310160570784331659e-06
1.307716304662623656e+02,1.307716304662623656e+02,3.504713050729026352e-04,3.504713050729026352e-04,1.982783394648805597e+00,1.982783394648805597e+00,5.310178922426748733e-06,5.310178922426748733e-06
1.327544138609111712e+02,1.327544138609111712e+02,3.557814839953293840e-04,3.557814839953293840e-04,1.982850229892392235e+00,1.982850229892392235e+00,5.310173999323645165e-06,5.310173999323645165e-06
1.347372640908035635e+02,1.347372640908035635e+02,3.610916579946530291e-04,3.610916579946530291e-04,1.982886537076183231e+00,1.982886537076183231e+00,5.310169076149201094e-06,5.310169076149201094e-06
1.367201506278797467e+02,1.367201506278797467e+02,3.664018270708022302e-04,3.664018270708022302e-04,1.982922844473705482e+00,1.982922844473705482e+00,5.310164152903524941e-06,5.310164152903524941e-06
1.387030734723534522e+02,1.387030734723534522e+02,3.717119912237057552e-04,3.717119912237057552e-04,1.982959155358201997e+00,1.982959155358201997e+00,5.310182503519148348e-06,5.310182503519148348e-06
1.406860326277116542e+02,1.406860326277116542e+02,3.770221737272249035e-04,3.770221737272249035e-04,1.983010727898545156e+00,1.983010727898545156e+00,5.310177579883593093e-06,5.310177579883593093e-06
1.426690433556101993e+02,1.426690433556101993e+02,3.823323513071084966e-04,3.823323513071084966e-04,1.983047036191806001e+00,1.983047036191806001e+00,5.310172656176859966e-06,5.310172656176859966e-06
1.446520903918020053e+02,1.446520903918020053e+02,3.876425239632853566e-04,3.876425239632853566e-04,1.983098609483874952e+00,1.983098609483874952e+00,5.310167732398732125e-06,5.310167732398732125e-06
1.466351890012858803e+02,1.466351890012858803e+02,3.929526916956840887e-04,3.929526916956840887e-04,1.983134918366744159e+00,1.983134918366744159e+00,5.310162808327381807e-06,5.310162808327381807e-06
1.486183239196526245e+02,1.486183239196526245e+02,3.982628545040114705e-04,3.982628545040114705e-04,1.983171230967030851e+00,1.983171230967030851e+00,5.310181157943370811e-06,5.310181157943370811e-06
1.506014951506196553e+02,1.506014951506196553e+02,4.035730356619548413e-04,4.035730356619548413e-04,1.983222801848057770e+00,1.983222801848057770e+00,5.310152960069159430e-06,5.310152960069159430e-06
1.525847179524677131e+02,1.525847179524677131e+02,4.088831886220240007e-04,4.088831886220240007e-04,1.983259115130238115e+00,1.983259115130238115e+00,5.310171309295377753e-06,5.310171309295377753e-06
1.545679770675979512e+02,1.545679770675979512e+02,4.141933599313193785e-04,4.141933599313193785e-04,1.983295428764506596e+00,1.983295428764506596e+00,5.310189658301503034e-06,5.310189658301503034e-06
1.565512724963624578e+02,1.565512724963624578e+02,4.195035495896208815e-04,4.195035495896208815e-04,1.983347000645977687e+00,1.983347000645977687e+00,5.310161460337086033e-06,5.310161460337086033e-06
1.585346194970084355e+02,1.585346194970084355e+02,4.248137110499579676e-04,4.248137110499579676e-04,1.983398580314258197e+00,1.983398580314258197e+00,5.310179808509514054e-06,5.310179808509514054e-06
1.605180180773226937e+02,1.605180180773226937e+02,4.301238908584674816e-04,4.301238908584674816e-04,1.983419622150790929e+00,1.983419622150790929e+00,5.310151610871658746e-06,5.310151610871658746e-06
1.625014376994734846e+02,1.625014376994734846e+02,4.354340424693391404e-04,4.354340424693391404e-04,1.983471202500936670e+00,1.983471202500936670e+00,5.310169958876360691e-06,5.310169958876360691e-06
1.644849089019744213e+02,1.644849089019744213e+02,4.407442124282155010e-04,4.407442124282155010e-04,1.983522783446261428e+00,1.983522783446261428e+00,5.310188306439033411e-06,5.310188306439033411e-06
1.664684316854206827e+02,1.664684316854206827e+02,4.460544007346545345e-04,4.460544007346545345e-04,1.983543825796999727e+00,1.983543825796999727e+00,5.310160108710864062e-06,5.310160108710864062e-06
1.684519755112176824e+02,1.684519755112176824e+02,4.513645608433653985e-04,4.513645608433653985e-04,1.983595407424161294e+00,1.983595407424161294e+00,5.310178455661884126e-06,5.310178455661884126e-06
1.704355709186418437e+02,1.704355709186418437e+02,4.566747392990272826e-04,4.566747392990272826e-04,1.983646989646473457e+00,1.983646989646473457e+00,5.310196802614855754e-06,5.310196802614855754e-06
1.724192179082883172e+02,1.724192179082883172e+02,4.619849361016421384e-04,4.619849361016421384e-04,1.983683298430833020e+00,1.983683298430833020e+00,5.310168604352499995e-06,5.310168604352499995e-06
1.744029012067191502e+02,1.744029012067191502e+02,4.672951047059946384e-04,4.672951047059946384e-04,1.983719607290709064e+00,1.983719607290709064e+00,5.310140406833635876e-06,5.310140406833635876e-06
1.763866208140098593e+02,1.763866208140098593e+02,4.726052451128282743e-04,4.726052451128282743e-04,1.983771198903724553e+00,1.983771198903724553e+00,5.310205297062134573e-06,5.310205297062134573e-06
1.783703920129135838e+02,1.783703920129135838e+02,4.779154504098904088e-04,4.779154504098904088e-04,1.983807500055064565e+00,1.983807500055064565e+00,5.310130555343786293e-06,5.310130555343786293e-06
1.803541995129686484e+02,1.803541995129686484e+02,4.832255809652341951e-04,4.832255809652341951e-04,1.983843826452812209e+00,1.983843826452812209e+00,5.310195444688389169e-06,5.310195444688389169e-06
1.823380433394214606e+02,1.823380433394214606e+02,4.885357764099225843e-04,4.885357764099225843e-04,1.983895402654383133e+00,1.983895402654383133e+00,5.310167246662389484e-06,5.310167246662389484e-06
1.843219387420758437e+02,1.843219387420758437e+02,4.938459436565849738e-04,4.938459436565849738e-04,1.983931721435851614e+00,1.983931721435851614e+00,5.310185591782408919e-06,5.310185591782408919e-06
1.863058704635116953e+02,1.863058704635116953e+02,4.991561292483673827e-04,4.991561292483673827e-04,1.983983298296919884e+00,1.983983298296919884e+00,5.310157394082916718e-06,5.310157394082916718e-06
1.882898537618086152e+02,1.882898537618086152e+02,5.044662866424502994e-04,5.044662866424502994e-04,1.984019617760139909e+00,1.984019617760139909e+00,5.310175738591337707e-06,5.310175738591337707e-06
1.902738733795687551e+02,1.902738733795687551e+02,5.097764623810416371e-04,5.097764623810416371e-04,1.984055928631960342e+00,1.984055928631960342e+00,5.310147540996687857e-06,5.310147540996687857e-06
1.922579293082007155e+02,1.922579293082007155e+02,5.150866099220383250e-04,5.150866099220383250e-04,1.984107524380391396e+00,1.984107524380391396e+00,5.310212427194990238e-06,5.310212427194990238e-06
1.942420368325811069e+02,1.942420368325811069e+02,5.203968223492333152e-04,5.203968223492333152e-04,1.984143826806104016e+00,1.984143826806104016e+00,5.310137687378115728e-06,5.310137687378115728e-06
1.962261806593872109e+02,1.962261806593872109e+02,5.257069600366114310e-04,5.257069600366114310e-04,1.984180156690996455e+00,1.984180156690996455e+00,5.310202572692576499e-06,5.310202572692576499e-06
1.982103608160782073e+02,1.982103608160782073e+02,5.310171626093040075e-04,5.310171626093040075e-04,1.984231735552697273e+00,1.984231735552697273e+00,5.310174374590953712e-06,5.310174374590953712e-06
2.001945925516309046e+02,2.001945925516309046e+02,5.363273369838949612e-04,5.363273369838949612e-04,1.984268047679194069e+00,1.984268047679194069e+00,5.310146176788787566e-06,5.310146176788787566e-06
2.021788605993100987e+02,2.021788605993100987e+02,5.416374831606837487e-04,5.416374831606837487e-04,1.984319636512708485e+00,1.984319636512708485e+00,5.310164520130064916e-06,5.310164520130064916e-06
2.041631802358228072e+02,2.041631802358228072e+02,5.469476476808138136e-04,5.469476476808138136e-04,1.984355958725473101e+00,1.984355958725473101e+00,5.310182862585657512e-06,5.310182862585657512e-06
2.061475361945482803e+02,2.061475361945482803e+02,5.522578305433994712e-04,5.522578305433994712e-04,1.984392271609181080e+00,1.984392271609181080e+00,5.310154664915221930e-06,5.310154664915221930e-06
2.081319284661574613e+02,2.081319284661574613e+02,5.575679852083146931e-04,5.575679852083146931e-04,1.984443861719597635e+00,1.984443861719597635e+00,5.310173007203088449e-06,5.310173007203088449e-06
2.101163723278770590e+02,2.101163723278770590e+02,5.628781582155177815e-04,5.628781582155177815e-04,1.984480184966201932e+00,1.984480184966201932e+00,5.310191349049034164e-06,5.310191349049034164e-06
2.121008525128432609e+02,2.121008525128432609e+02,5.681883495645668157e-04,5.681883495645668157e-04,1.984531766147142662e+00,1.984531766147142662e+00,5.310163151066565196e-06,5.310163151066565196e-06
2.140853842789904036e+02,2.140853842789904036e+02,5.734985127156333809e-04,5.734985127156333809e-04,1.984568090075526925e+00,1.984568090075526925e+00,5.310181492522848649e-06,5.310181492522848649e-06
2.160699523690659305e+02,2.160699523690659305e+02,5.788086942081562295e-04,5.788086942081562295e-04,1.984604404213826001e+00,1.984604404213826001e+00,5.310153294645113611e-06,5.310153294645113611e-06
2.180545567732797565e+02,2.180545567732797565e+02,5.841188475028013432e-04,5.841188475028013432e-04,1.984640728661986486e+00,1.984640728661986486e+00,5.310171635933779409e-06,5.310171635933779409e-06
2.200391975019417430e+02,2.200391975019417430e+02,5.894290191387351226e-04,5.894290191387351226e-04,1.984692321326122055e+00,1.984692321326122055e+00,5.310189976336652032e-06,5.310189976336652032e-06
2.220238898232678650e+02,2.220238898232678650e+02,5.947392091150717746e-04,5.947392091150717746e-04,1.984743904166862194e+00,1.984743904166862194e+00,5.310161778590755978e-06,5.310161778590755978e-06
2.240086337274347272e+02,2.240086337274347272e+02,6.000493708936625306e-04,6.000493708936625306e-04,1.984780229810780838e+00,1.984780229810780838e+00,5.310180118825902525e-06,5.310180118825902525e-06
2.259934139572455081e+02,2.259934139572455081e+02,6.053595510124884331e-04,6.053595510124884331e-04,1.984816545203699434e+00,1.984816545203699434e+00,5.310151920740976451e-06,5.310151920740976451e-06
2.279782305024492075e+02,2.279782305024492075e+02,6.106697029332294096e-04,6.106697029332294096e-04,1.984852871367309035e+00,1.984852871367309035e+00,5.310170260808505342e-06,5.310170260808505342e-06
2.299630833738165165e+02,2.299630833738165165e+02,6.159798731940379149e-04,6.159798731940379149e-04,1.984904466152386249e+00,1.984904466152386249e+00,5.310188600434221848e-06,5.310188600434221848e-06
2.319479878399689028e+02,2.319479878399689028e+02,6.212900617944721367e-04,6.212900617944721367e-04,1.984940782302373918e+00,1.984940782302373918e+00,5.310160402259090154e-06,5.310160402259090154e-06
2.339329286222712767e+02,2.339329286222712767e+02,6.266002221967312269e-04,6.266002221967312269e-04,1.984992377931121155e+00,1.984992377931121155e+00,5.310178741273316634e-06,5.310178741273316634e-06
2.359179210002023979e+02,2.359179210002023979e+02,6.319104009380045435e-04,6.319104009380045435e-04,1.985028694578659270e+00,1.985028694578659270e+00,5.310150543646682819e-06,5.310150543646682819e-06
2.379029496947810571e+02,2.379029496947810571e+02,6.372205514816512264e-04,6.372205514816512264e-04,1.985080291051048107e+00,1.985080291051048107e+00,5.310168882049527694e-06,5.310168882049527694e-06
2.398880299858321052e+02,2.398880299858321052e+02,6.425307203637007540e-04,6.425307203637007540e-04,1.985101350770094086e+00,1.985101350770094086e+00,5.310187220454324133e-06,5.310187220454324133e-06
2.418731313366021993e+02,2.418731313366021993e+02,6.478409075841550782e-04,6.478409075841550782e-04,1.985168205523422102e+00,1.985168205523422102e+00,5.310159022515656933e-06,5.310159022515656933e-06
2.438582995421256214e+02,2.438582995421256214e+02,6.531510666066707351e-04,6.531510666066707351e-04,1.985189265762102195e+00,1.985189265762102195e+00,5.310177360309071767e-06,5.310177360309071767e-06
2.458434888078877236e+02,2.458434888078877236e+02,6.584612439669798069e-04,6.584612439669798069e-04,1.985240863944511602e+00,1.985240863944511602e+00,5.310195697660565796e-06,5.310195697660565796e-06
2.478287296718322352e+02,2.478287296718322352e+02,6.637714396646403727e-04,6.637714396646403727e-04,1.985277182106273131e+00,1.985277182106273131e+00,5.310167499631909815e-06,5.310167499631909815e-06
2.498140068539385084e+02,2.498140068539385084e+02,6.690816071642722825e-04,6.690816071642722825e-04,1.985328781132608356e+00,1.985328781132608356e+00,5.310185836815894608e-06,5.310185836815894608e-06
2.517993356350711167e+02,2.517993356350711167e+02,6.743917930010881771e-04,6.743917930010881771e-04,1.985365099791692955e+00,1.985365099791692955e+00,5.310157638670036373e-06,5.310157638670036373e-06
2.537847007348628097e+02,2.537847007348628097e+02,6.797019506397582135e-04,6.797019506397582135e-04,1.985416699661783468e+00,1.985416699661783468e+00,5.310175975464358905e-06,5.310175975464358905e-06
2.557701174345245931e+02,2.557701174345245931e+02,6.850121266152225724e-04,6.850121266152225724e-04,1.985453018818134296e+00,1.985453018818134296e+00,5.310147777423343020e-06,5.310147777423343020e-06
2.577555704533427274e+02,2.577555704533427274e+02,6.903222743926459154e-04,6.903222743926459154e-04,1.985474080724827672e+00,1.985474080724827672e+00,5.310166113828328552e-06,5.310166113828328552e-06
2.597410445340675551e+02,2.597410445340675551e+02,6.956324405064742439e-04,6.956324405064742439e-04,1.985556220678802219e+00,1.985556220678802219e+00,5.310184449569457094e-06,5.310184449569457094e-06
2.617266007547463573e+02,2.617266007547463573e+02,7.009426249560437010e-04,7.009426249560437010e-04,1.985577271188844861e+00,1.985577271188844861e+00,5.310156251660388613e-06,5.310156251660388613e-06
2.637121780259352022e+02,2.637121780259352022e+02,7.062527812077040897e-04,7.062527812077040897e-04,1.985598333886230193e+00,1.985598333886230193e+00,5.310174587011963314e-06,5.310174587011963314e-06
2.656977763598214324e+02,2.656977763598214324e+02,7.115629557947160530e-04,7.115629557947160530e-04,1.985680475603146533e+00,1.985680475603146533e+00,5.310192922143878655e-06,5.310192922143878655e-06
2.676834568354245789e+02,2.676834568354245789e+02,7.168731487168599316e-04,7.168731487168599316e-04,1.985701526627167368e+00,1.985701526627167368e+00,5.310164723922776789e-06,5.310164723922776789e-06
2.696691583620517463e+02,2.696691583620517463e+02,7.221833134407827084e-04,7.221833134407827084e-04,1.985722590115244657e+00,1.985722590115244657e+00,5.310183058665246709e-06,5.310183058665246709e-06
2.716548809521669909e+02,2.716548809521669909e+02,7.274934964994479551e-04,7.274934964994479551e-04,1.985804720871385598e+00,1.985804720871385598e+00,5.310154860548878773e-06,5.310154860548878773e-06
2.736406856730383765e+02,2.736406856730383765e+02,7.328036513599968339e-04,7.328036513599968339e-04,1.985825785041072322e+00,1.985825785041072322e+00,5.310173194901794853e-06,5.310173194901794853e-06
2.756265114580794489e+02,2.756265114580794489e+02,7.381138245548986287e-04,7.381138245548986287e-04,1.985877389585368746e+00,1.985877389585368746e+00,5.310191528590962363e-06,5.310191528590962363e-06
2.776123888476648176e+02,2.776123888476648176e+02,7.434240160834895911e-04,7.434240160834895911e-04,1.985898441296626515e+00,1.985898441296626515e+00,5.310163330606758672e-06,5.310163330606758672e-06
2.795982872889614441e+02,2.795982872889614441e+02,7.487341794140963498e-04,7.487341794140963498e-04,1.985980587112294415e+00,1.985980587112294415e+00,5.310181663906480762e-06,5.310181663906480762e-06
2.815842678760737385e+02,2.815842678760737385e+02,7.540443610780028305e-04,7.540443610780028305e-04,1.985971098569109472e+00,1.985971098569109472e+00,5.310153466026902580e-06,5.310153466026902580e-06
2.835702389746428480e+02,2.835702389746428480e+02,7.593545145440297331e-04,7.593545145440297331e-04,1.986053245390621669e+00,1.986053245390621669e+00,5.310171799159115434e-06,5.310171799159115434e-06
