Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.817811404133430244e+02,2.726716083430055164e+02,3.319954211113412411e-04,8.853211810916044970e-04,5.353196821658883664e+00,8.029810069451400523e+00,9.764584119029454893e-06,2.603882181906856403e-05
1.871343372350019081e+02,2.807014184124569169e+02,3.417600052303706960e-04,9.113600029106730610e-04,5.353591308776657343e+00,8.030380243256445283e+00,9.764558597545602847e-06,2.603888817618552239e-05
1.924879285437785654e+02,2.887317986557133622e+02,3.515245638279162988e-04,9.373988910868585834e-04,5.353970548881704872e+00,8.030919856005482416e+00,9.764579625141771042e-06,2.603886146842376067e-05
1.978418990926602703e+02,2.967627185117188446e+02,3.612891434530580699e-04,9.634377525552823441e-04,5.354349792642210559e+00,8.031520573191983203e+00,9.764577376897591240e-06,2.603883474465028443e-05
2.031962488853024809e+02,3.047942390849108278e+02,3.710537208299556611e-04,9.894765872999326285e-04,5.354744309012062331e+00,8.032090755465617349e+00,9.764575127566173501e-06,2.603880800553198642e-05
2.085509931943145432e+02,3.128263298403764452e+02,3.808182959575218346e-04,1.015515395305464615e-03,5.355108299364076174e+00,8.032691528194675357e+00,9.764549603308769667e-06,2.603887428606513170e-05
2.139061014936786194e+02,3.208590213685711205e+02,3.905828455608306043e-04,1.041554269591529747e-03,5.355502842003886599e+00,8.033231185931697382e+00,9.764593900369038671e-06,2.603884751097213825e-05
2.192616043356825060e+02,3.288922525545028179e+02,4.003474394611996430e-04,1.067593117102501885e-03,5.355897372945094048e+00,8.033801434818599319e+00,9.764545101218987961e-06,2.603891375068854118e-05
2.246175017086276000e+02,3.369260539893214172e+02,4.101119845624186309e-04,1.093632030853190426e-03,5.356261402603934130e+00,8.034402184847863282e+00,9.764589395418155852e-06,2.603879391167699710e-05
2.299737631112315341e+02,3.449604561741692805e+02,4.198765739578367868e-04,1.119670824764867423e-03,5.356655960312849629e+00,8.034972459353298291e+00,9.764587141306978624e-06,2.603886011542737820e-05
2.353304190715443838e+02,3.529954286335225788e+02,4.296411610991437654e-04,1.145709684880294801e-03,5.357035249786378017e+00,8.035542747362228511e+00,9.764538340925274246e-06,2.603892629635161729e-05
2.406874543213307618e+02,3.610309713808848073e+02,4.394056994400690397e-04,1.171748611176646419e-03,5.357414569416135919e+00,8.036112980294660701e+00,9.764582631166074216e-06,2.603880641286458221e-05
2.460448688907468977e+02,3.690670843611794680e+02,4.491702820712351139e-04,1.197787417589511001e-03,5.357793886106350101e+00,8.036683292329598771e+00,9.764580374681849483e-06,2.603887255805286717e-05
2.514026627768532478e+02,3.771037676535090668e+02,4.589348624459169633e-04,1.223826290147563868e-03,5.358188476746562401e+00,8.037253582086634651e+00,9.764578117110928913e-06,2.603884566413803767e-05
2.567608512535998102e+02,3.851410212355957015e+02,4.686994405630278923e-04,1.249865135811701906e-03,5.358583075843228016e+00,8.037823883110490897e+00,9.764575858675031850e-06,2.603881875489150524e-05
2.621194343294430382e+02,3.931788451187061924e+02,4.784640164217029241e-04,1.275903954566593411e-03,5.358931884679520863e+00,8.038424789979899288e+00,9.764573599596202899e-06,2.603888484130909356e-05
2.674783662141225591e+02,4.012172699086860916e+02,4.882285900212991270e-04,1.301942839407902505e-03,5.359341766182296851e+00,8.038995116614216840e+00,9.764571339430732320e-06,2.603885789589379350e-05
2.728377079803048559e+02,4.092562650253003085e+02,4.979931613607298593e-04,1.327981697303796298e-03,5.359721123514873398e+00,8.039534895614167453e+00,9.764569078622221433e-06,2.603883093515112733e-05
2.781974291038197293e+02,4.172957999209144759e+02,5.077577304393520808e-04,1.354020528238947425e-03,5.360100488856460288e+00,8.040135842386348486e+00,9.764566816727123129e-06,2.603889696258941851e-05
2.835575295926761896e+02,4.253359357633008244e+02,5.175222972560792039e-04,1.380059425201536844e-03,5.368219502315696445e+00,8.037730103459125530e+00,5.162848178825421748e-06,3.498017024283176131e-05
2.889257490949918861e+02,4.333736658667599499e+02,5.226851454349046256e-04,1.415039595444368605e-03,5.368944078708068446e+00,8.042060532554899055e+00,-1.281808415931639557e-06,4.700007893442773727e-05
2.942946931736999545e+02,4.414157263993148490e+02,5.214033370189729861e-04,1.462039674378796342e-03,5.352823421448135832e+00,8.054865886428785871e+00,-2.048122982769304615e-06,4.790844555078695513e-05
2.996475165951480903e+02,4.494705922857436349e+02,5.193552140362036815e-04,1.509948119929583298e-03,9.643443743963757697e-01,1.446737603298913655e+00,-3.827610754271243074e-07,8.636477445560101010e-06
