Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.287311018456942691e+01,7.723865839546857615e+01,-7.530788510805189011e-05,3.169206871416932036e-04,3.301612747596607278e-01,1.980969130719500981e+00,-1.930971058579754730e-06,8.126160911369091633e-06
1.320327145932908763e+01,7.921962752618807713e+01,-7.723885616663164484e-05,3.250468480530622952e-04,3.301657210438442291e-01,1.980993675672124255e+00,-1.930974787125167686e-06,8.126187978559214990e-06
1.353343718037293186e+01,8.120062120186020138e+01,-7.916983095375681252e-05,3.331730360316215102e-04,3.301692138556315825e-01,1.981018216728671177e+00,-1.930966873386248954e-06,8.126168494580819461e-06
1.386360639422856345e+01,8.318163941858887256e+01,-8.110079782714306148e-05,3.412992045262023297e-04,3.301746135900032186e-01,1.981042759464912706e+00,-1.930976423187113328e-06,8.126172285115762679e-06
1.419378100781856666e+01,8.516268217805378526e+01,-8.303177425033017481e-05,3.494253768113180923e-04,3.301771527500356740e-01,1.981059669915225641e+00,-1.930968509409556342e-06,8.126176075243587982e-06
1.452395816056860234e+01,8.714374184796901091e+01,-8.496274275973973115e-05,3.575515528865616803e-04,3.301825524972006320e-01,1.981091842311244022e+00,-1.930972238056138913e-06,8.126156590101843522e-06
1.485414071306580297e+01,8.912483369028025493e+01,-8.689371499779587006e-05,3.656777094766635238e-04,3.301860451111835459e-01,1.981116386584432121e+00,-1.930970145522798299e-06,8.126183653801486405e-06
1.518432675817698652e+01,9.110595007686468705e+01,-8.882468514331866836e-05,3.738038931304650102e-04,3.301895376093018086e-01,1.981140926500813748e+00,-1.930973874064687598e-06,8.126164167558084118e-06
1.551451629578628832e+01,9.308709100336550080e+01,-9.075565901738335596e-05,3.819300572980230944e-04,3.301949373401917853e-01,1.981165468327262147e+00,-1.930971781404142965e-06,8.126167955770232602e-06
1.584471123312648011e+01,9.506825647169276294e+01,-9.268663079878749892e-05,3.900562252537933270e-04,3.301974762822350584e-01,1.981190012247921572e+00,-1.930969688835335388e-06,8.126195016793630842e-06
1.617490870940871517e+01,9.704944648394068452e+01,-9.461760048762283431e-05,3.981824202705869578e-04,3.302038294371278937e-01,1.981214549231623323e+00,-1.930973417375435753e-06,8.126152255979752353e-06
1.650511253884584306e+01,9.903066103317230784e+01,-9.654857390499827006e-05,4.063085725265667102e-04,3.302063683205425093e-01,1.981239092825148873e+00,-1.930971324790460011e-06,8.126179315745313443e-06
1.683531890716638557e+01,1.010119001259974567e+02,-9.847954522978873007e-05,4.144347518423120236e-04,3.302108144409885426e-01,1.981263631601350994e+00,-1.930963410702333312e-06,8.126159827903146633e-06
1.716552972160737411e+01,1.029931637575988077e+02,-1.004105086404910634e-04,4.225609116702151702e-04,3.302133529752637742e-01,1.981288174959843218e+00,-1.930978782097286101e-06,8.126186886032592434e-06
1.749574307458263789e+01,1.049744519325586509e+02,-1.023414874225883495e-04,4.306870985562477627e-04,3.302197061868277217e-01,1.981312713316810914e+00,-1.930970867993004789e-06,8.126167397532911216e-06
1.782596278076946561e+01,1.069557646458754618e+02,-1.042724582905813543e-04,4.388132659537806739e-04,3.302222448585006020e-01,1.981337251371954267e+00,-1.930974596759716961e-06,8.126147908749656919e-06
1.815618502562796621e+01,1.089371018972474161e+02,-1.062034328873410712e-04,4.469394138625303308e-04,3.302266908620197228e-01,1.981361794285788847e+00,-1.930966682483264345e-06,8.126174965025388056e-06
1.848641171648998593e+01,1.109184636915332050e+02,-1.081343995698243356e-04,4.550655888275557189e-04,3.302311366211263532e-01,1.981386337174114942e+00,-1.930970411233835457e-06,8.126202019661100777e-06
1.881664285311111229e+01,1.128998500287073199e+02,-1.100653699810581710e-04,4.631917908472168196e-04,3.302355823433984483e-01,1.981410869347925541e+00,-1.930974139776727642e-06,8.126135985260388508e-06
1.914687843545451074e+01,1.148812608980552454e+02,-1.119963441208348987e-04,4.713179268324772082e-04,3.302400282556199329e-01,1.981435417253635478e+00,-1.930966225653120427e-06,8.126209583224374734e-06
1.947711846371013067e+01,1.168626963153088809e+02,-1.139273103464880191e-04,4.794441364157015829e-04,3.302425667842463497e-01,1.981459948823911077e+00,-1.930969954290893856e-06,8.126143548256841570e-06
1.980736103049437702e+01,1.188441562641327920e+02,-1.158582803007789130e-04,4.875702799639584245e-04,3.302470124110428173e-01,1.981484491057841524e+00,-1.930973682943060068e-06,8.126170600821294460e-06
2.013760804290541984e+01,1.208256407551906335e+02,-1.177892539837219730e-04,4.956964505647797189e-04,3.302514580010047496e-01,1.981501400027880777e+00,-1.930977411609619064e-06,8.126197651967502489e-06
2.046785950090642459e+01,1.228071421552185143e+02,-1.197202313953315921e-04,5.038226482167472214e-04,3.302559037962957689e-01,1.981533563777247764e+00,-1.930969497408735339e-06,8.126131617415977698e-06
2.079811540470272035e+01,1.247886757189957621e+02,-1.216512008927403274e-04,5.119487798341631991e-04,3.302603493202624918e-01,1.981558111463414207e+00,-1.930973225948090315e-06,8.126205209777674458e-06
2.112837575402298285e+01,1.267702338304591763e+02,-1.235821741186884177e-04,5.200749850439408736e-04,3.302628879480238311e-01,1.981590274857268241e+00,-1.930965311686084693e-06,8.126139175103092721e-06
2.145863864197100668e+01,1.287518241053164445e+02,-1.255131394303745024e-04,5.282011242190439663e-04,3.302692405189091573e-01,1.981599555643555277e+00,-1.930969040320320912e-06,8.126212764850994884e-06
2.178890788248991583e+01,1.307334236609599998e+02,-1.274441084706948234e-04,5.363273369838949612e-04,3.302717788381741570e-01,1.981631718433959577e+00,-1.930972768968922809e-06,8.126146730275617645e-06
2.211917966132808999e+01,1.327150553793939594e+02,-1.293750812396637462e-04,5.444534837141705788e-04,3.302762242298271644e-01,1.981663893362991757e+00,-1.930976497520949398e-06,8.126173777049509363e-06
2.244945588555791716e+01,1.346967192727569511e+02,-1.313060577371846956e-04,5.525796574912200882e-04,3.302787627553911420e-01,1.981665527405567673e+00,-1.930968583292676016e-06,8.126154283089460743e-06
2.277973464831330830e+01,1.366783848001625188e+02,-1.332370263204773716e-04,5.607058117743095489e-04,3.302851151792403073e-01,1.981712969444174632e+00,-1.930972311828493783e-06,8.126181328671814273e-06
2.311001976349254861e+01,1.386600977696066934e+02,-1.351679986323058654e-04,5.688319931029813632e-04,3.302876533809211423e-01,1.981729870288091888e+00,-1.930976040489780846e-06,8.126161833388822163e-06
2.344030741687346975e+01,1.406418276398947853e+02,-1.370989746727956462e-04,5.769581549363701854e-04,3.302920989170594623e-01,1.981746777277948013e+00,-1.930968126081231747e-06,8.126188877335656716e-06
2.377059951579052921e+01,1.426235744171727333e+02,-1.390299427988768780e-04,5.850843438137058421e-04,3.302965441472558439e-01,1.981778945171242867e+00,-1.930971854615314790e-06,8.126169381617574274e-06
2.410089605993778505e+01,1.446053533623439762e+02,-1.409609146534921927e-04,5.932105131953234163e-04,3.303009893406034791e-01,1.981811112948719256e+00,-1.930975583385835222e-06,8.126149885394253619e-06
2.443119704927838853e+01,1.465871644752926954e+02,-1.428918902368780280e-04,6.013366630807176700e-04,3.303054347854512685e-01,1.981828019431560506e+00,-1.930967668797091722e-06,8.126176927266142054e-06
2.476150248406383980e+01,1.485689924947242559e+02,-1.448228579056751197e-04,6.094628400079838120e-04,3.303079728440820872e-01,1.981844925702802129e+00,-1.930971397440408134e-06,8.126203967720327728e-06
2.509181045690792189e+01,1.505508374204270581e+02,-1.467538293031155278e-04,6.175890439757041397e-04,3.303143250070021963e-01,1.981877085911236236e+00,-1.930975126098144435e-06,8.126137933065912151e-06
2.542212478191492409e+01,1.525327145063382943e+02,-1.486848044292136723e-04,6.257151819087700519e-04,3.303168632991990705e-01,1.981909267285828946e+00,-1.930967211440174627e-06,8.126211509441264719e-06
2.575244164521412316e+01,1.545146237736241233e+02,-1.506157716406538469e-04,6.338413934182113166e-04,3.303213083310865272e-01,1.981910890093274702e+00,-1.930970940192751513e-06,8.126145474664442717e-06
2.608276295354520968e+01,1.564965346637173980e+02,-1.525467425808465984e-04,6.419675388928757593e-04,3.303238462721402868e-01,1.981958332631137409e+00,-1.930974668737703683e-06,8.126172512604363553e-06
2.641308679981734997e+01,1.584784929963485354e+02,-1.544777172495843021e-04,6.500937114054801229e-04,3.303301985994409051e-01,1.981975230573766567e+00,-1.930966754121529868e-06,8.126153013905050397e-06
2.674341699841679088e+01,1.604604682269223019e+02,-1.564086840037058319e-04,6.582198644193851733e-04,3.303327364818713363e-01,1.981992135582913761e+00,-1.930970482761349728e-06,8.126180050431713701e-06
2.707374973489866221e+01,1.624424603625052157e+02,-1.583396544864671817e-04,6.663460444698168870e-04,3.303371813814415248e-01,1.982024309461081657e+00,-1.930974211304512965e-06,8.126207085540891085e-06
2.740408691628010374e+01,1.644244846719662974e+02,-1.602706286977716946e-04,6.744722515553577781e-04,3.303416265671437202e-01,1.982056468022960871e+00,-1.930966296730162249e-06,8.126141051057779452e-06
2.773442854284724746e+01,1.664065411399892582e+02,-1.622015949945018569e-04,6.825983926064155575e-04,3.303460710739010153e-01,1.982073372524865817e+00,-1.930981668633619409e-06,8.126168085066383211e-06
2.806477461392114847e+01,1.683886145125141240e+02,-1.641325766631354763e-04,6.907245606914819407e-04,3.303486094923933081e-01,1.982090276815199559e+00,-1.930962110533146047e-06,8.126195118322984343e-06
2.839512322341354178e+01,1.703707047893293236e+02,-1.660635387736686223e-04,6.988507558098049251e-04,3.303549609610385573e-01,1.982122442456045519e+00,-1.930977482576438182e-06,8.126175616987216764e-06
2.872547818437458034e+01,1.723528272317853691e+02,-1.679945162562450605e-04,7.069769314267921418e-04,3.303574989979267684e-01,1.982139338280461516e+00,-1.930969567813734444e-06,8.126156115812344788e-06
2.905583568337250711e+01,1.743349665700658306e+02,-1.699254858240587950e-04,7.151030875426044866e-04,3.303619436991951375e-01,1.982171511640217432e+00,-1.930973296353401128e-06,8.126183146772714139e-06
2.938619762707170224e+01,1.763171380817060481e+02,-1.718564591204121961e-04,7.232292706893772008e-04,3.303663887096845997e-01,1.982203676869744413e+00,-1.930965381529575493e-06,8.126163644497268537e-06
2.971656401578138684e+01,1.782993417585757925e+02,-1.737874245019417716e-04,7.313554343338744693e-04,3.303708329950403311e-01,1.982220571910772833e+00,-1.930980753786482561e-06,8.126144142160565513e-06
3.004693484877642717e+01,1.802815623304865653e+02,-1.757184052557282542e-04,7.394815784760350348e-04,3.303733712835139613e-01,1.982237474938614241e+00,-1.930961195190583016e-06,8.126171171046856108e-06
3.037730822005994114e+01,1.822637998054251796e+02,-1.776493664509188372e-04,7.476077496470818909e-04,3.303778155025476337e-01,1.982269648075458690e+00,-1.930976567476275652e-06,8.126198198959533152e-06
3.070768603556248877e+01,1.842460694535006382e+02,-1.795803430183951128e-04,7.557339478460414241e-04,3.303822603961101834e-01,1.982301812713870959e+00,-1.930968652575173507e-06,8.126178695148857274e-06
3.103806829595859895e+01,1.862283712662145092e+02,-1.815113116709702863e-04,7.638601265411902813e-04,3.303867048990767330e-01,1.982303436099101646e+00,-1.930972381111262324e-06,8.126159190833160025e-06
3.136845500085767569e+01,1.882106747023136109e+02,-1.834422840520815487e-04,7.719862857320234414e-04,3.303911493651874309e-01,1.982350879545236921e+00,-1.930976109883842740e-06,8.126186216671866733e-06
3.169884615022286312e+01,1.901930255818588478e+02,-1.853732601619653914e-04,7.801124719486953081e-04,3.303936871760910776e-01,1.982367764020835921e+00,-1.930968194691442576e-06,8.126120182306065774e-06
3.202923983739895419e+01,1.921753933458796837e+02,-1.873042283566568340e-04,7.882385921310013739e-04,3.304000385712768662e-01,1.982384683839626405e+00,-1.930971923447841274e-06,8.126240265075314849e-06
3.235963987597023106e+01,1.941577780297193101e+02,-1.892352002801046752e-04,7.963648323960766887e-04,3.304025759505435644e-01,1.982416838588278551e+00,-1.930975652107610454e-06,8.126174230053137895e-06
3.269004245192077462e+01,1.961401948683075886e+02,-1.911661759322122857e-04,8.044910066261298266e-04,3.304089276492234717e-01,1.982448992944938482e+00,-1.930967736957006284e-06,8.126108195660123462e-06
3.302045137956999810e+01,1.981226438612525271e+02,-1.930971436691692920e-04,8.126171148217899501e-04,3.304114649698703943e-01,1.982465912808550002e+00,-1.930971465600620851e-06,8.126228274530906785e-06
3.335086284453986849e+01,2.001051097740610771e+02,-1.950281151347699128e-04,8.207433430963208569e-04,3.304140026569726274e-01,1.982482795432986222e+00,-1.930963550499917086e-06,8.126162239259580172e-06
3.368127684719684112e+01,2.020875925694940634e+02,-1.969590786852698299e-04,8.288695053355804370e-04,3.304203538722703115e-01,1.982514967827967212e+00,-1.930967279127377041e-06,8.126189259755446995e-06
3.401169720106911143e+01,2.040701075373220306e+02,-1.988900459643972070e-04,8.369956945953358840e-04,3.304228911084976517e-01,1.982531849540748681e+00,-1.930971007658126163e-06,8.126123225340206417e-06
3.434212009217760908e+01,2.060526393868627792e+02,-2.008210169720553331e-04,8.451218178206760905e-04,3.304254283189180796e-01,1.982564021640001783e+00,-1.930974736425448198e-06,8.126150244735716455e-06
3.467254552049652716e+01,2.080352034085027810e+02,-2.027519917084807813e-04,8.532479680654118069e-04,3.304317794200102298e-01,1.982596193899468062e+00,-1.930978464985009992e-06,8.126177263157938202e-06
3.500297729991653739e+01,2.100177996024022491e+02,-2.046829701734657913e-04,8.613741453285697451e-04,3.304381304732046942e-01,1.982613094262546838e+00,-1.930982193781090490e-06,8.126204280163107710e-06
3.533341543038974208e+01,2.120004126966647959e+02,-2.066139523672468818e-04,8.695003496087328528e-04,3.304368545057556616e-01,1.982629974519994676e+00,-1.930962634471243815e-06,8.126138245503704803e-06
3.566385228489549775e+01,2.139830426711847906e+02,-2.085449150017181256e-04,8.776264878542365576e-04,3.304432055080184227e-01,1.982662146395909986e+00,-1.930966363206202416e-06,8.126165261630562131e-06
3.599429549040351617e+01,2.159657048175807006e+02,-2.104758813649243280e-04,8.857526531158671198e-04,3.304495564623977089e-01,1.982679046003511303e+00,-1.930970091733427881e-06,8.126192276784131169e-06
3.632474504686591388e+01,2.179483838635842119e+02,-2.124068514566577559e-04,8.938788453926512509e-04,3.304520934892423156e-01,1.982711217951703020e+00,-1.930973820497199154e-06,8.126219290520647967e-06
3.665519714035515619e+01,2.199310950815359149e+02,-2.143378252771549551e-04,9.020050646831718989e-04,3.304546304902942211e-01,1.982743369430380653e+00,-1.930977549053237291e-06,8.126153255617299571e-06
3.698565177084545041e+01,2.219138384509662956e+02,-2.162688028262081924e-04,9.101312179387891985e-04,3.304609821996606911e-01,1.982760268530370240e+00,-1.930957989611660052e-06,8.126180268697657215e-06
3.731611275304511111e+01,2.238965987194966658e+02,-2.181997608158198524e-04,9.182573982074868557e-04,3.304635182728716813e-01,1.982777146420744430e+00,-1.930985006496699959e-06,8.126114234206630905e-06
3.764657627131798279e+01,2.258793758659174102e+02,-2.201307458223165524e-04,9.263835124416934866e-04,3.304698699165840026e-01,1.982809338959270917e+00,-1.930965446882924310e-06,8.126234291807102328e-06
3.797704614123456679e+01,2.278621852048766812e+02,-2.220617112691994767e-04,9.345097467335005889e-04,3.304724068003821458e-01,1.982826216305909384e+00,-1.930969175517702630e-06,8.126168256438197519e-06
3.830751854803494894e+01,2.298450114211825905e+02,-2.239926804447171793e-04,9.426359149899387864e-04,3.304749436583875877e-01,1.982858366185297427e+00,-1.930972904166846629e-06,8.126102222585983130e-06
3.863799349169333652e+01,2.318278697873678880e+02,-2.259236533488840259e-04,9.507620172125247696e-04,3.304812943186590246e-01,1.982890559140116693e+00,-1.930976632830410517e-06,8.126222275401545105e-06
3.896847478601199555e+01,2.338107603465080047e+02,-2.278546299817144365e-04,9.588882394879263147e-04,3.304876449310398812e-01,1.982892161882602977e+00,-1.930980361619416595e-06,8.126156240449732872e-06
3.929896243094303543e+01,2.357936525083906076e+02,-2.297856103433338531e-04,9.670143957283760475e-04,3.304863687919734616e-01,1.982939606596602289e+00,-1.930960801762888080e-06,8.126183248188768513e-06
3.962944879973500889e+01,2.377765921149872099e+02,-2.317165711450967411e-04,9.751405789765648160e-04,3.304927193534297203e-01,1.982956504257401775e+00,-1.930964530379695749e-06,8.126210254511077175e-06
3.995994151908843861e+01,2.397595486192446117e+02,-2.336475356754764369e-04,9.832667892310758932e-04,3.304990698669953986e-01,1.982973379236966593e+00,-1.930968259010896202e-06,8.126144219754638173e-06
4.029044058895543401e+01,2.417425219984815783e+02,-2.355785039344873331e-04,9.913929334508305314e-04,3.305016065414179138e-01,1.983005550146572205e+00,-1.930971987656516543e-06,8.126171225199176756e-06
4.062094219549685192e+01,2.437255275486281505e+02,-2.375094759221438496e-04,9.995191046760297082e-04,3.305041431900548332e-01,1.983022447051752124e+00,-1.930975716316556774e-06,8.126198229670535469e-06
4.095144633868690676e+01,2.457085499956799026e+02,-2.394404516384604064e-04,1.007645302905700244e-03,3.305104935893865559e-01,1.983054595012191612e+00,-1.930979444990962683e-06,8.126132195109469700e-06
4.128195683227629331e+01,2.476916045906920942e+02,-2.413714310834513691e-04,1.015771435100809713e-03,3.305130311410380273e-01,1.983086765786055139e+00,-1.930959884861052590e-06,8.126159198481230569e-06
4.161246986341733134e+01,2.496746913564781494e+02,-2.433023909683124217e-04,1.023897594299290944e-03,3.305155667358974370e-01,1.983103662183395954e+00,-1.930986902338012673e-06,8.126186200658200645e-06
4.194298543015322878e+01,2.516577950186615453e+02,-2.452333778706504343e-04,1.032023780499949145e-03,3.305219180057576978e-01,1.983120534795830281e+00,-1.930967342258030090e-06,8.126120166514335871e-06
4.227350734815898647e+01,2.536409155534573756e+02,-2.471643452129084644e-04,1.040149900666463480e-03,3.305244545113339427e-01,1.983152728942826570e+00,-1.930971070900099670e-06,8.126240202405068253e-06
4.260403180267032042e+01,2.556240682824002022e+02,-2.490953162838085641e-04,1.048276140868868549e-03,3.305308047307988772e-01,1.983169601011496752e+00,-1.930974799556589138e-06,8.126174167383867081e-06
4.293456260740111929e+01,2.576072378834116989e+02,-2.510262910833651532e-04,1.056402315036252416e-03,3.305333421779081959e-01,1.983201747348516619e+00,-1.930955239183899073e-06,8.126108132991936850e-06
4.326509594957902749e+01,2.595904396307602156e+02,-2.529572463225490523e-04,1.064528423169244353e-03,3.305396913161615657e-01,1.983233941911578313e+00,-1.930982256867779141e-06,8.126228164764002018e-06
4.359563564089518906e+01,2.615736735726717939e+02,-2.548882285794168315e-04,1.072654651334008355e-03,3.318692222310204443e-01,1.985616672649484826e+00,-5.010460365704316873e-05,6.521452481321357401e-05
4.392750486312620950e+01,2.635592902453212787e+02,-3.049928322364600002e-04,1.137869176147221929e-03,3.325591648935741773e-01,1.985951718982562397e+00,-5.693359453352305833e-05,7.253810385245444345e-05
4.426006402801978368e+01,2.655452419643038411e+02,-3.619264267699830585e-04,1.210407279999676372e-03,3.319255944250443235e-01,1.986198450575216157e+00,-6.540812084912262783e-05,8.154407288345601537e-05
4.459198962244482800e+01,2.675314404148790572e+02,-4.273345476191056863e-04,1.291951352883132387e-03,3.326460485636886233e-01,1.986616095359579504e+00,-7.639781526636696928e-05,9.314765750889392355e-05
4.492463567100851662e+01,2.695180565102386367e+02,-5.037323628854726556e-04,1.385099010392026311e-03,3.337785991488289028e-01,1.987328911495353623e+00,-9.116955032560376641e-05,1.086354964886146988e-04
4.525841427015734553e+01,2.715053854217339904e+02,-5.949019132110764220e-04,1.493734506880641010e-03,3.357571619899673010e-01,1.988537922942668956e+00,-1.117900405543315523e-04,1.300902985767796432e-04
4.559417143214731283e+01,2.734939233446766593e+02,-7.066919537654079743e-04,1.623824805457420653e-03,3.393116489387679735e-01,1.990814347357286351e+00,-1.418401803313302286e-04,1.610919288193390746e-04
4.593348308108608080e+01,2.754847376920339457e+02,-8.485321340967382029e-04,1.784916734276759728e-03,3.108043316055528749e-01,1.980057221546303481e+00,-1.900541224686064842e-04,2.103086425471029607e-04
4.624428741269163368e+01,2.774647949135802492e+02,-1.038586256565344687e-03,1.995225376823862688e-03,3.313423352365134633e-01,1.987637447680867808e+00,-2.606030430221844326e-04,2.815510776390940488e-04
