Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
3.370274710538598129e+02,3.370274710538598129e+02,9.022464319172737507e-04,9.022464319172737507e-04,1.205917739541018818e+01,1.205917739541018818e+01,3.222302621566565817e-05,3.222302621566565817e-05
3.490866484492700010e+02,3.490866484492700010e+02,9.344694581329394088e-04,9.344694581329394088e-04,1.206074738990616879e+01,1.206074738990616879e+01,3.222310443277553050e-05,3.222310443277553050e-05
3.611473958391761698e+02,3.611473958391761698e+02,9.666925625657149393e-04,9.666925625657149393e-04,1.206228688116362946e+01,1.206228688116362946e+01,3.222308957012774266e-05,3.222308957012774266e-05
3.732096827203397993e+02,3.732096827203397993e+02,9.989156521358426820e-04,9.989156521358426820e-04,1.206382644562449968e+01,1.206382644562449968e+01,3.222307467479483718e-05,3.222307467479483718e-05
3.852735091659642990e+02,3.852735091659642990e+02,1.031138726810637519e-03,1.031138726810637519e-03,1.206539663331687962e+01,1.206539663331687962e+01,3.222305974788855498e-05,3.222305974788855498e-05
3.973389057992811786e+02,3.973389057992811786e+02,1.063361786558526074e-03,1.063361786558526074e-03,1.206693638419267245e+01,1.206693638419267245e+01,3.222313781915957416e-05,3.222313781915957416e-05
4.094058421834738510e+02,4.094058421834738510e+02,1.095584924377685648e-03,1.095584924377685648e-03,1.206850668529142467e+01,1.206850668529142467e+01,3.222302979481966693e-05,3.222302979481966693e-05
4.214743488687652757e+02,4.214743488687652757e+02,1.127807954172505315e-03,1.127807954172505315e-03,1.207004658676783038e+01,1.207004658676783038e+01,3.222310779585606938e-05,3.222310779585606938e-05
4.335443954555331061e+02,4.335443954555331061e+02,1.160031061968361385e-03,1.160031061968361385e-03,1.207158652339461469e+01,1.207158652339461469e+01,3.222309273491984725e-05,3.222309273491984725e-05
4.456159819789277208e+02,4.456159819789277208e+02,1.192254154703281232e-03,1.192254154703281232e-03,5.471186104272760531e+00,5.471186104272760531e+00,1.460302604877161507e-05,1.460302604877161507e-05
