Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
5.720283855863896830e-12,2.574177622297539969e+01,-4.392959973177663636e-05,1.129618255127208082e-04,4.396081876905457248e-13,1.980284753595281444e+00,-3.379199090695707611e-06,8.689372752979820209e-06
6.159892043554442555e-12,2.772206097657068113e+01,-4.730879882247234397e-05,1.216511982657006284e-04,4.419587265169801145e-13,1.980303899787134725e+00,-3.379198867665122454e-06,8.689378728630295953e-06
6.601850770071422670e-12,2.970236487635781586e+01,-5.068799769013746642e-05,1.303405769943309243e-04,4.432880649678884247e-13,1.980326860106856657e+00,-3.379201554978656047e-06,8.689361423552555705e-06
7.045138835039311094e-12,3.168269173646467252e+01,-5.406719924511612247e-05,1.390299384178834800e-04,4.384445575954616746e-13,1.980346005940010201e+00,-3.379201331886040973e-06,8.689379037618956891e-06
7.483583392634772769e-12,3.366303774240468272e+01,-5.744640057700216344e-05,1.477193174555024369e-04,4.365768364083582100e-13,1.980368965944258264e+00,-3.379201108752578583e-06,8.689373371280302094e-06
7.920160229043130979e-12,3.564340670834894098e+01,-6.082560168575474203e-05,1.564086908267827390e-04,4.439006268097767836e-13,1.980388110289446502e+00,-3.379200885467246573e-06,8.689367704433292004e-06
8.364060855852907762e-12,3.762379481863838748e+01,-6.420480257122198860e-05,1.650980585312160310e-04,4.376807976793361747e-13,1.980411070024288733e+00,-3.379194840959348352e-06,8.689373676409542111e-06
8.801741653532243937e-12,3.960420588866267622e+01,-6.758399741218133695e-05,1.737874322076255731e-04,4.411415759769774243e-13,1.980430213618959101e+00,-3.379200438865357530e-06,8.689368008343509309e-06
9.242883229509221361e-12,4.158463610228163532e+01,-7.096319785104669448e-05,1.824768002159690824e-04,4.353214579978698327e-13,1.980453172715655796e+00,-3.379200215457476794e-06,8.689373979120523393e-06
9.678204687507091194e-12,4.356508927499729111e+01,-7.434239806650417128e-05,1.911661741950896058e-04,4.460202336316424960e-13,1.980472315559772767e+00,-3.379199992008721635e-06,8.689368309835630508e-06
1.012422492113873369e-11,4.554556159055706388e+01,-7.772159805851289291e-05,1.998555425049252363e-04,4.365591459536810659e-13,1.980495274018281293e+00,-3.379199768630168567e-06,8.689374278969454884e-06
1.056078406709241476e-11,4.752605686457534517e+01,-8.110079782714306148e-05,2.085449167838946912e-04,4.393534605250417857e-13,1.980514416111844866e+00,-3.379199545099705222e-06,8.689368608465674812e-06
1.100013752761745654e-11,4.950657128068719004e+01,-8.447999737224276670e-05,2.172342853923603660e-04,4.404159509192803278e-13,1.980533557773938469e+00,-3.379205142828135638e-06,8.689362937453647866e-06
1.144055347853673687e-11,5.148710483846112851e+01,-8.785920251507090234e-05,2.259236483298140139e-04,4.409461793098838918e-13,1.980560331433352417e+00,-3.379199098046964259e-06,8.689380543402681597e-06
1.188149965784662076e-11,5.346766516989448093e+01,-9.123840161311786660e-05,2.346130288732166955e-04,4.363694258922541993e-13,1.980575656831831566e+00,-3.379198874504967713e-06,8.689374870969617968e-06
1.231786908373887496e-11,5.544824082672631249e+01,-9.461760048762283431e-05,2.433024037441863135e-04,4.495988642345781277e-13,1.980598613016454124e+00,-3.379204472058828027e-06,8.689369198028334572e-06
1.276746794797345309e-11,5.742883943974276661e+01,-9.799680495968166234e-05,2.519917729422146480e-04,4.385838761633016483e-13,1.980621568869018745e+00,-3.379198427207088639e-06,8.689363524356922327e-06
1.320605182413675474e-11,5.940946100861178536e+01,-1.013760033868887510e-04,2.606811364665715704e-04,4.368934625042733783e-13,1.980640710093311441e+00,-3.379198203320491986e-06,8.689381127281465677e-06
1.364294528664102811e-11,6.139010171870509680e+01,-1.047552015902092430e-04,2.693705175938530360e-04,4.438175517382819097e-13,1.980663665307623944e+00,-3.379197979615092620e-06,8.689375452411115565e-06
1.408676283837931002e-11,6.337076538401272074e+01,-1.081343995698243356e-04,2.780598930462641516e-04,4.345783526501689556e-13,1.980686620189878511e+00,-3.379197755868845938e-06,8.689369777032599895e-06
1.452134119102947898e-11,6.535145200420259926e+01,-1.115135973256931815e-04,2.867492628232967515e-04,4.433671976059251988e-13,1.980698127267217501e+00,-3.379197531859666676e-06,8.689364100923982481e-06
1.496470838863540418e-11,6.733215013146981676e+01,-1.148927948575528482e-04,2.954386269242207340e-04,4.389240936157067956e-13,1.980724898756719199e+00,-3.379208950985253734e-06,8.689381700602424527e-06
1.540363248225111097e-11,6.931287503022653596e+01,-1.182720038085381019e-04,3.041280086248231585e-04,4.414084175243634272e-13,1.980751666833967306e+00,-3.379197084202225504e-06,8.689352747424082275e-06
1.584504089977547440e-11,7.129362669706050326e+01,-1.216512008927403274e-04,3.128173613722472408e-04,4.480645512738369513e-13,1.980763174255443460e+00,-3.379196860181513042e-06,8.689370345459849609e-06
1.629310545104931135e-11,7.327438987131594672e+01,-1.250303977529218405e-04,3.215067317177070904e-04,4.312779730152615037e-13,1.980789945012148223e+00,-3.379196636119953263e-06,8.689387942602776454e-06
1.672438342406457286e-11,7.525517981632809494e+01,-1.284095943890417937e-04,3.301961196603098669e-04,4.433526919277872124e-13,1.980809080100229380e+00,-3.379208055239455236e-06,8.689358988102466493e-06
1.716773611599236007e-11,7.723598889642832432e+01,-1.317888024442812490e-04,3.388854786484123333e-04,4.393529120023375746e-13,1.980828218304850452e+00,-3.379196188024616385e-06,8.689376583824763231e-06
1.760708902799469764e-11,7.921681711473317478e+01,-1.351679986323058654e-04,3.475748552322370966e-04,4.367752751279684168e-13,1.980854986439538834e+00,-3.379195963840473998e-06,8.689370903350605770e-06
1.804386430312266606e-11,8.119767210117271361e+01,-1.385471945961463394e-04,3.562642261355877023e-04,4.366828231798772411e-13,1.980874122162632034e+00,-3.379207382955449427e-06,8.689365222590435776e-06
1.848054712630254330e-11,8.317854622333534564e+01,-1.419264019791017888e-04,3.649535913581781381e-04,4.437849599774359719e-13,1.980893259435504206e+00,-3.379195515499944799e-06,8.689382815555497970e-06
1.892433208627997927e-11,8.515943948277084985e+01,-1.453055974946017336e-04,3.736429741737336361e-04,4.400518180163117668e-13,1.980912394387630115e+00,-3.379206934611938672e-06,8.689377133374860500e-06
1.936438390429629104e-11,8.714035187715847997e+01,-1.486848044292136723e-04,3.823323513071084966e-04,4.355198221898170897e-13,1.980931526834837086e+00,-3.379195066996053438e-06,8.689348176857500817e-06
1.979990372648610813e-11,8.912128340399331705e+01,-1.520639994962097257e-04,3.910216994839659974e-04,4.422658111699883885e-13,1.980958297514675337e+00,-3.379194842718615454e-06,8.689389041318512901e-06
2.024216953765609652e-11,9.110224170150799239e+01,-1.554431943389283411e-04,3.997110885252845103e-04,4.462591625636582528e-13,1.980977429231359110e+00,-3.379206261603983968e-06,8.689360083785255782e-06
2.068842870021975477e-11,9.308321913073935150e+01,-1.588224006005323251e-04,4.084004486090697661e-04,4.232558826115091992e-13,1.980996564801344562e+00,-3.379194393969531772e-06,8.689377672794931610e-06
2.111168458283126397e-11,9.506421569554069606e+01,-1.622015949945018569e-04,4.170898262818646977e-04,4.521143868065062819e-13,1.981023332720894814e+00,-3.379205812851837415e-06,8.689395260689993395e-06
2.156379896963777025e-11,9.704523902826159087e+01,-1.655808008073536943e-04,4.257792215425546911e-04,4.451845359073139364e-13,1.981042463229371720e+00,-3.379193944945955205e-06,8.689366301835310669e-06
2.200898350554508419e-11,9.902628149149096259e+01,-1.689599947522996495e-04,4.344685878443900018e-04,4.385215092244016280e-13,1.981061593168135460e+00,-3.379205363936247384e-06,8.689337342857408365e-06
2.244750501476948582e-11,1.010073430846590981e+02,-1.723392001162358969e-04,4.431579251872474101e-04,4.389622087988777332e-13,1.981080732119991694e+00,-3.379205139492357261e-06,8.689401474074997384e-06
2.288646722356836355e-11,1.029884238167790897e+02,-1.757184052557282542e-04,4.518473266613224075e-04,4.384264297453761773e-13,1.981099861287717090e+00,-3.379193271234814076e-06,8.689372513898889049e-06
2.332489365331373973e-11,1.049695236780668068e+02,-1.790975985269630682e-04,4.605366991752212966e-04,4.415318694635350701e-13,1.981126622860045927e+00,-3.379204690331602014e-06,8.689343553377787584e-06
2.376642552277727480e-11,1.069506503009268528e+02,-1.824768032172946702e-04,4.692260427285990841e-04,4.368222404441509052e-13,1.981145761156284379e+00,-3.379192821913651118e-06,8.689407681291324691e-06
2.420324776322142570e-11,1.089317960620831371e+02,-1.858559960392083214e-04,4.779154504098904088e-04,4.475643854727942543e-13,1.981164883955869982e+00,-3.379204240896353881e-06,8.689332175919675660e-06
2.465081214869421996e-11,1.109129609460390071e+02,-1.892352002801046752e-04,4.866047825858100845e-04,4.329090649193262680e-13,1.981191654838440286e+00,-3.379204016248145859e-06,8.689396301382373757e-06
2.508372121361354622e-11,1.128941526008774474e+02,-1.926144042963528211e-04,4.952941788871924583e-04,4.527972621510827415e-13,1.981210781975107693e+00,-3.379192147589529186e-06,8.689367339052064126e-06
2.553651847576462897e-11,1.148753633828525551e+02,-1.959935964439423503e-04,5.039835462262445224e-04,4.479995135748200609e-13,1.981229913978111767e+00,-3.379203566678727708e-06,8.689384919259861458e-06
2.598451798933944903e-11,1.168565932968306669e+02,-1.993728000106210780e-04,5.126729311455043838e-04,4.281044549418563826e-13,1.981249040159482888e+00,-3.379191697859703324e-06,8.689355956318549692e-06
2.641262244428130541e-11,1.188378423369901498e+02,-2.027519917084807813e-04,5.213622871018229335e-04,4.346734194115299797e-13,1.981268171391249666e+00,-3.379203116834816672e-06,8.689373534884539674e-06
2.684729586369283539e-11,1.208191105083813994e+02,-2.061311948253155980e-04,5.300516606367074732e-04,4.396430638428672243e-13,1.981294935834299054e+00,-3.379214535887098110e-06,8.689391112558231267e-06
2.728693892753570261e-11,1.228004054442156985e+02,-2.095104093612026961e-04,5.387410517492657045e-04,4.439026145324207822e-13,1.981314060807321198e+00,-3.379179379017766124e-06,8.689362148073991390e-06
2.773084154206812340e-11,1.247817195050230197e+02,-2.128895887402204622e-04,5.474304138973396959e-04,4.465628775029028391e-13,1.981333191107012226e+00,-3.379214085987730133e-06,8.689379724549856424e-06
2.817740441957102624e-11,1.267630526961300319e+02,-2.162688028262081924e-04,5.561197936218895523e-04,4.314650090019621678e-13,1.981359948828369966e+00,-3.379202216957340535e-06,8.689350759454777043e-06
2.860886942857298840e-11,1.287444126449584019e+02,-2.196480050431655329e-04,5.648091443813443293e-04,4.389207799667142579e-13,1.981379078489368339e+00,-3.379190347657038806e-06,8.689368334289051567e-06
2.904779020853970266e-11,1.307257917234477702e+02,-2.230271953908225717e-04,5.734985127156333809e-04,4.460216305642039456e-13,1.981398207856784666e+00,-3.379201766734067159e-06,8.689385907787046913e-06
2.949381183910390661e-11,1.327071899313045549e+02,-2.264063971575566389e-04,5.821878986234204278e-04,4.389144729841430285e-13,1.981417330666090493e+00,-3.379213185777214194e-06,8.689356941593237051e-06
2.993272631208804963e-11,1.346886072619706454e+02,-2.297856103433338531e-04,5.908772555650136649e-04,4.413981729069138445e-13,1.981436459262255312e+00,-3.379178027843385409e-06,8.689374513893622677e-06
3.037412448499496348e-11,1.366700437212329007e+02,-2.331647883711772385e-04,5.995666300789072875e-04,4.334041661189399497e-13,1.981455587564852294e+00,-3.379212735276357956e-06,8.689392084858054387e-06
3.080752865111390343e-11,1.386514993087977530e+02,-2.365440011064535964e-04,6.082560221637653419e-04,4.467196752650174329e-13,1.981489977236037703e+00,-3.379200865764718118e-06,8.689363117565622463e-06
3.125424832637892086e-11,1.406329892860337907e+02,-2.399232019722183145e-04,6.169453852813309644e-04,4.358835147519575807e-13,1.981493836697012512e+00,-3.379188996094107137e-06,8.689380687110399848e-06
3.169013184113087844e-11,1.426144831227308032e+02,-2.433023909683124217e-04,6.256347659684413642e-04,4.419197310583124500e-13,1.981528225677948285e+00,-3.379200415050978784e-06,8.689351718985517496e-06
3.213205157218919089e-11,1.445960113484087515e+02,-2.466815913833634005e-04,6.343241176874268817e-04,4.431598814040870611e-13,1.981547352703103115e+00,-3.379211834084964311e-06,8.689369287110965817e-06
3.257521145359327795e-11,1.465775587011118546e+02,-2.500608032174483648e-04,6.430134869745378476e-04,4.509694870373396201e-13,1.981566479434576422e+00,-3.379199964252481946e-06,8.689386854344332591e-06
3.302618094063061757e-11,1.485591251805464310e+02,-2.534400031817008467e-04,6.517028738288821801e-04,4.257493427532991649e-13,1.981585598871646425e+00,-3.379188094260947121e-06,8.689357884899000413e-06
3.345193028338391674e-11,1.505407107794180774e+02,-2.568191912759617938e-04,6.603922317137811806e-04,4.411967468159636374e-13,1.981604724831697695e+00,-3.379199513100670724e-06,8.689375450491101938e-06
3.389312703019988038e-11,1.525223155042497751e+02,-2.601983907890624646e-04,6.690816071642722825e-04,4.355105726255695273e-13,1.981623843313371935e+00,-3.379210932239688336e-06,8.689346480657300122e-06
3.432863760282544990e-11,1.545039393475631471e+02,-2.635776017213021529e-04,6.777709536449295826e-04,4.479391533778018479e-13,1.981658245042638100e+00,-3.379199061975151405e-06,8.689410578959703806e-06
3.477657675620325175e-11,1.564855975926057852e+02,-2.669568007832773043e-04,6.864603642238892864e-04,4.410098583385236847e-13,1.981662086252896415e+00,-3.379210481111079040e-06,8.689335073759521348e-06
3.521758661454177544e-11,1.584672596788586816e+02,-2.703360112643883833e-04,6.951496992976488078e-04,4.310623479890784182e-13,1.981696487660030925e+00,-3.379198610686188608e-06,8.689399170056042593e-06
3.564864896253085385e-11,1.604489561665187125e+02,-2.737152098750745719e-04,7.038390984677048504e-04,4.402939295530878272e-13,1.981715604679976650e+00,-3.379186740213322229e-06,8.689370197970569705e-06
3.608894289208394168e-11,1.624306717711986892e+02,-2.770943966152878942e-04,7.125284686656754201e-04,4.520116187058691620e-13,1.981734721130095522e+00,-3.379198159154960836e-06,8.689341225984409736e-06
3.654095451078981084e-11,1.644124064923287847e+02,-2.804735947744428550e-04,7.212178098916598298e-04,4.530737264510544645e-13,1.981753852484644085e+00,-3.379209578173740427e-06,8.689405318534795634e-06
3.699402823724086531e-11,1.663941603448134288e+02,-2.838528043526165954e-04,7.299072152101946254e-04,4.287429519130023215e-13,1.981772968163340920e+00,-3.379197707538948454e-06,8.689376345129631862e-06
3.742277118915386763e-11,1.683759333129767697e+02,-2.872320020601555439e-04,7.385965915553242573e-04,4.136447133140363336e-13,1.981792083272324589e+00,-3.379209126554692279e-06,8.689347371823564169e-06
3.783641590246790396e-11,1.703577253962490943e+02,-2.906112111867102362e-04,7.472859389271478215e-04,4.599894655594123488e-13,1.981826476148938809e+00,-3.379197255648361872e-06,8.689364929733442780e-06
3.829640536802731631e-11,1.723395518723980331e+02,-2.939904084423585980e-04,7.559753038568812642e-04,4.587450096346994582e-13,1.981830328215778536e+00,-3.379185384805294661e-06,8.689382486307584315e-06
3.875515037766201577e-11,1.743213822006138116e+02,-2.973695938271638927e-04,7.646646863431888486e-04,4.148794355858729864e-13,1.981864712572985354e+00,-3.379196803626641037e-06,8.689353511681934157e-06
3.917002981324788876e-11,1.763032469131867970e+02,-3.007487906307905337e-04,7.733540398548707827e-04,4.432890014004741815e-13,1.981883842614365676e+00,-3.379208222636259119e-06,8.689417596740916724e-06
3.961331881464836294e-11,1.782851307558011626e+02,-3.041279988534267929e-04,7.820434574516116994e-04,4.542963766766483713e-13,1.981902955875710859e+00,-3.379196351631157894e-06,8.689388620696479604e-06
4.006761519132501131e-11,1.802670337116768735e+02,-3.075071952050579508e-04,7.907328460723081790e-04,4.312071506523733859e-13,1.981922060094348126e+00,-3.379207770526663698e-06,8.689313115877936311e-06
4.049882234197738470e-11,1.822489557717712216e+02,-3.108864029755846145e-04,7.994221591881861154e-04,4.709814298188760579e-13,1.981941197727422832e+00,-3.379195899250078249e-06,8.689423726469152134e-06
4.096980377179626075e-11,1.842308969694986445e+02,-3.142655988748346927e-04,8.081115829146552675e-04,4.168179577195825529e-13,1.981960300990465385e+00,-3.379207318253570590e-06,8.689348220818700515e-06
4.138662172951584331e-11,1.862128572704891099e+02,-3.176448061930882633e-04,8.168009311354739680e-04,4.349278157021821478e-13,1.981994692290982130e+00,-3.379195446816469009e-06,8.689365772466661059e-06
4.182154954521802545e-11,1.881948519627800920e+02,-3.210240016399047323e-04,8.254902969079406291e-04,4.439813548936585279e-13,1.981998540660072194e+00,-3.379206865705849071e-06,8.689383322335445838e-06
4.226553090011168398e-11,1.901768505034401642e+02,-3.244032085056105814e-04,8.341796802302760749e-04,4.359880609096686688e-13,1.982032913772115990e+00,-3.379194994219362081e-06,8.689307817830887494e-06
4.270151896102135265e-11,1.921588834172122802e+02,-3.277824034998299435e-04,8.428689880481069624e-04,4.443305305655089415e-13,1.982052050753367212e+00,-3.379206413216782889e-06,8.689418420206561355e-06
4.314584949158686159e-11,1.941409354679656474e+02,-3.311616099130467263e-04,8.515584064683135238e-04,4.372241290125174293e-13,1.982071151524763764e+00,-3.379194541347680953e-06,8.689342915091922449e-06
4.358307362059937902e-11,1.961230066194904111e+02,-3.345408044543944073e-04,8.602477493834054462e-04,4.407733784046805292e-13,1.982090269868365340e+00,-3.379205960342065995e-06,8.689360462123566983e-06
4.402384699900405955e-11,1.981050968893587765e+02,-3.379200104147364733e-04,8.689371098455290132e-04,4.537326835117461146e-13,1.982109387918200127e+00,-3.379194088534546742e-06,8.689378008707544440e-06
4.447757968251580567e-11,2.000872062772769766e+02,-3.412992045032710200e-04,8.776264878542365576e-04,4.304666669587292541e-13,1.982128505674097596e+00,-3.379205507414819506e-06,8.689395553512129292e-06
4.490804634947453492e-11,2.020693347829510742e+02,-3.446784100106858395e-04,8.863158834077486869e-04,4.349055303867480291e-13,1.982162895581979001e+00,-3.379193635335870239e-06,8.689413097647219301e-06
4.534295187986128295e-11,2.040514976785330532e+02,-3.480576036460217098e-04,8.950052965053959062e-04,4.475082088092911133e-13,1.982166721283363131e+00,-3.379205054324021119e-06,8.689337592403343496e-06
4.579046008867057406e-11,2.060336643998164163e+02,-3.514368087003457309e-04,9.036946340977992497e-04,4.356088553305624402e-13,1.982201110500767527e+00,-3.379193182084609930e-06,8.689355135928569784e-06
4.622606894400113650e-11,2.080158655103171839e+02,-3.548160018824303408e-04,9.123839892337278195e-04,4.542502808997051350e-13,1.982220226978512301e+00,-3.379204600958756952e-06,8.689372677896664912e-06
4.668031922490084164e-11,2.099980857372956962e+02,-3.581952064833890978e-04,9.210733619116244844e-04,4.245941635148398338e-13,1.982239343162547129e+00,-3.379192728669851934e-06,8.689390219417092963e-06
4.710491338841568147e-11,2.119803250804582433e+02,-3.615743992120589497e-04,9.297627521310415774e-04,4.380849421976399931e-13,1.982258459052559374e+00,-3.379204147651931282e-06,8.689407759158345249e-06
4.754299833061332146e-11,2.139625835395108027e+02,-3.649536033597108810e-04,9.384521598901999226e-04,4.478493843228933801e-13,1.982277554575347267e+00,-3.379192274980465528e-06,8.689332254229213334e-06
4.799084771493621484e-11,2.159448610940861499e+02,-3.683327956346913465e-04,9.471414921444291360e-04,4.403877357036563440e-13,1.982296669509707954e+00,-3.379203693959509109e-06,8.689349793582754923e-06
4.843123545063987119e-11,2.179271577635958579e+02,-3.717119993286508556e-04,9.558308419380118909e-04,4.276001326614716245e-13,1.982315784150245008e+00,-3.379191821349734458e-06,8.689367331823146141e-06
4.885883558330134281e-11,2.199094735477461029e+02,-3.750911911500005901e-04,9.645202092698350370e-04,4.565408980385488873e-13,1.982350172135909361e+00,-3.379203240214557341e-06,8.689384869171997913e-06
4.931537648133989170e-11,2.218918237198820123e+02,-3.784703943902151474e-04,9.732095941390070349e-04,4.416221099749547408e-13,1.982369286453746327e+00,-3.379214659267706141e-06,8.689402405185979970e-06
4.975699859131484644e-11,2.238741930063357586e+02,-3.818496090494828536e-04,9.818989965441930149e-04,5.226104662139103608e-03,1.986186854226303922e+00,-9.583359458850254078e-05,1.124516013294865960e-04
5.226104711896102477e-03,2.258603798605620625e+02,-4.776832036379853944e-04,1.094350597873679611e-03,-4.962849446492929514e-03,1.984516346280940979e+00,-1.464398104781173974e-04,1.663489744704281514e-04
2.632552654031728541e-04,2.278448962068430035e+02,-6.241230141161027917e-04,1.260699572344107762e-03,-9.106853290690835592e-05,1.986070610348889431e+00,-2.005311824248011713e-04,2.218391359447863947e-04
1.721867324962644981e-04,2.298309668171918929e+02,-8.246541965409039630e-04,1.482538708288894157e-03,2.825733379412853001e-04,1.986568568850088923e+00,-2.923348772655648756e-04,3.148073400617535603e-04
4.547600704375497982e-04,2.318175353860419818e+02,-1.116989073806468839e-03,1.797346048350647717e-03,-1.329672757702574353e-06,1.986346702399828246e+00,-4.359586046934868682e-04,4.580839332965947093e-04
4.534303976798472239e-04,2.338038820884418101e+02,-1.552947678499955707e-03,2.255429981647242427e-03,-3.917233002917173989e-04,1.985234500416083847e+00,-5.957331453842022728e-04,6.146535781672781036e-04
6.170709738812981142e-05,2.357891165888578939e+02,-2.148680823884157980e-03,2.870083559814520530e-03,1.345086231010611880e-02,1.995320799188789351e+00,-6.986608800906885137e-04,7.130950937403769674e-04
1.351256940749424873e-02,2.377844373880466833e+02,-2.847341703974846493e-03,3.583178653554897498e-03,-1.171856722013749075e-02,1.973743929060248092e+00,-7.435621478752586083e-04,7.543391316244050897e-04
1.794002187356757766e-03,2.397581813171069314e+02,-3.590903851850105102e-03,4.337517785179302587e-03,-1.658297648669590030e-03,1.981295887648855114e+00,-7.574757776526584892e-04,7.661742005028657210e-04
1.357045386871677897e-04,2.417394772047557865e+02,-4.348379629502763591e-03,5.103691985682168308e-03,-1.357584865755099017e-04,1.982188304556473213e+00,-7.621474457837080357e-04,7.696903443134214817e-04
-5.394788834210873770e-08,2.437216655093122597e+02,-5.110527075286471627e-03,5.873382329995589790e-03,-5.893176901421231736e-06,1.981989420125444212e+00,-7.637749859389347112e-04,7.706974163954353682e-04
-5.947124789763340394e-06,2.457036549294377039e+02,-5.874302061225406338e-03,6.644079746391025158e-03,4.136711816898455694e-06,1.981795354718514091e+00,-7.643902849567901434e-04,7.709817500743945326e-04
-1.810412972864884700e-06,2.476854502841562180e+02,-6.638692346182196481e-03,7.415061496465419691e-03,2.574754896859003822e-06,1.981591623208515784e+00,-7.646458887439235019e-04,7.710624875684208429e-04
7.643419239941190156e-07,2.496670419073647338e+02,-7.403338234926119983e-03,8.186123984033840534e-03,1.232901071719249824e-06,1.981428934134811470e+00,-7.647630413211677428e-04,7.710864611424408932e-04
1.997242995713368946e-06,2.516484708414995453e+02,-8.168101276247287726e-03,8.957210445176281427e-03,5.824348741243920889e-07,1.981255309776202012e+00,-7.648198757187613106e-04,7.710929509490774270e-04
2.579677869837761035e-06,2.536297261512757473e+02,-8.932921151966049036e-03,9.728303396125358854e-03,2.843818270211559377e-07,1.981104647995465484e+00,-7.648485569866584483e-04,7.710945441528442579e-04
2.864059696858916972e-06,2.556108307992712128e+02,-9.697769708952707485e-03,1.049939794027820311e-02,1.437179276074296836e-07,1.980947276372688748e+00,-7.648640569934851002e-04,7.710956757226595376e-04
3.007777624466346656e-06,2.575917780756439015e+02,-1.046263376594619258e-02,1.127049361600086265e-02,7.447082946035927747e-08,1.980798445618745518e+00,-7.648716099316107270e-04,7.710956105828146306e-04
3.082248453926705933e-06,2.595725765212626470e+02,-1.122750537587780331e-02,1.204158922658367728e-02,3.917523689906018665e-08,1.980612212242533587e+00,-7.648764700946587836e-04,7.710958232118435979e-04
3.121423690825766120e-06,2.615531887335051806e+02,-1.199238184597246210e-02,1.281268504979552088e-02,2.073419745899352765e-08,1.980449965794093714e+00,-7.648786295572501670e-04,7.710948423886605091e-04
3.142157888284759648e-06,2.635336386992992743e+02,-1.275726047552971226e-02,1.358377989218418139e-02,1.092985183072263443e-08,1.980281606214816748e+00,-7.648788355803584627e-04,7.710956091966040399e-04
3.153087740115482282e-06,2.655139203055140911e+02,-1.352213931111007073e-02,1.435487550138078543e-02,5.645697944247827610e-09,1.980137543296621061e+00,-7.648808614159324087e-04,7.710959162777458048e-04
3.158733438059730110e-06,2.674940578488107121e+02,-1.428702017252600313e-02,1.512597141765853123e-02,2.760653245160656110e-09,1.979924860065409575e+00,-7.648809311888091211e-04,7.710957646944356647e-04
3.161494091304890766e-06,2.694739827088761217e+02,-1.505190110371481226e-02,1.589706718235296690e-02,1.161189634589689389e-09,1.979767861629284198e+00,-7.648805531202344105e-04,7.710966209911393476e-04
3.162655280939480455e-06,2.714537505705054059e+02,-1.581678165683504667e-02,1.666816380334410624e-02,2.558979775681584953e-10,1.979572805917939604e+00,-7.648812412125657878e-04,7.710955529976609713e-04
3.162911178917048614e-06,2.734333233764233455e+02,-1.658166289804761245e-02,1.743925935634176722e-02,-2.728251325443697170e-10,1.979402525096361387e+00,-7.648814828832457835e-04,7.710954927439457596e-04
3.162638353784504244e-06,2.754127259015197069e+02,-1.734654438093085824e-02,1.821035484908571297e-02,-5.956189421801894870e-10,1.979194527662741621e+00,-7.648812771063988325e-04,7.710949746750801748e-04
3.162042734842324055e-06,2.773919204291824485e+02,-1.811142565803725707e-02,1.898144982376079315e-02,-8.051424925109850221e-10,1.979011757853129438e+00,-7.648806228541388252e-04,7.710969217920894681e-04
