Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
7.920420433042546726e+00,1.188063058126834903e+01,1.448228567421927199e-05,3.861942900623630134e-05,6.600726906711811282e-01,9.901099430868036677e-01,1.206856524611500705e-06,3.218285607249590276e-06
8.580493123713727854e+00,1.287074052435515270e+01,1.568914219883077270e-05,4.183771461348589161e-05,6.600795291599794723e-01,9.901182228992855272e-01,1.206857978400055427e-06,3.218283980543204851e-06
9.240572652873707327e+00,1.386085874725443823e+01,1.689600017723082813e-05,4.505599859402909646e-05,6.600849371044628100e-01,9.901265028117922640e-01,1.206856521895630167e-06,3.218288174659552205e-06
9.900657589978170137e+00,1.485098525006623049e+01,1.810285669912645829e-05,4.827428676868864867e-05,6.600903450906017156e-01,9.901366900637142976e-01,1.206857975677162986e-06,3.218283637691671012e-06
1.056074793506877185e+01,1.584112194012994479e+01,1.930971467480362128e-05,5.149257040638031968e-05,6.600957530607800550e-01,9.901440163064485489e-01,1.206856519172747890e-06,3.218287831272497032e-06
1.122084368812955191e+01,1.683126595643639334e+01,2.051657119397636917e-05,5.471085823765281671e-05,6.601030684665278869e-01,9.901532498743996769e-01,1.206857972947263888e-06,3.218283294713427821e-06
1.188094675659607979e+01,1.782141920631079302e+01,2.172342916692363306e-05,5.792914153236624453e-05,6.601075227708275150e-01,9.901615298333474868e-01,1.206856516664893398e-06,3.218284578042122869e-06
1.254105427936690731e+01,1.881158073614414050e+01,2.293028568358852645e-05,6.114742611040836740e-05,6.601138844964715702e-01,9.901717172859036964e-01,1.206856515187176658e-06,3.218285861325112019e-06
1.320116816386337888e+01,1.980175245343004420e+01,2.413714219877570311e-05,6.436571197173347942e-05,6.601202462393818138e-01,9.901799973015918965e-01,1.206856513707701479e-06,3.218287145006403166e-06
1.386128841010276069e+01,2.079193245073163610e+01,2.534399871248340459e-05,6.758399911673988259e-05,6.601256543210443084e-01,9.901882773394845572e-01,1.206857967690221664e-06,3.218288428197946640e-06
1.452141406442380500e+01,2.178212072807112065e+01,2.655085668017362626e-05,7.080228754493782923e-05,6.601310623752194573e-01,9.901965572670832216e-01,1.206856511185826897e-06,3.218283891319329167e-06
1.518154512679902446e+01,2.277231728533820387e+01,2.775771319135945315e-05,7.402057143625715839e-05,6.601374241883597449e-01,9.902067448338698341e-01,1.206857964939285656e-06,3.218285174678910425e-06
1.584168255098738420e+01,2.376252403017207371e+01,2.896457115629873881e-05,7.723885661093606882e-05,6.601428322705320539e-01,9.902150249391930004e-01,1.206856508434894277e-06,3.218286457770720851e-06
1.650182538325791626e+01,2.475273905511126671e+01,3.017142766473363309e-05,8.045714306870678967e-05,6.601491941178174727e-01,9.902233050667454961e-01,1.206857962181339604e-06,3.218287741038849655e-06
1.716197457737573373e+01,2.574296236017801220e+01,3.137828562691497269e-05,8.367543080974563932e-05,6.601546022279833892e-01,9.902315850609575421e-01,1.206856505676958389e-06,3.218283204089745489e-06
1.782212917960371712e+01,2.673319394523896975e+01,3.258514213259193108e-05,8.689371401383538481e-05,6.601600104028690907e-01,9.902398652214259300e-01,1.206857959638414559e-06,3.218284487081863525e-06
1.848228919000658621e+01,2.772343381046039568e+01,3.379200009223034564e-05,9.011199850091724834e-05,6.601673259541200878e-01,9.902500529307936006e-01,1.206856502912005680e-06,3.218285770472317439e-06
1.914245651596070630e+01,2.871368386339118928e+01,3.499885659514235132e-05,9.333028427138956578e-05,6.601727341631473678e-01,9.902583331479952733e-01,1.206857956866448417e-06,3.218287053372983022e-06
1.980262925012385367e+01,2.970394219653918455e+01,3.620571455200879973e-05,9.654857132476254880e-05,6.601781423293111573e-01,9.902685207477297524e-01,1.206856500140039538e-06,3.218282516131361110e-06
2.046280739245316482e+01,3.069421071728691430e+01,3.741257105214883927e-05,9.976685384089390991e-05,6.601835505678792515e-01,9.902748936494703003e-01,1.206857954087462066e-06,3.218289619499954310e-06
2.112299094302104407e+01,3.168448561093638460e+01,3.861942900623630134e-05,1.029851434603938642e-04,6.601889587597398190e-01,9.902869890357450799e-01,1.206856497583104568e-06,3.218290902263481871e-06
2.178317990178078389e+01,3.267477259997212968e+01,3.982628550381940591e-05,1.062034343626573461e-04,6.601962744547336115e-01,9.902914538599105754e-01,1.206857951301469058e-06,3.218280544900484013e-06
2.244337617623551751e+01,3.366506405383204026e+01,4.103314345512087496e-05,1.094217149075578301e-04,6.602016826769023794e-01,9.903016417286778506e-01,1.206856494797118337e-06,3.218281828091526043e-06
2.310357785891241988e+01,3.465536569556071811e+01,4.223999994991799330e-05,1.126399967356493561e-04,6.602070909791422082e-01,9.903118300529314411e-01,1.206857948508469394e-06,3.218294750798687668e-06
2.376378494989156209e+01,3.564567752561364955e+01,4.344685789842646270e-05,1.158582914864480438e-04,6.602144066607991135e-01,9.903220175996381158e-01,1.206856492004118673e-06,3.218284393632933290e-06
2.442399935655236121e+01,3.663599954321328767e+01,4.465371439043058137e-05,1.190765758800809771e-04,6.602179075610905556e-01,9.903283904265336446e-01,1.206857945930494126e-06,3.218285676464806245e-06
2.508421726411345176e+01,3.762632793363982131e+01,4.586057233636107550e-05,1.222948615565457833e-04,6.602252232730414505e-01,9.903347632572305770e-01,1.206856489204105576e-06,3.218286959028949026e-06
2.574444248738649321e+01,3.861666269689705189e+01,4.706742882556518107e-05,1.255131485155747324e-04,6.602306316389743301e-01,9.903487660074574706e-01,1.206857943123467597e-06,3.218276601913338999e-06
2.640467311902546754e+01,3.960701146290450936e+01,4.827428676868864867e-05,1.287314251174880714e-04,6.602360399428199855e-01,9.903513241437096326e-01,1.206856486397092599e-06,3.218289524501550094e-06
2.706490915896828753e+01,4.059736278704821899e+01,4.948114325508574127e-05,1.319497146419896215e-04,6.602433557836064892e-01,9.903653274361730041e-01,1.206857940309420858e-06,3.218290806928514195e-06
2.772515251475189402e+01,4.158772811448439199e+01,5.068800119539516213e-05,1.351680054489181357e-04,6.602487641177496869e-01,9.903716998602405397e-01,1.206856483805097242e-06,3.218280449788157253e-06
2.838540127886964370e+01,4.257809981434463253e+01,5.189485767920025937e-05,1.383862858987062929e-04,6.602541724628387954e-01,9.903818879980406109e-01,1.206855027304283730e-06,3.218281732420658981e-06
2.904565545133248250e+01,4.356848170234267315e+01,5.310171270650454310e-05,1.416045676311269519e-04,6.602595809917310987e-01,9.903882614453323185e-01,1.206859391168147908e-06,3.218294654676155534e-06
2.970591503232421360e+01,4.455886996378800546e+01,5.430857209767269101e-05,1.448228622858031074e-04,6.602649893663503633e-01,9.904022643947953952e-01,1.206857934660320964e-06,3.218284297289007072e-06
3.036618002169056396e+01,4.554927222818280086e+01,5.551543003233301197e-05,1.480411465830921145e-04,6.602723052087178246e-01,9.904048221059724710e-01,1.206856478156004124e-06,3.218285579784330120e-06
3.102645232689928179e+01,4.653967705028877333e+01,5.672228651048901609e-05,1.512594321628764446e-04,6.602777136098012534e-01,9.904188256437720383e-01,1.206855021877228441e-06,3.218286862233981152e-06
3.168673004050908304e+01,4.753009587593254537e+01,5.792914153236624453e-05,1.544777190251104258e-04,6.602831222100604691e-01,9.904213827978693985e-01,1.206859385490987506e-06,3.218276504896977041e-06
3.234701316271914351e+01,4.852051725873041477e+01,5.913600091785723204e-05,1.576959955300074028e-04,6.602885306406776067e-01,9.904353869700912583e-01,1.206857929205205167e-06,3.218289426811546221e-06
3.300730169335982112e+01,4.951095264570050603e+01,6.034285884706243721e-05,1.609142849568189490e-04,6.602939390822086807e-01,9.904417600198769378e-01,1.206856472478864050e-06,3.218290709123991468e-06
3.366759563244202980e+01,5.050139440572038296e+01,6.154971531954130126e-05,1.641325756659429405e-04,6.603031624713509018e-01,9.904519478098663399e-01,1.206855016200108696e-06,3.218280351984285047e-06
3.432789879491338070e+01,5.149184635353024930e+01,6.275657033574140995e-05,1.673508560179272256e-04,6.603047562063153464e-01,9.904621362167063126e-01,1.206859380007817978e-06,3.218281634058232921e-06
3.498820355111969604e+01,5.248230848974695562e+01,6.396342971574922793e-05,1.705691376519854585e-04,6.603139796341892520e-01,9.904685099262451331e-01,1.206857923499997810e-06,3.218294555640114664e-06
3.564851753075388530e+01,5.347277699967320075e+01,6.517028763924922574e-05,1.737874322076255731e-04,6.603193881363296214e-01,9.904748824065450208e-01,1.206856466995714851e-06,3.218284198475580013e-06
3.630883691889021492e+01,5.446325188207974577e+01,6.637714410624494059e-05,1.770057164061011531e-04,6.603247966493981380e-01,9.904888862709384512e-01,1.206855010494941997e-06,3.218285480412430523e-06
3.696916171553961306e+01,5.545374076835068422e+01,6.758399911673988259e-05,1.802240018865135837e-04,6.603302053923982839e-01,9.904952594187292902e-01,1.206859374274570442e-06,3.218286762525572305e-06
3.762949192093201134e+01,5.644423602776941351e+01,6.879085849101445303e-05,1.834422886490391560e-04,6.603356139349969567e-01,9.905016325703144275e-01,1.206857917988794879e-06,3.218288044592960756e-06
3.828982753486700830e+01,5.743473766033972794e+01,6.999771640900324791e-05,1.866605766936321167e-04,6.603410224885308821e-01,9.905118204674039362e-01,1.206856461262494420e-06,3.218277687248367229e-06
3.895016855735553918e+01,5.842524948080713187e+01,7.120457287026574233e-05,1.898788543808804840e-04,6.603464310529858494e-01,9.905220097534126467e-01,1.206855004983766171e-06,3.218290608628153688e-06
3.961051498840852503e+01,5.941577149056054452e+01,7.241142787524950850e-05,1.930971449895086376e-04,6.603556548408491267e-01,9.905321977087240271e-01,1.206859368513269175e-06,3.218280251267026078e-06
4.027087064324937415e+01,6.040630368826926855e+01,7.361828724376277768e-05,1.963154252407756637e-04,6.603572484613380311e-01,9.905385716406200913e-01,1.206857912227520717e-06,3.218293172258478423e-06
4.093122789171071219e+01,6.139684225990988864e+01,7.482514515599029839e-05,1.995337184130341422e-04,6.603664720535817878e-01,9.905449441588913828e-01,1.206856455723251311e-06,3.218282814880843836e-06
4.159159436376429397e+01,6.238738720406878002e+01,7.603200161171354970e-05,2.027520012279149860e-04,6.603680656867325638e-01,9.905589490874078251e-01,1.206854999222519115e-06,3.218295735927942857e-06
4.225196242945102654e+01,6.337794615315618785e+01,7.723885661093606882e-05,2.059702969638429288e-04,6.603772895597472825e-01,9.905653216393517368e-01,1.206859362945958782e-06,3.218285378533828397e-06
4.291233971901077382e+01,6.436851147479553958e+01,7.844571597388202760e-05,2.091885823423767572e-04,6.603826982143559121e-01,9.905755096680906036e-01,1.206857906438192824e-06,3.218275020984401975e-06
4.357272241722512973e+01,6.535908698446363019e+01,7.965257388032022043e-05,2.124068573633611592e-04,6.603881068798713727e-01,9.905818837272306610e-01,1.206856449933964076e-06,3.218287942078907737e-06
4.423311052410500110e+01,6.634966886819086085e+01,8.085943033025418450e-05,2.156251453054400670e-04,6.603973305666457350e-01,9.905882562575527572e-01,1.206854993655235827e-06,3.218277584512947232e-06
4.489350785467164684e+01,6.734025712444841361e+01,8.206628532390942033e-05,2.188434228899530142e-04,6.603989245134087582e-01,9.906022614360665557e-01,1.206859357128590711e-06,3.218290505219145985e-06
4.555390677918505560e+01,6.833085938588448016e+01,8.327314468103801104e-05,2.220617133951721602e-04,6.604043332194109439e-01,9.906086340000399559e-01,1.206857900842869358e-06,3.218280147858723107e-06
4.621431111240446654e+01,6.932146801988452012e+01,8.448000258188088040e-05,2.252799935430308833e-04,6.604135569604423495e-01,9.906150081696125653e-01,1.206856444116596004e-06,3.218293068398551037e-06
4.687472466936490889e+01,7.031208302805413268e+01,8.568685902599747640e-05,2.284982866114294343e-04,6.604189656975094636e-01,9.906290118805287648e-01,1.206854987837908413e-06,3.218282710799603681e-06
4.753514363506241835e+01,7.130271203993466145e+01,8.689371401383538481e-05,2.317165693222290380e-04,6.604243747259488373e-01,9.906353861298669017e-01,1.206859351505199960e-06,3.218295631395159603e-06
4.819556800978836719e+01,7.229334742606452835e+01,8.810057336534058477e-05,2.349348649536241976e-04,6.604259684545894515e-01,9.906417587120728285e-01,1.206857894997461107e-06,3.218285273779705269e-06
4.885599397824295664e+01,7.328398918477660118e+01,8.930743126033804588e-05,2.381531502274039029e-04,6.604351922654529972e-01,9.906557624995713240e-01,1.206856438493232359e-06,3.218274916452946869e-06
4.951642917050840964e+01,7.427464494727617250e+01,9.051428769883127824e-05,2.413714251438568497e-04,6.604444161010434300e-01,9.906621368209300726e-01,1.206854981992540820e-06,3.218287836651901636e-06
5.017687358660945307e+01,7.526530708409710257e+01,9.172114268082381906e-05,2.445897129805087514e-04,6.604460101537199535e-01,9.906685094060492247e-01,1.206859345631737979e-06,3.218277479308609152e-06
5.083731959676317302e+01,7.625597559350315180e+01,9.292800202645555704e-05,2.478079904598173605e-04,6.604514189716823580e-01,9.906825150677605052e-01,1.206857889346043731e-06,3.218290399119284016e-06
5.149777101573485538e+01,7.724665810857091230e+01,9.413485991580160077e-05,2.510262808589366445e-04,6.604606428615653613e-01,9.906888876865309612e-01,1.206856432619811035e-06,3.218280041759511659e-06
5.215823165859642074e+01,7.823734699625744327e+01,9.534171634842141180e-05,2.542445609006961562e-04,6.604622366450243476e-01,9.906952621183080510e-01,1.206854976341136996e-06,3.218292961625806095e-06
5.281869389524144509e+01,7.922804225837575132e+01,9.654857132476254880e-05,2.574628538623219623e-04,6.604714608771757867e-01,9.907016347216597296e-01,1.206859339730235819e-06,3.218282604249608075e-06
5.347916535611862088e+01,8.021874389309741105e+01,9.775543066449278462e-05,2.606811364665715704e-04,6.604768694406928375e-01,9.907156405920147790e-01,1.206852063343291127e-06,3.218295523949531688e-06
5.413964222555931372e+01,8.120945953368942583e+01,9.896228272783607575e-05,2.638994319905211021e-04,6.604822789603304045e-01,9.907220132290177617e-01,1.206862247041631028e-06,3.218285166556853795e-06
5.480012450451964412e+01,8.220018154691844359e+01,1.001691449748777068e-04,2.671177171570779559e-04,6.604876878684322605e-01,9.907360172922921038e-01,1.206860790526912623e-06,3.218274809008755521e-06
5.546061219238807638e+01,8.319091756421073569e+01,1.013760057654046194e-04,2.703359919660867114e-04,6.604930961342958540e-01,9.907347603942611158e-01,1.206847693855297586e-06,3.218287728534176793e-06
5.612110528852237223e+01,8.418165232460499681e+01,1.025828534592599170e-04,2.735542796946208882e-04,6.604985057097536583e-01,9.907487664732173016e-01,1.206857877522060098e-06,3.218300647901575599e-06
5.678160379423212589e+01,8.517240109107821411e+01,1.037897113367819771e-04,2.767725803425224638e-04,6.605077297484456267e-01,9.907627686541218281e-01,1.206856421017872007e-06,3.218267013840761352e-06
5.744211152398057152e+01,8.616316385973233594e+01,1.049965677577998491e-04,2.799908473563632251e-04,6.605093242833319778e-01,9.907615137825303009e-01,1.206866604857497003e-06,3.218303209751830103e-06
5.810262084826390350e+01,8.715392537351486624e+01,1.062034343626573461e-04,2.832091505661150552e-04,6.605185476845036874e-01,9.907755159510429621e-01,1.206853508006012826e-06,3.218269575824372723e-06
5.876313939594840718e+01,8.814470088946590920e+01,1.074102878706633589e-04,2.864274201419394279e-04,6.605201415557857558e-01,9.907895243157440746e-01,1.206852051512382154e-06,3.218305771197243516e-06
5.942365953750419294e+01,8.913549041378165327e+01,1.086171399221757411e-04,2.896457259131366715e-04,6.605293663558953199e-01,9.907882633122397920e-01,1.206862235320416209e-06,3.218272137403143003e-06
6.008418890386008826e+01,9.012627867709389307e+01,1.098240021574961573e-04,2.928639980505398145e-04,6.605347753760071328e-01,9.908022696825611320e-01,1.206860778805711357e-06,3.218285056421428710e-06
6.074472367923609539e+01,9.111708094677645420e+01,1.110308629363018686e-04,2.960822831069612432e-04,6.605401836923476822e-01,9.908162761649208505e-01,1.206847682246500980e-06,3.218297975281637739e-06
6.140526386292844307e+01,9.210789722294137505e+01,1.122377106185483696e-04,2.993005810822428809e-04,6.605455934412916008e-01,9.908150171878133960e-01,1.206857865800913042e-06,3.218287617651085890e-06
6.206580945636973468e+01,9.309871224012918844e+01,1.134445684843492827e-04,3.025188686998939668e-04,6.605548176288209561e-01,9.908290215606001539e-01,1.206856409296752056e-06,3.218277260531247474e-06
6.272636427399855563e+01,9.408954126168978860e+01,1.146514248936460347e-04,3.057371459604252143e-04,6.605564123003162535e-01,9.908353964369354117e-01,1.206866592802009102e-06,3.218290178994909559e-06
6.338692068629887189e+01,9.508037665812672401e+01,1.158582914864480438e-04,3.089554361394201238e-04,6.605618206450074581e-01,9.908494008924293439e-01,1.206853496284960637e-06,3.218279821636546665e-06
6.404748250694387934e+01,9.607122605901915335e+01,1.170651449827330045e-04,3.121737159610566705e-04,6.605710448791057843e-01,9.908557758485727618e-01,1.206852039791343517e-06,3.218292740155882532e-06
6.470805355182298513e+01,9.706208183486772612e+01,1.182719970225243480e-04,3.153920087012125530e-04,6.605802698987446320e-01,9.908621485615185520e-01,1.206862223487027122e-06,3.218282382781093975e-06
6.536863382172172976e+01,9.805294398342924467e+01,1.194788592460113751e-04,3.186102910839936470e-04,6.605818638823848232e-01,9.908685212437120526e-01,1.206860766972349375e-06,3.218272025472929641e-06
6.602921568560411458e+01,9.904381250467295672e+01,1.206857200129837245e-04,3.218285631094665766e-04,6.605834570870001698e-01,9.908825280971740312e-01,1.206847670303539712e-06,3.218284943595718563e-06
6.668979914269111475e+01,1.000346950327701308e+02,1.218925676832872642e-04,3.250468480530622952e-04,6.605926821670493609e-01,9.908889031636789468e-01,1.206857853967605271e-06,3.218297861782475414e-06
6.735039182485816411e+01,1.010255839359338097e+02,1.230994255372548694e-04,3.282651459148447706e-04,6.606019065034018922e-01,9.908952758948430528e-01,1.206856397463484942e-06,3.218287504374727111e-06
6.801099373136156601e+01,1.020164792118286528e+02,1.243062819347183544e-04,3.314834334192194977e-04,6.606035013115558741e-01,9.909092805433488138e-01,1.206866580856377985e-06,3.218277147033548821e-06
6.867159723267312188e+01,1.030073884923720016e+02,1.255131485155747324e-04,3.347017105662530466e-04,6.606127248874003044e-01,9.909156556819027628e-01,1.206853484451720629e-06,3.218290065045749122e-06
6.933220995756052218e+01,1.039983041480539043e+02,1.267200020000264530e-04,3.379200006312987957e-04,6.606143189089834777e-01,9.909220284159516723e-01,1.206852027958184824e-06,3.218279707466208985e-06
6.999282427646950566e+01,1.049892261764698560e+02,1.279268540279846378e-04,3.411382803387650047e-04,6.606235441297201305e-01,9.909360356068930287e-01,1.206862211319446269e-06,3.218292625312092672e-06
7.065344782059922579e+01,1.059801622120767490e+02,1.291337162393040841e-04,3.443565729640770973e-04,6.606251381793413202e-01,9.909424083746216638e-01,1.206860755026840232e-06,3.218282268159999241e-06
7.131407295877856711e+01,1.069711046204513707e+02,1.303405769943309243e-04,3.475748552322370966e-04,6.606343617865206852e-01,9.909487836235228997e-01,1.206847658470421676e-06,3.218295185395639735e-06
7.197470732056508780e+01,1.079620534040748936e+02,1.315474246528013460e-04,3.507931504176327363e-04,6.606435870861275816e-01,9.909627884712364221e-01,1.206857841800132837e-06,3.218284828227066432e-06
7.263535090765121538e+01,1.089530161925461300e+02,1.327542824946014788e-04,3.540114352458598027e-04,6.606451811639146854e-01,9.909691612418924933e-01,1.206856385518070666e-06,3.218274470903181167e-06
7.329599608881513007e+01,1.099439853537880225e+02,1.339611388801195495e-04,3.572297097167629839e-04,6.606467760995116123e-01,9.909755365628001300e-01,1.206866568798586154e-06,3.218287388186309717e-06
7.395664286491464168e+01,1.109349608903508226e+02,1.351680054489181357e-04,3.604479971049492936e-04,6.606559997534873219e-01,9.909819093180232130e-01,1.206853472506387668e-06,3.218277031067880763e-06
7.461729886466812900e+01,1.119259427996688459e+02,1.363748589214245233e-04,3.636662741360171744e-04,6.606652242852106838e-01,9.909959168632127557e-01,1.206852016012824758e-06,3.218289948184692700e-06
7.527796408895333968e+01,1.129169387165320586e+02,1.375817109374373481e-04,3.668845640842018671e-04,6.606668192720661636e-01,9.910022923021983843e-01,1.206862199261762858e-06,3.218302865143536379e-06
7.593863090822540585e+01,1.139079410088342570e+02,1.387885731366991109e-04,3.701028669493454035e-04,6.606760438502163879e-01,9.910162946759299984e-01,1.206860742747139321e-06,3.218269233462762741e-06
7.659930695207562223e+01,1.148989573035101870e+02,1.399954338794462503e-04,3.733211361828081662e-04,6.606852675539585107e-01,9.910226701486521961e-01,1.206847646525197135e-06,3.218282150627008523e-06
7.725999221962958075e+01,1.158899799736588392e+02,1.412022815259714474e-04,3.765394183334351747e-04,6.606868625920583327e-01,9.910290456596442255e-01,1.206857829742530742e-06,3.218295067411349863e-06
7.792067908222163908e+01,1.168810090193184834e+02,1.424091393557139781e-04,3.797577134008465246e-04,6.606884567357695914e-01,9.910354184667369282e-01,1.206856373460468571e-06,3.218284710021490896e-06
7.858136753895740867e+01,1.178720444377852203e+02,1.436159957291744467e-04,3.829759981108680155e-04,6.606976822982773001e-01,9.910494263493774270e-01,1.206866556628660714e-06,3.218297626861506017e-06
7.924206522125568597e+01,1.188630938641345978e+02,1.448228622858031074e-04,3.861942957377295215e-04,6.607069060487589240e-01,9.910557991901214336e-01,1.206853460226849388e-06,3.218287269455167177e-06
7.990277212730444489e+01,1.198541496633247192e+02,1.460297157460299568e-04,3.894125830071846887e-04,6.607085002206645186e-01,9.910621720000705182e-01,1.206852003955331083e-06,3.218276912115615191e-06
8.056348062752510941e+01,1.208452118353247897e+02,1.472365677499852879e-04,3.926308599193003039e-04,6.607177258620282601e-01,9.910761771939036180e-01,1.206862187091918732e-06,3.218266554842579008e-06
8.122419835338713767e+01,1.218362880125186933e+02,1.484434299370772066e-04,3.958491264741428829e-04,6.607193200619434492e-01,9.910825557065123803e-01,1.206860730577349406e-06,3.218302745141383633e-06
8.188491767344908112e+01,1.228273705682252057e+02,1.496502906676545560e-04,3.990674292192842665e-04,6.607285438437884295e-01,9.910889285654320702e-01,1.206847634467757670e-06,3.218292387702139257e-06
8.254564621729286955e+01,1.238184594967906378e+02,1.508571383021223137e-04,4.022857216069864058e-04,6.607301390093169857e-01,9.911029338818906353e-01,1.206857817572795036e-06,3.218282030329573315e-06
8.320637635630218654e+01,1.248095624306725284e+02,1.520639961196951087e-04,4.055040036373159791e-04,6.607393637828806732e-01,9.911093067284610925e-01,1.206856361068742471e-06,3.218271673023685806e-06
8.386711572008506721e+01,1.258006717374009895e+02,1.532708524807638512e-04,4.087222753103396649e-04,6.607485895649318763e-01,9.911156854435319019e-01,1.206866544346574558e-06,3.218307862690237935e-06
8.452786430964999909e+01,1.267917874228445214e+02,1.544777190251104258e-04,4.119405831730299028e-04,6.607501828295880841e-01,9.911220523752746203e-01,1.206853448057167892e-06,3.218250958462109349e-06
8.518861449247958717e+01,1.277829094752197960e+02,1.556845724731675937e-04,4.151588341314920122e-04,6.607594076589862198e-01,9.911436962940030071e-01,1.206851991563686298e-06,3.218287147962399074e-06
8.584937390013857339e+01,1.287740531715137990e+02,1.568914244647312800e-04,4.183771212794544113e-04,6.607610029191448575e-01,9.911424426343842242e-01,1.206862174809940997e-06,3.218323337079965433e-06
8.651013490305771825e+01,1.297651956141481833e+02,1.580982866395412210e-04,4.215954446165343767e-04,6.607702277949272229e-01,9.911488094768685642e-01,1.206860718295398776e-06,3.218266433423590863e-06
8.717090513085264547e+01,1.307563444236250518e+02,1.593051473578366197e-04,4.248137110499579676e-04,6.607718210541833059e-01,9.911551884098059872e-01,1.206847622298211700e-06,3.218302622152904423e-06
8.783167695190682878e+01,1.317474996120348578e+02,1.605119949801348314e-04,4.280320136721108720e-04,6.607810469754866745e-01,9.911768266438230057e-01,1.206857805290871511e-06,3.218292264714473199e-06
8.849245799888231545e+01,1.327386764386786808e+02,1.617188527854257029e-04,4.312503059368253452e-04,6.607826412695345653e-01,9.911831995759143865e-01,1.206856348786873156e-06,3.218281907564656593e-06
8.915324064015185002e+01,1.337298596382545952e+02,1.629257091342125761e-04,4.344685878443900018e-04,6.607918672526693626e-01,9.911743070095440089e-01,1.206866531730364398e-06,3.218271550037591841e-06
8.981403250740451938e+01,1.347210339452641392e+02,1.641325756659429405e-04,4.376868593944275936e-04,6.608010911777597585e-01,9.911959452986138785e-01,1.206853435775379893e-06,3.218261193021132102e-06
9.047483359858227914e+01,1.357122298905627531e+02,1.653394291017183204e-04,4.409051205874487257e-04,6.608026854999877742e-01,9.912175900643092064e-01,1.206851979281898298e-06,3.218297381035197489e-06
9.113563628408226691e+01,1.367034474806270623e+02,1.665462810810002187e-04,4.441234179684839232e-04,6.608119115619928152e-01,9.912086974487692714e-01,1.206862162415802547e-06,3.218287023852475347e-06
9.179644819564425973e+01,1.376946561780758316e+02,1.677531432434160212e-04,4.473417049923363985e-04,6.608135059122304256e-01,9.912150703191286993e-01,1.206860705901287431e-06,3.218276666292505060e-06
9.245726170155649015e+01,1.386858712483949603e+02,1.689600039493173087e-04,4.505599816586289036e-04,6.608227298686699669e-01,9.912367153702632550e-01,1.206847609794541726e-06,3.218312854201511256e-06
9.311808443142516012e+01,1.396771079637652235e+02,1.701668515591118504e-04,4.537782945128304149e-04,6.608243253075585244e-01,9.912430818251323217e-01,1.206857792896841482e-06,3.218255951888571598e-06
9.377890875673271864e+01,1.406683510455903559e+02,1.713737093520086919e-04,4.569965504647189865e-04,6.608335503787401422e-01,9.912494612918862913e-01,1.206856336392870231e-06,3.218292139409324997e-06
9.443974230711145879e+01,1.416596005068822421e+02,1.725805656884015621e-04,4.602148426041283115e-04,6.608351458609575957e-01,9.912558342296051705e-01,1.206866519224011024e-06,3.218281781816503383e-06
