Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.881284700819702493e+01,3.762569278053801014e+01,1.834422928371255978e-05,1.329956608722867824e-04,9.903078996627989738e-01,1.980616374043563610e+00,9.654853910910615028e-07,6.999773007159467830e-06
1.980315490785982391e+01,3.960630915458157375e+01,1.930971467480362128e-05,1.399954338794462503e-04,9.903231635684335288e-01,1.980647909363007386e+00,9.654859139587163019e-07,6.999770570142137271e-06
2.079347807142825744e+01,4.158695706394458114e+01,2.027520058876233758e-05,1.469952044495883875e-04,9.903384274825910438e-01,1.980675629463370058e+00,9.654849817965692157e-07,6.999768132611003304e-06
2.178381649891084848e+01,4.356763269340795119e+01,2.124068557055890680e-05,1.539949725821993908e-04,9.903555988567767088e-01,1.980710980172055713e+00,9.654855046622013001e-07,6.999765694788110532e-06
2.277417209776762519e+01,4.554834367358000691e+01,2.220617107522110810e-05,1.609947382769875014e-04,9.903708628838856498e-01,1.980742516241456030e+00,9.654860279695000802e-07,6.999774896294420901e-06
2.376454296065151084e+01,4.752908618982146294e+01,2.317165710319060818e-05,1.679945131732819223e-04,9.903861269151974511e-01,1.980770236504632464e+00,9.654850955850949367e-07,6.999772457725054933e-06
2.475492908756670829e+01,4.950985642632609540e+01,2.413714219877570311e-05,1.749942856310069772e-04,9.904013910573361557e-01,1.980805587536323742e+00,9.654870736901017983e-07,6.999770018863875950e-06
2.574533047862404445e+01,5.149066201386241914e+01,2.510262927246580491e-05,1.819940556498708532e-04,9.904185625645816060e-01,1.980837123295536628e+00,9.654861417477529856e-07,6.999767579933009872e-06
2.673574904118862605e+01,5.347149913715795577e+01,2.606811541421355790e-05,1.889938232298038630e-04,9.904338267130405882e-01,1.980864844320699092e+00,9.654852093631208373e-07,6.999776779783472474e-06
2.772618286790166664e+01,5.545236398147865486e+01,2.703360062357667873e-05,1.959936000095873355e-04,9.904490908974068475e-01,1.980900195675381781e+00,9.654842772023357800e-07,6.999774339662179516e-06
2.871663195879907349e+01,5.743326417715403664e+01,2.799908490077901451e-05,2.029933743492495150e-04,9.904662626080131815e-01,1.980931731677465280e+00,9.654862555197242947e-07,6.999771899693081438e-06
2.970709822140708667e+01,5.941419590883150192e+01,2.896457115629873881e-05,2.099931462489425965e-04,9.904815268736442135e-01,1.980959452220105277e+00,9.654853233569131346e-07,6.999769459432332976e-06
3.069757974828073088e+01,6.139515536105160720e+01,2.993005647965565194e-05,2.169929157083749294e-04,9.904967912673718899e-01,1.980994803851679364e+00,9.654873012225925310e-07,6.999767018435844920e-06
3.168807653954810277e+01,6.337615016490328657e+01,3.089554378087824447e-05,2.239926827268107744e-04,9.905120555154702799e-01,1.981022524472102475e+00,9.654834590338827352e-07,6.999764577591633058e-06
3.267858859506357305e+01,6.535717268937538904e+01,3.186102723991212721e-05,2.309924473044024074e-04,9.905273200847730664e-01,1.981061693460461015e+00,9.654883473626788459e-07,6.999785413624374890e-06
3.366911591514834612e+01,6.733823438283585006e+01,3.282651558727480606e-05,2.379922327180267823e-04,9.905444918177366276e-01,1.981089412691048324e+00,9.654845049555395818e-07,6.999759694421186281e-06
3.465966040696608275e+01,6.931932379552689838e+01,3.379200009223034564e-05,2.449919924124479686e-04,9.905616637910057420e-01,1.981117135087359316e+00,9.654864830335938551e-07,6.999780529766679461e-06
3.565022207075708849e+01,7.130044093061425770e+01,3.475748657526393949e-05,2.519917729422146480e-04,9.905750208741608276e-01,1.981152487272524354e+00,9.654855508703388497e-07,6.999778087207828969e-06
3.664079709163124932e+01,7.328159341788678205e+01,3.572297212613427834e-05,2.589915510294224770e-04,9.905921928249270536e-01,1.981180206428064139e+00,9.654846187088931067e-07,6.999752367396457151e-06
3.763138928445617637e+01,7.526277362431484619e+01,3.668845674484317145e-05,2.659913033968189342e-04,9.906055500885884157e-01,1.981215560503130746e+00,9.654865967783008676e-07,6.999773201600068603e-06
3.862199483454476479e+01,7.724398918481797693e+01,3.765394334162147232e-05,2.729910765984190028e-04,9.906227221206194145e-01,1.981243281487806485e+00,9.654856646148290218e-07,6.999770757944222353e-06
3.961261755666538420e+01,7.922523246630578342e+01,3.861942900623630134e-05,2.799908473563632251e-04,9.906398941940466329e-01,1.981278635931772669e+00,9.654847324531596621e-07,6.999791590912873319e-06
4.060325745085943083e+01,8.120651110223755609e+01,3.958491373868946100e-05,2.869906389472760984e-04,9.906532515780170911e-01,1.981313986788094894e+00,9.654867107359519631e-07,6.999765870260648507e-06
4.159391070243744792e+01,8.318782508902565098e+01,4.055040044942541296e-05,2.939904048175367469e-04,9.906704237326877660e-01,1.981334076251883403e+00,9.654857783502322245e-07,6.999763425951895709e-06
4.258458112617013569e+01,8.516915916527753438e+01,4.151588622777564519e-05,3.009901682434886427e-04,9.906875959288186095e-01,1.981377062801726652e+00,9.654848464103703005e-07,6.999784257334792578e-06
4.357526872209895430e+01,8.715053622807926104e+01,4.248137107418601549e-05,3.079899525008234352e-04,9.907009534330484257e-01,1.981404782052322844e+00,9.654868242404472081e-07,6.999758536518473767e-06
4.456596967553200273e+01,8.913194101013158388e+01,4.344685789842646270e-05,3.149897110373419090e-04,9.907181257104156202e-01,1.981432505390230858e+00,9.654858922985727339e-07,6.999779366770330930e-06
4.555668780124241835e+01,9.111337351552181474e+01,4.441234379072503543e-05,3.219894904041122399e-04,9.907352980292003508e-01,1.981467858590207243e+00,9.654849599144318647e-07,6.999776921191218446e-06
4.654742309927161870e+01,9.309484137411202198e+01,4.537782875063946729e-05,3.289892673253034584e-04,9.907486556537250522e-01,1.981495577765713278e+00,9.654869381799175885e-07,6.999751199766824847e-06
4.753817175492534375e+01,9.507633695187773526e+01,4.634331568881938488e-05,3.359890185250702832e-04,9.907658279125541867e-01,1.981530933316307141e+00,9.654830958148385924e-07,6.999772028877017122e-06
4.852893758283789793e+01,9.705786788519404240e+01,4.730879878463422348e-05,3.429887905539473003e-04,9.907791857550520831e-01,1.981558654781707673e+00,9.654879840544251931e-07,6.999769582201179931e-06
4.951971676859295002e+01,9.903942653997575007e+01,4.827428676868864867e-05,3.499885601361484803e-04,9.907963582363450428e-01,1.981594010701073216e+00,9.654870518882699469e-07,6.999790410076465932e-06
5.051051312682929506e+01,1.010210205506768233e+02,4.923977382057691862e-05,3.569883505462249462e-04,9.908135306092091810e-01,1.981629362111348769e+00,9.654832095314037823e-07,6.999764688033589203e-06
5.150132665743850424e+01,1.030026499127881721e+02,5.020525703010832240e-05,3.639881152342585354e-04,9.908268885806279513e-01,1.981657083746654280e+00,9.654880977539006463e-07,6.999762240261027304e-06
5.249215354601913219e+01,1.049843069965348263e+02,5.117074512786222304e-05,3.709878774745195627e-04,9.908440608733357635e-01,1.981684807856026964e+00,9.654813452137300193e-07,6.999783066994811048e-06
5.348299760689246796e+01,1.069659918043908533e+02,5.213622647307595306e-05,3.779876605415143738e-04,9.908612338242477335e-01,1.981720159351397115e+00,9.654862334285900342e-07,6.999757344344076371e-06
5.447385884071671569e+01,1.089477119637422504e+02,5.310171270650454310e-05,3.849874178858584501e-04,9.908745916075574200e-01,1.981747883630546880e+00,9.654853012658229199e-07,6.999778169946983038e-06
5.546473343232427311e+01,1.109294598473727973e+02,5.406719800777036602e-05,3.919871960558054332e-04,9.908917646570287729e-01,1.981783235218259165e+00,9.654901896838420931e-07,6.999752447260903371e-06
5.645562519698130188e+01,1.129112430825910565e+02,5.503268819745420811e-05,3.989869485030663365e-04,9.909089370965347143e-01,1.981810962340077253e+00,9.654834369400718506e-07,6.999796545435396904e-06
5.744653413407783660e+01,1.148930540449311337e+02,5.599817163439427996e-05,4.059867450485017334e-04,9.909222953258094435e-01,1.981846311393255178e+00,9.654883251284163462e-07,6.999747548626724953e-06
5.843745642940364604e+01,1.168749003563243889e+02,5.696365995952269631e-05,4.129864925971284584e-04,9.909394678292926528e-01,1.981881671375774090e+00,9.654815728435482258e-07,6.999791645566583263e-06
5.942839589723293869e+01,1.188567820277001630e+02,5.792914153236624453e-05,4.199862842426950417e-04,9.909528261382050118e-01,1.981909393505972616e+00,9.654864608022315962e-07,6.999789195253898304e-06
6.041934872337114371e+01,1.208386914212061356e+02,5.889462799316847613e-05,4.269860734379489400e-04,9.909699990630400634e-01,1.981937109907178751e+00,9.654855288610483008e-07,6.999740198326126744e-06
6.141031872243418377e+01,1.228206285311133144e+02,5.986011352202952443e-05,4.339858136362750667e-04,9.909871720292713348e-01,1.981972470389393948e+00,9.654845964776121630e-07,6.999784293635995507e-06
6.240130589446345510e+01,1.248026010015027083e+02,6.082559811850713659e-05,4.409855979299110622e-04,9.910005304729168074e-01,1.982000192582574982e+00,9.654894848576571552e-07,6.999781842448738866e-06
6.339230642493637191e+01,1.267846011940852833e+02,6.179108760336479375e-05,4.479853797723598011e-04,9.910215180881394303e-01,1.982043180492738088e+00,9.654827323766162041e-07,6.999779390526230521e-06
6.438332794302451134e+01,1.287666443745780214e+02,6.275657033574140995e-05,4.549851591628860316e-04,9.910310616784414606e-01,1.982055637031976403e+00,9.654876205269797423e-07,6.999776938756106792e-06
6.537435900470295280e+01,1.307487000116099978e+02,6.372205795626838969e-05,4.619849361016421384e-04,9.910482348071809611e-01,1.982098618951596336e+00,9.654866883615427801e-07,6.999727941999910226e-06
6.636540723951013376e+01,1.327307986305615941e+02,6.468754464462993248e-05,4.689846640436420486e-04,9.910654079773735248e-01,1.982126347382831000e+00,9.654857561978947515e-07,6.999772034223272245e-06
6.735647264748750729e+01,1.347129249779444251e+02,6.565303040082782723e-05,4.759844360778653209e-04,9.910825811889623083e-01,1.982169335875454408e+00,9.654848240360492089e-07,6.999769581356749069e-06
6.834755522867646960e+01,1.366950943138198795e+02,6.661851522486387644e-05,4.829842056592220699e-04,9.910921245318178308e-01,1.982197064859548163e+00,9.654838918760061525e-07,6.999813671694087198e-06
6.933864735320828743e+01,1.386772913786794277e+02,6.758399911673988259e-05,4.899840193309161571e-04,9.911169281383820362e-01,1.982209514646143589e+00,9.654887799960526875e-07,6.999764674645589727e-06
7.032976428134666946e+01,1.406595008933255713e+02,6.854948789673593528e-05,4.969837840055617469e-04,9.911264711458329657e-01,1.982267769894491494e+00,9.654820275556896467e-07,6.999762220682775524e-06
7.132089075249250243e+01,1.426417686632200628e+02,6.951496992429162492e-05,5.039835462262445224e-04,9.911436449292381212e-01,1.982280226011027935e+00,9.654869158901236087e-07,6.999759766872400146e-06
7.231203439742174055e+01,1.446240488892310907e+02,7.048045684018174853e-05,5.109833059931169225e-04,9.911608183447810916e-01,1.982323215178269038e+00,9.654859835039972943e-07,6.999757312770699645e-06
7.330319521576652164e+01,1.466063721044093597e+02,7.144594282368574583e-05,5.179830633058876222e-04,9.911779918017344926e-01,1.982350944763425105e+00,9.654850515637626758e-07,6.999801399577929711e-06
7.429437320756825613e+01,1.485887230491727848e+02,7.241142787524950850e-05,5.249828647054655519e-04,9.911875353457588744e-01,1.982378660602364562e+00,9.654841191812413336e-07,6.999752402923214468e-06
7.528556074291401501e+01,1.505711017097751494e+02,7.337691199443074983e-05,5.319826171083887664e-04,9.912047093147435817e-01,1.982406390342532632e+00,9.654890074891394475e-07,6.999796488718124966e-06
7.627676545222875859e+01,1.525535081001176820e+02,7.434240100191988928e-05,5.389824135971068913e-04,9.912218824430851782e-01,1.982449373088030598e+00,9.654822548600574660e-07,6.999747491910103536e-06
7.726798733467184377e+01,1.545359574732057126e+02,7.530788325677994675e-05,5.459821610890169949e-04,9.912390565064725934e-01,1.982477103196828239e+00,9.654871431603255071e-07,6.999791576470649861e-06
7.825922639117831636e+01,1.565184345764025409e+02,7.627337039994027226e-05,5.529819526654876447e-04,9.912562301673801812e-01,1.982504818822320658e+00,9.654862109957965642e-07,6.999742579953411453e-06
7.925048262134569654e+01,1.585009393952248615e+02,7.723885661093606882e-05,5.599816952454410562e-04,9.912734038696697780e-01,1.982547816526533779e+00,9.654852788330701074e-07,6.999786663057657420e-06
8.024175602521536632e+01,1.604834872117513953e+02,7.820434188976913893e-05,5.669814819084987136e-04,9.912829476148061758e-01,1.982560272161606463e+00,9.654843464501286368e-07,6.999784205973099901e-06
8.123303897283017250e+01,1.624660474839130018e+02,7.916982623621926756e-05,5.739812661144718135e-04,9.913001218638299861e-01,1.982603262769799812e+00,9.654892349459054347e-07,6.999781748597217260e-06
8.222433909469400248e+01,1.644486507466828016e+02,8.013531547116517300e-05,5.809810478630690308e-04,9.913172952028759255e-01,1.982646245942788710e+00,9.654824821280503025e-07,6.999732751773800159e-06
8.321565638989687841e+01,1.664312969926255903e+02,8.110079795329322330e-05,5.879807806148428309e-04,9.913344695462456002e-01,1.982658709075877823e+00,9.654873706161970276e-07,6.999776832631470803e-06
8.420699085944312401e+01,1.684139557017014681e+02,8.206628532390942033e-05,5.949805574474743017e-04,9.913516434524893839e-01,1.982701700174175130e+00,9.654864382292169039e-07,6.999774374381504370e-06
8.519834250289561339e+01,1.703966574018756432e+02,8.303177176213863723e-05,6.019803318218558061e-04,9.913611873647454331e-01,1.982729423496891741e+00,9.654855060660432137e-07,6.999771915618276628e-06
8.618970369026035883e+01,1.723793868253725350e+02,8.399725726820468045e-05,6.089801037374740827e-04,9.913859913818328096e-01,1.982757146804885906e+00,9.654845739046855621e-07,6.999769456563832183e-06
8.718108968164219164e+01,1.743621439721774209e+02,8.496274184210936601e-05,6.159798731940379149e-04,9.913955358754122926e-01,1.982784870098328156e+00,9.654894621442789392e-07,6.999766997439781958e-06
8.817248521751760393e+01,1.763449288422757490e+02,8.592823130425364495e-05,6.229796401914776969e-04,9.914127094252478400e-01,1.982827870072355836e+00,9.654827095817398661e-07,6.999811074560641395e-06
8.916389792694285177e+01,1.783277567123481049e+02,8.689371401383538481e-05,6.299794512660383383e-04,9.914298840485287201e-01,1.982855585348517025e+00,9.654875978137031703e-07,6.999762077326528512e-06
9.015532781099138049e+01,1.803106122976966219e+02,8.785920161164908798e-05,6.369792133433648668e-04,9.914394281279044208e-01,1.982883308811494771e+00,9.654866654262758132e-07,6.999759617328611336e-06
9.114676723911928491e+01,1.822934956065081167e+02,8.882468827707536380e-05,6.439789729606934781e-04,9.914566023062008071e-01,1.982926300982086332e+00,9.654857334846859420e-07,6.999757157039585877e-06
9.213822384142548572e+01,1.842764219074902030e+02,8.979017401056004974e-05,6.509787301177330640e-04,9.914814066128343484e-01,1.982938764462289782e+00,9.654848011008771097e-07,6.999801231470106043e-06
9.312970524803832006e+01,1.862593606719524928e+02,9.075565881166092685e-05,6.579785313492031700e-04,9.914909507944145162e-01,1.982981748247198084e+00,9.654838691628922108e-07,6.999752234817667625e-06
9.412119619883273458e+01,1.882423424201996909e+02,9.172114268082381906e-05,6.649782835840208376e-04,9.915081256504834073e-01,1.983024749753951710e+00,9.654887571424939068e-07,6.999796308236301903e-06
9.511270432448321799e+01,1.902253671699536426e+02,9.268663143796631297e-05,6.719780798922571395e-04,9.915176693376679395e-01,1.983037195667236574e+00,9.654820048426705726e-07,6.999747311430774138e-06
9.610422199382088593e+01,1.922084043656208792e+02,9.365211344280898354e-05,6.789778272036879137e-04,9.915424743898171300e-01,1.983080197542392398e+00,9.654868928146286434e-07,6.999791383615369504e-06
9.709576446821070306e+01,1.941914845631632716e+02,9.461760033562361218e-05,6.859776185873032832e-04,9.915520187044108980e-01,1.983107912391687933e+00,9.654859606505875914e-07,6.999742387100841602e-06
9.808731648691511396e+01,1.961745924755549595e+02,9.558308629627419977e-05,6.929773609744041248e-04,9.915691931694539107e-01,1.983135645378922618e+00,9.654850284883490256e-07,6.999786457829353450e-06
9.907888568008456787e+01,1.981577281209338821e+02,9.654857132476254880e-05,6.999771474322334782e-04,9.915863676759641976e-01,1.983163369321204073e+00,9.654840963279129459e-07,6.999783994558663597e-06
1.000704720477605321e+02,2.001408914902550862e+02,9.751405542109046175e-05,7.069769314267921418e-04,9.916035428120011375e-01,1.983206353533660149e+00,9.654889842733487210e-07,6.999734997925632397e-06
1.010620755905725332e+02,2.021240978437887463e+02,9.847954440536381047e-05,7.139766664247177742e-04,9.916130872596085055e-01,1.983234086966774612e+00,9.654880521052690160e-07,6.999779067247283507e-06
1.020536886778321417e+02,2.041073319307555209e+02,9.944503245746907948e-05,7.209764454919650577e-04,9.916378920478194914e-01,1.983261811078506298e+00,9.654871201610228494e-07,6.999776602658854333e-06
1.030453265698799612e+02,2.060905937418340272e+02,1.004105195776301023e-04,7.279762220946239121e-04,9.916474365635394861e-01,1.983304805179614050e+00,9.654861877745170642e-07,6.999774138223297665e-06
1.040369740064435007e+02,2.080738985470136413e+02,1.013760057654046194e-04,7.349759962328472097e-04,9.916646112739897490e-01,1.983317259364838492e+00,9.654852558338623174e-07,6.999771673274479689e-06
1.050286386177174904e+02,2.100572158063784798e+02,1.023414910212384817e-04,7.419757679061216894e-04,9.916817860257793882e-01,1.983360253650118921e+00,9.654843234509615044e-07,6.999769208034445009e-06
1.060203204037432698e+02,2.120405760600285987e+02,1.033069753446894432e-04,7.489755371141561344e-04,9.916989608190363015e-01,1.983403248241046413e+00,9.654833912918806774e-07,6.999766742725129810e-06
1.070120193645623061e+02,2.140239793082696451e+02,1.042724587359813239e-04,7.559753038568812642e-04,9.917085054563443691e-01,1.983415702275408421e+00,9.654824593566198364e-07,6.999764276680942379e-06
1.080037278700186505e+02,2.160073950105450535e+02,1.052379411953379437e-04,7.629750681335622066e-04,9.917256815862742769e-01,1.983458707185945968e+00,9.654931673194023590e-07,6.999808341032610730e-06
1.089954535516049248e+02,2.179908537177309995e+02,1.062034343626573461e-04,7.699748764745948174e-04,9.917504854441716589e-01,1.983486421578703585e+00,9.654805948142045156e-07,6.999759344058814788e-06
1.099872040370490964e+02,2.199743401393097031e+02,1.071689149574715506e-04,7.769746358186536321e-04,9.917600301836273502e-01,1.983514156319614585e+00,9.654796628843375804e-07,6.999803407176769486e-06
1.109789640672327238e+02,2.219578542956293177e+02,1.081343946203558882e-04,7.839744392258304016e-04,9.917695762455736030e-01,1.983541860087228770e+00,9.654903708188224262e-07,6.999707880783767079e-06
1.119707336434782974e+02,2.239413961557165464e+02,1.090998849911747106e-04,7.909741471066141687e-04,9.917943815152767684e-01,1.983584865763873495e+00,9.654894386480593208e-07,6.999751943319505211e-06
1.129625280249935741e+02,2.259249810214804199e+02,1.100653744298227699e-04,7.979738990499336739e-04,9.918039263652076443e-01,1.983612600950380056e+00,9.654885064790987015e-07,6.999796004365007457e-06
1.139543319513587818e+02,2.279085936224308000e+02,1.110308629363018686e-04,8.049736950542986814e-04,9.918287303946300426e-01,1.983640315022825007e+00,9.654759342611060136e-07,6.999747007563924921e-06
1.149461606817534118e+02,2.298922339374536250e+02,1.119963388705629746e-04,8.119734420618626063e-04,9.918382766389868266e-01,1.983683321649579057e+00,9.654866421578335188e-07,6.999791067375713514e-06
1.159379989583923987e+02,2.318759172591032041e+02,1.129618255127208082e-04,8.189732331292383198e-04,9.918478215763855133e-01,1.983711057466052807e+00,9.654857099942668053e-07,6.999835126141463852e-06
1.169298467799687842e+02,2.338596283165692569e+02,1.139273112227150750e-04,8.259730682553797837e-04,9.918726270752813434e-01,1.983738749687660174e+00,9.654847778325161304e-07,6.999693073946261848e-06
1.179217194070440655e+02,2.358433670662569170e+02,1.148927960005475911e-04,8.329727613293260455e-04,9.918898037432484216e-01,1.983766507402577872e+00,9.654954859004527112e-07,6.999830186754131545e-06
1.189136092107873139e+02,2.378271335736594949e+02,1.158582914864480438e-04,8.399725915160801771e-04,9.918993474103672270e-01,1.983794221338797570e+00,9.654829137251775889e-07,6.999781189696201514e-06
1.199055085581976812e+02,2.398109277949982925e+02,1.168237744001732214e-04,8.469723727057763786e-04,9.919165227624091585e-01,1.983837206803514164e+00,9.654819813468033200e-07,6.999732192880699089e-06
1.208974250809600903e+02,2.417947650018018066e+02,1.177892563815200247e-04,8.539721048986570777e-04,9.919336981558899424e-01,1.983864943036024897e+00,9.654810491922490370e-07,6.999776248991780407e-06
1.218893587791159803e+02,2.437786299448378315e+02,1.187547374307122738e-04,8.609718811476488581e-04,9.919508750210326298e-01,1.983892679529901670e+00,9.654917572224418296e-07,6.999820304056715049e-06
1.228813096541370129e+02,2.457625226243677332e+02,1.197202291879347156e-04,8.679717014517055731e-04,9.919604202051601760e-01,1.983935665392493775e+00,9.654908250490088764e-07,6.999771306915518292e-06
1.238732700743421731e+02,2.477464582897602270e+02,1.206857200129837245e-04,8.749714727586210914e-04,9.919852246006826135e-01,1.983948106790734300e+00,9.654782527169039098e-07,6.999722310459970988e-06
1.248652552989428557e+02,2.497304063965509613e+02,1.216511982657006284e-04,8.819711950690810624e-04,9.919947712946282081e-01,1.983991115686137618e+00,9.654889607187583682e-07,6.999766364326103288e-06
1.258572500702374839e+02,2.517143975122370989e+02,1.226166872264193867e-04,8.889709614334071657e-04,9.920119469036308146e-01,1.984034125163361750e+00,9.654880285507464258e-07,6.999810416702108122e-06
1.268492620171411147e+02,2.536984316374004607e+02,1.235821752549701332e-04,8.959707718501092738e-04,9.920291225540012192e-01,1.984046566318397709e+00,9.654870963845098644e-07,6.999761419477536217e-06
1.278412911396951159e+02,2.556824782037188584e+02,1.245476623513546430e-04,9.029705332695868100e-04,9.920462982458531087e-01,1.984089552210491547e+00,9.654861642200893417e-07,6.999712423382269295e-06
1.288333374379409690e+02,2.576665677559293499e+02,1.255131485155747324e-04,9.099702456929690793e-04,9.920558436195676677e-01,1.984117313626143186e+00,9.654852320574306476e-07,6.999849521589838856e-06
1.298253932815605367e+02,2.596506850695554931e+02,1.264786337476321630e-04,9.169700952145589182e-04,9.920730193794895513e-01,1.984145002890556952e+00,9.654842998966150971e-07,6.999707477660594215e-06
1.308174663009400263e+02,2.616348300724460501e+02,1.274441180475287781e-04,9.239698026922195124e-04,9.920901951808787089e-01,1.984172740323288053e+00,9.654833677375613751e-07,6.999751527826452921e-06
1.318095564961209050e+02,2.636190028127693381e+02,1.284096014152663395e-04,9.309695542200459653e-04,9.921073710236214538e-01,1.984231024219980100e+00,9.654824355803507969e-07,6.999795576502401001e-06
1.328016638671445264e+02,2.656032338369893182e+02,1.293750838508466903e-04,9.379693497965483663e-04,9.921245484650000890e-01,1.984228191312411127e+00,9.654931434842340364e-07,6.999746579707173157e-06
1.337937884156095265e+02,2.675874620283017293e+02,1.303405769943309243e-04,9.449690963762555395e-04,9.921417228449911363e-01,1.984286475790895565e+00,9.654805712600207385e-07,6.999790627149949686e-06
1.347859301384545176e+02,2.695717485040926249e+02,1.313060575655909451e-04,9.519688870034054892e-04,9.921588988120504382e-01,1.984283667484646685e+00,9.654796391082040661e-07,6.999834673546579539e-06
1.357780890372665681e+02,2.715560321715772716e+02,1.322715372046991491e-04,9.589687216769520687e-04,9.921608155901822101e-01,1.984341902060521079e+00,9.654903469837896289e-07,6.999692633732857924e-06
1.367702498528567503e+02,2.735403740736377927e+02,1.332370275516829388e-04,9.659684143106849266e-04,9.921932524705425749e-01,1.984369665994506704e+00,9.654894148130536286e-07,6.999829721796848800e-06
1.377624431053272929e+02,2.755247437396322994e+02,1.342025169664959924e-04,9.729682440324817754e-04,9.921951677333424868e-01,1.984397379153222118e+00,9.654884824221432720e-07,6.999780724745423982e-06
1.387546382730606354e+02,2.775091411187855215e+02,1.351680054489181357e-04,9.799680247572271994e-04,9.922276030996215468e-01,1.984455639718760267e+00,9.654759104851622347e-07,6.999731727936643610e-06
1.397468658761602569e+02,2.794935967585042818e+02,1.361334813594032979e-04,9.869677564851638430e-04,9.922295200306905372e-01,1.984452830973850723e+00,9.654866183229633518e-07,6.999775771679254965e-06
1.407390953961909474e+02,2.814780495894781325e+02,1.370989679777262612e-04,9.939675322568430980e-04,9.922466962399312251e-01,1.984511118099817395e+00,9.654856861594644010e-07,6.999819814376478586e-06
1.417313420924308787e+02,2.834625607075779499e+02,1.380644536638857257e-04,1.000967352071219577e-03,9.922638724905255003e-01,1.984508282919478006e+00,9.654847539977543837e-07,6.999770817242003881e-06
