Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
4.006721232604633798e+01,1.202016161523840765e+02,-2.929371380807521791e-05,4.589348624459169633e-04,4.008614988598566242e+00,1.202583841684887034e+01,-2.929373174662654790e-06,4.589347935570099605e-05
4.407582731464490422e+01,1.322274545692329468e+02,-3.222308698273787270e-05,5.048283418016179594e-04,4.008957699907092831e+00,1.202687246510862451e+01,-2.929370113929161015e-06,4.589346756299860202e-05
4.808478501455199705e+01,1.442543270343415713e+02,-3.515245709666703372e-05,5.507218093646165614e-04,4.009304222282899843e+00,1.202791414468990183e+01,-2.929372874153589866e-06,4.589350221357593133e-05
5.209408923683489689e+01,1.562822411790314732e+02,-3.808182997082062358e-05,5.966153115781924927e-04,4.009646927159430163e+00,1.202892527208615547e+01,-2.929369813461156860e-06,4.589349022655301192e-05
5.610373616399432706e+01,1.683111664511176286e+02,-4.101119978428178044e-05,6.425088018047455047e-04,4.009993443034204574e+00,1.202998219430799054e+01,-2.929372573649732499e-06,4.589347814452568453e-05
6.011372960702853163e+01,1.803411486454256192e+02,-4.394057235793151294e-05,6.884022799492711892e-04,4.010332326960281080e+00,1.203099330873791928e+01,-2.929369512776298717e-06,4.589351249963244308e-05
6.412406193398881271e+01,1.923721419541635385e+02,-4.686994187070781166e-05,7.342957924489036323e-04,4.010682650863671483e+00,1.203203493416091874e+01,-2.929372272929000817e-06,4.589345369337451130e-05
6.813474458485248419e+01,2.044041768883244572e+02,-4.979931414363681247e-05,7.801892461422781436e-04,4.011025342876223476e+00,1.203306130783391836e+01,-2.929369212096631192e-06,4.589353438167820612e-05
7.214576992772870767e+01,2.164372381961583756e+02,-5.272868335573344367e-05,8.260827805239563497e-04,4.011375660233881035e+00,1.203410291411924504e+01,-2.929371972213473305e-06,4.589347538594759635e-05
7.615714558796258871e+01,2.284713411102776206e+02,-5.565805532794691697e-05,8.719762559099039460e-04,4.011710716377862695e+00,1.203512923705889648e+01,-2.929374732329427728e-06,4.589341630124074266e-05
8.016885630434045140e+01,2.405064703473365171e+02,-5.858743006027634470e-05,9.178696722111446887e-04,4.012061027677830793e+00,1.203617086778669432e+01,-2.929371671409142859e-06,4.589354321336651648e-05
8.418091733201828220e+01,2.525426412151232114e+02,-6.151680173168548756e-05,9.637632154245112052e-04,4.012403706826432881e+00,1.203718189708220621e+01,-2.929368610325814313e-06,4.589348393455212893e-05
8.819332103884471508e+01,2.645798231122054176e+02,-6.444617034201130187e-05,1.009656699359063334e-03,4.012746382256821676e+00,1.203823876200590348e+01,-2.929371370370909347e-06,4.589351760160261320e-05
9.220606742110153675e+01,2.766180618742113211e+02,-6.737554171238221122e-05,1.055550216960665947e-03,4.013096683293824185e+00,1.203924976819985204e+01,-2.929374130415137020e-06,4.589345813749579756e-05
9.621916410439536094e+01,2.886573116424111731e+02,-7.030491584279734824e-05,1.101443675098161745e-03,4.013439352759945677e+00,1.204029134015166846e+01,-2.929371069354915532e-06,4.589349161029715116e-05
1.002326034571553066e+02,3.006976029825628416e+02,-7.323428691215226377e-05,1.147337166708458896e-03,4.015191453191860660e+00,1.204419036210060767e+01,-3.675282007908736422e-05,8.918009443692215960e-05
1.042477949103471673e+02,3.127417933446634493e+02,-1.099871069912396280e-04,1.236517261145381056e-03,4.058607387415165135e+00,1.205296868361170937e+01,-1.783388852333810093e-04,2.596528288867378659e-04
1.083064022977623324e+02,3.247947620282751586e+02,-2.883259922246206373e-04,1.496170090032118921e-03,3.989394449680020216e+00,1.206269541217392316e+01,-3.093482116708113380e-04,3.985974348298527807e-04
1.122957967474423526e+02,3.368574574404490818e+02,-5.976742038954319753e-04,1.894767524861971702e-03,4.012266815970704670e+00,1.206406667272096911e+01,-7.571200601783734758e-04,8.583733428485977677e-04
1.163080635634130573e+02,3.489215241131700509e+02,-1.354794264073805451e-03,2.753140867710569470e-03,4.048352276904893188e+00,1.208123178547987209e+01,-2.191229846589528782e-03,2.284162314881146502e-03
1.203564158403179505e+02,3.610027558986499230e+02,-3.546024110663334016e-03,5.037303182591715972e-03,3.994636164182182370e+00,1.201292151650915230e+01,-2.987503609318819652e-03,3.050899173395626995e-03
1.243510520045001329e+02,3.730156774151590753e+02,-6.533527719982153668e-03,8.088202355987342967e-03,4.007475209080922696e+00,1.205577580589653053e+01,-3.081582141177462326e-03,3.134959595763700188e-03
1.283585272135810555e+02,3.850714532210556058e+02,-9.615109861159615995e-03,1.122316195175104316e-02,4.015283083843655731e+00,1.204124065697806145e+01,-3.080964566320166381e-03,3.131960321184646193e-03
1.323738102974247113e+02,3.971126938780336673e+02,-1.269607442747978238e-02,1.435512227293568935e-02,4.012129873292792581e+00,1.203417516585847125e+01,-3.081436638111594711e-03,3.131879770189697348e-03
1.363859401707175039e+02,4.091468690438921385e+02,-1.577751106559137709e-02,1.748700204312538670e-02,4.010797338171897763e+00,1.203026613567124059e+01,-3.081658963671421447e-03,3.131978134821460091e-03
1.403967375088894016e+02,4.211771351795633791e+02,-1.885917002926279853e-02,2.061898017794684679e-02,4.010358011041603277e+00,1.202807667295314786e+01,-3.032984170238475080e-03,3.083254377423350068e-03
1.444070955199310049e+02,4.332052118525165270e+02,-2.189215419950127361e-02,2.370223455537019686e-02,4.008049650870702862e+00,1.202236393372481871e+01,-2.990521465736015183e-03,3.040767760278183934e-03
1.484151451708017078e+02,4.452275757862413457e+02,-2.488267566523728880e-02,2.674300231564838079e-02,1.814985976409985824e+00,5.445613219473955269e+00,-1.355111376450154892e-03,1.377884972833084282e-03
