Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
4.141716443642708612e+01,2.485028683276543688e+02,-2.421613602988271108e-04,1.019095759791242969e-03,1.337110533163688331e+00,8.022625571056380522e+00,-7.811667106422251006e-06,3.287403713302539804e-05
4.275427496959077445e+01,2.565254938987107494e+02,-2.499730274052493618e-04,1.051969796924268367e-03,1.342413199577627836e+00,8.026900620468666148e+00,-8.372895726520615794e-05,1.223267162840605687e-04
4.409668816916840228e+01,2.645523945191794155e+02,-3.337019846704555198e-04,1.174296513208328936e-03,1.335501999582326960e+00,8.034851786497767989e+00,-3.631333869811719547e-04,4.303414479398751796e-04
4.543219016875072924e+01,2.725872463056771835e+02,-6.968353716516274745e-04,1.604637961148204115e-03,1.339081743942379887e+00,8.037882740625036604e+00,-9.388511221496565872e-04,1.014696495581555438e-03
4.677127191269310913e+01,2.806251290463022201e+02,-1.635686493801284062e-03,2.619334456729759553e-03,1.340934694581598308e+00,8.034397633409753325e+00,-2.115844818853941222e-03,2.175546581098654429e-03
4.811220660727470744e+01,2.886595266797119734e+02,-3.751531312655225284e-03,4.794881037828413982e-03,1.335728162152321374e+00,8.018083678178470564e+00,-2.525403727254064978e-03,2.563994235393310742e-03
4.944793476942702881e+01,2.966776103578904440e+02,-6.276935039909290262e-03,7.358875273221724723e-03,1.335935082912669714e+00,8.025433789798114503e+00,-2.571142686772765612e-03,2.602897098172661690e-03
5.078386985233969853e+01,3.047030441476885585e+02,-8.848077726682055874e-03,9.961772371394386413e-03,1.337319184714324649e+00,8.019786246203977953e+00,-2.573576620829180761e-03,2.603539858711362634e-03
5.212118903705402317e+01,3.127228303938925364e+02,-1.142165434751123664e-02,1.256531223010574905e-02,1.336287602592051371e+00,8.016598286386624750e+00,-2.574168741999135687e-03,2.603664696402675435e-03
5.345747663964607455e+01,3.207394286802791612e+02,-1.399582308951037232e-02,1.516897692650842448e-02,1.335866869247219313e+00,8.014285742121614931e+00,-2.574328671422616149e-03,2.603704375214540082e-03
5.479334350889329386e+01,3.287537144224007761e+02,-1.657015176093298847e-02,1.777268130172296456e-02,1.335443535444177598e+00,8.011849331297469234e+00,-2.574373225061224457e-03,2.603714482373769429e-03
5.612878704433747146e+01,3.367655637536982454e+02,-1.914452498599421293e-02,2.037639578409673399e-02,1.335723343651736172e+00,8.010550218336049966e+00,-2.540689069142919310e-03,2.570012790723354840e-03
5.746451038798920763e+01,3.447761139720342953e+02,-2.168521405513713224e-02,2.294640857482008883e-02,1.334767881086413865e+00,8.007491330797449791e+00,-2.498433670183666799e-03,2.527739931159900255e-03
5.879927826907562149e+01,3.527836053028317451e+02,-2.418364772532079904e-02,2.547414850597998909e-02,1.333360040016309256e+00,8.003428172821429598e+00,-2.498248430361390410e-03,2.527565277824578294e-03
6.013263830909193075e+01,3.607870334756531747e+02,-2.668189615568218945e-02,2.800171378380456738e-02,1.333659673450128480e+00,8.001793555072083564e+00,-2.498376007542959382e-03,2.527702497719656882e-03
6.146629798254205923e+01,3.687888270307252583e+02,-2.918027216322514883e-02,3.052941628152422426e-02,1.333145034752902802e+00,7.998864569682382353e+00,-2.498373535635013687e-03,2.527704375591591224e-03
6.279944301729496203e+01,3.767876916004076406e+02,-3.167864569886016252e-02,3.305712065711581549e-02,1.332582087154520423e+00,7.995782626386755965e+00,-2.498376978981031726e-03,2.527701654332248360e-03
6.413202510444948246e+01,3.847834742267943966e+02,-3.417702267784119424e-02,3.558482231144806385e-02,1.331993600155684021e+00,7.992553177875834081e+00,-2.498374069768202754e-03,2.527705814835530529e-03
6.546401870460516648e+01,3.927760274046702307e+02,-3.667539674760939700e-02,3.811252812628359438e-02,1.331378663653950412e+00,7.989203850356943803e+00,-2.498374081347842779e-03,2.527702439381232513e-03
6.679539736825911689e+01,4.007652312550271745e+02,-3.917377082895723978e-02,4.064023056566482689e-02,1.328644081376523900e+00,7.982408652721233011e+00,-2.553631259776582840e-03,2.582981049368660020e-03
6.812404144963564079e+01,4.087476399077484075e+02,-4.172740208873382262e-02,4.322321161503348691e-02,1.305207311964579731e+00,7.948813825343222561e+00,-2.889286451758350804e-03,2.918643195654054001e-03
6.942924876160022052e+01,4.166964537330916301e+02,-4.461668854049217342e-02,4.614185481068754091e-02,1.353362241511447905e+00,7.998479215573127021e+00,-2.891645652680116529e-03,2.921193276018675677e-03
7.078261100311166842e+01,4.246949329486647571e+02,-4.750833419317228995e-02,4.906304808670621659e-02,1.327015613316163467e+00,7.965213082639706954e+00,-2.890525199891413877e-03,2.919876782026611939e-03
7.210962661642783189e+01,4.326601460313044640e+02,-5.039885939306370383e-02,5.198292486873282853e-02,1.325871258716787793e+00,7.959848964827472173e+00,-2.890514913554721732e-03,2.919855938520614369e-03
7.343549787514461968e+01,4.406199949961319362e+02,-5.328937430661842556e-02,5.490278080725344290e-02,1.324873373731165316e+00,7.954525729058616434e+00,-2.890521264093545706e-03,2.919861122464707803e-03
7.476037124887578500e+01,4.485745207251905526e+02,-5.617989557071197126e-02,5.782264192971815070e-02,2.379203820081841059e-01,1.429634028058273998e+00,-5.197792370546863716e-04,5.250503095574066137e-04
