Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
2.244337617623551751e+01,3.366506405383204026e+01,4.103314345512087496e-05,1.094217149075578301e-04,1.320408773656044588e+00,1.980613471781609292e+00,2.413714443305587732e-06,6.436576578890213711e-06
2.376378494989156209e+01,3.564567752561364955e+01,4.344685789842646270e-05,1.158582914864480438e-04,1.320432314221889669e+00,1.980650408026171760e+00,2.413714437934612799e-06,6.436570070097739535e-06
2.508421726411345176e+01,3.762632793363982131e+01,4.586057233636107550e-05,1.222948615565457833e-04,1.320455854912015781e+00,1.980683529264688048e+00,2.413714432327573173e-06,6.436563560942288025e-06
2.640467311902546754e+01,3.960701146290450936e+01,4.827428676868864867e-05,1.287314251174880714e-04,1.320479395726426475e+00,1.980716651579882637e+00,2.413714426706513457e-06,6.436580331430064288e-06
2.772515251475189402e+01,4.158772811448439199e+01,5.068800119539516213e-05,1.351680054489181357e-04,1.320502936580588482e+00,1.980753587858281151e+00,2.413711511109380972e-06,6.436562182208816233e-06
2.904565545133248250e+01,4.356848170234267315e+01,5.310171270650454310e-05,1.416045676311269519e-04,1.320524570358081462e+00,1.980790525840127714e+00,2.413717325828468872e-06,6.436578951965162606e-06
3.036618002169056396e+01,4.554927222818280086e+01,5.551543003233301197e-05,1.480411465830921145e-04,1.320550018818519078e+00,1.980823647749744509e+00,2.413711500033232564e-06,6.436572442018311272e-06
3.168673004050908304e+01,4.753009587593254537e+01,5.792914153236624453e-05,1.544777190251104258e-04,1.320571652850738076e+00,1.980856769767960657e+00,2.413717314696192673e-06,6.436565931708523262e-06
3.300730169335982112e+01,4.951095264570050603e+01,6.034285884706243721e-05,1.609142849568189490e-04,1.320597101553559582e+00,1.980893707829743278e+00,2.413711488678972747e-06,6.436571061108276514e-06
3.432789879491338070e+01,5.149184635353024930e+01,6.275657033574140995e-05,1.673508560179272256e-04,1.320618735840504598e+00,1.980930646142951446e+00,2.413717303507815787e-06,6.436576189698347585e-06
3.564851753075388530e+01,5.347277699967320075e+01,6.517028763924922574e-05,1.737874322076255731e-04,1.320644184785727759e+00,1.980963768677483472e+00,2.413711477490656848e-06,6.436569678888010536e-06
3.696916171553961306e+01,5.545374076835068422e+01,6.758399911673988259e-05,1.802240018865135837e-04,1.320665819327395241e+00,1.980996891989043718e+00,2.413717292263365321e-06,6.436574807118533061e-06
3.828982753486700830e+01,5.743473766033972794e+01,6.999771640900324791e-05,1.866605766936321167e-04,1.320687453541516732e+00,1.981033830220816583e+00,2.413711466246260592e-06,6.436568295876520917e-06
3.961051498840852503e+01,5.941577149056054452e+01,7.241142787524950850e-05,1.930971449895086376e-04,1.320712903302187158e+00,1.981070769349344118e+00,2.413717280740789893e-06,6.436573423525504501e-06
4.093122789171071219e+01,6.139684225990988864e+01,7.482514515599029839e-05,1.995337184130341422e-04,1.320734537740314352e+00,1.981103893246299208e+00,2.413711454945770426e-06,6.436578550808786693e-06
4.225196242945102654e+01,6.337794615315618785e+01,7.723885661093606882e-05,2.059702969638429288e-04,1.320759987774103195e+00,1.981140831307442340e+00,2.413717269384151607e-06,6.436560399518230372e-06
4.357272241722512973e+01,6.535908698446363019e+01,7.965257388032022043e-05,2.124068573633611592e-04,1.320785437446517108e+00,1.981170139984783418e+00,2.413711443589199902e-06,6.436565526591854968e-06
4.489350785467164684e+01,6.734025712444841361e+01,8.206628532390942033e-05,2.188434228899530142e-04,1.320803257732819702e+00,1.981210895436106512e+00,2.413717257971460068e-06,6.436570653077869093e-06
4.621431111240446654e+01,6.932146801988452012e+01,8.448000258188088040e-05,2.252799935430308833e-04,1.320832522657951813e+00,1.981244020050141330e+00,2.413711431954504417e-06,6.436575779198154719e-06
4.753514363506241835e+01,7.130271203993466145e+01,8.689371401383538481e-05,2.317165693222290380e-04,1.320850343180538289e+00,1.981277144841939730e+00,2.413717246502661068e-06,6.436580905174864873e-06
4.885599397824295664e+01,7.328398918477660118e+01,8.930743126033804588e-05,2.381531502274039029e-04,1.320879608366496427e+00,1.981317899320501397e+00,2.413711420485773178e-06,6.436562753104848504e-06
5.017687358660945307e+01,7.526530708409710257e+01,9.172114268082381906e-05,2.445897129805087514e-04,1.320897429125402311e+00,1.981351024473809730e+00,2.413717234977781709e-06,6.436567878427893168e-06
5.149777101573485538e+01,7.724665810857091230e+01,9.413485991580160077e-05,2.510262808589366445e-04,1.320922879506589709e+00,1.981384149804839012e+00,2.413711408960948030e-06,6.436573003385317755e-06
5.281869389524144509e+01,7.922804225837575132e+01,9.654857132476254880e-05,2.574628538623219623e-04,1.320948330317868624e+00,1.981417275313674509e+00,2.413711403073526946e-06,6.436578128199139763e-06
5.413964222555931372e+01,8.120945953368942583e+01,9.896228272783607575e-05,2.638994319905211021e-04,1.320969966828762665e+00,1.981458030521309865e+00,2.413723037568543651e-06,6.436559975565609316e-06
5.546061219238807638e+01,8.319091756421073569e+01,1.013760057654046194e-04,2.703359919660867114e-04,1.320991601844049512e+00,1.981483526867478417e+00,2.413705571377357684e-06,6.436588376435752393e-06
5.678160379423212589e+01,8.517240109107821411e+01,1.037897113367819771e-04,2.767725803425224638e-04,1.321017054031777604e+00,1.981524282436652129e+00,2.413723025875369010e-06,6.436570223592591455e-06
5.810262084826390350e+01,8.715392537351486624e+01,1.062034343626573461e-04,2.832091505661150552e-04,1.321038689240289443e+00,1.981565040266787037e+00,2.413705559518394979e-06,6.436575347021616239e-06
5.942365953750419294e+01,8.913549041378165327e+01,1.086171399221757411e-04,2.896457259131366715e-04,1.321064141731902453e+00,1.981590532994800924e+00,2.413723014126127565e-06,6.436557193824571713e-06
6.074472367923609539e+01,9.111708094677645420e+01,1.110308629363018686e-04,2.960822831069612432e-04,1.321085777133639283e+00,1.981631293352734247e+00,2.413705548047414022e-06,6.436585592932723629e-06
6.206580945636973468e+01,9.309871224012918844e+01,1.134445684843492827e-04,3.025188686998939668e-04,1.321111229929137210e+00,1.981664417997535566e+00,2.413723002098761158e-06,6.436567439526157033e-06
6.338692068629887189e+01,9.508037665812672401e+01,1.158582914864480438e-04,3.089554361394201238e-04,1.321132865524113242e+00,1.981705176741002106e+00,2.413705536076304154e-06,6.436572561792429197e-06
6.470805355182298513e+01,9.706208183486772612e+01,1.182719970225243480e-04,3.153920087012125530e-04,1.321162133781129455e+00,1.981730669805230605e+00,2.413722990459376497e-06,6.436554408254023616e-06
6.602921568560411458e+01,9.904381250467295672e+01,1.206857200129837245e-04,3.218285631094665766e-04,1.321176139254049531e+00,1.981771431260852978e+00,2.413705524271144982e-06,6.436582805378193977e-06
6.735039182485816411e+01,1.010255839359338097e+02,1.230994255372548694e-04,3.282651459148447706e-04,1.321205407814957766e+00,1.981804556438191867e+00,2.413722978319862928e-06,6.436564651408275932e-06
6.867159723267312188e+01,1.030073884923720016e+02,1.255131485155747324e-04,3.347017105662530466e-04,1.321227043796383782e+00,1.981837684097854435e+00,2.413705512409905453e-06,6.436569772511958106e-06
6.999282427646950566e+01,1.049892261764698560e+02,1.279268540279846378e-04,3.411382803387650047e-04,1.321248682309061451e+00,1.981878443981514692e+00,2.413722966346286500e-06,6.436574893472091913e-06
7.131407295877856711e+01,1.069711046204513707e+02,1.303405769943309243e-04,3.475748552322370966e-04,1.321277948872648267e+00,1.981911572094759322e+00,2.413705500270554513e-06,6.436580013622706167e-06
7.263535090765121538e+01,1.089530161925461300e+02,1.327542824946014788e-04,3.540114352458598027e-04,1.321291957263426298e+00,1.981944697804692623e+00,2.413722954316656821e-06,6.436561859089490883e-06
7.395664286491464168e+01,1.109349608903508226e+02,1.351680054489181357e-04,3.604479971049492936e-04,1.321321224038698006e+00,1.981977826181235969e+00,2.413705488519212426e-06,6.436566979252573463e-06
7.527796408895333968e+01,1.129169387165320586e+02,1.375817109374373481e-04,3.668845640842018671e-04,1.321342863122282552e+00,1.982018586978128383e+00,2.413722942008902179e-06,6.436572098606299121e-06
7.659930695207562223e+01,1.148989573035101870e+02,1.399954338794462503e-04,3.733211361828081662e-04,1.321372130146016843e+00,1.982051715808296422e+00,2.413705476267727877e-06,6.436577218038358385e-06
7.792067908222163908e+01,1.168810090193184834e+02,1.424091393557139781e-04,3.797577134008465246e-04,1.321386139034046892e+00,1.982084844816114355e+00,2.413722930089129285e-06,6.436582336882996913e-06
7.924206522125568597e+01,1.188630938641345978e+02,1.448228622858031074e-04,3.861942957377295215e-04,1.321415406269423443e+00,1.982117971190191952e+00,2.413705464182180471e-06,6.436564181570782368e-06
8.056348062752510941e+01,1.208452118353247897e+02,1.472365677499852879e-04,3.926308599193003039e-04,1.321437045923971709e+00,1.982158732900415998e+00,2.413722917669268138e-06,6.436569299983962641e-06
8.188491767344908112e+01,1.228273705682252057e+02,1.496502906676545560e-04,3.990674292192842665e-04,1.321458682853105415e+00,1.982191862447322706e+00,2.413705452040552707e-06,6.436574418031712572e-06
8.320637635630218654e+01,1.248095624306725284e+02,1.520639961196951087e-04,4.055040036373159791e-04,1.321487953347812550e+00,1.982224992171992994e+00,2.413722905415317029e-06,6.436579535713923741e-06
8.452786430964999909e+01,1.267917874228445214e+02,1.544777190251104258e-04,4.119405831730299028e-04,1.321509590488574304e+00,1.982265748669277627e+00,2.413705439620854190e-06,6.436538106424508424e-06
8.584937390013857339e+01,1.287740531715137990e+02,1.568914244647312800e-04,4.183771212794544113e-04,1.321531230714072080e+00,1.982291252111252788e+00,2.413722893105339773e-06,6.436589770503556296e-06
8.717090513085264547e+01,1.307563444236250518e+02,1.593051473578366197e-04,4.248137110499579676e-04,1.321552868029669980e+00,1.982332015053628993e+00,2.413705427589083212e-06,6.436594886867377623e-06
8.849245799888231545e+01,1.327386764386786808e+02,1.617188527854257029e-04,4.312503059368253452e-04,1.321574508522203928e+00,1.982357506585458395e+00,2.413722880517237554e-06,6.436553457602248434e-06
8.981403250740451938e+01,1.347210339452641392e+02,1.641325756659429405e-04,4.376868593944275936e-04,1.321603776677747533e+00,1.982413535362923085e+00,2.413705415057278191e-06,6.436558574056329592e-06
9.113563628408226691e+01,1.367034474806270623e+02,1.665462810810002187e-04,4.441234179684839232e-04,1.321625417474223241e+00,1.982423767767897971e+00,2.413722868317089978e-06,6.436563690144980407e-06
9.245726170155649015e+01,1.386858712483949603e+02,1.689600039493173087e-04,4.505599816586289036e-04,1.321647055176228491e+00,1.982479797195395577e+00,2.413705402691383207e-06,6.436568806090082855e-06
9.377890875673271864e+01,1.406683510455903559e+02,1.713737093520086919e-04,4.569965504647189865e-04,1.321668696239697738e+00,1.982505295521491462e+00,2.413722855616881255e-06,6.436573921225828381e-06
9.510057745297241638e+01,1.426508563411118473e+02,1.737874322076255731e-04,4.634331243859448148e-04,1.321697964855388818e+00,1.982546059836664654e+00,2.413705390269380762e-06,6.436579036440070144e-06
9.642227541782780520e+01,1.446334024009485120e+02,1.762011375978949539e-04,4.698697034223848850e-04,1.321719606222742982e+00,1.982571558419920166e+00,2.413722843082582569e-06,6.436584151066945380e-06
9.774399502405054818e+01,1.466159739593684321e+02,1.786148604409775365e-04,4.763062875734518304e-04,1.321741244311212427e+00,1.982612323188646997e+00,2.413705377569361774e-06,6.436589265328336064e-06
9.906573626836176061e+01,1.485985862825570791e+02,1.810285658185468982e-04,4.827428768387801664e-04,1.321762885945631183e+00,1.982653081277220508e+00,2.413722830492257736e-06,6.436547836135577370e-06
1.003874991543073918e+02,1.505812393638342996e+02,1.834422886490391560e-04,4.891794246749157438e-04,1.321784525392516230e+00,1.982678580160040838e+00,2.413717004448373213e-06,6.436552950043463936e-06
1.017092836796999080e+02,1.525639179439943405e+02,1.858560056534875292e-04,4.956159776249592077e-04,1.321813795757691423e+00,1.982719352712365435e+00,2.413711178432677946e-06,6.436604606741263418e-06
1.030310974754575994e+02,1.545466372967067059e+02,1.882697168319202071e-04,5.020525822317004712e-04,1.321835436630564686e+00,1.982744844754989799e+00,2.413716991802049338e-06,6.436563177129026904e-06
1.043529329120881641e+02,1.565293821414616957e+02,1.906834338237222565e-04,5.084891454088294981e-04,1.321857076407212617e+00,1.982785610571454527e+00,2.413711165786381176e-06,6.436568290162612838e-06
1.056747899884953767e+02,1.585121677520331502e+02,1.930971449895086376e-04,5.149257136989921109e-04,1.321886347157430919e+00,1.982826376712864658e+00,2.413705339798848061e-06,6.436573402830822639e-06
1.069966763356528077e+02,1.604949941287460149e+02,1.955108503293074857e-04,5.213622871018229335e-04,1.321900358762107430e+00,1.982851876336582109e+00,2.413722792162783593e-06,6.436578515133547888e-06
1.083185766944149151e+02,1.624778460050825970e+02,1.979245731214702693e-04,5.277988656169564814e-04,1.321929629785500993e+00,1.982892642931545879e+00,2.413716966341106305e-06,6.436583627292833190e-06
1.096405063242004161e+02,1.644607386480141429e+02,2.003382900878113756e-04,5.342354492442493146e-04,1.321951270010032431e+00,1.982933402109068766e+00,2.413711140103610379e-06,6.436542197728843673e-06
1.109624575942104485e+02,1.664436720501232116e+02,2.027520012279149860e-04,5.406719914419781583e-04,1.321980541281845944e+00,1.982958909866795238e+00,2.413705314116185684e-06,6.436593850371076508e-06
1.122844381354922945e+02,1.684266309599900069e+02,2.051657065420311717e-04,5.471085852923492348e-04,1.321994553383845528e+00,1.982999669313585400e+00,2.413722766477492026e-06,6.436552420897401032e-06
1.136064326888761400e+02,1.704096306293035923e+02,2.075794293085086637e-04,5.535451377132466358e-04,1.322023824928763247e+00,1.983025169493970452e+00,2.413716940433932763e-06,6.436557532194420346e-06
1.149284565138049032e+02,1.723926557987975627e+02,2.099931462489425965e-04,5.599816952454410562e-04,1.322045465601320302e+00,1.983065945247261652e+00,2.413711114418562757e-06,6.436609182398065655e-06
1.162505019794062235e+02,1.743757217440448244e+02,2.124068573633611592e-04,5.664183044278391218e-04,1.322067106361188848e+00,1.983106705196149733e+00,2.413705288431273587e-06,6.436567752948784728e-06
1.175725690857674124e+02,1.763588284492409741e+02,2.148205626517924328e-04,5.728548721807879066e-04,1.322096381027463963e+00,1.983132205860215436e+00,2.413722740567933239e-06,6.436572862927956301e-06
1.188946654667948764e+02,1.783419606551011896e+02,2.172342853923603660e-04,5.792914450437158629e-04,1.322110390990204110e+00,1.983172974281160350e+00,2.413716914524536607e-06,6.436577972541534902e-06
1.202167758577850805e+02,1.803251336293823499e+02,2.196480023068849026e-04,5.857280230162573978e-04,1.322139663162516854e+00,1.983213734547717877e+00,2.413711088287257521e-06,6.436536543272339955e-06
1.215389155209475973e+02,1.823083473639300678e+02,2.220617133951721602e-04,5.921645595595297377e-04,1.322161304370382595e+00,1.983239244082824371e+00,2.413705262522121376e-06,6.436588190972454028e-06
1.228610768253179799e+02,1.842915866080128922e+02,2.244754186576942815e-04,5.986011477505021917e-04,1.322190579681219447e+00,1.983280004618507064e+00,2.413722714212143943e-06,6.436546761571745358e-06
1.241832674049991994e+02,1.862748666126313992e+02,2.268891413719064255e-04,6.050376945120739371e-04,1.322204590018216663e+00,1.983320782714287134e+00,2.413716888168882836e-06,6.436598408164130071e-06
1.255054719950174160e+02,1.882581873953456864e+02,2.293028582600753083e-04,6.114742929202380672e-04,1.322233862712153041e+00,1.983346275498064415e+00,2.413711062153729671e-06,6.436556978631799257e-06
1.268277058577295691e+02,1.902415336708437508e+02,2.317165693222290380e-04,6.179108498988698664e-04,1.322255504367944923e+00,1.983371776975616285e+00,2.413705236388701946e-06,6.436562086652576446e-06
1.281499613620975140e+02,1.922249054478193671e+02,2.341302745586177399e-04,6.243474119855224429e-04,1.322277149124175821e+00,1.983427815311614495e+00,2.413722687632141638e-06,6.436567194308302764e-06
1.294722385112216898e+02,1.942083332631309815e+02,2.365439972462498816e-04,6.307839791798307456e-04,1.322314053451492555e+00,1.983453317242691583e+00,2.413716861811006451e-06,6.436572301820480714e-06
1.307945525646731824e+02,1.961917865803736731e+02,2.389577141080608880e-04,6.372205514816512264e-04,1.322320433032587061e+00,1.983478819203952526e+00,2.413711035795961706e-06,6.436577408523627003e-06
1.321168729977057694e+02,1.981752653995776257e+02,2.413714251438568497e-04,6.436571288901748534e-04,1.322342078204741256e+00,1.983534858613012375e+00,2.413728487064853044e-06,6.436582515305269529e-06
1.334392150759105107e+02,2.001588002581906380e+02,2.437851536309217028e-04,6.500937114054801229e-04,1.322378979830176604e+00,1.983560361027656427e+00,2.413699383794115682e-06,6.436587621499816579e-06
1.347615940557406873e+02,2.021423606192182945e+02,2.461988530147158185e-04,6.565302990269799395e-04,1.322400625312411648e+00,1.983585853979974445e+00,2.413716835228862847e-06,6.436546192106263643e-06
1.360839946810530989e+02,2.041259464731982689e+02,2.486125698499446813e-04,6.629668452190862031e-04,1.322422267776573790e+00,1.983626634859120941e+00,2.413711008991963232e-06,6.436597833092564183e-06
1.374064169488296727e+02,2.061095731080573898e+02,2.510262808589366445e-04,6.694034430521787673e-04,1.322443913556611506e+00,1.983667396985737241e+00,2.413728460258252485e-06,6.436556403789433708e-06
1.387288608623862842e+02,2.080932405050431271e+02,2.534400093191948970e-04,6.758399994559682010e-04,1.322465552997925897e+00,1.983692899730044701e+00,2.413699356990388258e-06,6.436561508900103847e-06
1.400513264153842101e+02,2.100769334047731718e+02,2.558537086761852853e-04,6.822765609648683048e-04,1.322487199014290127e+00,1.983733671802781373e+00,2.413716808200515838e-06,6.436566614089161802e-06
1.413738136143985002e+02,2.120606670765759532e+02,2.582674254843858011e-04,6.887131275789574666e-04,1.322508841889600717e+00,1.983774444200321341e+00,2.413710982185769249e-06,6.436571718691341121e-06
1.426963224562881010e+02,2.140444415207762745e+02,2.606811364665715704e-04,6.951496992976488078e-04,1.322530488203767618e+00,1.983799947428337873e+00,2.413728433227411811e-06,6.436576822928144308e-06
1.440188529444918686e+02,2.160282414682046124e+02,2.630948648997989822e-04,7.015862761205769521e-04,1.322567390773542684e+00,1.983840720279317793e+00,2.413699330184411115e-06,6.436581927021615968e-06
1.453414203352654113e+02,2.180120821884839302e+02,2.655085642299833933e-04,7.080228580475985680e-04,1.322589037397676748e+00,1.983881493455101008e+00,2.413716781169946216e-06,6.436587030306164386e-06
1.466640093726630880e+02,2.199959636819390312e+02,2.679222810111533395e-04,7.144594450779047324e-04,1.322595417843615451e+00,1.983906986844942821e+00,2.413710954933371861e-06,6.436545601142137051e-06
1.479866047905067035e+02,2.219798706687839740e+02,2.703359919660867114e-04,7.208959906790468695e-04,1.322632327642821792e+00,1.983947770703878177e+00,2.413728405750367734e-06,6.436597236744614862e-06
1.493092371181495253e+02,2.239638184394878522e+02,2.727497203718370791e-04,7.273325879157914843e-04,1.322653967733970148e+00,1.983973264166365880e+00,2.413699303154275173e-06,6.436555807227354459e-06
1.506318910858834954e+02,2.259477917036542181e+02,2.751634196749913543e-04,7.337691437230188388e-04,1.322675614892176554e+00,1.984014038064628949e+00,2.413716753693173189e-06,6.436560909872006755e-06
1.519545667007756720e+02,2.279318057417188470e+02,2.775771364286845275e-04,7.402057046328908456e-04,1.322712521724696444e+00,1.984054812287865843e+00,2.413710927678697649e-06,6.436566012373219105e-06
1.532772792225003684e+02,2.299158605540067128e+02,2.799908473563632251e-04,7.466422706452640647e-04,1.322718906156211460e+00,1.984080316555775880e+00,2.413728378271209462e-06,6.436571114065616633e-06
1.545999981286565799e+02,2.318999408705624887e+02,2.824045757346344346e-04,7.530788417593296813e-04,1.322740546535413841e+00,1.984121091232282197e+00,2.413699275677881617e-06,6.436576215836510399e-06
1.559227386751919937e+02,2.338840619617947709e+02,2.848182750103123162e-04,7.595154179751661917e-04,1.322777457399638479e+00,1.984146595757152909e+00,2.413716726214177547e-06,6.436581317020308689e-06
1.572455161325916322e+02,2.358682085575519238e+02,2.872319917365264937e-04,7.659519992921865004e-04,1.322799105345325188e+00,1.984187370886985491e+00,2.413734176610177716e-06,6.436586417839164527e-06
1.585683152379369574e+02,2.378523959284389093e+02,2.896457259131366715e-04,7.723885857100256649e-04,1.322805482783962816e+00,1.984228135190761577e+00,2.413705073935426288e-06,6.436544988461007262e-06
1.598911207207209202e+02,2.398366240636296709e+02,2.920594309870720977e-04,7.788251306984866722e-04,1.322842394174784886e+00,1.984268922029229998e+00,2.413722524497255179e-06,6.436596618902357472e-06
1.612139631148957051e+02,2.418208929856589009e+02,2.944731535115693529e-04,7.852617273173890296e-04,1.322864034972212721e+00,1.984294427264188698e+00,2.413693422213141794e-06,6.436601718625735435e-06
1.625368271498679178e+02,2.438051874129230896e+02,2.968868469337824947e-04,7.916983290360147651e-04,1.322885687203410043e+00,1.984319921102326134e+00,2.413734148460386190e-06,6.436560289050578636e-06
1.638597128370713278e+02,2.457895073340254157e+02,2.993005810822428809e-04,7.981348893250653437e-04,1.322922591568499229e+00,1.984375956825800813e+00,2.413705046232542898e-06,6.436518859787129961e-06
1.651826354286398271e+02,2.477738832908512165e+02,3.017142861284754238e-04,8.045714081848524737e-04,1.322928976928636757e+00,1.984401473787471559e+00,2.413722496347734704e-06,6.436570488390757488e-06
1.665055644055684638e+02,2.497582847646386881e+02,3.041280086248231585e-04,8.110079786732432312e-04,1.322965885385826823e+00,1.984426991055499911e+00,2.413716670305557799e-06,6.436622115065264091e-06
1.678285302909542906e+02,2.517427117556941880e+02,3.065417252951287163e-04,8.174446007883084953e-04,1.322972267034174365e+00,1.984467756399425298e+00,2.413710844291407521e-06,6.436580685449558130e-06
1.691515025579884650e+02,2.537271795120936133e+02,3.089554361394201238e-04,8.238811814737580534e-04,1.323009175739798593e+00,1.984508521791639168e+00,2.413705018305446499e-06,6.436539255923407268e-06
1.704745117337282636e+02,2.557116880338852525e+02,3.113691411577255703e-04,8.303177207296814607e-04,1.323030825063739258e+00,1.984534039635377667e+00,2.413722468196045825e-06,6.436590881646960145e-06
1.717975425587920029e+02,2.576962220735206301e+02,3.137828636259216162e-04,8.367543116113284208e-04,1.323052470539096248e+00,1.984590076951974424e+00,2.413716641932041156e-06,6.436549452211340165e-06
1.731205950293310991e+02,2.596808121504726046e+02,3.161965802678536573e-04,8.431908610635397610e-04,1.323074116101963682e+00,1.984615595433183444e+00,2.413710816139989692e-06,6.436601076605552758e-06
1.744436691454330628e+02,2.616654277459057880e+02,3.186102910839936470e-04,8.496274621401453137e-04,1.323095761752114186e+00,1.984641089708418349e+00,2.413704989932200905e-06,6.436559646817024971e-06
1.757667649071851770e+02,2.636500688356142064e+02,3.210239960739258479e-04,8.560640217869623387e-04,1.323117411610184035e+00,1.984666583737748624e+00,2.413722439820198146e-06,6.436518218005471761e-06
1.770898823187953610e+02,2.656347354193519550e+02,3.234377185137460461e-04,8.625005400049678105e-04,1.323154321257817401e+00,1.984722646497516507e+00,2.413716613556301897e-06,6.436569840561202731e-06
1.784130366400531784e+02,2.676194580658494715e+02,3.258514351273023480e-04,8.689371098455290132e-04,1.323160703507397784e+00,1.984748165860821700e+00,2.413710787542422669e-06,6.436621462519213042e-06
1.797361973435605762e+02,2.696042062317102932e+02,3.282651459148447706e-04,8.753737313080482262e-04,1.323197613403408468e+00,1.984773660281348384e+00,2.413704961556732698e-06,6.436580032468199909e-06
1.810593949569639847e+02,2.715889798919916416e+02,3.306788508764015033e-04,8.818103113405164261e-04,1.323203999997701885e+00,1.984829699141016590e+00,2.413722410998201274e-06,6.436538603172333589e-06
1.823825989569616866e+02,2.735738095911326582e+02,3.330925732873997046e-04,8.882468499436887597e-04,1.323240910203708154e+00,1.984855219079918243e+00,2.413716584956403840e-06,6.436590223513690041e-06
1.837058398671653947e+02,2.755586648102125764e+02,3.355062898723561084e-04,8.946834401672024498e-04,1.323262556662314182e+00,1.984911258601414374e+00,2.413710758942687242e-06,6.436548793864807494e-06
1.850291024238277089e+02,2.775435760688139908e+02,3.379200006312987957e-04,9.011199889610672573e-04,1.323284203208260124e+00,1.984906233903075190e+00,2.413704932735169506e-06,6.436600412877257343e-06
1.863523866270359690e+02,2.795284823027170660e+02,3.403337055640339652e-04,9.075565893739445146e-04,1.323321118227312354e+00,1.984962273693724910e+00,2.413722382173981787e-06,6.436558983319014098e-06
1.876757077452632814e+02,2.815134445764107909e+02,3.427474279462079470e-04,9.139931483572635287e-04,1.323327501027449671e+00,1.984987794514495363e+00,2.413716555910356588e-06,6.436610601002448924e-06
1.889990352462907310e+02,2.834984323709252862e+02,3.451611445021183036e-04,9.204297589582659776e-04,1.323349147897090461e+00,1.985043834966973009e+00,2.413710730118793016e-06,6.436569171091189451e-06
