Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
5.004421387557882639e+01,3.005981332646337023e+02,-7.559627963970094906e-03,8.655765007110309897e-03,2.074573637000469262e+00,1.212096268705869306e+01,-3.864373902126559158e-03,3.911463126514542338e-03
5.211878751257929565e+01,3.127190959516923954e+02,-1.142400186609665406e-02,1.256722813362485223e-02,2.006923119682667789e+00,1.202774122818959768e+01,-3.861243060507767513e-03,3.905769782801033971e-03
5.412571063226196344e+01,3.247468371798819931e+02,-1.528524492660442158e-02,1.647299791642588621e-02,2.003261628160764474e+00,1.201851791583339946e+01,-3.861405028641719250e-03,3.905501812176144505e-03
5.612897226042272791e+01,3.367653550957153925e+02,-1.914664995524614083e-02,2.037849972860203071e-02,2.003748465137626056e+00,1.201579780590105884e+01,-3.790111788008629357e-03,3.834114870989398238e-03
5.813272072556035397e+01,3.487811529016164513e+02,-2.293676174325477019e-02,2.421261459959142895e-02,2.001104032286214363e+00,1.200722856473919364e+01,-3.747445334826602498e-03,3.791420430011387815e-03
6.013382475784656833e+01,3.607883814663556450e+02,-2.668420707808137268e-02,2.800403502960281676e-02,1.999303029688427102e+00,1.200003060889218887e+01,-3.747359595484004574e-03,3.791339896782618124e-03
6.213312778753499543e+01,3.727884120752478339e+02,-3.043156667356537726e-02,3.179537492638543489e-02,1.999074513337355086e+00,1.199480253608174962e+01,-3.747559191001816059e-03,3.791555524502707164e-03
6.413220230087235052e+01,3.847832146113295835e+02,-3.417912586456719332e-02,3.558693045088814205e-02,1.997779062088795854e+00,1.198759648491494545e+01,-3.747562629525733047e-03,3.791556931901710059e-03
6.612998136296114637e+01,3.967708110962445289e+02,-3.792668849409292636e-02,3.937848738278985211e-02,1.993926246454066131e+00,1.197600971753269050e+01,-3.802699110581717057e-03,3.846696455725016894e-03
6.812390760941521251e+01,4.087468208137772194e+02,-4.172938760467464342e-02,4.322518383851486901e-02,1.934668855953134425e+00,1.189588667931104737e+01,-4.332921154570894273e-03,4.376748618751404030e-03
7.005857646536834693e+01,4.206427074930882668e+02,-4.606230875924553769e-02,4.760193245726627304e-02,2.051117314374849343e+00,1.201676930657413322e+01,-4.338528367653839146e-03,4.382955922088718759e-03
7.210969377974319627e+01,4.326594767996624000e+02,-5.040083712689937684e-02,5.198488837935499179e-02,1.988776225866104141e+00,1.193829479399971660e+01,-4.335841515354814379e-03,4.379860517852142421e-03
7.409847000560930042e+01,4.445977715936621166e+02,-5.473667864225419122e-02,5.636474889720713422e-02,8.999302717207484648e-01,5.406170754344998386e+00,-1.965159875500499531e-03,1.985102432231794500e-03
