Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
7.920672785848226205e+00,2.376201924179101965e+01,-5.792914133589694564e-06,9.075565881166092685e-05,3.300575321787482252e-01,9.901717652074850662e-01,-2.413714986335921634e-07,3.781482863355538175e-06
8.250730318026974430e+00,2.475219100699850472e+01,-6.034285632223286728e-06,9.453714167501646502e-05,3.300597570173504636e-01,9.901773450004753840e-01,-2.413711931824609916e-07,3.781486024334056498e-06
8.580790075044324894e+00,2.574236835199898010e+01,-6.275656825405747719e-06,9.831862769935052152e-05,3.300615050107555959e-01,9.901867398679620180e-01,-2.413719789764177845e-07,3.781489185222640251e-06
8.910851580055080490e+00,2.673255509186694212e+01,-6.517028804382165504e-06,1.021001168845731618e-04,3.300642066833177068e-01,9.901923195039650238e-01,-2.413713097027984106e-07,3.781486525960276444e-06
9.240915786738398197e+00,2.772274741137090714e+01,-6.758400114084963914e-06,1.058816034105334382e-04,3.300669083475096244e-01,9.901998066682260458e-01,-2.413713678518990778e-07,3.781483866451988479e-06
9.570982695085907821e+00,2.871294721803913319e+01,-6.999771481936862992e-06,1.096630872769854267e-04,3.300686563421582065e-01,9.902072938245929379e-01,-2.413714262230731491e-07,3.781481207363855961e-06
9.901051351428066027e+00,2.970315451186372613e+01,-7.241142908159936141e-06,1.134445684843492827e-04,3.300713580025504967e-01,9.902128737580753182e-01,-2.413714844832528700e-07,3.781490188019728783e-06
1.023112270943061652e+01,3.069336738562180145e+01,-7.482514392643189011e-06,1.172260586723690114e-04,3.300740596608129351e-01,9.902222684866934799e-01,-2.413715426324373935e-07,3.781487528351710732e-06
1.056119676909142946e+01,3.168358965410849493e+01,-7.723885935275626405e-06,1.210075462007207222e-04,3.300758076581509215e-01,9.902259404691093891e-01,-2.413708733577304294e-07,3.781484869103821024e-06
1.089127257674958038e+01,3.267381559457760432e+01,-7.965256808633356834e-06,1.247890310698245432e-04,3.300775556384394349e-01,9.902372427757910600e-01,-2.413716592637827154e-07,3.781482209387962553e-06
1.122135013238801982e+01,3.366405283735339538e+01,-8.206628467897139550e-06,1.285705132792125057e-04,3.300812109574966513e-01,9.902409151168924950e-01,-2.413717174130536363e-07,3.781491189906168804e-06
1.155143134334551647e+01,3.465429375247028787e+01,-8.448000185310193186e-06,1.323520044691186746e-04,3.300829589503155859e-01,9.902484018282464717e-01,-2.413710481379036739e-07,3.781476890284623344e-06
1.188151430229583205e+01,3.564454215429853434e+01,-8.689371233448096860e-06,1.361334813594032979e-04,3.300847069246461984e-01,9.902558893498820680e-01,-2.413718340445692118e-07,3.781485870666979063e-06
1.221159900922047825e+01,3.663479804364841641e+01,-8.930743067492666071e-06,1.399149672300702770e-04,3.300883622462098543e-01,9.902633768981701223e-01,-2.413711646581004854e-07,3.781494850671354799e-06
1.254168737146668811e+01,3.762506142054658653e+01,-9.172114232150766557e-06,1.436964620807416318e-04,3.300901102256279529e-01,9.902708635743167065e-01,-2.413712229181531513e-07,3.781480551022135079e-06
1.287177748169231606e+01,3.861533228412090324e+01,-9.413485455068919708e-06,1.474779426317637668e-04,3.300918581940006646e-01,9.902745358555833377e-01,-2.413720088254319411e-07,3.781489531112677783e-06
1.320186933988631672e+01,3.960560681997648658e+01,-9.654857463894351649e-06,1.512594321628764446e-04,3.300945598447881935e-01,9.902858382251764624e-01,-2.413713394385193694e-07,3.781486871275510642e-06
1.353196389973110492e+01,4.059589265820166304e+01,-9.896228803332871019e-06,1.550409190341519553e-04,3.300972614840755881e-01,9.902895100239064163e-01,-2.413713976986584328e-07,3.781484211192419342e-06
1.386206116121518050e+01,4.158618216822556946e+01,-1.013760020103152945e-05,1.588224032453443746e-04,3.300990094568216904e-01,9.902969970889898832e-01,-2.413714559588229071e-07,3.781481551307438885e-06
1.419216017067200220e+01,4.257647916531455934e+01,-1.037897165699035236e-05,1.626038847966518135e-04,3.301017110923112341e-01,9.903044846532225165e-01,-2.413715142190178746e-07,3.781490531038297518e-06
1.452226188176431343e+01,4.356678364996778186e+01,-1.062034317120937023e-05,1.663853753276901110e-04,3.301044127364836100e-01,9.903119712070065361e-01,-2.413708448311650964e-07,3.781476231421739389e-06
1.485236629450079704e+01,4.455709562117478839e+01,-1.086171401604053533e-05,1.701668515591118504e-04,3.301061606934201365e-01,9.903194593085373754e-01,-2.413716307393146360e-07,3.781496850346519837e-06
1.518247245519421718e+01,4.554741508048332577e+01,-1.110308564677984997e-05,1.739483484094583702e-04,3.301088623229837538e-01,9.903269458465189246e-01,-2.413716889995909186e-07,3.781482550682175496e-06
1.551258131751720093e+01,4.653774202632984469e+01,-1.134445733577944088e-05,1.777298309601405457e-04,3.301106102986803847e-01,9.903344328951533271e-01,-2.413710196112976833e-07,3.781479890589678743e-06
1.584269192781588131e+01,4.752807645922499802e+01,-1.158582835539073857e-05,1.815113108507302245e-04,3.301133119131556271e-01,9.903381050964057408e-01,-2.413718055200570866e-07,3.781488869892955145e-06
1.617280523972903694e+01,4.851841456432140376e+01,-1.182720016091079565e-05,1.852927997206231796e-04,3.301160135487997138e-01,9.903455921234325388e-01,-2.413711362424913863e-07,3.781486209442644570e-06
1.650292125327783666e+01,4.950876015644483630e+01,-1.206857129715328704e-05,1.890742859300658242e-04,3.301177615082124817e-01,9.903568945755054642e-01,-2.413711943915081972e-07,3.781483549412408126e-06
1.683303901478604914e+01,5.049911705102034176e+01,-1.230994249154479524e-05,1.928557694794782323e-04,3.301195094661828477e-01,9.903605661681851302e-01,-2.413712527625984123e-07,3.781480888914311340e-06
1.716315852425223198e+01,5.148947761718852689e+01,-1.255131374430739365e-05,1.966372503683925437e-04,3.301231647469506925e-01,9.903680537822054930e-01,-2.413713109116694334e-07,3.781489867635940381e-06
1.749328168899918268e+01,5.247984567097073239e+01,-1.279268505521906308e-05,2.004187402360284840e-04,3.301249127011232076e-01,9.903755414228783138e-01,-2.413713691717949442e-07,3.781498846423651545e-06
1.782340660170030588e+01,5.347022121239361070e+01,-1.303405642439085803e-05,2.042002390824521356e-04,3.301285679771659431e-01,9.903792123320798169e-01,-2.413714275429698625e-07,3.781484546966172979e-06
1.815353516967747183e+01,5.446060042472569052e+01,-1.327542785193382789e-05,2.079817236294183086e-04,3.301284086046933908e-01,9.903905141656892397e-01,-2.413714856921255869e-07,3.781470247172889895e-06
1.848366357828216522e+01,5.545099093889137976e+01,-1.351679933762595348e-05,2.117631938765911985e-04,3.301320638769382754e-01,9.903941875882296131e-01,-2.413715440633581034e-07,3.781502503758069501e-06
1.881379564215910349e+01,5.644138512647960937e+01,-1.375817088168931158e-05,2.155446963803492680e-04,3.301338118244352415e-01,9.904054881213397721e-01,-2.413716022125714261e-07,3.781464926225783577e-06
1.914392945398353874e+01,5.743179061460094914e+01,-1.399954248390188301e-05,2.193261613065750515e-04,3.301374670919692278e-01,9.904091615683370264e-01,-2.413716604728341562e-07,3.781497182499119532e-06
1.947406692107550796e+01,5.842219977616928617e+01,-1.424091414437471716e-05,2.231076584890741711e-04,3.301392150356612376e-01,9.904166478652598471e-01,-2.413717188441513760e-07,3.781482882832254422e-06
1.980420613611116920e+01,5.941261642403454601e+01,-1.448228586321886854e-05,2.268891413719064255e-04,3.301409629779250565e-01,9.904241355254441714e-01,-2.413717769934494020e-07,3.781491861056614136e-06
2.013434709908909426e+01,6.040304055955999019e+01,-1.472365764021231794e-05,2.306706332329630396e-04,3.301446182686156305e-01,9.904316217835145153e-01,-2.413703800627012421e-07,3.781477561207982532e-06
2.046449171735770989e+01,6.139347218134350470e+01,-1.496502802027501918e-05,2.344521107941710222e-04,3.301463661777717107e-01,9.904391094509250593e-01,-2.413718936248463928e-07,3.781486539296518819e-06
2.079463808353548160e+01,6.238391129079442976e+01,-1.520639991389986558e-05,2.382335973334675410e-04,3.301481141147988296e-01,9.904427815245142597e-01,-2.413719517742291221e-07,3.781495517229146834e-06
2.112478619765028043e+01,6.337435407231894402e+01,-1.544777186567409470e-05,2.420150928506966878e-04,3.301498620816047946e-01,9.904540833534341004e-01,-2.413705548425102625e-07,3.781481217574858469e-06
2.145493605973188522e+01,6.436480815567237812e+01,-1.568914242051660496e-05,2.457965740682715463e-04,3.301535173032519310e-01,9.904577554053730637e-01,-2.413720684057955195e-07,3.781490195149726872e-06
2.178508957703513715e+01,6.535526591107775118e+01,-1.593051448892240048e-05,2.495780642634212732e-04,3.301552652672263832e-01,9.904652415605426086e-01,-2.413706713624089184e-07,3.781475895757652802e-06
2.211524484230236354e+01,6.634573115263829379e+01,-1.617188516028480940e-05,2.533595401591789260e-04,3.301570131658628782e-01,9.904727292401958039e-01,-2.413721848154274264e-07,3.781484873196670673e-06
2.244540185546822642e+01,6.733620388187848960e+01,-1.641325734510023682e-05,2.571410250323755966e-04,3.301606684447868645e-01,9.904802169465227735e-01,-2.413707879934416851e-07,3.781493850479834481e-06
2.277556252391301328e+01,6.832668409882501237e+01,-1.665462813309367851e-05,2.609225188828554311e-04,3.301624163386662758e-01,9.904877030664493986e-01,-2.413723013361968321e-07,3.781479551060167466e-06
2.310572494025167956e+01,6.931717180189146177e+01,-1.689600043442987534e-05,2.647039984339155986e-04,3.301641642978871971e-01,9.904951907800096933e-01,-2.413709044025382671e-07,3.781488528207426533e-06
2.343588910454956675e+01,7.030766699267147146e+01,-1.713737133883241361e-05,2.684854869621230251e-04,3.301678195379977865e-01,9.905026768610696308e-01,-2.413709626624706544e-07,3.781474228606047233e-06
2.376605692408756454e+01,7.129816966953254109e+01,-1.737874230149488426e-05,2.722669611907290723e-04,3.301695674252052015e-01,9.905101662640305449e-01,-2.413724762284054305e-07,3.781506482566400484e-06
2.409622649151276974e+01,7.228867983579657164e+01,-1.762011477772328969e-05,2.760484676732954728e-04,3.301713153806211665e-01,9.905100191176359203e-01,-2.413710791827589454e-07,3.781468906190361967e-06
2.442639780689339091e+01,7.327918985491420756e+01,-1.786148585690604864e-05,2.798299365794858348e-04,3.301749706141237084e-01,9.905251400745243018e-01,-2.413711374427726479e-07,3.781501159616908279e-06
2.475657277750751462e+01,7.426971499498873186e+01,-1.810285699434882129e-05,2.836114377391027431e-04,3.301767185311561548e-01,9.905249945367842201e-01,-2.413711957028100673e-07,3.781486859919956558e-06
2.508674949603867077e+01,7.526023998952551608e+01,-1.834422819005163135e-05,2.873929245990226996e-04,3.301784664467461994e-01,9.905401121020958044e-01,-2.413712540739036704e-07,3.781472560331154004e-06
2.541692796248541697e+01,7.625078010162761188e+01,-1.858559944412553502e-05,2.911743971593538536e-04,3.301802143609080531e-01,9.905399682190818567e-01,-2.413713122229729975e-07,3.781481536915224251e-06
2.574710817684632502e+01,7.724132006984669374e+01,-1.882697075634850802e-05,2.949558786962690779e-04,3.301838695479411001e-01,9.905550876236475233e-01,-2.413728256801690719e-07,3.781490513565322412e-06
2.607729204639426612e+01,7.823187515747034126e+01,-1.906834358202867709e-05,2.987373692098344003e-04,3.301856174957684686e-01,9.905549437362424214e-01,-2.413714287436034898e-07,3.781499490059566509e-06
2.640747766389003459e+01,7.922243010120658369e+01,-1.930971501077228058e-05,3.025188686998939668e-04,3.301873654435922845e-01,9.905624296539343732e-01,-2.413700318060146919e-07,3.781485190375245744e-06
2.673766502933362688e+01,8.021299253086051806e+01,-1.955108504257829528e-05,3.063003538902692125e-04,3.301910206235234568e-01,9.905699155291074476e-01,-2.413715453746667497e-07,3.781470890799128355e-06
2.706785604995715033e+01,8.120356244638962551e+01,-1.979245658795296203e-05,3.100818247810683409e-04,3.301927685286507597e-01,9.905774032743721591e-01,-2.413716035238783783e-07,3.781479866955643476e-06
2.739804881848580109e+01,8.219413984966399767e+01,-2.003382819147684040e-05,3.138633046480239844e-04,3.301964237422900794e-01,9.905925228642757929e-01,-2.413716617841428025e-07,3.781488843178403350e-06
2.772824524222809117e+01,8.318473237252827346e+01,-2.027519985326098321e-05,3.176447934912023877e-04,3.301962643341127546e-01,9.905923788737140967e-01,-2.413717200444377199e-07,3.781497819245092321e-06
2.805844150656220393e+01,8.417532475140198756e+01,-2.051657157330542093e-05,3.214262913104474800e-04,3.301999195439577761e-01,9.905922328415925904e-01,-2.413717783047563542e-07,3.781483519351520536e-06
2.838864142610616170e+01,8.516591698424358015e+01,-2.075794335161017728e-05,3.252077748297990006e-04,3.302016674841965482e-01,9.906073524942371478e-01,-2.413703813652329330e-07,3.781492495504457790e-06
2.871884309359035825e+01,8.615652433673781729e+01,-2.099931373297541021e-05,3.289892673253034584e-04,3.302053226480055059e-01,9.906148382989385937e-01,-2.413718949361584273e-07,3.781478195651055696e-06
2.904904841623836376e+01,8.714713917503675589e+01,-2.124068562791156864e-05,3.327707455209545141e-04,3.302070705426523034e-01,9.906223261119322387e-01,-2.413719530855394624e-07,3.781487171446260443e-06
2.937925548678101606e+01,8.813776150114868813e+01,-2.148205758099710810e-05,3.365522326924007745e-04,3.302088184790967773e-01,9.906298118777954187e-01,-2.413705561450436474e-07,3.781472871633190670e-06
2.970946430526011284e+01,8.912839131302648354e+01,-2.172342813714215175e-05,3.403337055640339652e-04,3.302105663281089676e-01,9.906296697749041869e-01,-2.413720696060852515e-07,3.781505122435100362e-06
3.003967487158822181e+01,9.011902098280138773e+01,-2.196480020674823700e-05,3.441152106864690655e-04,3.302142215689123361e-01,9.906447854192634850e-01,-2.413706726649423033e-07,3.781467547875696795e-06
3.036988909315713414e+01,9.110966576822065122e+01,-2.220617087941317931e-05,3.478966782343447623e-04,3.302159694131674428e-01,9.906446433118816230e-01,-2.413721861267394608e-07,3.781499797921917573e-06
3.070010506257030158e+01,9.210031041153253284e+01,-2.244754306553991877e-05,3.516781780322666799e-04,3.302196246502155930e-01,9.906597610949461341e-01,-2.413707891849527676e-07,3.781485498457256168e-06
3.103032468722051718e+01,9.309097017262747897e+01,-2.268891385472487153e-05,3.554596635307239361e-04,3.302213724897065106e-01,9.906596146513777512e-01,-2.413723026475122547e-07,3.781471198878753534e-06
3.136054605971022369e+01,9.408162978727885672e+01,-2.293028615737238379e-05,3.592411347296026896e-04,3.302231204185588354e-01,9.906671046669259795e-01,-2.413709057050750402e-07,3.781503448369266489e-06
3.169076918012878252e+01,9.507229689194578270e+01,-2.317165706307745883e-05,3.630226381779719561e-04,3.302248683008173202e-01,9.906745880732756859e-01,-2.413709639650040394e-07,3.781465874484561934e-06
3.202099404842959984e+01,9.606297148001905839e+01,-2.341302802704246287e-05,3.668041040524565180e-04,3.302266161345457363e-01,9.906897103639380475e-01,-2.413724775397242412e-07,3.781498123663312554e-06
3.235122066456414558e+01,9.705366119038299644e+01,-2.365440050458218711e-05,3.705856021761198306e-04,3.302302713635825171e-01,9.906895637733725835e-01,-2.413710804852957185e-07,3.781483823989291709e-06
3.268145093592772810e+01,9.804435075415636902e+01,-2.389577158506748283e-05,3.743670860001091223e-04,3.302339265431868398e-01,9.906970516374400404e-01,-2.413711387453094210e-07,3.781492798773803191e-06
3.301168486247091494e+01,9.903504780579380906e+01,-2.413714272381279225e-05,3.781485787988829255e-04,3.302337671157218324e-01,9.907045372010543360e-01,-2.413711970053502285e-07,3.781478499140168877e-06
3.334191862958663677e+01,1.000257523429948634e+02,-2.437851392081814248e-05,3.819300572980230944e-04,3.302374222915318569e-01,9.907120250723693289e-01,-2.413712552654181411e-07,3.781487473788884036e-06
3.367215605187816863e+01,1.010164643680672327e+02,-2.461988517608356062e-05,3.857115447718119784e-04,3.302410774150459360e-01,9.907195105970885152e-01,-2.413727687310100061e-07,3.781473174195419413e-06
3.400239712929321456e+01,1.020071838786643212e+02,-2.486125794481457062e-05,3.894930179460073978e-04,3.302409180826728630e-01,9.907193684768316189e-01,-2.413699165801418221e-07,3.781505422262862806e-06
3.433263804737588742e+01,1.029979032471411529e+02,-2.510262786139471245e-05,3.932745233682702606e-04,3.302445731519441097e-01,9.907344863749187880e-01,-2.413728852519928642e-07,3.781491122755646465e-06
3.466288262052783153e+01,1.039886377335160716e+02,-2.534400074664670531e-05,3.970560144910259071e-04,3.302444138195355094e-01,9.907419718644376871e-01,-2.413700330997762037e-07,3.781476823134588897e-06
3.499312703434736704e+01,1.049793797053805093e+02,-2.558537077974648151e-05,4.008374913141604960e-04,3.302518834818428672e-01,9.907418248299251218e-01,-2.413730017730841425e-07,3.781462523621734705e-06
3.532337891782920991e+01,1.059701215302104345e+02,-2.582674378151956566e-05,4.046189538377822307e-04,3.302517241475513288e-01,9.907569476638826700e-01,-2.413701496195223937e-07,3.781494771287535403e-06
3.565363064197676124e+01,1.069608784778743171e+02,-2.606811393113908805e-05,4.084004486090697661e-04,3.302515646066410682e-01,9.907568005789073595e-01,-2.413731182942906173e-07,3.781480471638939099e-06
3.598388220658340231e+01,1.079516352784532245e+02,-2.630948704943337867e-05,4.121819290807087052e-04,3.302552198701462771e-01,9.907719235698664306e-01,-2.413702661393770038e-07,3.781512718817011450e-06
3.631413742645354858e+01,1.089424072020230909e+02,-2.655085731557275567e-05,4.159634417995257166e-04,3.302588750270700757e-01,9.907717713195438591e-01,-2.413703242879719924e-07,3.781451872490065348e-06
3.664439630148061866e+01,1.099331789733426348e+02,-2.679222763986072766e-05,4.197448936720157820e-04,3.302625300735542169e-01,9.907792617496511411e-01,-2.413732931869837185e-07,3.781484119532449797e-06
3.697465883155417288e+01,1.109239582350922859e+02,-2.703360093304771138e-05,4.235263777915482318e-04,3.302623707382679186e-01,9.907943849301261707e-01,-2.413704408079960092e-07,3.781516366376804720e-06
3.730492120229244080e+01,1.119147526200224121e+02,-2.727497137385570739e-05,4.273078941579250365e-04,3.302660258885694589e-01,9.907942324197733797e-01,-2.413704991787270823e-07,3.781455520328444366e-06
3.763518722818101025e+01,1.129055468524421855e+02,-2.751634187303443447e-05,4.310893496782534809e-04,3.302658663341730971e-01,9.908017229528383041e-01,-2.413734678578795484e-07,3.781487766815120992e-06
3.796545309451518335e+01,1.138963485753950238e+02,-2.775771534089231402e-05,4.348708374450686019e-04,3.302695215902105019e-01,9.908092135815991242e-01,-2.413706156989205056e-07,3.781520013103930721e-06
3.829572261610539385e+01,1.148871577889766229e+02,-2.799908595659123453e-05,4.386523574581725326e-04,3.302731767338968893e-01,9.908166935236266681e-01,-2.413706739587105914e-07,3.781459167555929670e-06
3.862599579283929074e+01,1.158779744825002496e+02,-2.824045663054994512e-05,4.424338166257284623e-04,3.302730172861387814e-01,9.908241841595781807e-01,-2.413707322185243941e-07,3.781491413708997287e-06
3.895626881012542952e+01,1.168687986666598277e+02,-2.848182736276846951e-05,4.462153080394374595e-04,3.302766723116903336e-01,9.908316694079246645e-01,-2.413737009006008179e-07,3.781477113863835129e-06
3.928654548243711986e+01,1.178596303360677524e+02,-2.872320106366907033e-05,4.499967851533012947e-04,3.302803275621286616e-01,9.908391601432242624e-01,-2.413708487389448223e-07,3.781509359529120189e-06
3.961682580999924852e+01,1.188504694962109767e+02,-2.896457191240801515e-05,4.537782945128304149e-04,3.302801681105194120e-01,9.908390125133337278e-01,-2.413709069988467164e-07,3.781495059770152104e-06
3.994710597810976793e+01,1.198413085087243104e+02,-2.920594281940686187e-05,4.575597895726005670e-04,3.302876378287251669e-01,9.908541305830027568e-01,-2.413709651477466368e-07,3.781480760119333186e-06
4.027739361593849310e+01,1.208321626393073132e+02,-2.944731378455460851e-05,4.613412703327199002e-04,3.302836637892951899e-01,9.908616157536442870e-01,-2.413710235187318197e-07,3.781466460576663434e-06
4.060767727972778829e+01,1.218230242550609574e+02,-2.968868480807334033e-05,4.651227367932965636e-04,3.302911335018592354e-01,9.908614736234397924e-01,-2.413710817787184171e-07,3.781498705396541850e-06
4.093796841322964752e+01,1.228138857286843972e+02,-2.993005588985205874e-05,4.689042354986931054e-04,3.302909739243773402e-01,9.908765917444384286e-01,-2.413740504651756954e-07,3.781484405718184196e-06
4.126825938715402486e+01,1.238047623204288357e+02,-3.017142994031723444e-05,4.726857199044112896e-04,3.302908145861138678e-01,9.908764438501265204e-01,-2.413711982994708823e-07,3.781470106147921499e-06
4.159855020174013873e+01,1.247956387642789622e+02,-3.041280113861670532e-05,4.764671900105592111e-04,3.302982842892774329e-01,9.908839347371127815e-01,-2.413712565595421829e-07,3.781502350412200512e-06
4.192884848602941616e+01,1.257865226990160750e+02,-3.065417239517624750e-05,4.802486923609714116e-04,3.302981248280687510e-01,9.908990529093983923e-01,-2.413713148196439768e-07,3.781488050706304123e-06
4.225914661085748492e+01,1.267774217519254734e+02,-3.089554370999589148e-05,4.840301804116777158e-04,3.302979653667890148e-01,9.908989048932994592e-01,-2.413713729687404089e-07,3.781473751108502691e-06
4.258944457622427393e+01,1.277683206568187728e+02,-3.113691508296463189e-05,4.878116541627862185e-04,3.303016204830129254e-01,9.909140290283033892e-01,-2.413714313399153272e-07,3.781505995039064275e-06
4.291974619670728686e+01,1.287592346858470762e+02,-3.137828651430454722e-05,4.915931601578252827e-04,3.303052755964301923e-01,9.909062417517304766e-01,-2.413714896001018244e-07,3.781445152061381314e-06
4.325005147230371705e+01,1.297501409275988067e+02,-3.161965800390464904e-05,4.953746053098866640e-04,3.303089307070194991e-01,9.909290051787706943e-01,-2.413715478603154266e-07,3.781523938480718661e-06
4.358036040301073655e+01,1.307410699327775774e+02,-3.186102955176496447e-05,4.991561292483673827e-04,3.303087712399772613e-01,9.909212177019526280e-01,-2.413716061205493577e-07,3.781463096162989562e-06
4.391066917425071381e+01,1.317319911504795300e+02,-3.210240115788551383e-05,5.029375923445303723e-04,3.303124263467864807e-01,9.909439752616151509e-01,-2.413716642697880913e-07,3.781495339026425158e-06
4.424098160059750029e+01,1.327229351257411452e+02,-3.234377282215530192e-05,5.067190876835567974e-04,3.303160815804631056e-01,9.909361937125709119e-01,-2.413688122076415262e-07,3.781481039595428230e-06
4.457129768217796340e+01,1.337138713194537161e+02,-3.258514163436294344e-05,5.105005687231522257e-04,3.303159219808193825e-01,9.909436785843297457e-01,-2.413717809007293784e-07,3.781466740050590074e-06
4.490161360415878278e+01,1.347048149980380458e+02,-3.282651341526367282e-05,5.142820354632028157e-04,3.303195770809921328e-01,9.909664364199954889e-01,-2.413718390500562035e-07,3.781498982358480476e-06
4.523193318123977491e+01,1.356957814344580413e+02,-3.306788525431372903e-05,5.180635344455612962e-04,3.303194176081447608e-01,9.909586546626201198e-01,-2.413718974214547385e-07,3.781484682899836393e-06
4.556225259884791967e+01,1.366867400891206614e+02,-3.330925715173518376e-05,5.218450191284611326e-04,3.303230727045232129e-01,9.909661459034850850e-01,-2.413719556818716286e-07,3.781516924941988843e-06
4.589257567155244288e+01,1.376777062350241465e+02,-3.355062910741705539e-05,5.256265360534031214e-04,3.303267277980665995e-01,9.909888912064275246e-01,-2.413720139423020713e-07,3.781456083687319975e-06
4.622290239935050948e+01,1.386686951262305740e+02,-3.379200112135935746e-05,5.294079921370904414e-04,3.303303830243109473e-01,9.909811156449848113e-01,-2.413691616540519194e-07,3.781488325593730312e-06
