Sigma_1,Sigma_2,Epsilon_1,Epsilon_2,dSigma_1,dSigma_2,dEpsilon_1,dEpsilon_2
1.602796088961897460e-11,7.210393544207016703e+01,-1.230336040495883020e-04,3.163721256082272556e-04,8.865324308594991095e-13,4.006594212338214334e+00,-6.835200355490944450e-06,1.757621064459572889e-05
1.691449332047847371e-11,7.611052965440838136e+01,-1.298688044050792464e-04,3.339483362528229845e-04,8.908717878416975285e-13,4.006673907031995441e+00,-6.835200503212595985e-06,1.757622757509331437e-05
1.780536510832017124e-11,8.011720356144037680e+01,-1.367040049082918424e-04,3.515245638279162988e-04,8.899719019819792532e-13,4.006761230920830030e+00,-6.835200650729008048e-06,1.757624449949047370e-05
1.869533701030215049e-11,8.412396479236120683e+01,-1.435392055590208505e-04,3.691008083274067725e-04,8.911143642881216622e-13,4.006848548095646834e+00,-6.835189154712792252e-06,1.757621486926202710e-05
1.958645137459027216e-11,8.813081334045685367e+01,-1.503743947137336427e-04,3.866770231966687997e-04,8.869278759506479449e-13,4.006935868528742617e+00,-6.835200944622227270e-06,1.757625505617273817e-05
2.047337925054092010e-11,9.213774920898559628e+01,-1.572095956583558700e-04,4.042532782528415378e-04,9.021900837545660367e-13,4.007023177681119819e+00,-6.835201091189637172e-06,1.757620214242188329e-05
2.137556933429548614e-11,9.614477238666671610e+01,-1.640447967495455071e-04,4.218294803952634211e-04,8.864595014045344597e-13,4.007110490371118772e+00,-6.835201237440731090e-06,1.757621904480561855e-05
2.226202883570002060e-11,1.001518828770378349e+02,-1.708799979869862382e-04,4.394056994400690397e-04,8.893778469776282158e-13,4.007190167566378136e+00,-6.835201383264405406e-06,1.757623594064657317e-05
2.315140668267764881e-11,1.041590730446042130e+02,-1.777151993702506436e-04,4.569819353807156128e-04,8.924742556708414628e-13,4.007277474760726932e+00,-6.835201528882813146e-06,1.757625283038899899e-05
2.404388093834849028e-11,1.081663505193649399e+02,-1.845504008991334568e-04,4.745581882111046118e-04,8.983227330011226913e-13,4.007364774122834206e+00,-6.835201674073801284e-06,1.757622317019418012e-05
2.494220367134961297e-11,1.121737152934877741e+02,-1.913856025732072581e-04,4.921344113812987919e-04,8.825038324432503582e-13,4.007452075716884110e+00,-6.835201819059441531e-06,1.757624004915475744e-05
2.582470750379286333e-11,1.161811673692046583e+02,-1.982208043922666996e-04,5.097106514304535494e-04,8.865763733562903129e-13,4.007539369105984406e+00,-6.835190319764760996e-06,1.757621037959281127e-05
2.671128387714915364e-11,1.201887067383106427e+02,-2.050559947120314606e-04,5.272868618100463606e-04,8.998842747463140889e-13,4.007619031547861255e+00,-6.835213751934621045e-06,1.757622724732864350e-05
2.761116815189546773e-11,1.241963257698585039e+02,-2.118912084639660816e-04,5.448630890573750041e-04,8.904589896233258263e-13,4.007713958344339744e+00,-6.835190607883953129e-06,1.757624410852359244e-05
2.850162714151879355e-11,1.282040397282028437e+02,-2.187263990718500348e-04,5.624393331658985966e-04,8.908025229930046160e-13,4.007793609139952196e+00,-6.835190751444924617e-06,1.757621442431689385e-05
2.939242966451179817e-11,1.322118333373427959e+02,-2.255615898232949594e-04,5.800155475902154904e-04,8.829753184140837543e-13,4.007873262695937910e+00,-6.835214183032134417e-06,1.757623127473270479e-05
3.027540498292588192e-11,1.362197066000387338e+02,-2.323968040063270938e-04,5.975917788649481952e-04,8.719538527341755765e-13,4.007968174888901558e+00,-6.835191037665760061e-06,1.757620158116142677e-05
3.114735883566005750e-11,1.402276747749276353e+02,-2.392319950439928539e-04,6.151679804461096220e-04,9.161616340723151463e-13,4.008063097727159629e+00,-6.835214469049573534e-06,1.757626495720661548e-05
3.206352046973237265e-11,1.442357378726547950e+02,-2.460672095130424274e-04,6.327442454033162375e-04,8.944826850092084997e-13,4.008127460804502107e+00,-6.835191322621006309e-06,1.757618871660283303e-05
3.295800315474158115e-11,1.482438653334592971e+02,-2.529024008356634337e-04,6.503204341199190705e-04,8.779549701370511769e-13,4.008237647125355352e+00,-6.835191464599882881e-06,1.757625208023542475e-05
3.383595812487863232e-11,1.522521029805846524e+02,-2.597375923002633166e-04,6.678966862001544953e-04,8.942807407522117607e-13,4.008302010317862596e+00,-6.835214895511932884e-06,1.757622236608078533e-05
3.473023886563084408e-11,1.562604049909025150e+02,-2.665728071957752495e-04,6.854729085662352806e-04,8.903622870792663374e-13,4.008396915616287970e+00,-6.835191747656501390e-06,1.757623918186457680e-05
3.562060115271011042e-11,1.602688019065188030e+02,-2.734079989434317509e-04,7.030491477480998574e-04,8.896397652935647227e-13,4.008491811063066734e+00,-6.835191888575082447e-06,1.757620945857054674e-05
3.651024091800367514e-11,1.642772937175818697e+02,-2.802431908320068333e-04,7.206253572066704041e-04,9.052550485548178197e-13,4.008556171457144046e+00,-6.835215319126418387e-06,1.757622626313609833e-05
3.741549596655849296e-11,1.682858498890390138e+02,-2.870784061511332517e-04,7.382015834698065024e-04,8.759403534450184313e-13,4.008666338993037925e+00,-6.835192169844068414e-06,1.757624306160789161e-05
3.829143632000351140e-11,1.722945162280320517e+02,-2.939135983209773201e-04,7.557778265314143941e-04,9.102027887237001129e-13,4.008730685154745288e+00,-6.835192309813213629e-06,1.757621332345638866e-05
3.920163910872721151e-11,1.763032469131867970e+02,-3.007487906307905337e-04,7.733540398548707827e-04,8.679257018414210324e-13,4.008825585417554294e+00,-6.835215739781736691e-06,1.757627664020179007e-05
4.006956481056863254e-11,1.803120724986043513e+02,-3.075840063705722704e-04,7.909303164950725728e-04,9.084020322212714039e-13,4.008920458317504654e+00,-6.835192589183382121e-06,1.757620036238374383e-05
4.097796684278990394e-11,1.843209929569218559e+02,-3.144191989597556526e-04,8.085065168574563166e-04,8.702102035528678565e-13,4.009000082759513361e+00,-6.835192728203199914e-06,1.757626366650003307e-05
4.184817704634277180e-11,1.883299930396813693e+02,-3.212543916879588525e-04,8.260827805239563497e-04,9.078454019960225469e-13,4.009079686858854075e+00,-6.835216157699769771e-06,1.757623390821890733e-05
4.275602244833879435e-11,1.923390727265402234e+02,-3.280896078456586222e-04,8.436590144321752570e-04,8.840363876961067035e-13,4.009174559312157271e+00,-6.835193005563420209e-06,1.757620414563360739e-05
4.364005883603490105e-11,1.963482472858523806e+02,-3.349248008512220424e-04,8.612352185778088644e-04,8.952118647863688590e-13,4.009254156795151403e+00,-6.835193143744661831e-06,1.757617437963166114e-05
4.453527070082126991e-11,2.003575014426475320e+02,-3.417599939949667043e-04,8.788113929574405256e-04,8.847231124905408080e-13,4.009333769700589301e+00,-6.835216572769441112e-06,1.757623765849330392e-05
4.541999381331181072e-11,2.043668352123481213e+02,-3.485952105677361454e-04,8.963876306159338295e-04,8.816929709799088400e-13,4.009428652880757227e+00,-6.835193419205902021e-06,1.757630092836701911e-05
4.630168678429171956e-11,2.083762638652288786e+02,-3.554304039869420474e-04,9.139639315443008486e-04,8.962407181765599048e-13,4.009508221915353943e+00,-6.835193556437599380e-06,1.757617809834764299e-05
4.719792750246827946e-11,2.123857720871442325e+02,-3.622655975433796468e-04,9.315401096426484916e-04,8.994250663918770199e-13,4.009603099759090128e+00,-6.835193693352872336e-06,1.757624135767564891e-05
4.809735256886015648e-11,2.163953751869033226e+02,-3.691007912367325191e-04,9.491163510003241405e-04,8.885807108251521643e-13,4.009682681919713332e+00,-6.835217121637249954e-06,1.757621156539079885e-05
4.898593327968530865e-11,2.204050578688230360e+02,-3.759360083583697691e-04,9.666925625657149393e-04,2.019450124194524313e-06,4.010116410191187697e+00,-1.782277918583870073e-05,3.005638864137839556e-05
2.019499110127803983e-06,2.244151742790142237e+02,-3.937587875442084698e-04,9.967489512070933349e-04,1.128614206679059507e-03,4.016677386899715430e+00,-3.015329138422194249e-04,3.407858061177070075e-04
1.130633705789187322e-03,2.284318516659139391e+02,-6.952917013864278947e-04,1.337534757324800342e-03,1.301365261640067411e-02,4.024629418470198061e+00,-5.909823748079807548e-04,6.341419435404260872e-04
1.414428632218986057e-02,2.324564810843841371e+02,-1.286274076194408649e-03,1.971676700865226430e-03,-1.143727241801985837e-02,4.010239217813762025e+00,-1.131187135204436917e-03,1.168612770900909377e-03
2.707013904170001758e-03,2.364667203021978992e+02,-2.417461211398845566e-03,3.140289471766135806e-03,3.800033143877559749e-02,4.042924680603277920e+00,-1.456558488967589233e-03,1.481141785256622802e-03
4.070734534294560142e-02,2.405096449828011771e+02,-3.874019700366434799e-03,4.621431257022758608e-03,-3.989671881539626208e-02,3.977908809396097922e+00,-1.535294523265822147e-03,1.552124092817762369e-03
8.106265275493413974e-04,2.444875537921972750e+02,-5.409314223632256946e-03,6.173555349840520977e-03,-8.765800619563217594e-04,4.008307573015230219e+00,-1.544328415917031912e-03,1.558507065330740592e-03
-6.595353440698033492e-05,2.484958613652125052e+02,-6.953642639549288858e-03,7.732062415171261568e-03,5.779669511573343340e-05,4.008057658318961103e+00,-1.546383050107363703e-03,1.559540589250514586e-03
-8.156839291246898138e-06,2.525039190235314663e+02,-8.500025689656652561e-03,9.291603004421776155e-03,2.318155892022713798e-05,4.007308648159039421e+00,-1.546904125436723496e-03,1.559689560571663261e-03
1.502471962898024154e-05,2.565112276716905058e+02,-1.004692981509337606e-02,1.085129256499343942e-02,6.655937791404778050e-06,4.006612209078639353e+00,-1.547062115940880250e-03,1.559711897061447777e-03
2.168065742038501959e-05,2.605178398807691451e+02,-1.159399193103425631e-02,1.241100446205488719e-02,2.106915790909858225e-06,4.005948967274321149e+00,-1.547115216732137394e-03,1.559714914682729103e-03
2.378757321129487781e-05,2.645237888480434663e+02,-1.314110714776639370e-02,1.397071937673761630e-02,7.874408502683027966e-07,4.005199938018222383e+00,-1.547135365613926117e-03,1.559716333476230191e-03
2.457501406156318061e-05,2.685289887860616886e+02,-1.468824251338031982e-02,1.553043571021384649e-02,3.507784427847349790e-07,4.004520104837467898e+00,-1.547141294817340820e-03,1.559716157466533790e-03
2.492579250434791559e-05,2.725335088908991565e+02,-1.623538380819766064e-02,1.709015186768038028e-02,1.941049776051018345e-07,4.003755369795669594e+00,-1.547145056541569808e-03,1.559716584549546842e-03
2.511989748195301742e-05,2.765372642606948261e+02,-1.778252886473923045e-02,1.864986845222992712e-02,1.345625035624319771e-07,4.002967816969942305e+00,-1.547145123824804347e-03,1.559717605068251106e-03
2.525445998551544940e-05,2.805402320776647684e+02,-1.932967398856403479e-02,2.020958605729817822e-02,6.465431728041858028e-05,4.002268926543251837e+00,-1.543742338093911232e-03,1.556311792495584240e-03
8.990877726593403646e-05,2.845425010042080203e+02,-2.087341632665794602e-02,2.176589784979376246e-02,5.129130273094038026e-04,4.002302924507318949e+00,-1.501612430122561959e-03,1.514163269299539927e-03
6.028218045753377984e-04,2.885448039287153392e+02,-2.237502875678050798e-02,2.328006111909330239e-02,-5.770427048887983136e-04,4.000075694264637605e+00,-1.501489906627254123e-03,1.514048669000289671e-03
2.577909968653950169e-05,2.925448796229799768e+02,-2.387651866340776211e-02,2.479410978809359206e-02,-3.215158842642058313e-06,4.000001995518459807e+00,-1.501540733560322721e-03,1.514108199070007127e-03
2.256394084389744338e-05,2.965448816184984366e+02,-2.537805939696808483e-02,2.630821798716359919e-02,1.080154851879613291e-06,3.999174525535693192e+00,-1.501542475529055176e-03,1.514108925390347804e-03
2.364409569577705667e-05,3.005440561440341298e+02,-2.687960187249714000e-02,2.782232691255394699e-02,5.681601194462785600e-08,3.998264443891059727e+00,-1.501537766279134600e-03,1.514106185158937967e-03
2.370091170772168452e-05,3.045423205879251896e+02,-2.838113963877627460e-02,2.933643309771288496e-02,5.694565820127584941e-08,3.997368494566501340e+00,-1.501538854643380549e-03,1.514108663187629933e-03
2.375785736592296037e-05,3.085396890824916909e+02,-2.988267849341965515e-02,3.085054176090051489e-02,6.233325191177404808e-08,3.996421476874047585e+00,-1.501536554889028319e-03,1.514107666727156770e-03
2.382019061783473442e-05,3.125361105593657385e+02,-3.138421504830868347e-02,3.236464942762767166e-02,6.236524460275473460e-08,3.995488214940735361e+00,-1.501540091341249661e-03,1.514108973444797113e-03
2.388255586243748915e-05,3.165315987743064738e+02,-3.288575513964993313e-02,3.387875840107246878e-02,6.098557074102919874e-08,3.994504127592563236e+00,-1.501537166222116637e-03,1.514106810979756745e-03
2.394354143317851835e-05,3.205261029018990371e+02,-3.438729230587204977e-02,3.539286521205222552e-02,5.907832434163181874e-08,3.993534258123759173e+00,-1.501540102270985944e-03,1.514106939560916354e-03
2.400261975752015017e-05,3.245196371600227963e+02,-3.588883240814303571e-02,3.690697215161314187e-02,5.698226518427454098e-08,3.992483931059723545e+00,-1.501536564760957981e-03,1.514109340113548030e-03
2.405960202270442471e-05,3.285121210910825198e+02,-3.739036897290399369e-02,3.842108149172668990e-02,5.484061865760890314e-08,3.991446363935779118e+00,-1.501538913530615915e-03,1.514108266523497837e-03
2.411444264136203362e-05,3.325035674550182989e+02,-3.889190788643460961e-02,3.993518975825018774e-02,5.271050708297326929e-08,3.990359243355953822e+00,-1.501537879871596426e-03,1.514106593772067411e-03
2.416715314844500689e-05,3.364939266983742527e+02,-4.039344576630620604e-02,4.144929635202225515e-02,-1.519156386918058162e-03,3.986798569052552921e+00,-1.556880745902419760e-03,1.569470774200665275e-03
-1.494989233769613212e-03,3.404807252674268057e+02,-4.195032651220862580e-02,4.301876712622292043e-02,-6.660286854842770859e-03,3.977554673134022778e+00,-1.736536837263644162e-03,1.749170124465550258e-03
-8.155276088612384289e-03,3.444582799405608284e+02,-4.368686334947226996e-02,4.476793725068847069e-02,8.180881167001340798e-03,3.992079858541842441e+00,-1.737053302433150259e-03,1.749711670610790137e-03
2.560507838895608571e-05,3.484503597991026709e+02,-4.542391665190542022e-02,4.651764892129926082e-02,1.683362359693936177e-05,3.981739912027364880e+00,-1.736814290808109951e-03,1.749407297763939939e-03
4.243870198589544748e-05,3.524320997111300358e+02,-4.716073094271353017e-02,4.826705621906320076e-02,-5.255468682985186158e-06,3.980169342516376219e+00,-1.736822273708263364e-03,1.749399671112088217e-03
3.718323330291026132e-05,3.564122690536464120e+02,-4.889755321642179353e-02,5.001645589017528898e-02,1.400747042388025962e-07,3.978635417363534543e+00,-1.736828180448617143e-03,1.749406553730237235e-03
3.732330800714906392e-05,3.603909044710099465e+02,-5.063438139687041067e-02,5.176586244390552621e-02,1.676757849508058481e-07,3.977033680105932945e+00,-1.736832005579391769e-03,1.749402410552290676e-03
3.749098379209986977e-05,3.643679381511158795e+02,-5.237121340244980244e-02,5.351526485445781689e-02,1.083529067223994017e-07,3.975434327206244234e+00,-1.736830597721221447e-03,1.749404229200141048e-03
3.759933669882226917e-05,3.683433724783221237e+02,-5.410804400017102389e-02,5.526466908365795794e-02,8.999287915769391220e-08,3.973801620228300635e+00,-1.736827080947599133e-03,1.749400698454091352e-03
3.768932957797996308e-05,3.723171740985504243e+02,-5.584487108111862302e-02,5.701406978211204929e-02,8.091181089462328412e-08,3.972107398792218191e+00,-1.736830920379031640e-03,1.749403086945773567e-03
3.777024138887458637e-05,3.762892814973426425e+02,-5.758170200149765466e-02,5.876347286905782286e-02,7.554307741075490809e-08,3.970412424915366500e+00,-1.736829526906430443e-03,1.749400123071599700e-03
3.784578446628534127e-05,3.802596939222580090e+02,-5.931853152840408511e-02,6.051287299212942256e-02,7.177201180215555610e-08,3.968688702261715662e+00,-1.736835544648922258e-03,1.749403036213049989e-03
3.791755647808749683e-05,3.842283826245197247e+02,-6.105536707305300737e-02,6.226227602834247254e-02,6.871490999346848393e-08,3.966934460099309945e+00,-1.736829994089514329e-03,1.749406185122898139e-03
3.798627138808096531e-05,3.881953170846190346e+02,-6.279219706714252169e-02,6.401168221346537068e-02,6.598809211877973251e-08,3.965147857011857013e+00,-1.736831877116984391e-03,1.749403977657507103e-03
3.805225948019974505e-05,3.921604649416308916e+02,-6.452902894425950608e-02,6.576108619112287779e-02,6.343006626630684833e-08,3.963331117484983679e+00,-1.736828517011165807e-03,1.749402013227444042e-03
3.811568954646605189e-05,3.961237960591158753e+02,-6.626585746127067189e-02,6.751048820435032183e-02,6.097473012282438477e-08,3.961451822903313769e+00,-1.736832646195146657e-03,1.749400280840932020e-03
3.817666427658887628e-05,4.000852478820191891e+02,-6.800269010746581855e-02,6.925988848519125385e-02,5.859146149603012025e-08,3.959610120467289107e+00,-1.736831543972888747e-03,1.749404321472233792e-03
3.823525573808490640e-05,4.040448580024864782e+02,-6.973952165143870729e-02,7.100929280666348764e-02,5.626265573951180071e-08,3.957704273331330569e+00,-1.736831585116810350e-03,1.749403001077676212e-03
3.829151839382441820e-05,4.080025622758178088e+02,-7.147635323655551765e-02,7.275869580774116385e-02,5.398487666203038039e-08,3.955801930194695615e+00,-1.736826373508082444e-03,1.749401880233994455e-03
3.834550327048644858e-05,4.119583642060125044e+02,-7.321317961006360009e-02,7.450809768797515831e-02,5.175803451774814478e-08,3.953807116492555451e+00,-1.736835154860061348e-03,1.749406471070427682e-03
3.839726130500419673e-05,4.159121713225050598e+02,-7.495001476492366144e-02,7.625750415904558599e-02,4.957548868329082672e-08,3.951844819789585017e+00,-1.736832293549733786e-03,1.749400184801269686e-03
3.844683679368748755e-05,4.198640161422946449e+02,-7.668684705847339522e-02,7.800690434384685568e-02,4.743243127452610383e-08,3.949825360978877598e+00,-1.736830611041545458e-03,1.749405102229553699e-03
3.849426922496201366e-05,4.238138415032735224e+02,-7.842367766951494068e-02,7.975630944607640938e-02,4.533465942897714528e-08,3.947775327002773338e+00,-1.736830124715302293e-03,1.749404654035446871e-03
3.853960388439099080e-05,4.277616168302762958e+02,-8.016050779423024297e-02,8.150571410011185625e-02,-2.087400042006309561e-03,3.941269894260358342e+00,-1.800864614491554105e-03,1.813453686268631793e-03
-2.048860438121918523e-03,4.317028867245366541e+02,-8.196137240872179708e-02,8.331916778638048804e-02,-1.970813659657712907e-02,3.910051653801531302e+00,-2.112707732810595318e-03,2.125311790015571578e-03
-2.175699703469904933e-02,4.356129383783381854e+02,-8.407408014153239240e-02,8.544447957639605962e-02,2.179613233810754475e-02,3.950758452631532691e+00,-2.113782796250629481e-03,2.126549092860238743e-03
3.913530340849498065e-05,4.395636968309697181e+02,-8.618786293778302188e-02,8.757102866925629836e-02,4.304696000130187636e-05,3.924926717072651172e+00,-2.113292650887305113e-03,2.125894450634727151e-03
8.218226340979685701e-05,4.434886235480423693e+02,-8.830115558867032699e-02,8.969692311989102551e-02,-1.303008493674263229e-05,3.921855958566879963e+00,-2.113292305887026767e-03,2.125881459705436516e-03
6.915217847305422472e-05,4.474104795066092493e+02,-9.041444789455735376e-02,9.182280457959646203e-02,-6.001891287484417134e-05,1.409437182485191897e+00,-7.599024535441673001e-04,7.644261878583108460e-04
